Stunde im Jahr [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]
8290	15.97	500	0
8291	15.97	500	0
8292	15.97	500	0
8293	15.97	500	0
8294	15.97	500	0
8295	15.97	500	0
8296	15.97	500	0
8297	15.97	500	0
8298	15.97	500	0
8299	15.97	500	0
8300	15.97	500	0
8301	15.97	500	0
8302	15.97	500	0
8303	15.97	500	0
8304	15.97	500	0
8305	15.97	500	0
8306	15.97	500	0
8307	15.97	500	0
8308	15.97	500	0
8309	15.97	500	0
8310	15.97	500	0
8311	15.97	500	0
8312	15.97	500	0
8313	15.97	500	0
8314	15.97	500	0
8315	15.97	500	0
8316	15.97	500	0
8317	15.97	500	0
8318	15.97	500	0
8319	15.97	500	0
8320	15.97	500	0
8321	15.97	500	0
8322	15.97	500	0
8323	15.97	500	0
8324	15.97	500	0
8325	15.97	500	0
8326	15.97	500	0
8327	15.97	500	0
8328	15.97	500	0
8329	15.97	500	0
8330	15.97	500	0
8331	15.97	500	0
8332	15.97	500	0
8333	15.98	500	0
8334	15.98	500	0
8335	15.98	500	0
8336	15.98	500	0
8337	15.98	500	0
8338	15.98	500	0
8339	15.98	500	0
8340	15.98	500	0
8341	15.98	500	0
8342	15.98	500	0
8343	15.98	500	0
8344	15.98	500	0
8345	15.98	500	0
8346	15.98	500	0
8347	15.98	500	0
8348	15.98	500	0
8349	15.98	500	0
8350	15.98	500	0
8351	15.98	500	0
8352	15.98	500	0
8353	15.98	500	0
8354	15.98	500	0
8355	15.98	500	0
8356	15.98	500	0
8357	15.98	500	0
8358	15.98	500	0
8359	15.98	500	0
8360	15.98	500	0
8361	15.98	500	0
8362	15.98	500	0
8363	15.98	500	0
8364	15.98	500	0
8365	15.98	500	0
8366	15.98	500	0
8367	15.98	500	0
8368	15.98	500	0
8369	15.98	500	0
8370	15.98	500	0
8371	15.98	500	0
8372	15.98	500	0
8373	15.98	500	0
8374	15.98	500	0
8375	15.98	500	0
8376	15.98	500	0
8377	15.98	500	0
8378	15.98	500	0
8379	15.98	500	0
8380	15.98	500	0
8381	15.98	500	0
8382	15.98	500	0
8383	15.98	500	0
8384	15.98	500	0
8385	15.98	500	0
8386	15.98	500	0
8387	15.98	500	0
8388	15.98	500	0
8389	15.98	500	0
8390	15.98	500	0
8391	15.98	500	0
8392	15.98	500	0
8393	15.98	500	0
8394	15.98	500	0
8395	15.98	500	0
8396	15.98	500	0
8397	15.98	500	0
8398	15.99	500	0
8399	15.99	500	0
8400	15.99	500	0
8401	15.99	500	0
8402	15.99	500	0
8403	15.99	500	0
8404	15.99	500	0
8405	15.99	500	0
8406	15.99	500	0
8407	15.99	500	0
8408	15.99	500	0
8409	15.99	500	0
8410	15.99	500	0
8411	15.99	500	0
8412	15.99	500	0
8413	15.99	500	0
8414	15.99	500	0
8415	15.99	500	0
8416	15.99	500	0
8417	15.99	500	0
8418	15.99	500	0
8419	15.99	500	0
8420	15.99	500	0
8421	15.99	500	0
8422	15.99	500	0
8423	15.99	500	0
8424	15.99	500	0
8425	15.99	500	0
8426	15.99	500	0
8427	15.99	500	0
8428	15.99	500	0
8429	15.99	500	0
8430	15.99	500	0
8431	15.99	500	0
8432	15.99	500	0
8433	15.99	500	0
8434	15.99	500	0
8435	15.99	500	0
8436	15.99	500	0
8437	15.99	500	0
8438	15.99	500	0
8439	15.99	500	0
8440	15.99	500	0
8441	15.99	500	0
8442	15.99	500	0
8443	15.99	500	0
8444	15.99	500	0
8445	15.99	500	0
8446	15.99	500	0
8447	15.99	500	0
8448	15.99	500	0
8449	15.99	500	0
8450	15.99	500	0
8451	15.99	500	0
8452	15.99	500	0
8453	15.99	500	0
8454	15.99	500	0
8455	15.99	500	0
8456	15.99	500	0
8457	15.99	500	0
8458	15.99	500	0
8459	15.99	500	0
8460	15.99	500	0
8461	15.99	500	0
8462	15.99	500	0
8463	15.99	500	0
8464	15.99	500	0
8465	15.99	500	0
8466	15.99	500	0
8467	15.99	500	0
8468	15.99	500	0
8469	15.99	500	0
8470	15.99	500	0
8471	15.99	500	0
8472	15.99	500	0
8473	15.99	500	0
8474	15.99	500	0
8475	15.99	500	0
8476	15.99	500	0
8477	15.99	500	0
8478	15.99	500	0
8479	15.99	500	0
8480	15.99	500	0
8481	16	500	0
8482	16	500	0
8483	16	500	0
8484	16	500	0
8485	16	500	0
8486	16	500	0
8487	16	500	0
8488	16	500	0
8489	16	500	0
8490	16	500	0
8491	16	500	0
8492	16	500	0
8493	16	500	0
8494	16	500	0
8495	16	500	0
8496	16	500	0
8497	16	500	0
8498	16	500	0
8499	16	500	0
8500	16	500	0
8501	16	500	0
8502	16	500	0
8503	16	500	0
8504	16	500	0
8505	16	500	0
8506	16	500	0
8507	16	500	0
8508	16	500	0
8509	16	500	0
8510	16	500	0
8511	16	500	0
8512	16	500	0
8513	16	500	0
8514	16	500	0
8515	16	500	0
8516	16	500	0
8517	16	500	0
8518	16	500	0
8519	16	500	0
8520	16	500	0
8521	16	500	0
8522	16	500	0
8523	16	500	0
8524	16	500	0
8525	16	500	0
8526	16	500	0
8527	16	500	0
8528	16	500	0
8529	16	500	0
8530	16	500	0
8531	16	500	0
8532	16	500	0
8533	16	500	0
8534	16	500	0
8535	16	500	0
8536	16	500	0
8537	16	500	0
8538	16	500	0
8539	16	500	0
8540	16	500	0
8541	16	500	0
8542	16	500	0
8543	16	500	0
8544	16	500	0
8545	16	500	0
8546	16	500	0
8547	16	500	0
8548	16	500	0
8549	16	500	0
8550	16	500	0
8551	16	500	0
8552	16	500	0
8553	16	500	0
8554	16	500	0
8555	16	500	0
8556	16	500	0
8557	16	500	0
8558	16	500	0
8559	16	500	0
8560	16	500	0
8561	16	500	0
8562	16	500	0
8563	16	500	0
8564	16	500	0
8565	16	500	0
8566	16	500	0
8567	16	500	0
8568	16	500	0
8569	16	500	0
8570	16	500	0
8571	16	500	0
8572	16	500	0
8573	16	500	0
8574	16	500	0
8575	16	500	0
8576	16	500	0
8577	16	500	0
8578	16	500	0
8579	16	500	0
8580	16	500	0
8581	16	500	0
8582	16	500	0
8583	16	500	0
8584	16	500	0
8585	16	500	0
8586	16	500	0
8587	16	500	0
8588	16	500	0
8589	16	500	0
8590	16	500	0
8591	16	500	0
8592	16	500	0
8593	16.01	500	0
8594	16.01	500	0
8595	16.01	500	0
8596	16.01	500	0
8597	16.01	500	0
8598	16.01	500	0
8599	16.01	500	0
8600	16.01	500	0
8601	16.01	500	0
8602	16.01	500	0
8603	16.01	500	0
8604	16.01	500	0
8605	16.01	500	0
8606	16.01	500	0
8607	16.01	500	0
8608	16.01	500	0
8609	16.01	500	0
8610	16.01	500	0
8611	16.01	500	0
8612	16.01	500	0
8613	16.01	500	0
8614	16.01	500	0
8615	16.01	500	0
8616	16.01	500	0
8617	16.01	500	0
8618	16.01	500	0
8619	16.01	500	0
8620	16.01	500	0
8621	16.01	500	0
8622	16.01	500	0
8623	16.01	500	0
8624	16.01	500	0
8625	16.01	500	0
8626	16.01	500	0
8627	16.01	500	0
8628	16.01	500	0
8629	16.01	500	0
8630	16.01	500	0
8631	16.01	500	0
8632	16.01	500	0
8633	16.01	500	0
8634	16.01	500	0
8635	16.01	500	0
8636	16.01	500	0
8637	16.01	500	0
8638	16.01	500	0
8639	16.01	500	0
8640	16.01	500	0
8641	16.01	500	0
8642	16.01	500	0
8643	16.01	500	0
8644	16.01	500	0
8645	16.01	500	0
8646	16.01	500	0
8647	16.01	500	0
8648	16.01	500	0
8649	16.01	500	0
8650	16.01	500	0
8651	16.01	500	0
8652	16.01	500	0
8653	16.01	500	0
8654	16.01	500	0
8655	16.01	500	0
8656	16.01	500	0
8657	16.01	500	0
8658	16.01	500	0
8659	16.01	500	0
8660	16.01	500	0
8661	16.01	500	0
8662	16.01	500	0
8663	16.01	500	0
8664	16.01	500	0
8665	16.01	500	0
8666	16.01	500	0
8667	16.01	500	0
8668	16.01	500	0
8669	16.01	500	0
8670	16.01	500	0
8671	16.01	500	0
8672	16.01	500	0
8673	16.01	500	0
8674	16.01	500	0
8675	16.01	500	0
8676	16.01	500	0
8677	16.01	500	0
8678	16.01	500	0
8679	16.01	500	0
8680	16.01	500	0
8681	16.01	500	0
8682	16.01	500	0
8683	16.01	500	0
8684	16.01	500	0
8685	16.01	500	0
8686	16.01	500	0
8687	16.01	500	0
8688	16.01	500	0
8689	16.01	500	0
8690	16.01	500	0
8691	16.01	500	0
8692	16.01	500	0
8693	16.01	500	0
8694	16.01	500	0
8695	16.01	500	0
8696	16.01	500	0
8697	16.01	500	0
8698	16.01	500	0
8699	16.01	500	0
8700	16.01	500	0
8701	16.01	500	0
8702	16.01	500	0
8703	16.01	500	0
8704	16.01	500	0
8705	16.01	500	0
8706	16.01	500	0
8707	16.01	500	0
8708	16.01	500	0
8709	16.01	500	0
8710	16.01	500	0
8711	16.01	500	0
8712	16.01	500	0
8713	16.01	500	0
8714	16.01	500	0
8715	16.01	500	0
8716	16.01	500	0
8717	16.01	500	0
8718	16.01	500	0
8719	16.01	500	0
8720	16.01	500	0
8721	16.01	500	0
8722	16.01	500	0
8723	16.01	500	0
8724	16.01	500	0
8725	16.01	500	0
8726	16.01	500	0
8727	16.01	500	0
8728	16.01	500	0
8729	16.01	500	0
8730	16.01	500	0
8731	16.01	500	0
8732	16.01	500	0
8733	16.01	500	0
8734	16.01	500	0
8735	16.01	500	0
8736	16.01	500	0
8737	16.01	500	0
8738	16.01	500	0
8739	16.01	500	0
8740	16.01	500	0
8741	16.01	500	0
8742	16.01	500	0
8743	16.01	500	0
8744	16.01	500	0
8745	16.01	500	0
8746	16.01	500	0
8747	16.01	500	0
8748	16.01	500	0
8749	16.01	500	0
8750	16.01	500	0
8751	16.01	500	0
8752	16.01	500	0
8753	16.01	500	0
8754	16.01	500	0
8755	16.01	500	0
8756	16.01	500	0
8757	16.01	500	0
8758	16.01	500	0
8759	16.01	500	0
8760	16.01	500	0
