Zeit [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]	Variante 10.2 Raumlufttemperatur [C]	Variante 10.2 Heizleistung [W]	Variante 10.2 Kühlleistung [W]	Variante 10.2 Rücklauftemperatur [C]	Variante 10.2 Innentemperatur.Dach [C]	Variante 10.2 Innentemperatur.Boden [C]	Variante 10.2 Innentemperatur.Wand.Nord [C]	Variante 10.2 Innentemperatur.Wand.Ost [C]	Variante 10.2 Innentemperatur.Wand.Süd [C]	Variante 10.2 Innentemperatur.Wand.West [C]	Variante 10.3 Raumlufttemperatur [C]	Variante 10.3 Heizleistung [W]	Variante 10.3 Kühlleistung [W]	Variante 10.3 Rücklauftemperatur [C]	Variante 10.3 Innentemperatur.Dach [C]	Variante 10.3 Innentemperatur.Boden [C]	Variante 10.3 Innentemperatur.Wand.Nord [C]	Variante 10.3 Innentemperatur.Wand.Ost [C]	Variante 10.3 Innentemperatur.Wand.Süd [C]	Variante 10.3 Innentemperatur.Wand.West [C]	Variante 10.4 Raumlufttemperatur [C]	Variante 10.4 Heizleistung [W]	Variante 10.4 Kühlleistung [W]	Variante 10.4 Rücklauftemperatur [C]	Variante 10.4 Innentemperatur.Dach [C]	Variante 10.4 Innentemperatur.Boden [C]	Variante 10.4 Innentemperatur.Wand.Nord [C]	Variante 10.4 Innentemperatur.Wand.Ost [C]	Variante 10.4 Innentemperatur.Wand.Süd [C]	Variante 10.4 Innentemperatur.Wand.West [C]	Variante 10.5 Raumlufttemperatur [C]	Variante 10.5 Heizleistung [W]	Variante 10.5 Kühlleistung [W]	Variante 10.5 Rücklauftemperatur [C]	Variante 10.5 Innentemperatur.Dach [C]	Variante 10.5 Innentemperatur.Boden [C]	Variante 10.5 Innentemperatur.Wand.Nord [C]	Variante 10.5 Innentemperatur.Wand.Ost [C]	Variante 10.5 Innentemperatur.Wand.Süd [C]	Variante 10.5 Innentemperatur.Wand.West [C]	Variante 10.6 Raumlufttemperatur [C]	Variante 10.6 Heizleistung [W]	Variante 10.6 Kühlleistung [W]	Variante 10.6 Rücklauftemperatur [C]	Variante 10.6 Innentemperatur.Dach [C]	Variante 10.6 Innentemperatur.Boden [C]	Variante 10.6 Innentemperatur.Wand.Nord [C]	Variante 10.6 Innentemperatur.Wand.Ost [C]	Variante 10.6 Innentemperatur.Wand.Süd [C]	Variante 10.6 Innentemperatur.Wand.West [C]
764	19.9942	55.0086	0	23.3916	943.109	-365.291	29.3567	20.5062	26.9551	20.5062	20.5062	20.5062	20.5062	23.2041	1112.92	-272.003	29.148	21.0443	25.8354	21.0386	21.0336	21.0386	21.0336	20.4992	0.448089	-301.437	24.3655	18.2885	23.6429	18.2885	18.2885	18.2885	18.2885	21.2734	1.45E+03	-234.641	25.3241	19.2317	23.2947	19.2262	19.2213	19.2262	19.2213	5.57426	0.000145915	64.5868	5.5854	7.13596	18.2888	7.13596	18.2888	7.13596	18.2888
765	19.9936	61.2682	0	23.5704	968.454	-384.692	29.8264	20.5357	27.3279	20.5357	20.5357	20.5357	20.5357	23.3827	1147.57	-285.72	29.6066	21.1175	26.1506	21.1112	21.106	21.1112	21.106	20.2939	-0.0455116	-275.038	23.9308	18.2606	23.1427	18.2606	18.2606	18.2606	18.2606	20.8745	-2.99E-01	-223.64	24.1171	19.3309	23.3105	19.3246	19.3194	19.3246	19.3194	5.58689	0.000145822	64.5011	5.59546	5.77549	18.3003	5.77549	18.3003	5.77549	18.3003
766	19.9929	67.8221	0	23.7493	993.675	-404.096	30.2963	20.5653	27.7008	20.5653	20.5653	20.5653	20.5653	23.5623	1182.04	-299.379	30.0655	21.1921	26.4663	21.1854	21.1799	21.1854	21.1799	20.1284	0.0724999	-255.711	23.5696	18.2288	22.7658	18.2288	18.2288	18.2288	18.2288	20.5717	1.93E-01	-180.058	23.4117	19.3124	22.5138	19.3064	19.3014	19.3064	19.3014	5.59638	0.000145758	64.4271	5.6017	4.55343	18.3089	4.55343	18.3089	4.55343	18.3089
767	19.9922	74.6635	0	23.9283	1018.79	-423.504	30.7663	20.595	28.0738	20.595	20.595	20.595	20.595	23.743	1216.36	-312.981	30.5245	21.2683	26.7825	21.2611	21.2553	21.2611	21.2553	20.0065	657.395	-240.694	26.1854	18.1952	22.4631	18.1952	18.1952	18.1952	18.1952	20.359	-6.89E-04	-153.673	22.9196	19.2686	21.9966	19.263	19.2581	19.263	19.2581	5.60211	0.000145726	64.3753	5.60387	3.43681	18.3139	3.43681	18.3139	3.43681	18.3139
768	19.9915	81.7859	0	24.1074	1043.84	-442.912	31.2364	20.6247	28.447	20.6247	20.6247	20.6247	20.6247	23.9248	1250.55	-326.525	30.9837	21.346	27.0992	21.3383	21.3323	21.3383	21.3323	21.3072	2095.4	-335.219	26.8104	18.2023	24.032	18.2023	18.2023	18.2023	18.2023	20.1953	-1.29E-02	-136.379	22.5385	19.2194	21.638	19.2141	19.2095	19.2141	19.2095	5.60386	0.000145725	64.3504	5.60201	2.41149	18.3152	2.41149	18.3152	2.41149	18.3152
769	19.9907	89.1828	0	24.2866	1068.81	-462.322	31.7066	20.6546	28.8202	20.6546	20.6546	20.6546	20.6546	24.1076	1284.61	-340.01	31.443	21.4252	27.4163	21.417	21.4107	21.417	21.4107	21.0081	-0.481731	-378.038	25.5129	18.266	24.9777	18.266	18.266	18.266	18.266	20.0579	1.06E-04	-123.78	22.218	19.1688	21.3629	19.1639	19.1593	19.1639	19.1593	5.60163	0.000145755	64.3565	5.59628	1.48071	18.3126	1.48071	18.3126	1.48071	18.3126
770	19.9899	96.8481	0	24.4658	1093.73	-481.731	32.1768	20.6845	29.1935	20.6845	20.6845	20.6845	20.6845	24.2914	1318.57	-353.438	31.9025	21.5059	27.7339	21.4972	21.4905	21.4972	21.4905	20.6693	0.231671	-330.474	24.8041	18.2617	24.1349	18.2617	18.2617	18.2617	18.2617	20.6387	2.29E+03	-137.729	27.5166	19.1291	21.5143	19.1243	19.1198	19.1243	19.1198	5.59554	0.000145814	64.394	5.58689	0.673467	18.3064	0.673467	18.3064	0.673467	18.3064
771	19.9891	104.776	0	24.6452	1118.61	-501.139	32.6471	20.7145	29.5669	20.7145	20.7145	20.7145	20.7145	24.4762	1352.42	-366.808	32.362	21.588	28.0519	21.5788	21.5718	21.5788	21.5718	20.4184	0.00530345	-297.173	24.2858	18.2325	23.5097	18.2325	18.2325	18.2325	18.2325	21.0701	4.55E+02	-243.897	24.7003	19.2416	23.5154	19.2356	19.2306	19.2356	19.2306	5.58585	0.000145901	64.4664	5.57415	-0.0461583	18.2965	-0.0461583	18.2965	-0.0461583	18.2965
772	19.9883	112.959	0	24.8246	1143.46	-520.546	33.1174	20.7447	29.9404	20.7447	20.7447	20.7447	20.7447	24.662	1386.19	-380.12	32.8217	21.6716	28.3703	21.6618	21.6546	21.6618	21.6546	20.2227	0.202389	-273.766	23.8721	18.1958	23.0545	18.1958	18.1958	18.1958	18.1958	20.6899	-3.09E-01	-203.733	23.7372	19.2824	22.9084	19.2762	19.271	19.2762	19.271	5.57285	0.000146014	64.5714	5.5584	-0.769908	18.2832	-0.769908	18.2832	-0.769908	18.2832
773	19.9874	121.392	0	25.0041	1167.8	-539.951	33.5862	20.7748	30.3139	20.7748	20.7748	20.7748	20.7748	24.8487	1419.41	-393.374	33.2799	21.7566	28.6891	21.7463	21.7387	21.7463	21.7387	20.0591	-0.0036205	-256.03	23.5189	18.1566	22.699	18.1566	18.1566	18.1566	18.1566	20.4215	-7.63E-02	-167.739	23.1233	19.2442	22.2251	19.2383	19.2333	19.2383	19.2333	5.55685	0.00014615	64.7069	5.53988	-1.6988	18.267	-1.6988	18.267	-1.6988	18.267
774	19.9866	130.054	0	25.1509	1091.44	-557.801	33.7697	20.8046	30.662	20.8046	20.8046	20.8046	20.8046	25.0062	1351.77	-405.197	33.4534	21.8419	28.9853	21.8311	21.8233	21.8311	21.8233	20.6557	2170.95	-269.166	28.3589	18.123	22.8388	18.123	18.123	18.123	18.123	20.2257	6.51E-02	-145.532	22.6785	19.1917	21.7745	19.1862	19.1814	19.1862	19.1814	5.53806	0.000146307	64.8722	5.51863	-2.75015	18.2481	-2.75015	18.2481	-2.75015	18.2481
775	19.9856	138.97	0	25.2247	988.303	-567.795	33.8586	20.8299	30.8697	20.8299	20.8299	20.8299	20.8299	25.1	1255.78	-410.446	33.5357	21.9202	29.1608	21.9089	21.9008	21.9089	21.9008	21.1588	501.637	-388.741	26.0091	18.1728	25.0114	18.1728	18.1728	18.1728	18.1728	20.0706	2.04E-03	-130.397	22.3239	19.1374	21.4496	19.1322	19.1276	19.1322	19.1276	5.51643	0.000146488	65.0661	5.49434	-3.07922	18.2267	-3.07922	18.2267	-3.07922	18.2267
776	19.9847	148.092	0	25.2654	928.507	-572.307	33.9161	20.8479	30.9702	20.8479	20.8479	20.8479	20.8479	25.1667	1199.84	-411.711	33.5904	21.9873	29.2521	21.9757	21.9674	21.9757	21.9674	20.7799	-0.56153	-355.833	25.1375	18.1981	24.523	18.1981	18.1981	18.1981	18.1981	20.4813	2.01E+03	-135.105	27.2764	19.0909	21.4427	19.086	19.0815	19.086	19.0815	5.49184	0.000146691	65.289	5.46733	-2.38622	18.2026	-2.38622	18.2026	-2.38622	18.2026
777	19.9838	157.331	0	25.2918	887.674	-574.787	33.9581	20.8602	31.0274	20.8602	20.8602	20.8602	20.8602	25.2216	1160.28	-411.766	33.6319	22.0463	29.3126	22.0344	22.0259	22.0344	22.0259	20.4923	-0.168771	-315.749	24.5432	18.1774	23.7861	18.1774	18.1774	18.1774	18.1774	21.2228	9.89E+02	-252.862	25.2128	19.1979	23.6061	19.1918	19.1867	19.1918	19.1867	5.46485	0.000146911	65.5399	5.43903	-0.515098	18.176	-0.515098	18.176	-0.515098	18.176
778	19.9829	166.571	0	25.3108	857.019	-576.475	33.9903	20.8688	31.0665	20.8688	20.8688	20.8688	20.8688	25.2698	1129.54	-411.411	33.6647	22.1	29.3602	22.0878	22.0792	22.0878	22.0792	20.275	-0.000857055	-288.256	24.0857	18.145	23.2618	18.145	18.145	18.145	18.145	20.8086	9.38E-02	-223.062	24.0913	19.2696	23.2399	19.2631	19.2577	19.2631	19.2577	5.43707	0.000147132	65.8101	5.412	1.77119	18.148	1.77119	18.148	1.77119	18.148
779	19.982	175.721	0	25.3251	833.164	-577.736	34.0155	20.8752	31.0956	20.8752	20.8752	20.8752	20.8752	25.3136	1104.91	-410.826	33.6911	22.1502	29.4002	22.1378	22.129	22.1378	22.129	20.0991	-0.00104106	-268.069	23.7054	18.1087	22.8651	18.1087	18.1087	18.1087	18.1087	20.5109	-4.36E-02	-181.455	23.4029	19.2395	22.465	19.2333	19.2281	19.2333	19.2281	5.4109	0.000147333	66.084	5.38879	4.7197	18.1207	4.7197	18.1207	4.7197	18.1207
780	19.9811	184.732	0	25.3364	814.36	-578.705	34.0355	20.8803	31.118	20.8803	20.8803	20.8803	20.8803	25.3543	1084.89	-410.08	33.7127	22.1982	29.4349	22.1855	22.1766	22.1855	22.1766	20.3821	1665.91	-264.185	27.917	18.0729	22.725	18.0729	18.0729	18.0729	18.0729	20.2979	-4.66E-02	-156.118	22.9144	19.1893	21.9603	19.1835	19.1785	19.1835	19.1785	5.38872	0.000147495	66.3419	5.37157	8.22594	18.0966	8.22594	18.0966	8.22594	18.0966
781	19.9802	193.577	0	25.3455	799.458	-579.456	34.0513	20.8845	31.1356	20.8845	20.8845	20.8845	20.8845	25.3927	1068.48	-409.21	33.7305	22.2444	29.4657	22.2316	22.2226	22.2316	22.2226	21.2131	982.223	-384.985	26.2906	18.1085	24.8551	18.1085	18.1085	18.1085	18.1085	20.1321	-0.00779437	-139.215	22.5318	19.1355	21.6043	19.1301	19.1253	19.1301	19.1253	5.37279	0.0001476	66.5637	5.3626	11.2258	18.0778	11.2258	18.0778	11.2258	18.0778
782	19.9794	202.243	0	25.3529	787.601	-580.037	34.064	20.8881	31.1497	20.8881	20.8881	20.8881	20.8881	25.4292	1054.89	-408.246	33.7454	22.2893	29.4935	22.2763	22.2672	22.2763	22.2672	20.8302	-0.336664	-369.884	25.3333	18.1467	24.7205	18.1467	18.1467	18.1467	18.1467	19.9961	473.851	-126.732	24.7874	19.0823	21.3282	19.0771	19.0725	19.0771	19.0725	5.36514	0.000147633	66.729	5.36312	13.7199	18.0665	13.7199	18.0665	13.7199	18.0665
783	19.9785	210.725	0	25.3591	778.153	-580.482	34.074	20.8913	31.1609	20.8913	20.8913	20.8913	20.8913	25.4643	1043.55	-407.207	33.7578	22.3332	29.519	22.32	22.3108	22.32	22.3108	20.5266	-0.151321	-327.082	24.7042	18.1307	23.9412	18.1307	18.1307	18.1307	18.1307	21.2652	2471.84	-209.686	26.0924	19.1065	22.7104	19.1009	19.096	19.1009	19.096	5.36673	0.000147592	66.8222	5.37306	15.6041	18.064	15.6041	18.064	15.6041	18.064
784	19.9777	219.02	0	25.3643	770.616	-580.819	34.0821	20.8943	31.1699	20.8943	20.8943	20.8943	20.8943	25.4982	1034	-406.113	33.7683	22.3762	29.5425	22.3629	22.3535	22.3629	22.3535	20.3002	-0.00836313	-297.681	24.227	18.1009	23.3852	18.1009	18.1009	18.1009	18.1009	20.9476	-0.523222	-246.695	24.4853	19.2363	23.6171	19.2297	19.2242	19.2297	19.2242	5.3775	0.000147478	66.8357	5.39158	16.4828	18.0706	16.4828	18.0706	16.4828	18.0706
785	19.9769	227.13	0	25.3687	764.592	-581.068	34.0885	20.8971	31.1773	20.8971	20.8971	20.8971	20.8971	25.5311	1025.86	-404.978	33.7773	22.4184	29.5645	22.4049	22.3955	22.4049	22.3955	20.1199	0.000119661	-276.336	23.8347	18.0675	22.9705	18.0675	18.0675	18.0675	18.0675	20.6065	0.186121	-197.129	23.673	19.2318	22.7377	19.2253	19.22	19.2253	19.22	5.39652	0.000147303	66.7689	5.417	15.9128	18.0857	15.9128	18.0857	15.9128	18.0857
786	19.9761	235.058	0	25.3726	759.781	-581.248	34.0936	20.8999	31.1832	20.8999	20.8999	20.8999	20.8999	25.5631	1018.86	-403.813	33.7851	22.4598	29.5853	22.4462	22.4367	22.4462	22.4367	20.2419	1374.28	-265.939	27.6355	18.0338	22.7294	18.0338	18.0338	18.0338	18.0338	20.3687	-0.0704043	-166.582	23.1217	19.1892	22.147	19.1831	19.1779	19.1831	19.1779	5.42199	0.000147082	66.6296	5.44661	13.8918	18.1077	13.8918	18.1077	13.8918	18.1077
787	19.9753	242.806	0	25.3759	755.935	-581.371	34.0977	20.9025	31.188	20.9025	20.9025	20.9025	20.9025	25.5942	1012.77	-402.627	33.7919	22.5006	29.605	22.4869	22.4773	22.4869	22.4773	21.166	1125.26	-377.918	26.2915	18.0617	24.6762	18.0617	18.0617	18.0617	18.0617	20.1896	-0.0278044	-146.932	22.7035	19.139	21.745	19.1333	19.1283	19.1333	19.1283	5.45102	0.000146844	66.434	5.47657	11.8043	18.1345	11.8043	18.1345	11.8043	18.1345
788	19.9746	250.378	0	25.3789	752.854	-581.451	34.101	20.905	31.192	20.905	20.905	20.905	20.905	25.6247	1007.41	-401.429	33.7979	22.5407	29.6239	22.5269	22.5173	22.5269	22.5173	20.7974	-0.356131	-370.913	25.3262	18.1028	24.6938	18.1028	18.1028	18.1028	18.1028	20.042	9.88E-05	-132.904	22.3575	19.0872	21.4429	19.0818	19.077	19.0818	19.077	5.48003	0.000146616	66.2074	5.50366	9.79327	18.1625	9.79327	18.1625	9.79327	18.1625
789	19.9739	257.779	0	25.3816	750.38	-581.495	34.1037	20.9075	31.1953	20.9075	20.9075	20.9075	20.9075	25.6546	1002.64	-400.225	33.8033	22.5802	29.642	22.5663	22.5566	22.5663	22.5566	20.4947	-0.0877579	-328.583	24.6955	18.0873	23.9242	18.0873	18.0873	18.0873	18.0873	20.8761	2738.27	-163.622	28.0554	19.0599	21.8829	19.0545	19.0498	19.0545	19.0498	5.50623	0.000146419	65.9762	5.52613	7.70624	18.1885	7.70624	18.1885	7.70624	18.1885
790	19.9732	265.01	0	25.3841	748.392	-581.511	34.1058	20.9099	31.198	20.9099	20.9099	20.9099	20.9099	25.6839	998.341	-399.019	33.8082	22.6191	29.6595	22.6051	22.5954	22.6051	22.5954	20.2658	-0.0389314	-299.283	24.2133	18.0555	23.3683	18.0555	18.0555	18.0555	18.0555	21.0488	121.686	-257.499	24.7928	19.1889	23.7228	19.1823	19.1769	19.1823	19.1769	5.52787	0.000146263	65.7614	5.54293	5.87878	18.2106	5.87878	18.2106	5.87878	18.2106
791	19.9724	272.078	0	25.3863	746.79	-581.505	34.1075	20.9123	31.2003	20.9123	20.9123	20.9123	20.9123	25.7127	994.423	-397.815	33.8127	22.6575	29.6765	22.6434	22.6336	22.6434	22.6336	20.0807	-0.018106	-277.943	23.8142	18.0181	22.95	18.0181	18.0181	18.0181	18.0181	20.6676	-0.0638383	-209.666	23.8518	19.2139	22.9444	19.2072	19.2018	19.2072	19.2018	5.54391	0.000146154	65.5789	5.55361	4.35748	18.2273	4.35748	18.2273	4.35748	18.2273
792	19.9718	278.984	0	25.3884	745.495	-581.482	34.1089	20.9146	31.2022	20.9146	20.9146	20.9146	20.9146	25.7409	990.816	-396.616	33.8169	22.6952	29.693	22.6811	22.6712	22.6811	22.6712	20.687	2188.62	-290.898	28.5741	17.9852	23.0847	17.9852	17.9852	17.9852	17.9852	20.3995	0.302115	-174.377	23.2364	19.1717	22.2696	19.1654	19.1602	19.1654	19.1602	5.55396	0.000146094	65.4388	5.55833	3.12242	18.2382	3.12242	18.2382	3.12242	18.2382
793	19.9711	285.733	0	25.3904	744.445	-581.446	34.1101	20.9169	31.2039	20.9169	20.9169	20.9169	20.9169	25.7687	987.463	-395.425	33.8207	22.7324	29.7091	22.7182	22.7083	22.7182	22.7083	21.1858	548.72	-409.523	26.3134	18.0347	25.2413	18.0347	18.0347	18.0347	18.0347	20.2004	-0.0914127	-152.293	22.7808	19.1163	21.8185	19.1104	19.1054	19.1104	19.1054	5.55819	0.000146078	65.3461	5.55764	2.05656	18.2432	2.05656	18.2432	2.05656	18.2432
794	19.9704	292.328	0	25.3922	743.591	-581.398	34.111	20.9192	31.2053	20.9192	20.9192	20.9192	20.9192	25.796	984.318	-394.243	33.8244	22.7691	29.7248	22.7548	22.7449	22.7548	22.7449	20.788	-0.207998	-376.022	25.4044	18.0582	24.7418	18.0582	18.0582	18.0582	18.0582	20.039	9.82E-05	-136.989	22.4114	19.0584	21.4873	19.0528	19.048	19.0528	19.048	5.5571	0.000146103	65.3016	5.55215	1.21074	18.2427	1.21074	18.2427	1.21074	18.2427
795	19.9698	298.773	0	25.394	742.893	-581.342	34.1117	20.9214	31.2065	20.9214	20.9214	20.9214	20.9214	25.8229	981.346	-393.072	33.8279	22.8053	29.7402	22.7909	22.781	22.7909	22.781	20.4843	-0.165913	-334.23	24.7787	18.0337	23.9706	18.0337	18.0337	18.0337	18.0337	20.8516	2716.51	-166.247	28.063	19.0248	21.8957	19.0192	19.0144	19.0192	19.0144	5.5513	0.000146163	65.3035	5.54254	0.497326	18.2373	0.497326	18.2373	0.497326	18.2373
796	19.9692	305.072	0	25.3957	742.318	-581.28	34.1124	20.9236	31.2077	20.9236	20.9236	20.9236	20.9236	25.8494	978.517	-391.913	33.8312	22.8409	29.7553	22.8265	22.8165	22.8265	22.8165	20.2527	-0.112732	-305.485	24.2924	17.996	23.4187	17.996	17.996	17.996	17.996	21.0648	215.734	-263.511	24.911	19.1506	23.7875	19.1438	19.1383	19.1438	19.1383	5.54144	0.000146254	65.3485	5.52943	-0.0570002	18.2278	-0.0570002	18.2278	-0.0570002	18.2278
797	19.9686	311.226	0	25.3973	741.843	-581.213	34.1129	20.9258	31.2086	20.9258	20.9258	20.9258	20.9258	25.8754	975.809	-390.766	33.8343	22.876	29.7701	22.8615	22.8516	22.8615	22.8516	20.0624	8.63E-05	-284.313	23.8845	17.9532	22.9981	17.9532	17.9532	17.9532	17.9532	20.6669	-0.185488	-215.631	23.9306	19.1747	23.0119	19.1679	19.1623	19.1679	19.1623	5.52812	0.000146369	65.4323	5.5134	-0.662989	18.2148	-0.662989	18.2148	-0.662989	18.2148
798	19.968	317.241	0	25.3989	741.447	-581.142	34.1133	20.9279	31.2096	20.9279	20.9279	20.9279	20.9279	25.9011	973.202	-389.632	33.8374	22.9106	29.7846	22.8961	22.8861	22.8961	22.8861	20.7228	2279.21	-301.525	28.709	17.9158	23.1991	17.9158	17.9158	17.9158	17.9158	20.3845	-0.0541717	-179.076	23.2877	19.1268	22.3087	19.1203	19.1149	19.1203	19.1149	5.51192	0.000146506	65.5506	5.4949	-1.24872	18.1988	-1.24872	18.1988	-1.24872	18.1988
799	19.9674	323.118	0	25.4005	741.113	-581.068	34.1137	20.9301	31.2104	20.9301	20.9301	20.9301	20.9301	25.9264	970.684	-388.512	33.8404	22.9447	29.7989	22.9302	22.9202	22.9302	22.9202	21.0307	260.077	-408.109	26.0688	17.9567	25.1532	17.9567	17.9567	17.9567	17.9567	20.1721	-0.00987701	-156.243	22.8101	19.0636	21.8365	19.0575	19.0524	19.0575	19.0524	5.4932	0.000146662	65.6995	5.47407	-1.27405	18.1804	-1.27405	18.1804	-1.27405	18.1804
800	19.9668	328.862	0	25.402	740.831	-580.992	34.114	20.9322	31.2111	20.9322	20.9322	20.9322	20.9322	25.9514	968.24	-387.406	33.8432	22.9783	29.813	22.9638	22.9537	22.9638	22.9537	20.6432	0.000491462	-369.135	25.2167	17.9611	24.5221	17.9611	17.9611	17.9611	17.9611	19.9983	365.659	-140.461	24.649	18.996	21.4871	18.9902	18.9853	18.9902	18.9853	5.47226	0.000146835	65.8759	5.45152	-0.648234	18.1598	-0.648234	18.1598	-0.648234	18.1598
801	19.9663	334.474	0	25.4034	740.588	-580.915	34.1143	20.9342	31.2118	20.9342	20.9342	20.9342	20.9342	25.9759	965.864	-386.314	33.8461	23.0115	29.8268	22.9969	22.9869	22.9969	22.9869	20.3454	3.23E-05	-330.318	24.6105	17.9234	23.7906	17.9234	17.9234	17.9234	17.9234	21.2226	2613.65	-216.671	26.4244	18.9974	22.7277	18.9913	18.9861	18.9913	18.9861	5.4498	0.000147016	66.0753	5.42843	0.730241	18.1375	0.730241	18.1375	0.730241	18.1375
802	19.9657	339.959	0	25.4049	740.378	-580.837	34.1145	20.9363	31.2125	20.9363	20.9363	20.9363	20.9363	26.0001	963.546	-385.236	33.8488	23.0442	29.8404	23.0296	23.0195	23.0296	23.0195	20.1119	8.45E-05	-303.24	24.13	17.8738	23.257	17.8738	17.8738	17.8738	17.8738	20.9184	0.045109	-260.436	24.6581	19.1122	23.7344	19.105	19.0993	19.105	19.0993	5.42712	0.000147196	66.2894	5.40658	2.39571	18.1147	2.39571	18.1147	2.39571	18.1147
803	19.9652	345.319	0	25.4063	740.194	-580.758	34.1147	20.9383	31.2132	20.9383	20.9383	20.9383	20.9383	26.024	961.28	-384.172	33.8515	23.0764	29.8538	23.0618	23.0517	23.0618	23.0517	20.4383	1780.99	-299.234	28.3296	17.823	23.0918	17.823	17.823	17.823	17.823	20.5415	-0.0515865	-208.985	23.7835	19.0909	22.8087	19.0839	19.0783	19.0839	19.0783	5.40589	0.000147358	66.5057	5.38769	4.58077	18.0926	4.58077	18.0926	4.58077	18.0926
804	19.9647	350.557	0	25.4077	740.031	-580.678	34.1149	20.9403	31.2138	20.9403	20.9403	20.9403	20.9403	26.0476	959.062	-383.123	33.8541	23.1082	29.867	23.0936	23.0835	23.0936	23.0835	21.1803	945.567	-418.449	26.6519	17.8462	25.1918	17.8462	17.8462	17.8462	17.8462	20.2725	-0.0236147	-176.85	23.1842	19.0272	22.1686	19.0207	19.0153	19.0207	19.0153	5.38775	0.000147491	66.7099	5.37332	7.10784	18.0731	7.10784	18.0731	7.10784	18.0731
805	19.9642	355.675	0	25.4091	739.885	-580.599	34.115	20.9423	31.2144	20.9423	20.9423	20.9423	20.9423	26.0708	956.888	-382.088	33.8567	23.1395	29.8801	23.1249	23.1148	23.1249	23.1148	20.7603	-0.293013	-399.039	25.6396	17.8675	24.96	17.8675	17.8675	17.8675	17.8675	20.0665	9.56E-05	-156.148	22.728	18.9565	21.7271	18.9503	18.945	18.9503	18.945	5.37432	0.000147581	66.8873	5.36504	9.35253	18.0577	9.35253	18.0577	9.35253	18.0577
806	19.9637	360.677	0	25.4104	739.751	-580.52	34.1152	20.9443	31.2149	20.9443	20.9443	20.9443	20.9443	26.0936	954.755	-381.067	33.8592	23.1704	29.8929	23.1557	23.1456	23.1557	23.1456	20.4286	-0.0959919	-354.159	24.9625	17.8361	24.1278	17.8361	17.8361	17.8361	17.8361	20.6492	2347.76	-169.006	27.8942	18.9014	21.8384	18.8954	18.8903	18.8954	18.8903	5.367	0.000147619	67.0233	5.36376	11.2929	18.0478	11.2929	18.0478	11.2929	18.0478
807	19.9632	365.565	0	25.4117	739.629	-580.441	34.1153	20.9462	31.2155	20.9462	20.9462	20.9462	20.9462	26.1162	952.659	-380.06	33.8617	23.2008	29.9055	23.1862	23.176	23.1862	23.176	20.1783	0.00307515	-323.14	24.4448	17.793	23.5296	17.793	17.793	17.793	17.793	21.0943	606.357	-275.988	25.2882	19.0089	23.8481	19.0018	18.996	19.0018	18.996	5.36652	0.000147602	67.1064	5.3695	12.9861	18.0445	12.9861	18.0445	12.9861	18.0445
808	19.9627	370.341	0	25.4131	739.516	-580.362	34.1155	20.9482	31.216	20.9482	20.9482	20.9482	20.9482	26.1384	950.599	-379.067	33.8641	23.2308	29.918	23.2162	23.2061	23.2162	23.2061	20	636.849	-300.743	26.8092	17.7484	23.0831	17.7484	17.7484	17.7484	17.7484	20.6718	0.105507	-234.164	24.2108	19.0487	23.2151	19.0414	19.0355	19.0414	19.0355	5.37294	0.000147529	67.1305	5.38194	13.9652	18.0479	13.9652	18.0479	13.9652	18.0479
809	19.9623	375.009	0	25.4144	739.41	-580.284	34.1156	20.9501	31.2166	20.9501	20.9501	20.9501	20.9501	26.1603	948.572	-378.087	33.8665	23.2604	29.9303	23.2458	23.2356	23.2458	23.2356	21.1761	1965.59	-384.624	27.2792	17.7443	24.4578	17.7443	17.7443	17.7443	17.7443	20.3718	0.0473938	-194.084	23.5197	19.0057	22.4539	18.9987	18.993	18.9987	18.993	5.38588	0.000147407	67.0936	5.40015	13.887	18.0579	13.887	18.0579	13.887	18.0579
810	19.9618	379.57	0	25.4156	739.31	-580.206	34.1157	20.952	31.2171	20.952	20.952	20.952	20.952	26.1819	946.578	-377.121	33.8689	23.2896	29.9424	23.2749	23.2648	23.2749	23.2648	20.8573	-0.390862	-420.35	25.9709	17.7957	25.2575	17.7957	17.7957	17.7957	17.7957	20.1524	-0.000384944	-169.062	23.015	18.9481	21.9478	18.9415	18.9361	18.9415	18.9361	5.40426	0.000147246	66.9991	5.42231	12.8472	18.0737	12.8472	18.0737	12.8472	18.0737
811	19.9614	384.027	0	25.4169	739.214	-580.129	34.1158	20.9538	31.2176	20.9538	20.9538	20.9538	20.9538	26.2032	944.615	-376.169	33.8712	23.3183	29.9543	23.3037	23.2936	23.3037	23.2936	20.5063	-0.353772	-371.842	25.2292	17.7855	24.3915	17.7855	17.7855	17.7855	17.7855	19.9985	686.8	-152.132	25.6927	18.889	21.5845	18.8828	18.8775	18.8828	18.8775	5.42614	0.000147063	66.857	5.44582	11.5094	18.0936	11.5094	18.0936	11.5094	18.0936
