Stunde im Jahr [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]	Variante 10.2 Raumlufttemperatur [C]	Variante 10.2 Heizleistung [W]	Variante 10.2 Kühlleistung [W]	Variante 10.2 Rücklauftemperatur [C]	Variante 10.2 Innentemperatur.Dach [C]	Variante 10.2 Innentemperatur.Boden [C]	Variante 10.2 Innentemperatur.Wand.Nord [C]	Variante 10.2 Innentemperatur.Wand.Ost [C]	Variante 10.2 Innentemperatur.Wand.Süd [C]	Variante 10.2 Innentemperatur.Wand.West [C]
4921	31.0173	0	172.561	36.0719	0	61.5532	35.1889	36.5454	35.4563	36.5454	36.5454	36.5454	36.5454
4922	31.0173	0	172.561	36.0721	0	61.5669	35.189	36.5457	35.4564	36.5457	36.5457	36.5457	36.5457
4923	31.0173	0	172.561	36.0724	0	61.5804	35.189	36.546	35.4565	36.546	36.546	36.546	36.546
4924	31.0173	0	172.561	36.0726	0	61.5939	35.1891	36.5464	35.4566	36.5464	36.5464	36.5464	36.5464
4925	31.0173	0	172.561	36.0728	0	61.6072	35.1891	36.5467	35.4567	36.5467	36.5467	36.5467	36.5467
4926	31.0173	0	172.561	36.0731	0	61.6203	35.1891	36.547	35.4568	36.547	36.547	36.547	36.547
4927	31.0173	0	172.562	36.0733	0	61.6334	35.1891	36.5473	35.4569	36.5473	36.5473	36.5473	36.5473
4928	31.0173	0	172.562	36.0735	0	61.6463	35.1892	36.5476	35.457	36.5476	36.5476	36.5476	36.5476
4929	31.0173	0	172.562	36.0737	0	61.6591	35.1892	36.548	35.4571	36.548	36.548	36.548	36.548
4930	31.0173	0	172.562	36.0739	0	61.6717	35.1892	36.5483	35.4571	36.5483	36.5483	36.5483	36.5483
4931	31.0173	0	172.562	36.0741	0	61.6842	35.1893	36.5486	35.4572	36.5486	36.5486	36.5486	36.5486
4932	31.0173	0	172.562	36.0743	0	61.6966	35.1893	36.5489	35.4573	36.5489	36.5489	36.5489	36.5489
4933	31.0173	0	172.562	36.0746	0	61.7089	35.1893	36.5492	35.4574	36.5492	36.5492	36.5492	36.5492
4934	31.0173	0	172.562	36.0748	0	61.721	35.1894	36.5495	35.4575	36.5495	36.5495	36.5495	36.5495
4935	31.0173	0	172.562	36.075	0	61.733	35.1894	36.5498	35.4576	36.5498	36.5498	36.5498	36.5498
4936	31.0173	0	172.562	36.0752	0	61.7449	35.1894	36.5501	35.4577	36.5501	36.5501	36.5501	36.5501
4937	31.0173	0	172.562	36.0754	0	61.7567	35.1895	36.5504	35.4577	36.5504	36.5504	36.5504	36.5504
4938	31.0173	0	172.562	36.0756	0	61.7684	35.1895	36.5507	35.4578	36.5507	36.5507	36.5507	36.5507
4939	31.0173	0	172.562	36.0757	0	61.7799	35.1895	36.551	35.4579	36.551	36.551	36.551	36.551
4940	31.0173	0	172.562	36.0759	0	61.7914	35.1895	36.5512	35.458	36.5512	36.5512	36.5512	36.5512
4941	31.0173	0	172.562	36.0761	0	61.8027	35.1896	36.5515	35.4581	36.5515	36.5515	36.5515	36.5515
4942	31.0173	0	172.562	36.0763	0	61.8139	35.1896	36.5518	35.4581	36.5518	36.5518	36.5518	36.5518
4943	31.0173	0	172.562	36.0765	0	61.825	35.1896	36.5521	35.4582	36.5521	36.5521	36.5521	36.5521
4944	31.0173	0	172.562	36.0767	0	61.8359	35.1896	36.5523	35.4583	36.5523	36.5523	36.5523	36.5523
4945	31.0173	0	172.562	36.0769	0	61.8468	35.1897	36.5526	35.4584	36.5526	36.5526	36.5526	36.5526
4946	31.0173	0	172.562	36.0771	0	61.8576	35.1897	36.5529	35.4584	36.5529	36.5529	36.5529	36.5529
4947	31.0173	0	172.563	36.0772	0	61.8682	35.1897	36.5531	35.4585	36.5531	36.5531	36.5531	36.5531
4948	31.0173	0	172.563	36.0774	0	61.8788	35.1897	36.5534	35.4586	36.5534	36.5534	36.5534	36.5534
4949	31.0173	0	172.563	36.0776	0	61.8892	35.1898	36.5536	35.4587	36.5536	36.5536	36.5536	36.5536
4950	31.0173	0	172.563	36.0778	0	61.8995	35.1898	36.5539	35.4587	36.5539	36.5539	36.5539	36.5539
4951	31.0173	0	172.563	36.078	0	61.9098	35.1898	36.5541	35.4588	36.5541	36.5541	36.5541	36.5541
4952	31.0173	0	172.563	36.0781	0	61.9199	35.1898	36.5544	35.4589	36.5544	36.5544	36.5544	36.5544
4953	31.0173	0	172.563	36.0783	0	61.9299	35.1899	36.5547	35.459	36.5547	36.5547	36.5547	36.5547
4954	31.0173	0	172.563	36.0785	0	61.9398	35.1899	36.5549	35.459	36.5549	36.5549	36.5549	36.5549
4955	31.0173	0	172.563	36.0786	0	61.9497	35.1899	36.5551	35.4591	36.5551	36.5551	36.5551	36.5551
4956	31.0173	0	172.563	36.0788	0	61.9594	35.19	36.5554	35.4592	36.5554	36.5554	36.5554	36.5554
4957	31.0173	0	172.563	36.0789	0	61.969	35.19	36.5556	35.4592	36.5556	36.5556	36.5556	36.5556
4958	31.0173	0	172.563	36.0791	0	61.9786	35.19	36.5558	35.4593	36.5558	36.5558	36.5558	36.5558
4959	31.0173	0	172.563	36.0793	0	61.988	35.19	36.5561	35.4594	36.5561	36.5561	36.5561	36.5561
4960	31.0173	0	172.563	36.0794	0	61.9973	35.19	36.5563	35.4594	36.5563	36.5563	36.5563	36.5563
4961	31.0173	0	172.563	36.0796	0	62.0066	35.1901	36.5565	35.4595	36.5565	36.5565	36.5565	36.5565
4962	31.0173	0	172.563	36.0797	0	62.0157	35.1901	36.5568	35.4596	36.5568	36.5568	36.5568	36.5568
4963	31.0173	0	172.563	36.0799	0	62.0248	35.1901	36.557	35.4596	36.557	36.557	36.557	36.557
4964	31.0173	0	172.563	36.08	0	62.0338	35.1901	36.5572	35.4597	36.5572	36.5572	36.5572	36.5572
4965	31.0173	0	172.563	36.0802	0	62.0427	35.1902	36.5574	35.4597	36.5574	36.5574	36.5574	36.5574
4966	31.0173	0	172.563	36.0804	0	62.0514	35.1902	36.5576	35.4598	36.5576	36.5576	36.5576	36.5576
4967	31.0173	0	172.563	36.0805	0	62.0602	35.1902	36.5579	35.4599	36.5579	36.5579	36.5579	36.5579
4968	31.0173	0	172.563	36.0806	0	62.0688	35.1902	36.5581	35.4599	36.5581	36.5581	36.5581	36.5581
4969	31.0173	0	172.563	36.0808	0	62.0773	35.1902	36.5583	35.46	36.5583	36.5583	36.5583	36.5583
4970	31.0173	0	172.563	36.0809	0	62.0857	35.1902	36.5585	35.46	36.5585	36.5585	36.5585	36.5585
4971	31.0173	0	172.563	36.0811	0	62.0941	35.1903	36.5587	35.4601	36.5587	36.5587	36.5587	36.5587
4972	31.0173	0	172.563	36.0812	0	62.1024	35.1903	36.5589	35.4601	36.5589	36.5589	36.5589	36.5589
4973	31.0173	0	172.563	36.0814	0	62.1106	35.1903	36.5591	35.4602	36.5591	36.5591	36.5591	36.5591
4974	31.0173	0	172.563	36.0815	0	62.1187	35.1903	36.5593	35.4603	36.5593	36.5593	36.5593	36.5593
4975	31.0173	0	172.563	36.0816	0	62.1267	35.1904	36.5595	35.4603	36.5595	36.5595	36.5595	36.5595
4976	31.0173	0	172.563	36.0818	0	62.1346	35.1904	36.5597	35.4604	36.5597	36.5597	36.5597	36.5597
4977	31.0173	0	172.563	36.0819	0	62.1425	35.1904	36.5599	35.4604	36.5599	36.5599	36.5599	36.5599
4978	31.0173	0	172.563	36.082	0	62.1503	35.1904	36.5601	35.4605	36.5601	36.5601	36.5601	36.5601
4979	31.0173	0	172.563	36.0821	0	62.158	35.1904	36.5603	35.4605	36.5603	36.5603	36.5603	36.5603
4980	31.0173	0	172.563	36.0823	0	62.1656	35.1904	36.5605	35.4606	36.5605	36.5605	36.5605	36.5605
4981	31.0173	0	172.563	36.0824	0	62.1732	35.1905	36.5606	35.4606	36.5606	36.5606	36.5606	36.5606
4982	31.0173	0	172.563	36.0825	0	62.1807	35.1905	36.5608	35.4607	36.5608	36.5608	36.5608	36.5608
4983	31.0173	0	172.563	36.0827	0	62.1881	35.1905	36.561	35.4607	36.561	36.561	36.561	36.561
4984	31.0173	0	172.563	36.0828	0	62.1954	35.1905	36.5612	35.4608	36.5612	36.5612	36.5612	36.5612
4985	31.0173	0	172.563	36.0829	0	62.2027	35.1905	36.5614	35.4609	36.5614	36.5614	36.5614	36.5614
4986	31.0173	0	172.563	36.083	0	62.2099	35.1906	36.5615	35.4609	36.5615	36.5615	36.5615	36.5615
4987	31.0173	0	172.563	36.0832	0	62.217	35.1906	36.5617	35.4609	36.5617	36.5617	36.5617	36.5617
4988	31.0173	0	172.563	36.0833	0	62.224	35.1906	36.5619	35.461	36.5619	36.5619	36.5619	36.5619
4989	31.0173	0	172.563	36.0834	0	62.231	35.1906	36.5621	35.4611	36.5621	36.5621	36.5621	36.5621
4990	31.0173	0	172.563	36.0835	0	62.2379	35.1906	36.5622	35.4611	36.5622	36.5622	36.5622	36.5622
4991	31.0173	0	172.564	36.0836	0	62.2447	35.1906	36.5624	35.4611	36.5624	36.5624	36.5624	36.5624
4992	31.0173	0	172.564	36.0837	0	62.2515	35.1907	36.5626	35.4612	36.5626	36.5626	36.5626	36.5626
4993	31.0173	0	172.564	36.0838	0	62.2582	35.1907	36.5627	35.4612	36.5627	36.5627	36.5627	36.5627
4994	31.0173	0	172.564	36.084	0	62.2648	35.1907	36.5629	35.4613	36.5629	36.5629	36.5629	36.5629
4995	31.0173	0	172.564	36.0841	0	62.2713	35.1907	36.5631	35.4613	36.5631	36.5631	36.5631	36.5631
4996	31.0173	0	172.564	36.0842	0	62.2778	35.1907	36.5632	35.4614	36.5632	36.5632	36.5632	36.5632
4997	31.0173	0	172.564	36.0843	0	62.2843	35.1907	36.5634	35.4614	36.5634	36.5634	36.5634	36.5634
4998	31.0173	0	172.564	36.0844	0	62.2906	35.1908	36.5635	35.4615	36.5635	36.5635	36.5635	36.5635
4999	31.0173	0	172.564	36.0845	0	62.2969	35.1908	36.5637	35.4615	36.5637	36.5637	36.5637	36.5637
5000	31.0173	0	172.564	36.0846	0	62.3032	35.1908	36.5639	35.4616	36.5639	36.5639	36.5639	36.5639
5001	31.0173	0	172.564	36.0847	0	62.3093	35.1908	36.564	35.4616	36.564	36.564	36.564	36.564
5002	31.0173	0	172.564	36.0848	0	62.3154	35.1908	36.5641	35.4616	36.5641	36.5641	36.5641	36.5641
5003	31.0173	0	172.564	36.0849	0	62.3215	35.1908	36.5643	35.4617	36.5643	36.5643	36.5643	36.5643
5004	31.0173	0	172.564	36.085	0	62.3275	35.1908	36.5645	35.4617	36.5645	36.5645	36.5645	36.5645
5005	31.0173	0	172.564	36.0851	0	62.3334	35.1909	36.5646	35.4618	36.5646	36.5646	36.5646	36.5646
5006	31.0173	0	172.564	36.0852	0	62.3393	35.1909	36.5647	35.4618	36.5647	36.5647	36.5647	36.5647
5007	31.0173	0	172.564	36.0853	0	62.3451	35.1909	36.5649	35.4618	36.5649	36.5649	36.5649	36.5649
5008	31.0173	0	172.564	36.0854	0	62.3509	35.1909	36.565	35.4619	36.565	36.565	36.565	36.565
5009	31.0173	0	172.564	36.0855	0	62.3565	35.1909	36.5652	35.4619	36.5652	36.5652	36.5652	36.5652
5010	31.0173	0	172.564	36.0856	0	62.3622	35.1909	36.5653	35.462	36.5653	36.5653	36.5653	36.5653
5011	31.0173	0	172.564	36.0857	0	62.3678	35.1909	36.5654	35.462	36.5654	36.5654	36.5654	36.5654
5012	31.0173	0	172.564	36.0858	0	62.3733	35.191	36.5656	35.462	36.5656	36.5656	36.5656	36.5656
5013	31.0173	0	172.564	36.0859	0	62.3788	35.191	36.5657	35.4621	36.5657	36.5657	36.5657	36.5657
5014	31.0173	0	172.564	36.086	0	62.3842	35.191	36.5658	35.4621	36.5658	36.5658	36.5658	36.5658
5015	31.0173	0	172.564	36.0861	0	62.3895	35.191	36.566	35.4622	36.566	36.566	36.566	36.566
5016	31.0173	0	172.564	36.0862	0	62.3948	35.191	36.5661	35.4622	36.5661	36.5661	36.5661	36.5661
5017	31.0173	0	172.564	36.0862	0	62.4001	35.191	36.5662	35.4622	36.5662	36.5662	36.5662	36.5662
5018	31.0173	0	172.564	36.0863	0	62.4053	35.191	36.5664	35.4623	36.5664	36.5664	36.5664	36.5664
5019	31.0173	0	172.564	36.0864	0	62.4104	35.191	36.5665	35.4623	36.5665	36.5665	36.5665	36.5665
5020	31.0173	0	172.564	36.0865	0	62.4156	35.1911	36.5666	35.4623	36.5666	36.5666	36.5666	36.5666
5021	31.0173	0	172.564	36.0866	0	62.4206	35.1911	36.5667	35.4624	36.5667	36.5667	36.5667	36.5667
5022	31.0173	0	172.564	36.0867	0	62.4256	35.1911	36.5669	35.4624	36.5669	36.5669	36.5669	36.5669
5023	31.0173	0	172.564	36.0868	0	62.4305	35.1911	36.567	35.4624	36.567	36.567	36.567	36.567
5024	31.0173	0	172.564	36.0868	0	62.4354	35.1911	36.5671	35.4625	36.5671	36.5671	36.5671	36.5671
5025	31.0173	0	172.564	36.0869	0	62.4403	35.1911	36.5672	35.4625	36.5672	36.5672	36.5672	36.5672
5026	31.0173	0	172.564	36.087	0	62.4451	35.1911	36.5673	35.4625	36.5673	36.5673	36.5673	36.5673
5027	31.0173	0	172.564	36.0871	0	62.4498	35.1911	36.5675	35.4626	36.5675	36.5675	36.5675	36.5675
5028	31.0173	0	172.564	36.0872	0	62.4545	35.1912	36.5676	35.4626	36.5676	36.5676	36.5676	36.5676
5029	31.0173	0	172.564	36.0872	0	62.4592	35.1912	36.5677	35.4626	36.5677	36.5677	36.5677	36.5677
5030	31.0173	0	172.564	36.0873	0	62.4638	35.1912	36.5678	35.4627	36.5678	36.5678	36.5678	36.5678
5031	31.0173	0	172.564	36.0874	0	62.4683	35.1912	36.5679	35.4627	36.5679	36.5679	36.5679	36.5679
5032	31.0173	0	172.564	36.0875	0	62.4729	35.1912	36.568	35.4627	36.568	36.568	36.568	36.568
5033	31.0173	0	172.564	36.0876	0	62.4773	35.1912	36.5681	35.4628	36.5681	36.5681	36.5681	36.5681
5034	31.0173	0	172.564	36.0876	0	62.4817	35.1912	36.5682	35.4628	36.5682	36.5682	36.5682	36.5682
5035	31.0173	0	172.564	36.0877	0	62.4861	35.1912	36.5684	35.4628	36.5684	36.5684	36.5684	36.5684
5036	31.0173	0	172.564	36.0878	0	62.4905	35.1912	36.5685	35.4629	36.5685	36.5685	36.5685	36.5685
5037	31.0173	0	172.564	36.0879	0	62.4948	35.1912	36.5686	35.4629	36.5686	36.5686	36.5686	36.5686
5038	31.0173	0	172.564	36.0879	0	62.499	35.1913	36.5687	35.4629	36.5687	36.5687	36.5687	36.5687
5039	31.0163	0	162.907	36.088	0	62.5032	35.1913	36.5688	35.4629	36.5688	36.5688	36.5688	36.5688
5040	30.111	0	300	36.088	0	62.5074	35.1802	36.5688	35.4629	36.5688	36.5688	36.5688	36.5688
5041	30.0726	0	300	35.1787	0	103.693	29.2127	36.5572	34.7933	36.5572	36.5572	36.5572	36.5572
5042	30.0433	0	300	32.9784	0	335.769	25.0666	36.4238	30.6543	36.4238	36.4238	36.4238	36.4238
5043	30.0185	0	300	31.7953	0	515.627	23.2549	36.1937	27.163	36.1937	36.1937	36.1937	36.1937
5044	29.9964	0	300	31.1622	0	595.628	22.2147	35.9824	25.4935	35.9824	35.9824	35.9824	35.9824
5045	29.9759	0	300	30.7664	0	634.59	21.5218	35.8019	24.6053	35.8019	35.8019	35.8019	35.8019
5046	29.9562	0	300	30.4809	0	656.292	21.011	35.6446	24.0555	35.6446	35.6446	35.6446	35.6446
5047	29.9372	0	300	30.2558	0	670.158	20.6147	35.5028	23.6637	35.5028	35.5028	35.5028	35.5028
5048	29.9185	0	300	30.0675	0	679.473	20.2979	35.3714	23.3646	35.3714	35.3714	35.3714	35.3714
5049	29.9	0	300	29.9039	0	685.85	20.0405	35.2471	23.1255	35.2471	35.2471	35.2471	35.2471
5050	29.8817	0	300	29.759	0	690.16	19.8299	35.1277	22.9285	35.1277	35.1277	35.1277	35.1277
5051	29.8636	0	300	29.6284	0	692.852	19.6568	35.0121	22.7641	35.0121	35.0121	35.0121	35.0121
5052	29.8455	0	300	29.5092	0	694.271	19.514	34.8992	22.6252	34.8992	34.8992	34.8992	34.8992
5053	29.8275	0	300	29.3994	0	694.665	19.3958	34.7886	22.507	34.7886	34.7886	34.7886	34.7886
5054	29.8096	0	300	29.2972	0	694.23	19.2977	34.68	22.4054	34.68	34.68	34.68	34.68
5055	29.7917	0	300	29.2013	0	693.127	19.2159	34.573	22.3175	34.573	34.573	34.573	34.573
5056	29.7739	0	300	29.1106	0	691.486	19.1475	34.4676	22.2407	34.4676	34.4676	34.4676	34.4676
5057	29.7562	0	300	29.0243	0	689.413	19.09	34.3636	22.173	34.3636	34.3636	34.3636	34.3636
5058	29.7385	0	300	28.9416	0	686.996	19.0413	34.2608	22.1127	34.2608	34.2608	34.2608	34.2608
5059	29.7209	0	300	28.8621	0	684.306	18.9999	34.1593	22.0586	34.1593	34.1593	34.1593	34.1593
5060	29.7034	0	300	28.7852	0	681.399	18.9644	34.059	22.0095	34.059	34.059	34.059	34.059
5061	29.6859	0	300	28.7107	0	678.324	18.9338	33.9599	21.9645	33.9599	33.9599	33.9599	33.9599
5062	29.6684	0	300	28.6381	0	675.118	18.9071	33.8618	21.923	33.8618	33.8618	33.8618	33.8618
5063	29.6511	0	300	28.5672	0	671.813	18.8837	33.7648	21.8844	33.7648	33.7648	33.7648	33.7648
5064	29.6337	0	300	28.4979	0	668.434	18.863	33.6689	21.8481	33.6689	33.6689	33.6689	33.6689
5065	29.6165	0	300	28.4299	0	665.002	18.8444	33.5739	21.8138	33.5739	33.5739	33.5739	33.5739
5066	29.5993	0	300	28.3632	0	661.533	18.8276	33.48	21.7811	33.48	33.48	33.48	33.48
5067	29.5821	0	300	28.2976	0	658.041	18.8123	33.3871	21.7499	33.3871	33.3871	33.3871	33.3871
5068	29.565	0	300	28.233	0	654.537	18.7983	33.2951	21.7198	33.2951	33.2951	33.2951	33.2951
5069	29.548	0	300	28.1693	0	651.029	18.7852	33.2041	21.6908	33.2041	33.2041	33.2041	33.2041
5070	29.531	0	300	28.1065	0	647.526	18.773	33.114	21.6626	33.114	33.114	33.114	33.114
5071	29.5141	0	300	28.0446	0	644.032	18.7615	33.0248	21.6352	33.0248	33.0248	33.0248	33.0248
5072	29.4972	0	300	27.9834	0	640.553	18.7506	32.9365	21.6084	32.9365	32.9365	32.9365	32.9365
5073	29.4804	0	300	27.923	0	637.091	18.7402	32.8492	21.5822	32.8492	32.8492	32.8492	32.8492
5074	29.4636	0	300	27.8633	0	633.651	18.7302	32.7627	21.5566	32.7627	32.7627	32.7627	32.7627
5075	29.4469	0	300	27.8043	0	630.234	18.7206	32.6771	21.5314	32.6771	32.6771	32.6771	32.6771
5076	29.4303	0	300	27.7459	0	626.842	18.7112	32.5924	21.5066	32.5924	32.5924	32.5924	32.5924
5077	29.4137	0	300	27.6882	0	623.477	18.7022	32.5085	21.4823	32.5085	32.5085	32.5085	32.5085
5078	29.3971	0	300	27.6311	0	620.139	18.6933	32.4255	21.4582	32.4255	32.4255	32.4255	32.4255
5079	29.3806	0	300	27.5747	0	616.831	18.6847	32.3433	21.4346	32.3433	32.3433	32.3433	32.3433
5080	29.3642	0	300	27.5188	0	613.551	18.6762	32.262	21.4112	32.262	32.262	32.262	32.262
5081	29.3478	0	300	27.4635	0	610.301	18.6679	32.1814	21.3881	32.1814	32.1814	32.1814	32.1814
5082	29.3315	0	300	27.4088	0	607.082	18.6597	32.1017	21.3653	32.1017	32.1017	32.1017	32.1017
5083	29.3152	0	300	27.3547	0	603.892	18.6517	32.0228	21.3428	32.0228	32.0228	32.0228	32.0228
5084	29.299	0	300	27.3011	0	600.733	18.6438	31.9447	21.3205	31.9447	31.9447	31.9447	31.9447
5085	29.2829	0	300	27.2481	0	597.604	18.636	31.8674	21.2985	31.8674	31.8674	31.8674	31.8674
5086	29.2667	0	300	27.1956	0	594.505	18.6283	31.7908	21.2767	31.7908	31.7908	31.7908	31.7908
5087	29.2507	0	300	27.1436	0	591.437	18.6208	31.715	21.2552	31.715	31.715	31.715	31.715
5088	29.2347	0	300	27.0922	0	588.399	18.6133	31.64	21.2339	31.64	31.64	31.64	31.64
5089	29.2187	0	300	27.0413	0	585.391	18.6059	31.5658	21.2128	31.5658	31.5658	31.5658	31.5658
5090	29.2028	0	300	26.9909	0	582.412	18.5985	31.4922	21.1919	31.4922	31.4922	31.4922	31.4922
5091	29.187	0	300	26.9411	0	579.463	18.5913	31.4195	21.1713	31.4195	31.4195	31.4195	31.4195
5092	29.1712	0	300	26.8917	0	576.544	18.5842	31.3474	21.1509	31.3474	31.3474	31.3474	31.3474
5093	29.1554	0	300	26.8428	0	573.654	18.5771	31.2761	21.1307	31.2761	31.2761	31.2761	31.2761
5094	29.1397	0	300	26.7944	0	570.792	18.5701	31.2055	21.1107	31.2055	31.2055	31.2055	31.2055
5095	29.1241	0	300	26.7466	0	567.959	18.5632	31.1357	21.0909	31.1357	31.1357	31.1357	31.1357
5096	29.1085	0	300	26.6992	0	565.154	18.5563	31.0665	21.0713	31.0665	31.0665	31.0665	31.0665
5097	29.093	0	300	26.6522	0	562.378	18.5495	30.998	21.0519	30.998	30.998	30.998	30.998
5098	29.0775	0	300	26.6058	0	559.63	18.5428	30.9302	21.0327	30.9302	30.9302	30.9302	30.9302
5099	29.0621	0	300	26.5598	0	556.909	18.5362	30.8631	21.0137	30.8631	30.8631	30.8631	30.8631
5100	29.0467	0	300	26.5143	0	554.215	18.5296	30.7967	20.9949	30.7967	30.7967	30.7967	30.7967
5101	29.0313	0	300	26.4692	0	551.548	18.5231	30.7309	20.9762	30.7309	30.7309	30.7309	30.7309
5102	29.0161	0	300	26.4246	0	548.909	18.5167	30.6658	20.9578	30.6658	30.6658	30.6658	30.6658
5103	29.0008	0	300	26.3805	0	546.295	18.5103	30.6014	20.9396	30.6014	30.6014	30.6014	30.6014
5104	28.9856	0	300	26.3367	0	543.708	18.504	30.5375	20.9215	30.5375	30.5375	30.5375	30.5375
5105	28.9705	0	300	26.2935	0	541.147	18.4977	30.4744	20.9036	30.4744	30.4744	30.4744	30.4744
5106	28.9554	0	300	26.2507	0	538.612	18.4916	30.4119	20.8859	30.4119	30.4119	30.4119	30.4119
5107	28.9404	0	300	26.2082	0	536.103	18.4855	30.35	20.8684	30.35	30.35	30.35	30.35
5108	28.9254	0	300	26.1663	0	533.618	18.4794	30.2887	20.851	30.2887	30.2887	30.2887	30.2887
5109	28.9105	0	300	26.1247	0	531.159	18.4734	30.2281	20.8339	30.2281	30.2281	30.2281	30.2281
5110	28.8956	0	300	26.0836	0	528.724	18.4675	30.168	20.8169	30.168	30.168	30.168	30.168
5111	28.8807	0	300	26.0429	0	526.314	18.4616	30.1086	20.8	30.1086	30.1086	30.1086	30.1086
5112	28.866	0	300	26.0025	0	523.928	18.4558	30.0498	20.7834	30.0498	30.0498	30.0498	30.0498
5113	28.8512	0	300	25.9627	0	521.566	18.45	29.9915	20.7669	29.9915	29.9915	29.9915	29.9915
5114	28.8365	0	300	25.9231	0	519.228	18.4443	29.9339	20.7506	29.9339	29.9339	29.9339	29.9339
5115	28.8219	0	300	25.884	0	516.914	18.4387	29.8768	20.7344	29.8768	29.8768	29.8768	29.8768
5116	28.8073	0	300	25.8453	0	514.623	18.4331	29.8203	20.7184	29.8203	29.8203	29.8203	29.8203
5117	28.7927	0	300	25.807	0	512.355	18.4276	29.7643	20.7026	29.7643	29.7643	29.7643	29.7643
5118	28.7782	0	300	25.7691	0	510.109	18.4221	29.709	20.6869	29.709	29.709	29.709	29.709
5119	28.7638	0	300	25.7315	0	507.887	18.4167	29.6542	20.6714	29.6542	29.6542	29.6542	29.6542
5120	28.7494	0	300	25.6943	0	505.686	18.4113	29.5999	20.656	29.5999	29.5999	29.5999	29.5999
5121	28.735	0	300	25.6575	0	503.508	18.406	29.5462	20.6408	29.5462	29.5462	29.5462	29.5462
5122	28.7207	0	300	25.6211	0	501.352	18.4008	29.493	20.6258	29.493	29.493	29.493	29.493
5123	28.7065	0	300	25.585	0	499.217	18.3956	29.4404	20.6109	29.4404	29.4404	29.4404	29.4404
5124	28.6922	0	300	25.5494	0	497.104	18.3904	29.3883	20.5961	29.3883	29.3883	29.3883	29.3883
5125	28.6781	0	300	25.514	0	495.013	18.3853	29.3367	20.5815	29.3367	29.3367	29.3367	29.3367
5126	28.6639	0	300	25.479	0	492.942	18.3803	29.2856	20.5671	29.2856	29.2856	29.2856	29.2856
5127	28.6499	0	300	25.4444	0	490.892	18.3753	29.2351	20.5527	29.2351	29.2351	29.2351	29.2351
5128	28.6359	0	300	25.4101	0	488.863	18.3704	29.185	20.5386	29.185	29.185	29.185	29.185
5129	28.6219	0	300	25.3762	0	486.854	18.3655	29.1355	20.5246	29.1355	29.1355	29.1355	29.1355
5130	28.6079	0	300	25.3426	0	484.866	18.3606	29.0865	20.5107	29.0865	29.0865	29.0865	29.0865
5131	28.594	0	300	25.3093	0	482.897	18.3558	29.0379	20.4969	29.0379	29.0379	29.0379	29.0379
5132	28.5802	0	300	25.2764	0	480.949	18.3511	28.9899	20.4833	28.9899	28.9899	28.9899	28.9899
5133	28.5664	0	300	25.2438	0	479.019	18.3464	28.9423	20.4699	28.9423	28.9423	28.9423	28.9423
5134	28.5526	0	300	25.2115	0	477.11	18.3417	28.8952	20.4565	28.8952	28.8952	28.8952	28.8952
5135	28.5389	0	300	25.1796	0	475.219	18.3371	28.8486	20.4433	28.8486	28.8486	28.8486	28.8486
5136	28.5253	0	300	25.148	0	473.348	18.3326	28.8024	20.4303	28.8024	28.8024	28.8024	28.8024
5137	28.5116	0	300	25.1167	0	471.495	18.3281	28.7568	20.4173	28.7568	28.7568	28.7568	28.7568
5138	28.4981	0	300	25.0857	0	469.662	18.3236	28.7115	20.4045	28.7115	28.7115	28.7115	28.7115
5139	28.4845	0	300	25.055	0	467.846	18.3192	28.6668	20.3919	28.6668	28.6668	28.6668	28.6668
5140	28.4711	0	300	25.0247	0	466.049	18.3148	28.6225	20.3793	28.6225	28.6225	28.6225	28.6225
5141	28.4576	0	300	24.9946	0	464.27	18.3104	28.5786	20.3669	28.5786	28.5786	28.5786	28.5786
5142	28.4442	0	300	24.9648	0	462.509	18.3062	28.5352	20.3546	28.5352	28.5352	28.5352	28.5352
5143	28.4309	0	300	24.9354	0	460.766	18.3019	28.4921	20.3424	28.4921	28.4921	28.4921	28.4921
5144	28.4175	0	300	24.9062	0	459.04	18.2977	28.4496	20.3304	28.4496	28.4496	28.4496	28.4496
5145	28.4043	0	300	24.8774	0	457.331	18.2935	28.4075	20.3185	28.4075	28.4075	28.4075	28.4075
5146	28.3911	0	300	24.8488	0	455.64	18.2894	28.3658	20.3067	28.3658	28.3658	28.3658	28.3658
5147	28.3779	0	300	24.8205	0	453.966	18.2854	28.3245	20.295	28.3245	28.3245	28.3245	28.3245
5148	28.3648	0	300	24.7925	0	452.308	18.2813	28.2836	20.2834	28.2836	28.2836	28.2836	28.2836
5149	28.3516	0	300	24.7648	0	450.668	18.2773	28.2431	20.2719	28.2431	28.2431	28.2431	28.2431
5150	28.3386	0	300	24.7373	0	449.044	18.2734	28.2031	20.2606	28.2031	28.2031	28.2031	28.2031
5151	28.3256	0	300	24.7102	0	447.436	18.2694	28.1634	20.2494	28.1634	28.1634	28.1634	28.1634
5152	28.3126	0	300	24.6833	0	445.844	18.2656	28.1242	20.2383	28.1242	28.1242	28.1242	28.1242
5153	28.2997	0	300	24.6567	0	444.269	18.2617	28.0853	20.2273	28.0853	28.0853	28.0853	28.0853
