Zeit [h]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	DIR_-_0	DIR_N_90	DIR_N_60	DIR_N_45	DIR_N_30	DIR_N-E_90	DIR_N-E_60	DIR_N-E_45	DIR_N-E_30	DIR_E_90	DIR_E_60	DIR_E_45	DIR_E_30	DIR_S-E_90	DIR_S-E_60	DIR_S-E_45	DIR_S-E_30	DIR_S_90	DIR_S_60	DIR_S_45	DIR_S_30	DIR_S-W_90	DIR_S-W_60	DIR_S-W_45	DIR_S-W_30	DIR_W_90	DIR_W_60	DIR_W_45	DIR_W_30	DIR_N-W_90	DIR_N-W_60	DIR_N-W_45	DIR_N-W_30	DIFF_-_0	DIFF_N_90	DIFF_N_60	DIFF_N_45	DIFF_N_30	DIFF_N-E_90	DIFF_N-E_60	DIFF_N-E_45	DIFF_N-E_30	DIFF_E_90	DIFF_E_60	DIFF_E_45	DIFF_E_30	DIFF_S-E_90	DIFF_S-E_60	DIFF_S-E_45	DIFF_S-E_30	DIFF_S_90	DIFF_S_60	DIFF_S_45	DIFF_S_30	DIFF_S-W_90	DIFF_S-W_60	DIFF_S-W_45	DIFF_S-W_30	DIFF_W_90	DIFF_W_60	DIFF_W_45	DIFF_W_30	DIFF_N-W_90	DIFF_N-W_60	DIFF_N-W_45	DIFF_N-W_30
2942.0	222.6	46.6	550.0	0	0	118.103	284.825	0	0	21.2959	216.372	0	0	139.831	300.19	21.7285	293.817	404.273	487.178	382.977	606.668	659.715	667.803	519.883	725.232	756.522	736.255	352.248	580.056	637.986	652.438	0	256.183	373.544	465.45	214.12	160.369	173.778	183.783	195.158	159.678	170.624	180.052	191.724	160.69	174.61	184.703	195.97	169.456	188.386	198.332	207.069	186.457	208.093	215.765	219.924	195.091	217.205	223.467	225.343	184.684	206.172	214.119	218.749	167.975	186.439	196.518	205.664
2943.0	239.9	39.4	586.0	0	0	161.546	328.721	0	0	0	163.31	0	0	0	199.515	0	134.756	285.159	416.129	357.54	602.639	667.184	686.261	688.363	889.14	901.11	851.672	615.952	826.43	849.908	815.467	182.724	451.244	543.57	598.853	108.061	113.982	101.971	99.3264	99.8461	111.777	94.4069	90.5502	91.8293	111.751	95.6812	92.2169	93.4569	117.55	107.77	105.165	104.683	139.077	133.567	128.46	122.256	160.091	155.237	146.64	134.975	154.983	150.112	142.406	132.064	130.375	123.917	120.054	116.136
2944.0	254.3	31.0	481.516	0	53.0614	187.23	308.638	0	0	0	67.8996	0	0	0	31.6621	0	0	63.507	221.153	216.733	428.455	493.737	525.372	698.211	845.426	834.193	766.11	770.686	908.191	885.44	802.348	391.704	579.983	617.459	612.857	78.0438	94.0473	81.592	77.2505	75.2138	89.0143	70.5332	65.098	64.4273	89.3247	69.6694	63.8027	63.0706	90.7918	76.5033	72.121	70.9373	109.128	99.4601	93.4659	87.5621	137.596	128.096	117.336	104.208	142.949	133.207	121.463	106.98	118.047	108.796	101.427	93.2545
2945.0	266.9	22.0	313.831	0	121.074	192.648	251.093	0	0	0	0	0	0	0	0	0	0	0	12.2846	41.3861	192.757	251.177	292.479	577.531	657.072	630.288	560.551	775.366	828.402	770.179	659.469	519.002	606.385	588.902	531.287	72.0405	82.8332	77.8926	75.6416	74.2435	74.0608	64.8505	62.4339	63.0983	75.1157	63.2569	59.7064	60.0588	74.1922	65.6545	63.4626	64.1085	85.7017	81.0417	78.4377	76.3427	114.09	108.796	101.453	92.3919	128.857	122.256	112.092	99.3869	110.165	105.146	98.5276	90.4333
2946.0	278.7	12.9	148.874	98.595	159.823	174.987	178.227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.5529	79.6315	385.374	408.181	377.771	321.616	643.597	631.808	560.362	450.727	524.809	528.935	476.366	391.333	75.0421	62.7228	68.3133	70.8062	72.8855	56.5283	61.3989	64.4361	67.8713	57.007	60.5475	62.9291	66.142	56.4598	60.6939	63.4589	66.8558	59.0824	64.6587	67.6525	70.5634	70.7572	75.6834	76.7628	76.9477	80.7701	84.4034	83.5156	81.3	75.837	80.1468	80.2457	79.2161
2947.0	290.3	4.0	24.6356	121.19	117.271	103.114	81.9298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.267	138.989	120.846	94.4685	328.042	296.411	249.381	185.356	317.655	287.415	242.036	180.162	39.0219	24.6594	30.7222	33.8134	36.4772	24.6594	30.7222	33.8134	36.4772	24.6594	30.7222	33.8134	36.4772	24.6594	30.7222	33.8134	36.4772	24.6594	30.7222	33.8134	36.4772	24.6594	30.7222	33.8134	36.4772	24.6594	30.7222	33.8134	36.4772	24.6594	30.7222	33.8134	36.4772
2948.0	302.2	-4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00337	3.68826	4.70807	5.12273	5.4385	2.98905	4.143	4.68431	5.14635	2.87574	4.02436	4.55414	5.02088	2.90482	4.03923	4.55352	5.00812	2.87993	4.0444	4.59315	5.07071	3.32555	4.41928	4.90477	5.29946	4.15996	5.07874	5.39549	5.6052	4.38448	5.25407	5.52291	5.68136
2949.0	314.9	-11.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2950.0	328.6	-17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2951.0	343.4	-20.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2952.0	358.8	-21.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2953.0	14.3	-20.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2954.0	29.2	-17.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2955.0	43.0	-12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2956.0	55.8	-5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2957.0	67.8	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00449	7.23868	7.99933	8.02214	7.90378	11.2432	11.3108	10.5321	9.49136	11.2783	11.3393	10.5533	9.50439	7.29511	8.04707	8.05927	7.92819	4.35165	5.40605	5.87327	6.36722	4.20029	4.98448	5.28991	5.74293	4.2051	4.98584	5.28862	5.73987	4.33507	5.38821	5.85606	6.35278
2958.0	79.4	11.8	36.0	31.9192	45.6429	48.0262	47.1365	142.807	141.675	126.436	102.58	170.04	165.259	145.693	116.197	97.6665	102.582	94.5165	80.0101	0	0	2.88553	15.2173	0	0	0	0	0	0	0	0	0	0	0	0	44.0247	36.2027	41.1624	42.4865	43.2228	54.458	57.4435	55.3869	51.8097	60.4083	62.5422	59.2886	54.2853	45.8691	49.9476	49.5566	48.0248	30.0432	35.0519	37.2348	39.3669	26.9003	30.1051	31.8906	34.5581	27.5953	29.9904	31.3116	33.7438	27.0222	31.2507	33.4874	36.2263
2959.0	91.1	20.9	131.0	0	60.0367	88.1702	110.295	238.56	272.099	261.318	232.729	343.683	363.139	335.652	285.291	247.482	279.825	267.627	237.19	6.30849	70.9633	97.0918	116.604	0	0	0	0	0	0	0	0	0	0	0	0	92.0517	70.1443	80.8631	85.5143	89.4954	92.772	103.079	104.025	102.486	107.036	116.028	114.246	109.201	93.8764	104.098	104.839	103.03	70.9479	81.736	86.2869	90.0742	62.3859	70.0697	74.8093	80.5996	63.26	68.4737	72.1568	77.6696	62.3539	69.8546	74.5311	80.3244
2960.0	103.5	29.9	167.0	0	24.8111	70.1675	110.742	151.533	214.732	225.237	220.393	282.069	327.779	317.54	285.661	247.372	297.73	293.005	268.312	67.7682	142.189	166.006	178.51	0	0	10.9365	68.8595	0	0	0	3.59187	0	0	0	20.9402	139.078	90.1141	109.67	119.526	128.454	105.179	126.395	134.26	139.36	119.824	140.61	145.869	147.271	115.518	136.522	142.576	145.064	98.0127	118.948	127.926	134.841	87.517	105.649	115.477	125.078	86.9485	101.993	110.906	120.686	86.6861	102.654	111.914	121.75
2961.0	117.6	38.5	297.0	0	0	87.6322	170.675	111.683	245.22	288.982	313.051	331.013	435.166	444.072	422.716	356.44	457.186	462.052	435.43	173.069	298.383	332.389	343.744	0	51.7797	131.039	201.368	0	0	0	91.7031	0	0	0	78.9895	181.102	122.385	140.084	150.796	162.278	143.566	167.655	176.585	182.383	173.435	199.057	203.227	201.258	177.66	203.27	206.697	203.637	150.737	175.552	183.447	187.368	125.27	144.767	155.515	166.192	119.209	131.22	140.778	153.269	119.269	130.222	139.451	151.961
2962.0	134.4	45.9	389.0	0	0	88.565	205.009	4.00931	197.972	277.9	338.889	269.42	427.825	465.573	471.594	377.008	520.999	541.65	525.388	263.75	422.914	461.564	468.759	0	191.028	272.23	334.879	0	0	84.5557	202.174	0	0	8.47934	148.38	194.109	134.279	148.072	158.462	170.917	147.018	168.479	178.78	187.551	173.145	198.833	205.671	207.414	187.564	214.008	218.486	216.422	172.446	198.079	205.026	206.954	146.437	167.719	178.072	187.003	134.157	147.75	158.105	170.602	133.007	142.527	151.926	164.911
2963.0	154.8	51.2	614.0	0	0	118.588	308.594	0	162.557	316.226	448.345	210.417	489.226	582.951	636.948	464.363	709.15	762.518	763.921	446.292	693.5	749.739	754.885	166.789	451.443	552.101	615.134	0	124.774	285.376	426.531	0	0	105.809	299.558	156.088	136.564	131.513	133.686	139.451	141.311	141.468	144.226	148.465	156.308	161.347	162.745	162.778	171.964	178.899	177.992	173.803	170.702	177.539	176.833	172.982	154.069	158.669	160.351	160.996	140.213	139.647	142.402	146.969	136.443	131.009	133.098	138.915
2964.0	178.2	53.4	667.0	0	0	121.117	329.781	0	39.4711	231.567	407.881	15.5677	346.982	482.648	585.423	361.531	646.595	727.282	758.405	495.715	762.802	822.164	825.496	339.515	627.529	711.714	747.397	0	320.018	460.632	569.855	0	20.4046	215.999	396.873	150.084	138.51	129.396	129.894	134.389	140.02	133.804	134.824	138.76	148.796	147.834	148.701	150.031	164.484	166.857	165.791	162.797	172.465	175.657	173.367	168.222	163.276	165.489	164.598	161.932	147.729	146.381	147.335	148.968	139.72	133.118	134.085	138.122
2965.0	201.9	51.8	650.0	0	0	123.564	325.289	0	0	126.427	327.314	0	159.476	324.469	467.351	200.905	498.989	601.681	663.369	475.254	736.582	795.675	800.544	471.206	733.076	792.812	798.519	191.131	490.524	594.77	658.482	0	151.011	317.558	462.464	175.098	149.713	147.95	151.61	158.399	149.737	148.047	151.723	158.502	153.639	156.456	160.671	166.18	166.497	173.774	176.894	178.777	180.627	189.742	190.812	188.875	180.388	189.483	190.592	188.719	166.072	173.263	176.437	178.437	153.429	156.107	160.321	165.894
2966.0	222.8	46.8	511.0	0	0	112.832	266.823	0	0	22.7925	203.156	0	0	131.065	279.716	18.2325	271.29	374.224	451.655	351.431	559.849	609.831	618.255	478.767	670.124	699.871	681.922	325.647	537.518	591.599	605.362	0	239.71	348.439	433.423	242.136	169.591	185.216	197.672	212.966	168.239	179.201	190.576	206.446	170.144	186.643	199.248	214.356	186.487	212.406	224.755	235.136	218.249	249.312	257.432	259.252	234.527	266.522	271.99	269.503	215.232	246.037	254.624	257.246	183.963	209.08	221.654	232.734
2967.0	240.1	39.7	328.0	0	0	92.5801	185.52	0	0	0	93.2178	0	0	0	112.706	0	74.8208	159.117	232.569	197.072	334.669	371.282	382.592	381.677	494.542	501.817	474.895	342.701	460.788	474.257	455.407	102.975	253.179	304.746	335.544	297.167	183.72	220.369	241.379	263.111	179.268	205.38	224.033	247.293	179.233	207.814	227.208	250.389	190.492	231.387	252.473	272.299	232.397	281.753	298.001	306.677	273.545	324.264	333.695	331.669	263.882	314.557	325.672	326.148	215.927	263.462	282.059	295.064
2968.0	254.5	31.2	211.0	0	25.1264	83.5748	136.328	0	0	0	31.421	0	0	0	15.1499	0	0	28.0218	97.0458	92.8074	185.874	214.824	229.135	302.621	367.577	363.185	334.042	335.163	395.76	386.195	350.313	171.371	253.912	270.377	268.417	258.145	161.022	198.235	216.843	234.33	151.626	177.757	194.388	214.431	152.197	176.103	191.92	211.852	154.85	188.578	207.108	226.216	188.219	230.515	246.151	256.655	240.308	283.013	289.953	287.227	250.416	292.678	297.761	292.477	205.07	248.183	261.226	267.44
2969.0	267.2	22.2	111.0	0	43.8563	68.9818	89.4063	0	0	0	0	0	0	0	0	0	0	0	4.9415	13.445	67.1437	87.9959	102.851	201.389	229.908	220.892	196.823	271.362	290.506	270.371	231.81	182.375	213.441	207.447	187.316	214.12	151.649	183.4	196.389	207.374	128.631	149.254	161.858	178.274	131.335	144.996	154.639	170.258	128.953	151.204	164.348	180.717	158.55	190.992	203.134	212.44	232.011	262.97	262.887	254.15	270.635	298.223	290.77	272.498	222.573	254.183	255.838	249.429
2970.0	278.9	13.1	83.0	55.2962	89.3879	97.7902	99.5282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5895	44.232	210.139	223.485	207.28	176.949	352.477	346.754	307.929	248.119	288.339	291.209	262.577	216.05	128.072	105.746	120.645	124.423	126.453	77.4163	89.0011	95.2849	103.537	79.5285	85.01	88.3117	95.5741	77.0815	85.6869	90.7062	98.7883	88.8374	103.632	109.73	115.629	141.674	153.656	151.122	144.672	187.311	193.46	181.97	164.572	165.252	174.403	167.322	155.232
2971.0	290.5	4.3	26.811	126.039	122.558	108.081	86.2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.649	143.006	124.776	98.0436	337.675	305.841	257.73	192.056	327.895	297.371	250.815	187.167	50.0281	47.3576	50.8754	50.6134	49.6139	30.1599	35.0563	37.3226	39.9768	29.7059	32.7237	33.8956	36.2229	29.5041	32.6759	33.9611	36.3618	30.8631	35.8338	38.076	40.6097	49.7443	52.9155	52.2086	50.6677	73.8969	73.0221	67.4849	60.3462	72.4153	71.8072	66.5776	59.7864
2972.0	302.4	-3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00449	8.58589	8.32043	7.74461	7.07697	4.38565	4.91806	5.10266	5.31557	3.69664	4.19198	4.3084	4.55287	3.87378	4.28098	4.30276	4.47346	3.72003	4.31299	4.5424	4.85056	6.37417	6.55578	6.4113	6.22544	11.3747	10.5155	9.36132	8.06602	12.7437	11.5861	10.14	8.53195
2973.0	315.0	-11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2974.0	328.7	-16.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2975.0	343.4	-20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2976.0	358.9	-21.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2977.0	14.3	-20.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2978.0	29.1	-17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2979.0	42.9	-11.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2980.0	55.7	-4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2981.0	67.6	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0062	9.96462	11.0185	11.0496	10.8835	15.4499	15.5614	14.4956	13.0647	15.4727	15.58	14.5094	13.0732	10.0014	11.0496	11.0739	10.8995	5.9778	7.42673	8.06998	8.75107	5.77734	6.84738	7.26647	7.89108	5.78047	6.84825	7.2656	7.88906	5.96701	7.41505	8.0587	8.7416
2982.0	79.2	12.0	42.0	37.0536	53.0894	55.8993	54.8999	163.528	162.619	145.33	118.137	194.21	189.191	167.025	133.478	111.126	117.238	108.277	91.9361	0	0	3.49764	17.8463	0	0	0	0	0	0	0	0	0	0	0	0	56.0315	39.8738	48.0718	51.288	53.7263	53.1047	59.8885	60.6562	59.9649	57.3576	63.5376	63.4504	61.7392	46.783	54.3627	56.3548	57.1702	35.337	43.5597	47.4066	50.8748	33.0826	39.9753	43.5267	47.3803	33.5789	39.8881	43.107	46.7933	33.1769	40.8306	44.7144	48.6182
2983.0	90.9	21.1	133.0	0	61.969	90.3457	112.565	240.02	274.363	263.765	235.191	344.671	364.994	337.764	287.517	247.419	280.771	268.997	238.891	5.23192	71.031	97.7447	117.797	0	0	0	0	0	0	0	0	0	0	0	0	108.061	85.7507	97.88	102.598	106.556	122.827	134.324	132.975	127.879	146.008	155.396	149.617	138.817	124.321	135.705	134.079	128.616	86.8387	99.0646	103.647	107.342	72.9125	79.9828	84.846	91.8071	74.3308	77.361	80.5037	87.0182	72.8681	79.6889	84.4667	91.4323
2984.0	103.3	30.2	189.0	0	29.6274	80.6749	126.225	170.766	242.388	254.393	249.062	316.408	368.517	357.377	321.883	276.703	334.131	329.301	302.03	74.9084	159.373	186.611	201.133	0	0	12.8934	78.2958	0	0	0	5.47477	0	0	0	25.3275	175.098	120.563	139.738	149.227	158.882	171.018	195.8	198.616	195.435	219.735	243.14	237.298	221.807	205.065	229.193	226.058	214.27	146.592	170.371	176.976	179.988	111.679	125.965	135.358	147.32	109.788	113.745	120.088	132.655	108.916	116.035	123.557	136.306
2985.0	117.4	38.7	303.0	0	0.913855	91.3003	175.465	114.113	250.325	294.944	319.462	335.262	441.846	451.32	430.037	360.019	463.286	468.826	442.415	173.882	302.086	337.206	349.347	0	52.675	133.563	205.349	0	0	0	94.7745	0	0	0	82.396	225.126	144.807	172.154	187.509	202.855	165.841	199.535	213.114	222.81	195.297	230.539	239.428	241.459	199.314	234.549	242.733	243.726	172.662	207.059	219.656	227.565	147.561	176.627	192.017	206.593	141.59	163.237	177.445	193.816	141.641	162.278	176.174	192.565
2986.0	134.2	46.2	358.0	0	0	83.6055	190.155	4.65156	183.028	256.433	312.363	246.342	392.339	427.334	433.208	343.729	476.678	496.197	481.902	239.764	386.642	422.683	429.919	0	174.972	249.855	307.711	0	0	78.954	186.866	0	0	10.0912	138.173	269.151	168.549	202.416	221.933	241.427	179.15	219.374	238.806	255.231	200.715	244.455	261.032	271.652	212.52	256.898	271.546	279.048	199.983	243.663	260.354	271.169	178.54	218.573	238.06	254.654	168.42	202.076	221.556	241.094	167.457	197.765	216.464	236.409
2987.0	154.7	51.5	439.0	0	0	87.2536	222.383	0	117.755	227.346	321.443	149.457	348.933	416.102	454.914	328.848	504.291	542.951	544.609	315.605	492.822	533.586	537.988	117.484	321.245	393.494	438.927	0	90.0667	204.738	305.457	0	0	77.8891	215.761	292.164	186.269	219.302	239.509	260.472	191.616	230.467	251.316	270.561	208.333	252.645	271.981	286.532	225.703	272.15	288.936	298.799	224.252	270.584	287.6	297.851	205.755	249.557	269.218	284.475	190.346	228.36	249.207	268.831	186.126	218.716	238.827	259.851
2988.0	178.2	53.7	433.0	0	0	81.0256	215.783	0	27.5625	151.91	265.906	9.87893	225.055	313.163	379.928	232.137	417.537	470.323	491.058	318.413	492.253	531.329	534.195	218.166	405.437	460.444	484.072	0	207.945	299.192	370.05	0	15.4633	142.031	258.92	319.179	199.377	241.165	264.954	288.124	200.67	244.902	269.126	291.819	208.082	256.758	280.852	301.341	221.284	272.795	295.268	312.116	227.998	280.212	301.659	316.696	220.28	271.657	294.275	311.395	207.194	255.546	279.713	300.455	200.418	244.328	268.508	291.286
2989.0	202.0	52.0	461.0	0	0	90.2366	232.545	0	0	91.7672	233.627	0	113.559	230.494	331.722	140.258	351.967	425.153	469.367	333.386	519.221	561.716	565.931	331.222	517.346	560.185	564.848	135.032	347.441	421.458	466.754	0	109.033	226.799	329.109	303.17	194.625	232.089	253.659	274.776	194.641	232.154	253.733	274.844	197.999	239.381	261.42	281.437	209.015	254.251	275.359	292.266	221.137	267.978	287.335	300.961	220.981	267.81	287.191	300.859	208.737	253.917	275.06	292.043	197.861	239.152	261.191	281.25
2990.0	223.0	47.1	467.0	0	0	105.885	245.806	0	0	23.5248	187.568	0	0	120.822	256.368	14.9363	246.435	340.78	411.902	317.256	508.251	554.552	563.062	433.731	609.122	636.913	621.299	296.133	489.958	539.616	552.5	0	220.565	319.657	396.966	269.151	179.128	207.354	224.632	242.503	178.193	203.297	219.859	238.124	179.463	208.213	225.58	243.339	190.248	225.264	242.473	257.107	211.247	249.723	264.149	273.117	222.104	261.222	273.883	279.976	209.443	247.762	262.466	271.914	188.736	223.269	240.612	255.665
2991.0	240.3	39.9	494.0	0	0	142.601	281.651	0	0	0	143.062	0	0	0	171.278	0	111.822	238.938	349.771	292.331	500.166	556.02	573.982	569.51	740.21	752.015	712.571	513.077	691.338	712.111	684.355	156.091	382.178	459.684	505.862	186.105	143.484	153.738	161.454	170.447	141.195	146.164	152.711	162.488	141.185	147.349	154.253	163.99	146.761	159.075	166.827	174.897	167.57	184.157	189.524	192.05	188.119	205.426	207.397	204.575	183.459	200.738	203.52	201.906	159.622	175.317	181.816	186.432
2992.0	254.7	31.5	322.0	0	41.1201	129.807	209.647	0	0	0	50.4333	0	0	0	25.0285	0	0	43.0694	148.315	138.425	280.88	325.57	348.073	456.854	556.647	550.733	507.287	507.663	600.649	586.661	532.692	261.091	387.111	412.307	409.406	181.102	128.721	147.573	157.705	167.534	123.366	135.994	145.034	156.324	123.687	135.028	143.6	154.829	125.154	141.984	152.071	162.84	143.702	165.385	173.884	179.862	172.81	194.779	198.431	197.011	178.631	200.35	202.935	200.041	153.411	175.579	182.587	186.092
2993.0	267.4	22.4	183.0	0	73.9416	115.064	148.345	0	0	0	0	0	0	0	0	0	0	0	9.11265	20.2747	109.058	143.737	168.62	327.413	375.048	360.916	322.189	442.757	474.939	442.477	379.861	298.74	350.216	340.642	307.853	175.098	117.199	143.495	155.807	166.346	109.063	131.45	143.643	156.108	109.997	129.919	141.069	153.261	109.169	132.085	144.452	156.901	119.427	145.95	157.99	167.986	145.045	171.106	178.894	182.594	158.654	183.544	188.739	189.077	142.0	168.267	176.616	181.066
2994.0	279.1	13.3	31.0	20.7639	33.4821	36.6026	37.2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.23799	16.4648	76.8011	82.0117	76.2269	65.2473	129.377	127.544	113.404	91.5353	106.166	107.442	96.9908	79.9297	122.069	71.8006	95.2497	105.746	114.271	65.0184	87.6688	98.7691	108.788	65.5059	86.6903	97.0804	106.869	64.933	86.854	97.6471	107.627	67.6927	91.1071	102.166	111.632	80.2128	102.991	112.012	118.55	91.1019	112.502	119.389	123.313	85.9369	108.035	115.953	121.12
2995.0	290.7	4.5	6.0	27.0346	26.4127	23.359	18.7135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.5901	30.3578	26.5802	20.9912	71.7098	65.1025	54.9491	41.051	69.8228	63.4683	53.6148	40.1076	64.036	32.3693	46.3672	53.1169	58.7751	32.3693	46.3672	53.1169	58.7751	32.3693	46.3672	53.1169	58.7751	32.3693	46.3672	53.1169	58.7751	32.3693	46.3672	53.1169	58.7751	32.3693	46.3672	53.1169	58.7751	32.3693	46.3672	53.1169	58.7751	32.3693	46.3672	53.1169	58.7751
2996.0	302.5	-3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00449	3.97117	5.7584	6.61765	7.33684	3.97117	5.7584	6.61765	7.33684	3.97117	5.7584	6.61765	7.33684	3.97117	5.7584	6.61765	7.33684	3.97117	5.7584	6.61765	7.33684	3.97117	5.7584	6.61765	7.33684	3.97117	5.7584	6.61765	7.33684	3.97117	5.7584	6.61765	7.33684
2997.0	315.2	-10.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2998.0	328.8	-16.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2999.0	343.5	-20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000.0	358.9	-21.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
