Zeit [h]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	DIR_-_0	DIR_N_90	DIR_N_60	DIR_N_45	DIR_N_30	DIR_N-E_90	DIR_N-E_60	DIR_N-E_45	DIR_N-E_30	DIR_E_90	DIR_E_60	DIR_E_45	DIR_E_30	DIR_S-E_90	DIR_S-E_60	DIR_S-E_45	DIR_S-E_30	DIR_S_90	DIR_S_60	DIR_S_45	DIR_S_30	DIR_S-W_90	DIR_S-W_60	DIR_S-W_45	DIR_S-W_30	DIR_W_90	DIR_W_60	DIR_W_45	DIR_W_30	DIR_N-W_90	DIR_N-W_60	DIR_N-W_45	DIR_N-W_30	DIFF_-_0	DIFF_N_90	DIFF_N_60	DIFF_N_45	DIFF_N_30	DIFF_N-E_90	DIFF_N-E_60	DIFF_N-E_45	DIFF_N-E_30	DIFF_E_90	DIFF_E_60	DIFF_E_45	DIFF_E_30	DIFF_S-E_90	DIFF_S-E_60	DIFF_S-E_45	DIFF_S-E_30	DIFF_S_90	DIFF_S_60	DIFF_S_45	DIFF_S_30	DIFF_S-W_90	DIFF_S-W_60	DIFF_S-W_45	DIFF_S-W_30	DIFF_W_90	DIFF_W_60	DIFF_W_45	DIFF_W_30	DIFF_N-W_90	DIFF_N-W_60	DIFF_N-W_45	DIFF_N-W_30
5166	76.6313	11.6091	14.1869	15.968	20.9221	21.3227	20.2702	58.799	58.0149	51.6088	41.6857	67.1863	65.2785	57.5396	45.8794	36.2168	38.4582	35.6408	30.3946	0	0	0	4.30221	0	0	0	0	0	0	0	0	0	0	0	0	80.5	49.7187	65.1093	71.4844	76.3761	49.7187	65.1093	71.4844	76.3761	49.7187	65.1093	71.4844	76.3761	49.7187	65.1093	71.4844	76.3761	49.7187	65.1093	71.4844	76.3761	49.7187	65.1093	71.4844	76.3761	49.7187	65.1093	71.4844	76.3761	49.7187	65.1093	71.4844	76.3761
5167	88.1966	20.6605	84.1495	7.02537	48.1589	64.4704	76.3883	162.689	182.967	174.541	154.22	223.051	235.243	217.224	184.401	152.753	174.363	167.515	149.252	0	35.9906	54.535	69.3629	0	0	0	0	0	0	0	0	0	0	0	0	155.5	101.715	128.607	139.747	148.294	101.715	128.607	139.747	148.294	101.715	128.607	139.747	148.294	101.715	128.607	139.747	148.294	101.715	128.607	139.747	148.294	101.715	128.607	139.747	148.294	101.715	128.607	139.747	148.294	101.715	128.607	139.747	148.294
5168	100.437	29.7658	120.886	0	27.2848	58.4059	85.5467	119.917	164.295	170.274	164.649	207.877	240.47	232.471	208.629	174.065	211.188	208.562	191.723	38.288	93.6016	112.553	123.835	0	0	0.685157	44.732	0	0	0	0.752256	0	0	0	17.6583	232	151.289	191.644	208.36	221.187	151.289	191.644	208.36	221.187	151.289	191.644	208.36	221.187	151.289	191.644	208.36	221.187	151.289	191.644	208.36	221.187	151.289	191.644	208.36	221.187	151.289	191.644	208.36	221.187	151.289	191.644	208.36	221.187
5169	114.201	38.4851	48.2288	0	2.57825	16.5187	29.3335	21.5427	42.7709	49.3359	52.5387	55.3337	72.0348	73.2298	69.4343	56.7111	73.2276	74.2037	70.1229	24.8678	45.6506	51.6871	54.2013	0	5.45791	18.87	30.996	0	0	0	14.1005	0	0	0	13.4118	265.5	164.123	214.811	235.807	251.918	164.123	214.811	235.807	251.918	164.123	214.811	235.807	251.918	164.123	214.811	235.807	251.918	164.123	214.811	235.807	251.918	164.123	214.811	235.807	251.918	164.123	214.811	235.807	251.918	164.123	214.811	235.807	251.918
5170	130.59	46.2036	6.4962	0	0	1.72781	3.59952	0.47909	3.663	4.93227	5.86542	4.73023	7.3446	7.93828	7.99099	6.21047	8.62652	8.98497	8.7311	4.0527	6.75784	7.45919	7.65222	0	2.83319	4.25474	5.38633	0	0	1.24873	3.26075	0	0	0.20204	2.52064	296	178.25	237.125	261.512	280.224	178.25	237.125	261.512	280.224	178.25	237.125	261.512	280.224	178.25	237.125	261.512	280.224	178.25	237.125	261.512	280.224	178.25	237.125	261.512	280.224	178.25	237.125	261.512	280.224	178.25	237.125	261.512	280.224
5171	150.689	52.012	20.4915	0	0	4.62265	10.7691	0	6.49836	11.4299	15.5826	7.83462	17.0307	20.0296	21.6635	15.4069	23.5886	25.384	25.4496	13.9541	22.3304	24.3567	24.7232	4.32712	13.9932	17.5494	19.9097	0	3.46077	8.94977	13.8289	0	0	3.59533	10.0427	357	216.249	286.625	315.775	338.143	216.249	286.625	315.775	338.143	216.249	286.625	315.775	338.143	216.249	286.625	315.775	338.143	216.249	286.625	315.775	338.143	216.249	286.625	315.775	338.143	216.249	286.625	315.775	338.143	216.249	286.625	315.775	338.143
5172	174.38	54.7639	39.2053	0	0	8.23412	20.1726	0	4.38656	15.2985	25.1678	2.71273	21.952	29.6405	35.3092	21.4064	38.1412	42.859	44.656	27.5605	43.4708	47.2106	47.7331	17.57	34.8188	40.1463	42.7378	0	17.2534	25.8042	32.5965	0	1.06416	12.5857	23.2496	401.5	244.821	323.16	355.61	380.509	244.821	323.16	355.61	380.509	244.821	323.16	355.61	380.509	244.821	323.16	355.61	380.509	244.821	323.16	355.61	380.509	244.821	323.16	355.61	380.509	244.821	323.16	355.61	380.509	244.821	323.16	355.61	380.509
5173	198.937	53.6842	53.1802	0	0	11.4605	27.5691	0	0	12.7757	28.4991	0	15.6053	28.6351	39.7134	17.1746	41.4637	49.7484	54.6427	36.9727	58.6094	63.7477	64.5417	35.1126	56.9986	62.4325	63.6117	12.6841	37.5749	46.5731	52.3975	0	11.7165	25.4598	37.4681	398.5	244.418	321.459	353.37	377.857	244.418	321.459	353.37	377.857	244.418	321.459	353.37	377.857	244.418	321.459	353.37	377.857	244.418	321.459	353.37	377.857	244.418	321.459	353.37	377.857	244.418	321.459	353.37	377.857	244.418	321.459	353.37	377.857
5174	220.798	49.0974	34.0119	0	0	8.27717	18.3021	0	0	3.27112	14.7622	0	0.333551	10.4371	19.8293	2.15992	18.8765	25.5773	30.5351	22.3062	36.3237	39.8229	40.6083	29.3858	42.4548	44.8289	44.1481	19.2516	33.6783	37.663	39.081	0	15.1354	22.5227	28.3752	336	205.001	270.501	297.631	318.449	205.001	270.501	297.631	318.449	205.001	270.501	297.631	318.449	205.001	270.501	297.631	318.449	205.001	270.501	297.631	318.449	205.001	270.501	297.631	318.449	205.001	270.501	297.631	318.449	205.001	270.501	297.631	318.449
5175	238.741	42.0939	5.36275	0	0.0134602	1.61369	3.10395	0	0	0	1.761	0	0	0.203818	2.10702	0	1.46039	2.7951	3.93934	3.08064	5.34929	5.97038	6.1846	5.76656	7.67536	7.86961	7.52755	5.0745	7.07602	7.38025	7.18153	1.40987	3.90236	4.78897	5.34921	207	124.736	165.868	182.906	195.979	124.736	165.868	182.906	195.979	124.736	165.868	182.906	195.979	124.736	165.868	182.906	195.979	124.736	165.868	182.906	195.979	124.736	165.868	182.906	195.979	124.736	165.868	182.906	195.979	124.736	165.868	182.906	195.979
5176	253.526	33.7208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.5	65.1	86.8	95.7884	102.686	65.1	86.8	95.7884	102.686	65.1	86.8	95.7884	102.686	65.1	86.8	95.7884	102.686	65.1	86.8	95.7884	102.686	65.1	86.8	95.7884	102.686	65.1	86.8	95.7884	102.686	65.1	86.8	95.7884	102.686
5177	266.322	24.7122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	42.6	56.8	62.6818	67.1951	42.6	56.8	62.6818	67.1951	42.6	56.8	62.6818	67.1951	42.6	56.8	62.6818	67.1951	42.6	56.8	62.6818	67.1951	42.6	56.8	62.6818	67.1951	42.6	56.8	62.6818	67.1951	42.6	56.8	62.6818	67.1951
5178	278.093	15.5702	8.85776	4.47397	8.30345	9.42695	9.90802	0	0	0	0	0	0	0	0	0	0	0	0	0	0.554309	3.09981	5.43406	19.0909	20.9621	19.7627	17.2165	31.4726	31.6849	28.5179	23.4073	25.4181	26.4416	24.2367	20.3801	51.5	31.7858	41.6429	45.7258	48.8588	31.7858	41.6429	45.7258	48.8588	31.7858	41.6429	45.7258	48.8588	31.7858	41.6429	45.7258	48.8588	31.7858	41.6429	45.7258	48.8588	31.7858	41.6429	45.7258	48.8588	31.7858	41.6429	45.7258	48.8588	31.7858	41.6429	45.7258	48.8588
5179	289.563	6.68496	3.8415	10.9734	11.424	10.4757	8.81353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.079	14.1135	12.6717	10.3663	30.8841	28.6672	24.5547	18.7689	29.5977	27.5531	23.6451	18.1257	32	19.5842	25.7921	28.3635	30.3366	19.5842	25.7921	28.3635	30.3366	19.5842	25.7921	28.3635	30.3366	19.5842	25.7921	28.3635	30.3366	19.5842	25.7921	28.3635	30.3366	19.5842	25.7921	28.3635	30.3366	19.5842	25.7921	28.3635	30.3366	19.5842	25.7921	28.3635	30.3366
5180	301.289	-1.58244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526
5181	313.7	-8.85009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5182	327.073	-14.6964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5183	341.451	-18.6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5184	356.553	-20.4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5185	11.8054	-19.7883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5186	26.5749	-16.7886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5187	40.4291	-11.7464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5188	53.2689	-5.08175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0.9	1.2	1.32426	1.41962	0.9	1.2	1.32426	1.41962	0.9	1.2	1.32426	1.41962	0.9	1.2	1.32426	1.41962	0.9	1.2	1.32426	1.41962	0.9	1.2	1.32426	1.41962	0.9	1.2	1.32426	1.41962	0.9	1.2	1.32426	1.41962
5189	65.2775	2.76968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	13.5	18	19.864	21.2942	13.5	18	19.864	21.2942	13.5	18	19.864	21.2942	13.5	18	19.864	21.2942	13.5	18	19.864	21.2942	13.5	18	19.864	21.2942	13.5	18	19.864	21.2942	13.5	18	19.864	21.2942
5190	76.8224	11.4069	3.95549	4.46954	5.84848	5.9574	5.66033	16.6582	16.4041	14.5761	11.7546	19.0887	18.509	16.2947	12.9699	10.3373	10.9301	10.1065	8.5942	0	0	0	1.19079	0	0	0	0	0	0	0	0	0	0	0	0	96	57.9955	76.9978	84.8688	90.9084	57.9955	76.9978	84.8688	90.9084	57.9955	76.9978	84.8688	90.9084	57.9955	76.9978	84.8688	90.9084	57.9955	76.9978	84.8688	90.9084	57.9955	76.9978	84.8688	90.9084	57.9955	76.9978	84.8688	90.9084	57.9955	76.9978	84.8688	90.9084
5191	88.4015	20.4624	30.5891	2.28784	17.2759	23.2475	27.6348	59.5631	66.8777	63.7472	56.2725	81.9471	86.2628	79.5751	67.4645	56.3276	64.0757	61.4594	54.6547	0	13.3132	20.012	25.347	0	0	0	0	0	0	0	0	0	0	0	0	186	114.659	150.329	165.105	176.442	114.659	150.329	165.105	176.442	114.659	150.329	165.105	176.442	114.659	150.329	165.105	176.442	114.659	150.329	165.105	176.442	114.659	150.329	165.105	176.442	114.659	150.329	165.105	176.442	114.659	150.329	165.105	176.442
5192	100.655	29.565	79.9319	0	17.4055	38.0999	56.1978	79.4985	108.814	112.734	108.972	138.478	159.892	154.439	138.462	116.339	140.719	138.785	127.393	26.0505	62.5263	74.9409	82.2483	0	0	0.306432	29.4738	0	0	0	0	0	0	0	11.0533	237.5	150.493	193.997	212.016	225.843	150.493	193.997	212.016	225.843	150.493	193.997	212.016	225.843	150.493	193.997	212.016	225.843	150.493	193.997	212.016	225.843	150.493	193.997	212.016	225.843	150.493	193.997	212.016	225.843	150.493	193.997	212.016	225.843
5193	114.427	38.2735	285.549	0	13.1646	96.0876	172.462	127.181	252.916	291.844	310.883	329.521	428.148	434.921	412.054	338.833	436.213	441.505	416.709	149.661	272.385	307.74	322.123	0	32.6329	111.983	183.703	0	0	0	82.5322	0	0	0	77.8764	219.5	160.255	189.877	202.148	211.563	160.255	189.877	202.148	211.563	160.255	189.877	202.148	211.563	160.255	189.877	202.148	211.563	160.255	189.877	202.148	211.563	160.255	189.877	202.148	211.563	160.255	189.877	202.148	211.563	160.255	189.877	202.148	211.563
5194	130.809	45.9728	479.217	0	0	124.797	263.65	33.8594	268.932	362.8	431.944	350.612	543.248	586.778	590.32	461.981	639.696	665.528	646.005	302.728	501.779	552.919	566.378	0	210.286	314.916	398.085	0	0	90.9375	239.708	0	0	12.1877	184.024	211	174.522	192.761	200.316	206.113	174.522	192.761	200.316	206.113	174.522	192.761	200.316	206.113	174.522	192.761	200.316	206.113	174.522	192.761	200.316	206.113	174.522	192.761	200.316	206.113	174.522	192.761	200.316	206.113	174.522	192.761	200.316	206.113
5195	150.861	51.7566	330.254	0	0	72.7648	172.334	0	103.522	183.225	250.441	126.748	274.894	323.149	349.382	250.385	381.966	410.573	411.2	227.349	362.017	394.285	399.683	71.1352	226.732	283.825	321.576	0	55.3595	143.9	222.634	0	0	56.4761	160.816	243	178.825	210.913	224.204	234.402	178.825	210.913	224.204	234.402	178.825	210.913	224.204	234.402	178.825	210.913	224.204	234.402	178.825	210.913	224.204	234.402	178.825	210.913	224.204	234.402	178.825	210.913	224.204	234.402	178.825	210.913	224.204	234.402
5196	174.447	54.4898	303.218	0	0	62.1304	154.918	0	32.5582	117.203	193.86	20.9431	169.746	229.216	273.066	167.086	296.31	332.555	346.137	215.352	338.109	366.684	370.27	137.468	270.66	311.612	331.328	0	133.472	199.598	252.123	0	6.90819	96.2597	179.051	255.5	183.622	219.561	234.447	245.87	183.622	219.561	234.447	245.87	183.622	219.561	234.447	245.87	183.622	219.561	234.447	245.87	183.622	219.561	234.447	245.87	183.622	219.561	234.447	245.87	183.622	219.561	234.447	245.87	183.622	219.561	234.447	245.87
5197	198.876	53.4094	327.989	0	0	68.9975	168.841	0	0	77.3299	174.733	0	95.7736	176.221	244.66	107.224	256.853	307.742	337.659	230.412	363.537	394.849	399.253	218.628	353.332	386.517	393.361	78.7749	232.216	287.626	323.435	0	71.1362	156.105	230.435	236	174.399	205.199	217.957	227.747	174.399	205.199	217.957	227.747	174.399	205.199	217.957	227.747	174.399	205.199	217.957	227.747	174.399	205.199	217.957	227.747	174.399	205.199	217.957	227.747	174.399	205.199	217.957	227.747	174.399	205.199	217.957	227.747
5198	220.653	48.837	194.232	0	0	46.2393	103.79	0	0	17.609	83.5452	0	1.3096	59.1171	112.896	12.8778	108.268	146.449	174.648	128.839	208.694	228.446	232.629	169.329	243.759	257.076	252.874	110.628	192.922	215.568	223.523	0	85.9633	128.237	161.771	177.5	125.923	151.712	162.393	170.59	125.923	151.712	162.393	170.59	125.923	151.712	162.393	170.59	125.923	151.712	162.393	170.59	125.923	151.712	162.393	170.59	125.923	151.712	162.393	170.59	125.923	151.712	162.393	170.59	125.923	151.712	162.393	170.59
5199	238.562	41.85	91.0699	0	0	26.8946	52.3513	0	0	0	29.4469	0	0	3.05376	35.4932	0	24.8882	47.5381	66.9485	53.0352	91.4648	101.898	105.386	98.844	131.136	134.289	128.291	86.7513	120.664	125.739	122.245	23.8408	66.1818	81.2542	90.7893	169	110.507	139.753	151.868	161.163	110.507	139.753	151.868	161.163	110.507	139.753	151.868	161.163	110.507	139.753	151.868	161.163	110.507	139.753	151.868	161.163	110.507	139.753	151.868	161.163	110.507	139.753	151.868	161.163	110.507	139.753	151.868	161.163
5200	253.344	33.4884	28.6917	0	3.57941	11.4974	18.6318	0	0	0	5.76299	0	0	0	4.07383	0	0	5.73019	14.5538	12.432	25.1123	29.0789	31.0638	38.1696	47.4017	47.2781	43.9326	41.5479	50.3274	49.6669	45.6217	20.588	32.1756	34.8461	35.1418	183	112.669	147.835	162.401	173.577	112.669	147.835	162.401	173.577	112.669	147.835	162.401	173.577	112.669	147.835	162.401	173.577	112.669	147.835	162.401	173.577	112.669	147.835	162.401	173.577	112.669	147.835	162.401	173.577	112.669	147.835	162.401	173.577
5201	266.147	24.4845	50.355	0	18.7387	30.3491	39.8913	0	0	0	1.97474	0	0	0	0	0	0	0	7.23197	7.43485	31.6163	40.8636	47.3261	83.268	97.2897	94.4857	85.2427	110.324	120.721	113.617	98.7706	72.7535	88.1839	87.0509	79.9855	154	97.4355	125.718	137.433	146.422	97.4355	125.718	137.433	146.422	97.4355	125.718	137.433	146.422	97.4355	125.718	137.433	146.422	97.4355	125.718	137.433	146.422	97.4355	125.718	137.433	146.422	97.4355	125.718	137.433	146.422	97.4355	125.718	137.433	146.422
5202	277.929	15.3413	40.0818	20.148	37.4896	42.5889	44.7859	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59217	14.0953	24.6378	88.0756	96.3166	90.621	78.7496	144.706	145.36	130.665	107.065	116.569	120.993	110.769	92.9965	90	58.0082	74.0041	80.6298	85.7139	58.0082	74.0041	80.6298	85.7139	58.0082	74.0041	80.6298	85.7139	58.0082	74.0041	80.6298	85.7139	58.0082	74.0041	80.6298	85.7139	58.0082	74.0041	80.6298	85.7139	58.0082	74.0041	80.6298	85.7139	58.0082	74.0041	80.6298	85.7139
5203	289.413	6.4499	5.27968	15.5207	16.0812	14.7081	12.3327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.1719	20.1092	17.997	14.6583	44.0481	40.7866	34.88	26.5964	42.1215	39.1181	33.5177	25.6331	27.5	17.028	22.264	24.4328	26.097	17.028	22.264	24.4328	26.097	17.028	22.264	24.4328	26.097	17.028	22.264	24.4328	26.097	17.028	22.264	24.4328	26.097	17.028	22.264	24.4328	26.097	17.028	22.264	24.4328	26.097	17.028	22.264	24.4328	26.097
5204	301.156	-1.82738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526	3.3	4.4	4.85563	5.20526
5205	313.59	-9.10701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5206	326.995	-14.9651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5207	341.415	-18.9618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5208	356.566	-20.7236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5209	11.8684	-20.0616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5210	26.6814	-17.0494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5211	40.5689	-11.9909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5212	53.4326	-5.30988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4.2	5.6	6.1799	6.62487	4.2	5.6	6.1799	6.62487	4.2	5.6	6.1799	6.62487	4.2	5.6	6.1799	6.62487	4.2	5.6	6.1799	6.62487	4.2	5.6	6.1799	6.62487	4.2	5.6	6.1799	6.62487	4.2	5.6	6.1799	6.62487
5213	65.4589	2.55543	5.01587	46.6809	42.9348	36.5551	27.6843	105.299	93.6999	78.0047	56.9936	102.235	91.046	75.8378	55.4613	39.2826	36.5277	31.3238	23.9852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5	23.0016	30.2508	33.2535	35.5576	23.0016	30.2508	33.2535	35.5576	23.0016	30.2508	33.2535	35.5576	23.0016	30.2508	33.2535	35.5576	23.0016	30.2508	33.2535	35.5576	23.0016	30.2508	33.2535	35.5576	23.0016	30.2508	33.2535	35.5576	23.0016	30.2508	33.2535	35.5576
5214	77.0185	11.2023	43.7112	49.5826	64.7954	65.9686	62.6463	187.139	183.923	163.236	131.424	215.072	208.113	182.987	145.391	117.019	123.197	113.653	96.3643	0	0	0	13.0637	0	0	0	0	0	0	0	0	0	0	0	0	87.5	56.8711	72.1856	78.529	83.3965	56.8711	72.1856	78.529	83.3965	56.8711	72.1856	78.529	83.3965	56.8711	72.1856	78.529	83.3965	56.8711	72.1856	78.529	83.3965	56.8711	72.1856	78.529	83.3965	56.8711	72.1856	78.529	83.3965	56.8711	72.1856	78.529	83.3965
5215	88.6113	20.2617	86.9227	5.70927	48.4057	65.5007	78.1319	170.49	191.11	182.018	160.522	235.399	247.323	227.916	192.977	162.415	184.117	176.309	156.485	0	38.517	57.4266	72.4226	0	0	0	0	0	0	0	0	0	0	0	0	155.5	101.992	128.746	139.828	148.331	101.992	128.746	139.828	148.331	101.992	128.746	139.828	148.331	101.992	128.746	139.828	148.331	101.992	128.746	139.828	148.331	101.992	128.746	139.828	148.331	101.992	128.746	139.828	148.331	101.992	128.746	139.828	148.331
5216	100.878	29.3614	189.261	0	39.654	88.9396	132.164	188.721	258.068	267.274	258.265	330.373	380.742	367.437	329.091	278.497	335.816	330.755	303.153	63.4813	149.607	178.716	195.645	0	0	0.381789	69.5443	0	0	0	0	0	0	0	24.6562	204	141.326	172.663	185.643	195.603	141.326	172.663	185.643	195.603	141.326	172.663	185.643	195.603	141.326	172.663	185.643	195.603	141.326	172.663	185.643	195.603	141.326	172.663	185.643	195.603	141.326	172.663	185.643	195.603	141.326	172.663	185.643	195.603
5217	114.659	38.0589	288.815	0	11.1258	95.399	173.171	128.234	255.461	294.898	314.238	335.25	434.743	441.281	417.746	345.882	443.95	448.798	423.062	153.9	277.689	313.047	327.071	0	33.3538	113.548	186.004	0	0	0	82.4959	0	0	0	77.1802	243	174.682	208.841	222.99	233.847	174.682	208.841	222.99	233.847	174.682	208.841	222.99	233.847	174.682	208.841	222.99	233.847	174.682	208.841	222.99	233.847	174.682	208.841	222.99	233.847	174.682	208.841	222.99	233.847	174.682	208.841	222.99	233.847
5218	131.033	45.7384	277.511	0	0	70.6843	151.557	18.713	154.961	209.462	249.688	204.012	315.435	340.488	342.337	269.804	372.412	387.01	375.233	177.548	292.516	321.775	329.105	0	122.549	182.998	230.975	0	0	51.9713	138.325	0	0	5.44962	105.429	290.5	202.051	246.276	264.594	278.65	202.051	246.276	264.594	278.65	202.051	246.276	264.594	278.65	202.051	246.276	264.594	278.65	202.051	246.276	264.594	278.65	202.051	246.276	264.594	278.65	202.051	246.276	264.594	278.65	202.051	246.276	264.594	278.65
5219	151.038	51.4969	133.037	0	0	28.5941	68.914	0	41.1978	73.3971	100.595	51.2504	110.903	130.311	140.839	101.717	154.608	165.996	166.072	92.5989	146.711	159.549	161.513	29.2378	91.8392	114.746	129.832	0	22.1343	57.8318	89.5882	0	0	22.1467	64.355	276.5	179.204	227.852	248.003	263.465	179.204	227.852	248.003	263.465	179.204	227.852	248.003	263.465	179.204	227.852	248.003	263.465	179.204	227.852	248.003	263.465	179.204	227.852	248.003	263.465	179.204	227.852	248.003	263.465	179.204	227.852	248.003	263.465
5220	174.518	54.2107	2.83909	0	0	0.566828	1.43999	0	0.291634	1.0866	1.80752	0.195602	1.58894	2.14585	2.55653	1.57902	2.78702	3.12408	3.24824	2.03747	3.18405	3.44825	3.47746	1.3024	2.54746	2.92848	3.10992	0	1.25015	1.86923	2.36092	0	0.0520707	0.891002	1.66921	191.5	115.184	153.342	169.148	181.276	115.184	153.342	169.148	181.276	115.184	153.342	169.148	181.276	115.184	153.342	169.148	181.276	115.184	153.342	169.148	181.276	115.184	153.342	169.148	181.276	115.184	153.342	169.148	181.276	115.184	153.342	169.148	181.276
5221	198.819	53.1292	3.19995	0	0	0.656305	1.63534	0	0	0.739728	1.69433	0	0.92953	1.71529	2.38415	1.05898	2.51708	3.01152	3.30073	2.27179	3.5674	3.8691	3.90713	2.15381	3.46523	3.78568	3.84814	0.77416	2.27041	2.81012	3.15831	0	0.682866	1.51389	2.24174	157	94.52	125.76	138.7	148.629	94.52	125.76	138.7	148.629	94.52	125.76	138.7	148.629	94.52	125.76	138.7	148.629	94.52	125.76	138.7	148.629	94.52	125.76	138.7	148.629	94.52	125.76	138.7	148.629	94.52	125.76	138.7	148.629
