Zeit [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]	Variante 10.2 Raumlufttemperatur [C]	Variante 10.2 Heizleistung [W]	Variante 10.2 Kühlleistung [W]	Variante 10.2 Rücklauftemperatur [C]	Variante 10.2 Innentemperatur.Dach [C]	Variante 10.2 Innentemperatur.Boden [C]	Variante 10.2 Innentemperatur.Wand.Nord [C]	Variante 10.2 Innentemperatur.Wand.Ost [C]	Variante 10.2 Innentemperatur.Wand.Süd [C]	Variante 10.2 Innentemperatur.Wand.West [C]	Variante 10.3 Raumlufttemperatur [C]	Variante 10.3 Heizleistung [W]	Variante 10.3 Kühlleistung [W]	Variante 10.3 Rücklauftemperatur [C]	Variante 10.3 Innentemperatur.Dach [C]	Variante 10.3 Innentemperatur.Boden [C]	Variante 10.3 Innentemperatur.Wand.Nord [C]	Variante 10.3 Innentemperatur.Wand.Ost [C]	Variante 10.3 Innentemperatur.Wand.Süd [C]	Variante 10.3 Innentemperatur.Wand.West [C]	Variante 10.4 Raumlufttemperatur [C]	Variante 10.4 Heizleistung [W]	Variante 10.4 Kühlleistung [W]	Variante 10.4 Rücklauftemperatur [C]	Variante 10.4 Innentemperatur.Dach [C]	Variante 10.4 Innentemperatur.Boden [C]	Variante 10.4 Innentemperatur.Wand.Nord [C]	Variante 10.4 Innentemperatur.Wand.Ost [C]	Variante 10.4 Innentemperatur.Wand.Süd [C]	Variante 10.4 Innentemperatur.Wand.West [C]	Variante 10.5 Raumlufttemperatur [C]	Variante 10.5 Heizleistung [W]	Variante 10.5 Kühlleistung [W]	Variante 10.5 Rücklauftemperatur [C]	Variante 10.5 Innentemperatur.Dach [C]	Variante 10.5 Innentemperatur.Boden [C]	Variante 10.5 Innentemperatur.Wand.Nord [C]	Variante 10.5 Innentemperatur.Wand.Ost [C]	Variante 10.5 Innentemperatur.Wand.Süd [C]	Variante 10.5 Innentemperatur.Wand.West [C]	Variante 10.6 Raumlufttemperatur [C]	Variante 10.6 Heizleistung [W]	Variante 10.6 Kühlleistung [W]	Variante 10.6 Rücklauftemperatur [C]	Variante 10.6 Innentemperatur.Dach [C]	Variante 10.6 Innentemperatur.Boden [C]	Variante 10.6 Innentemperatur.Wand.Nord [C]	Variante 10.6 Innentemperatur.Wand.Ost [C]	Variante 10.6 Innentemperatur.Wand.Süd [C]	Variante 10.6 Innentemperatur.Wand.West [C]
3331	21.8839	500	0	9.98321	1.05677	-1.03777	9.99874	9.97515	9.9935	9.97515	9.97515	9.97515	9.97515	10.0053	-0.511211	0.208266	10.0006	10.0064	10.0032	10.0076	10.0068	10.0076	10.0068	20.4104	0.00011534	-1.97811	20.439	20.3954	20.4305	20.3954	20.3954	20.3954	20.3954	20.3226	0.000116263	-0.0227949	20.3236	20.3218	20.3227	20.3231	20.3222	20.3231	20.3222	16.7111	0.00E+00	0	16.7225	16.6963	16.696	16.6976	16.6967	16.6976	16.6967
3332	21.9304	500	0	9.98338	1.04593	-1.02712	9.99875	9.97541	9.99357	9.97541	9.97541	9.97541	9.97541	10.0054	-0.515154	0.210277	10.0006	10.0064	10.0032	10.0077	10.0069	10.0077	10.0069	20.4115	0.000115335	-1.89407	20.4402	20.3963	20.4298	20.3963	20.3963	20.3963	20.3963	20.3246	0.000116241	-0.0276707	20.3268	20.3229	20.3237	20.3242	20.3233	20.3242	20.3233	16.7433	0.00E+00	0	16.7548	16.7285	16.7282	16.7298	16.729	16.7298	16.729
3333	21.9768	500	0	9.98355	1.03519	-1.01658	9.99877	9.97566	9.99363	9.97566	9.97566	9.97566	9.97566	10.0054	-0.519042	0.212261	10.0006	10.0065	10.0033	10.0077	10.0069	10.0077	10.0069	20.4137	0.000115326	-1.80979	20.441	20.3988	20.4307	20.3988	20.3988	20.3988	20.3988	20.3276	0.000116216	-0.0283029	20.3296	20.3256	20.3264	20.3269	20.326	20.3269	20.326	16.7741	0.00E+00	0	16.7847	16.7601	16.7597	16.7614	16.7605	16.7614	16.7605
3334	22.023	500	0	9.98372	1.02457	-1.00614	9.99878	9.97591	9.9937	9.97591	9.97591	9.97591	9.97591	10.0054	-0.522876	0.214218	10.0006	10.0066	10.0033	10.0078	10.007	10.0078	10.007	20.415	0.000115329	-1.72199	20.4389	20.4014	20.4317	20.4014	20.4014	20.4014	20.4014	20.3297	0.000116204	-0.0214249	20.3294	20.3283	20.329	20.3296	20.3287	20.3296	20.3287	16.8017	0.00E+00	0	16.811	16.7892	16.7889	16.7905	16.7897	16.7905	16.7897
3335	22.069	500	0	9.98389	1.01405	-0.995815	9.99879	9.97616	9.99376	9.97616	9.97616	9.97616	9.97616	10.0055	-0.526658	0.216148	10.0006	10.0066	10.0033	10.0078	10.007	10.0078	10.007	20.4133	0.000115362	-1.63075	20.4327	20.4017	20.4307	20.4017	20.4017	20.4017	20.4017	20.3288	0.000116222	-0.00713711	20.3252	20.3289	20.3296	20.3302	20.3293	20.3302	20.3293	16.825	0.00E+00	0	16.8325	16.8145	16.8142	16.8158	16.8149	16.8158	16.8149
3336	22.1149	500	0	9.98405	1.00364	-0.985595	9.99881	9.9764	9.99382	9.9764	9.9764	9.9764	9.9764	10.0055	-0.530388	0.218051	10.0006	10.0067	10.0033	10.0079	10.0071	10.0079	10.0071	20.4079	0.000115425	-1.54103	20.4232	20.3986	20.4263	20.3986	20.3986	20.3986	20.3986	20.3242	0.00011627	0.00946745	20.3174	20.326	20.3267	20.3273	20.3264	20.3273	20.3264	16.8441	0.00E+00	0	16.85	16.8355	16.8352	16.8368	16.8359	16.8368	16.8359
3337	22.1607	500	0	9.98422	0.993344	-0.97548	9.99882	9.97664	9.99389	9.97664	9.97664	9.97664	9.97664	10.0056	-0.534066	0.219928	10.0006	10.0067	10.0033	10.0079	10.0071	10.0079	10.0071	20.3995	0.000115509	-1.45849	20.4118	20.392	20.4184	20.392	20.392	20.392	20.392	20.3165	0.00011634	0.0226452	20.3077	20.3196	20.3203	20.3209	20.32	20.3209	20.32	16.8592	0.00E+00	0	16.8634	16.8524	16.8522	16.8537	16.8528	16.8537	16.8528
3338	22.2063	500	0	9.98438	0.98315	-0.965469	9.99883	9.97688	9.99395	9.97688	9.97688	9.97688	9.97688	10.0056	-0.537694	0.221779	10.0007	10.0068	10.0034	10.008	10.0072	10.008	10.0072	20.3892	0.000115604	-1.38363	20.3992	20.383	20.4083	20.383	20.383	20.383	20.383	20.3069	0.000116422	0.0311744	20.2969	20.3108	20.3116	20.3121	20.3112	20.3121	20.3112	16.87	0.00E+00	0	16.8725	16.8651	16.8649	16.8664	16.8655	16.8664	16.8655
3339	22.2517	500	0	9.98454	0.97306	-0.955561	9.99884	9.97712	9.99401	9.97712	9.97712	9.97712	9.97712	10.0056	-0.541272	0.223605	10.0007	10.0068	10.0034	10.0081	10.0072	10.0081	10.0072	20.3775	0.000115708	-1.31422	20.3856	20.3724	20.3966	20.3724	20.3724	20.3724	20.3724	20.296	0.000116512	0.0372917	20.2848	20.3005	20.3012	20.3018	20.3009	20.3018	20.3009	16.8768	0.00E+00	0	16.8778	16.8738	16.8736	16.875	16.8742	16.875	16.8742
3340	22.297	500	0	9.9847	0.963073	-0.945754	9.99885	9.97735	9.99408	9.97735	9.97735	9.97735	9.97735	10.0057	-0.544801	0.225405	10.0007	10.0069	10.0034	10.0081	10.0073	10.0081	10.0073	20.3646	0.000115822	-1.2478	20.3704	20.3605	20.3836	20.3605	20.3605	20.3605	20.3605	20.2838	0.000116614	0.043364	20.2711	20.2889	20.2896	20.2902	20.2893	20.2902	20.2893	16.8797	0.00E+00	0	16.8793	16.8784	16.8783	16.8797	16.8788	16.8797	16.8788
3341	22.3422	500	0	9.98485	0.953189	-0.936047	9.99887	9.97759	9.99413	9.97759	9.97759	9.97759	9.97759	10.0057	-0.548281	0.227181	10.0007	10.0069	10.0034	10.0082	10.0074	10.0082	10.0074	20.3499	0.000115949	-1.18305	20.3533	20.3472	20.3692	20.3472	20.3472	20.3472	20.3472	20.2699	0.000116729	0.0507094	20.2556	20.2757	20.2765	20.277	20.2762	20.277	20.2762	16.8791	0.00E+00	0	16.8773	16.8794	16.8794	16.8807	16.8798	16.8807	16.8798
3342	22.3872	500	0	9.98501	0.943407	-0.926441	9.99888	9.97782	9.9942	9.97782	9.97782	9.97782	9.97782	10.0058	-0.551713	0.228933	10.0007	10.007	10.0035	10.0082	10.0074	10.0082	10.0074	20.3336	0.000116091	-1.12064	20.3347	20.332	20.3531	20.332	20.332	20.332	20.332	20.2542	0.000116859	0.0584083	20.2384	20.2609	20.2616	20.2621	20.2613	20.2621	20.2613	16.8757	0.00E+00	0	16.8728	16.8771	16.8772	16.8784	16.8775	16.8784	16.8775
