Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
7366	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7367	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7368	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7369	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7370	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7371	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7372	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7373	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7374	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7375	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7376	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7377	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7378	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7379	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7380	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7381	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7382	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7383	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7384	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7385	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7386	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7387	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7388	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7389	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7390	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7391	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7392	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7393	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7394	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7395	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7396	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7397	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7398	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7399	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7400	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7401	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7402	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7403	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7404	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7405	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7406	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7407	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7408	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7409	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7410	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7411	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7412	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7413	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7414	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7415	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7416	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7417	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7418	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7419	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7420	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7421	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7422	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7423	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7424	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7425	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7426	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7427	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7428	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7429	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7430	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7431	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7432	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7433	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7434	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7435	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7436	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7437	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7438	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7439	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7440	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7441	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7442	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7443	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7444	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7445	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7446	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7447	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7448	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7449	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7450	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7451	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7452	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7453	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7454	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7455	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7456	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7457	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7458	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7459	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7460	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7461	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7462	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7463	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7464	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7465	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7466	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7467	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7468	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7469	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7470	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7471	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7472	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7473	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7474	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7475	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7476	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7477	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7478	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7479	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7480	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7481	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7482	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7483	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7484	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7485	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7486	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7487	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7488	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7489	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7490	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7491	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7492	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7493	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7494	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7495	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7496	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7497	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7498	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7499	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7500	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7501	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7502	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7503	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7504	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7505	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7506	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7507	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7508	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7509	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7510	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7511	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7512	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7513	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7514	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7515	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7516	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7517	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7518	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7519	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7520	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7521	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7522	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7523	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7524	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7525	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7526	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7527	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7528	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7529	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7530	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7531	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7532	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7533	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7534	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7535	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7536	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7537	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7538	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7539	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7540	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7541	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7542	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7543	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7544	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7545	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7546	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7547	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7548	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7549	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7550	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7551	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7552	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7553	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7554	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7555	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7556	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7557	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7558	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7559	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7560	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7561	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7562	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7563	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7564	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7565	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7566	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7567	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7568	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7569	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7570	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7571	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7572	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7573	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7574	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7575	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7576	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7577	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7578	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7579	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7580	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7581	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7582	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7583	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7584	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7585	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7586	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7587	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7588	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7589	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7590	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7591	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7592	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7593	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7594	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7595	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7596	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7597	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7598	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7599	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7600	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7601	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7602	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7603	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7604	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7605	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7606	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7607	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7608	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7609	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7610	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7611	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7612	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7613	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7614	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7615	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7616	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7617	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7618	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7619	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7620	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7621	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7622	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7623	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7624	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7625	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7626	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7627	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7628	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7629	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7630	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7631	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7632	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7633	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7634	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7635	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7636	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7637	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7638	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7639	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7640	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7641	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7642	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7643	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7644	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7645	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7646	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7647	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7648	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7649	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7650	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7651	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7652	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7653	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7654	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7655	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7656	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7657	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7658	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7659	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7660	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7661	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7662	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7663	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7664	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7665	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7666	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7667	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7668	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7669	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7670	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7671	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7672	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7673	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7674	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7675	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7676	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7677	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7678	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7679	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7680	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7681	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7682	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7683	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7684	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7685	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7686	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7687	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7688	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7689	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7690	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7691	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7692	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7693	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7694	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7695	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7696	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7697	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7698	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7699	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7700	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7701	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7702	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7703	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7704	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7705	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7706	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7707	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7708	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7709	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7710	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7711	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7712	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7713	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7714	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7715	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7716	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7717	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7718	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7719	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7720	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7721	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7722	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7723	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7724	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7725	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7726	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7727	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7728	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7729	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7730	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7731	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7732	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7733	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7734	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7735	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7736	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7737	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7738	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7739	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7740	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7741	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7742	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7743	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7744	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7745	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
