Zeit [h]	Außentemperatur [C]	Variante 1 Raum A [C]	Variante 2 Raum A [C]	Variante 3 Raum A [C]	Variante 3 Raum B [C]	Variante 4 Raum A [C]	Variante 4 Raum B [C]
4553	30	30	24.7237	0	0	0	0
4554	30	30	24.9752	0	0	0	0
4555	30	30	25.1467	0	0	0	0
4556	30	30	25.181	0	0	0	0
4557	30	30	25.1872	0	0	0	0
4558	30	30	25.0913	0	0	0	0
4559	30	30	24.9286	0	0	0	0
4560	30	30	24.7342	0	0	0	0
4561	30	30	24.5282	0	0	0	0
4562	30	30	24.3213	0	0	0	0
4563	30	30	24.1189	0	0	0	0
4564	30	30	23.9233	0	0	0	0
4565	30	30	23.7357	0	0	0	0
4566	30	30	23.5563	0	0	0	0
4567	30	30	23.385	0	0	0	0
4568	30	30	23.2219	0	0	0	0
4569	30	30	23.1359	0	0	0	0
4570	30	30	23.1837	0	0	0	0
4571	30	30	23.256	0	0	0	0
4572	30	30	23.4268	0	0	0	0
4573	30	30	23.6609	0	0	0	0
4574	30	30	23.9234	0	0	0	0
4575	30	30	24.194	0	0	0	0
4576	30	30	24.4626	0	0	0	0
4577	30	30	24.7237	0	0	0	0
4578	30	30	24.9752	0	0	0	0
4579	30	30	25.1467	0	0	0	0
4580	30	30	25.181	0	0	0	0
4581	30	30	25.1872	0	0	0	0
4582	30	30	25.0914	0	0	0	0
4583	30	30	24.9286	0	0	0	0
4584	30	30	24.7342	0	0	0	0
4585	30	30	24.5282	0	0	0	0
4586	30	30	24.3213	0	0	0	0
4587	30	30	24.1188	0	0	0	0
4588	30	30	23.9233	0	0	0	0
4589	30	30	23.7356	0	0	0	0
4590	30	30	23.5561	0	0	0	0
4591	30	30	23.385	0	0	0	0
4592	30	30	23.2219	0	0	0	0
4593	30	30	23.1359	0	0	0	0
4594	30	30	23.1837	0	0	0	0
4595	30	30	23.256	0	0	0	0
4596	30	30	23.4268	0	0	0	0
4597	30	30	23.6609	0	0	0	0
4598	30	30	23.9234	0	0	0	0
4599	30	30	24.1942	0	0	0	0
4600	30	30	24.4627	0	0	0	0
4601	30	30	24.7239	0	0	0	0
4602	30	30	24.9753	0	0	0	0
4603	30	30	25.1467	0	0	0	0
4604	30	30	25.181	0	0	0	0
4605	30	30	25.1872	0	0	0	0
4606	30	30	25.0913	0	0	0	0
4607	30	30	24.9286	0	0	0	0
4608	30	30	24.7341	0	0	0	0
4609	30	30	24.5281	0	0	0	0
4610	30	30	24.3212	0	0	0	0
4611	30	30	24.1188	0	0	0	0
4612	30	30	23.9232	0	0	0	0
4613	30	30	23.7355	0	0	0	0
4614	30	30	23.5561	0	0	0	0
4615	30	30	23.3849	0	0	0	0
4616	30	30	23.2218	0	0	0	0
4617	30	30	23.1359	0	0	0	0
4618	30	30	23.1837	0	0	0	0
4619	30	30	23.256	0	0	0	0
4620	30	30	23.4268	0	0	0	0
4621	30	30	23.6609	0	0	0	0
4622	30	30	23.9234	0	0	0	0
4623	30	30	24.1942	0	0	0	0
4624	30	30	24.4627	0	0	0	0
4625	30	30	24.7239	0	0	0	0
4626	30	30	24.9753	0	0	0	0
4627	30	30	25.1467	0	0	0	0
4628	30	30	25.181	0	0	0	0
4629	30	30	25.1872	0	0	0	0
4630	30	30	25.0913	0	0	0	0
4631	30	30	24.9286	0	0	0	0
4632	30	30	24.7341	0	0	0	0
4633	30	30	24.5282	0	0	0	0
4634	30	30	24.3214	0	0	0	0
4635	30	30	24.1189	0	0	0	0
4636	30	30	23.9232	0	0	0	0
4637	30	30	23.7354	0	0	0	0
4638	30	30	23.556	0	0	0	0
4639	30	30	23.3849	0	0	0	0
4640	30	30	23.2218	0	0	0	0
4641	30	30	23.1358	0	0	0	0
4642	30	30	23.1837	0	0	0	0
4643	30	30	23.256	0	0	0	0
4644	30	30	23.4267	0	0	0	0
4645	30	30	23.6609	0	0	0	0
4646	30	30	23.9233	0	0	0	0
4647	30	30	24.1941	0	0	0	0
4648	30	30	24.4626	0	0	0	0
4649	30	30	24.7238	0	0	0	0
4650	30	30	24.9753	0	0	0	0
4651	30	30	25.1467	0	0	0	0
4652	30	30	25.181	0	0	0	0
4653	30	30	25.1872	0	0	0	0
4654	30	30	25.0913	0	0	0	0
4655	30	30	24.9286	0	0	0	0
4656	30	30	24.7341	0	0	0	0
4657	30	30	24.5281	0	0	0	0
4658	30	30	24.3212	0	0	0	0
4659	30	30	24.1187	0	0	0	0
4660	30	30	23.9231	0	0	0	0
4661	30	30	23.7354	0	0	0	0
4662	30	30	23.556	0	0	0	0
4663	30	30	23.3848	0	0	0	0
4664	30	30	23.2218	0	0	0	0
4665	30	30	23.1358	0	0	0	0
4666	30	30	23.1836	0	0	0	0
4667	30	30	23.2559	0	0	0	0
4668	30	30	23.4267	0	0	0	0
4669	30	30	23.6608	0	0	0	0
4670	30	30	23.9233	0	0	0	0
4671	30	30	24.194	0	0	0	0
4672	30	30	24.4625	0	0	0	0
4673	30	30	24.7236	0	0	0	0
4674	30	30	24.9751	0	0	0	0
4675	30	30	25.1466	0	0	0	0
4676	30	30	25.1809	0	0	0	0
4677	30	30	25.1872	0	0	0	0
4678	30	30	25.0913	0	0	0	0
4679	30	30	24.9285	0	0	0	0
4680	30	30	24.7341	0	0	0	0
4681	30	30	24.528	0	0	0	0
4682	30	30	24.3211	0	0	0	0
4683	30	30	24.1186	0	0	0	0
4684	30	30	23.923	0	0	0	0
4685	30	30	23.7353	0	0	0	0
4686	30	30	23.5559	0	0	0	0
4687	30	30	23.3848	0	0	0	0
4688	30	30	23.2218	0	0	0	0
4689	30	30	23.1358	0	0	0	0
4690	30	30	23.1837	0	0	0	0
4691	30	30	23.256	0	0	0	0
4692	30	30	23.4269	0	0	0	0
4693	30	30	23.6609	0	0	0	0
4694	30	30	23.9234	0	0	0	0
4695	30	30	24.1942	0	0	0	0
4696	30	30	24.4626	0	0	0	0
4697	30	30	24.7238	0	0	0	0
4698	30	30	24.9754	0	0	0	0
4699	30	30	25.1468	0	0	0	0
4700	30	30	25.1811	0	0	0	0
4701	30	30	25.1872	0	0	0	0
4702	30	30	25.0914	0	0	0	0
4703	30	30	24.9286	0	0	0	0
4704	30	30	24.7341	0	0	0	0
4705	30	30	24.5281	0	0	0	0
4706	30	30	24.3212	0	0	0	0
4707	30	30	24.1187	0	0	0	0
4708	30	30	23.9231	0	0	0	0
4709	30	30	23.7354	0	0	0	0
4710	30	30	23.556	0	0	0	0
4711	30	30	23.3848	0	0	0	0
4712	30	30	23.2218	0	0	0	0
4713	30	30	23.1358	0	0	0	0
4714	30	30	23.1837	0	0	0	0
4715	30	30	23.256	0	0	0	0
4716	30	30	23.4268	0	0	0	0
4717	30	30	23.6609	0	0	0	0
4718	30	30	23.9234	0	0	0	0
4719	30	30	24.1942	0	0	0	0
4720	30	30	24.4627	0	0	0	0
4721	30	30	24.7238	0	0	0	0
4722	30	30	24.9753	0	0	0	0
4723	30	30	25.1467	0	0	0	0
4724	30	30	25.181	0	0	0	0
4725	30	30	25.1872	0	0	0	0
4726	30	30	25.0913	0	0	0	0
4727	30	30	24.9286	0	0	0	0
4728	30	30	24.7341	0	0	0	0
4729	30	30	24.5282	0	0	0	0
4730	30	30	24.3213	0	0	0	0
4731	30	30	24.1188	0	0	0	0
4732	30	30	23.9232	0	0	0	0
4733	30	30	23.7356	0	0	0	0
4734	30	30	23.5561	0	0	0	0
4735	30	30	23.385	0	0	0	0
4736	30	30	23.2218	0	0	0	0
4737	30	30	23.1358	0	0	0	0
4738	30	30	23.1837	0	0	0	0
4739	30	30	23.256	0	0	0	0
4740	30	30	23.4268	0	0	0	0
4741	30	30	23.6609	0	0	0	0
4742	30	30	23.9234	0	0	0	0
4743	30	30	24.1942	0	0	0	0
4744	30	30	24.4627	0	0	0	0
4745	30	30	24.7238	0	0	0	0
4746	30	30	24.9753	0	0	0	0
4747	30	30	25.1467	0	0	0	0
4748	30	30	25.1811	0	0	0	0
4749	30	30	25.1872	0	0	0	0
4750	30	30	25.0913	0	0	0	0
4751	30	30	24.9286	0	0	0	0
4752	30	30	24.7341	0	0	0	0
4753	30	30	24.5282	0	0	0	0
4754	30	30	24.3214	0	0	0	0
4755	30	30	24.1189	0	0	0	0
4756	30	30	23.9232	0	0	0	0
4757	30	30	23.7354	0	0	0	0
4758	30	30	23.556	0	0	0	0
4759	30	30	23.3849	0	0	0	0
4760	30	30	23.2218	0	0	0	0
4761	30	30	23.1358	0	0	0	0
4762	30	30	23.1837	0	0	0	0
4763	30	30	23.2561	0	0	0	0
4764	30	30	23.4267	0	0	0	0
4765	30	30	23.6608	0	0	0	0
4766	30	30	23.9234	0	0	0	0
4767	30	30	24.1941	0	0	0	0
4768	30	30	24.4625	0	0	0	0
4769	30	30	24.7237	0	0	0	0
4770	30	30	24.9752	0	0	0	0
4771	30	30	25.1467	0	0	0	0
4772	30	30	25.1809	0	0	0	0
4773	30	30	25.1872	0	0	0	0
4774	30	30	25.0913	0	0	0	0
4775	30	30	24.9286	0	0	0	0
4776	30	30	24.7341	0	0	0	0
4777	30	30	24.5281	0	0	0	0
4778	30	30	24.3213	0	0	0	0
4779	30	30	24.1188	0	0	0	0
4780	30	30	23.9232	0	0	0	0
4781	30	30	23.7355	0	0	0	0
4782	30	30	23.5561	0	0	0	0
4783	30	30	23.385	0	0	0	0
4784	30	30	23.2219	0	0	0	0
4785	30	30	23.1359	0	0	0	0
4786	30	30	23.1837	0	0	0	0
4787	30	30	23.256	0	0	0	0
4788	30	30	23.4267	0	0	0	0
4789	30	30	23.6609	0	0	0	0
4790	30	30	23.9233	0	0	0	0
4791	30	30	24.1941	0	0	0	0
4792	30	30	24.4626	0	0	0	0
4793	30	30	24.7238	0	0	0	0
4794	30	30	24.9752	0	0	0	0
4795	30	30	25.1467	0	0	0	0
4796	30	30	25.181	0	0	0	0
4797	30	30	25.1872	0	0	0	0
4798	30	30	25.0913	0	0	0	0
4799	30	30	24.9286	0	0	0	0
4800	30	30	24.7341	0	0	0	0
4801	30	30	24.5282	0	0	0	0
4802	30	30	24.3213	0	0	0	0
4803	30	30	24.1188	0	0	0	0
4804	30	30	23.9232	0	0	0	0
4805	30	30	23.7355	0	0	0	0
4806	30	30	23.5561	0	0	0	0
4807	30	30	23.385	0	0	0	0
4808	30	30	23.2219	0	0	0	0
4809	30	30	23.1359	0	0	0	0
4810	30	30	23.1837	0	0	0	0
4811	30	30	23.256	0	0	0	0
4812	30	30	23.4268	0	0	0	0
4813	30	30	23.6609	0	0	0	0
4814	30	30	23.9234	0	0	0	0
4815	30	30	24.1941	0	0	0	0
4816	30	30	24.4627	0	0	0	0
4817	30	30	24.7239	0	0	0	0
4818	30	30	24.9753	0	0	0	0
4819	30	30	25.1467	0	0	0	0
4820	30	30	25.181	0	0	0	0
4821	30	30	25.1872	0	0	0	0
4822	30	30	25.0913	0	0	0	0
4823	30	30	24.9286	0	0	0	0
4824	30	30	24.7341	0	0	0	0
4825	30	30	24.5282	0	0	0	0
4826	30	30	24.3213	0	0	0	0
4827	30	30	24.1188	0	0	0	0
4828	30	30	23.9232	0	0	0	0
4829	30	30	23.7355	0	0	0	0
4830	30	30	23.5561	0	0	0	0
4831	30	30	23.385	0	0	0	0
4832	30	30	23.2218	0	0	0	0
4833	30	30	23.1359	0	0	0	0
4834	30	30	23.1837	0	0	0	0
4835	30	30	23.256	0	0	0	0
4836	30	30	23.4268	0	0	0	0
4837	30	30	23.6609	0	0	0	0
4838	30	30	23.9234	0	0	0	0
4839	30	30	24.1941	0	0	0	0
4840	30	30	24.4627	0	0	0	0
4841	30	30	24.7238	0	0	0	0
4842	30	30	24.9753	0	0	0	0
4843	30	30	25.1467	0	0	0	0
4844	30	30	25.181	0	0	0	0
4845	30	30	25.187	0	0	0	0
4846	30	30	25.0913	0	0	0	0
4847	30	30	24.9286	0	0	0	0
4848	30	30	24.7341	0	0	0	0
4849	30	30	24.5281	0	0	0	0
4850	30	30	24.3213	0	0	0	0
4851	30	30	24.1188	0	0	0	0
4852	30	30	23.9231	0	0	0	0
4853	30	30	23.7355	0	0	0	0
4854	30	30	23.5561	0	0	0	0
4855	30	30	23.385	0	0	0	0
4856	30	30	23.2219	0	0	0	0
4857	30	30	23.1359	0	0	0	0
4858	30	30	23.1837	0	0	0	0
4859	30	30	23.256	0	0	0	0
4860	30	30	23.4267	0	0	0	0
4861	30	30	23.6608	0	0	0	0
4862	30	30	23.9233	0	0	0	0
4863	30	30	24.194	0	0	0	0
4864	30	30	24.4625	0	0	0	0
4865	30	30	24.7237	0	0	0	0
4866	30	30	24.9752	0	0	0	0
4867	30	30	25.1467	0	0	0	0
4868	30	30	25.1809	0	0	0	0
4869	30	30	25.1871	0	0	0	0
4870	30	30	25.0913	0	0	0	0
4871	30	30	24.9286	0	0	0	0
4872	30	30	24.734	0	0	0	0
4873	30	30	24.5281	0	0	0	0
4874	30	30	24.3213	0	0	0	0
4875	30	30	24.1188	0	0	0	0
4876	30	30	23.9232	0	0	0	0
4877	30	30	23.7355	0	0	0	0
4878	30	30	23.5561	0	0	0	0
4879	30	30	23.385	0	0	0	0
4880	30	30	23.2219	0	0	0	0
4881	30	30	23.1359	0	0	0	0
4882	30	30	23.1837	0	0	0	0
4883	30	30	23.256	0	0	0	0
4884	30	30	23.4267	0	0	0	0
4885	30	30	23.6608	0	0	0	0
4886	30	30	23.9233	0	0	0	0
4887	30	30	24.1941	0	0	0	0
4888	30	30	24.4625	0	0	0	0
4889	30	30	24.7236	0	0	0	0
4890	30	30	24.9751	0	0	0	0
4891	30	30	25.1466	0	0	0	0
4892	30	30	25.1809	0	0	0	0
4893	30	30	25.187	0	0	0	0
4894	30	30	25.0913	0	0	0	0
4895	30	30	24.9286	0	0	0	0
4896	30	30	24.7341	0	0	0	0
4897	30	30	24.5281	0	0	0	0
4898	30	30	24.3213	0	0	0	0
4899	30	30	24.1188	0	0	0	0
4900	30	30	23.9231	0	0	0	0
4901	30	30	23.7355	0	0	0	0
4902	30	30	23.5561	0	0	0	0
4903	30	30	23.385	0	0	0	0
4904	30	30	23.2219	0	0	0	0
4905	30	30	23.136	0	0	0	0
4906	30	30	23.1837	0	0	0	0
4907	30	30	23.256	0	0	0	0
4908	30	30	23.4267	0	0	0	0
4909	30	30	23.6609	0	0	0	0
4910	30	30	23.9233	0	0	0	0
4911	30	30	24.194	0	0	0	0
4912	30	30	24.4626	0	0	0	0
4913	30	30	24.7237	0	0	0	0
4914	30	30	24.9751	0	0	0	0
4915	30	30	25.1467	0	0	0	0
4916	30	30	25.1809	0	0	0	0
4917	30	30	25.1872	0	0	0	0
4918	30	30	25.0913	0	0	0	0
4919	30	30	24.9286	0	0	0	0
4920	30	30	24.7341	0	0	0	0
4921	30	30	24.5281	0	0	0	0
4922	30	30	24.3213	0	0	0	0
4923	30	30	24.1188	0	0	0	0
4924	30	30	23.9233	0	0	0	0
4925	30	30	23.7357	0	0	0	0
4926	30	30	23.5562	0	0	0	0
4927	30	30	23.385	0	0	0	0
4928	30	30	23.2218	0	0	0	0
4929	30	30	23.1359	0	0	0	0
4930	30	30	23.1837	0	0	0	0
4931	30	30	23.2561	0	0	0	0
4932	30	30	23.4267	0	0	0	0
4933	30	30	23.6609	0	0	0	0
4934	30	30	23.9234	0	0	0	0
4935	30	30	24.1941	0	0	0	0
4936	30	30	24.4625	0	0	0	0
4937	30	30	24.7237	0	0	0	0
4938	30	30	24.9752	0	0	0	0
4939	30	30	25.1467	0	0	0	0
4940	30	30	25.181	0	0	0	0
4941	30	30	25.187	0	0	0	0
4942	30	30	25.0913	0	0	0	0
4943	30	30	24.9286	0	0	0	0
4944	30	30	24.7341	0	0	0	0
4945	30	30	24.5281	0	0	0	0
4946	30	30	24.3213	0	0	0	0
4947	30	30	24.1188	0	0	0	0
4948	30	30	23.9231	0	0	0	0
4949	30	30	23.7355	0	0	0	0
4950	30	30	23.5561	0	0	0	0
4951	30	30	23.385	0	0	0	0
4952	30	30	23.2219	0	0	0	0
4953	30	30	23.1359	0	0	0	0
4954	30	30	23.1835	0	0	0	0
4955	30	30	23.256	0	0	0	0
4956	30	30	23.4268	0	0	0	0
4957	30	30	23.6608	0	0	0	0
4958	30	30	23.9233	0	0	0	0
4959	30	30	24.1941	0	0	0	0
4960	30	30	24.4625	0	0	0	0
4961	30	30	24.7236	0	0	0	0
4962	30	30	24.9751	0	0	0	0
4963	30	30	25.1467	0	0	0	0
4964	30	30	25.1809	0	0	0	0
4965	30	30	25.1872	0	0	0	0
4966	30	30	25.0913	0	0	0	0
4967	30	30	24.9285	0	0	0	0
4968	30	30	24.7341	0	0	0	0
4969	30	30	24.528	0	0	0	0
4970	30	30	24.3211	0	0	0	0
4971	30	30	24.1186	0	0	0	0
4972	30	30	23.923	0	0	0	0
4973	30	30	23.7353	0	0	0	0
4974	30	30	23.5559	0	0	0	0
4975	30	30	23.3848	0	0	0	0
4976	30	30	23.2218	0	0	0	0
4977	30	30	23.1358	0	0	0	0
4978	30	30	23.1837	0	0	0	0
4979	30	30	23.2561	0	0	0	0
4980	30	30	23.4267	0	0	0	0
4981	30	30	23.6609	0	0	0	0
4982	30	30	23.9234	0	0	0	0
4983	30	30	24.1941	0	0	0	0
4984	30	30	24.4625	0	0	0	0
4985	30	30	24.7237	0	0	0	0
4986	30	30	24.9752	0	0	0	0
4987	30	30	25.1466	0	0	0	0
4988	30	30	25.181	0	0	0	0
4989	30	30	25.1872	0	0	0	0
4990	30	30	25.0913	0	0	0	0
4991	30	30	24.9287	0	0	0	0
4992	30	30	24.7341	0	0	0	0
4993	30	30	24.528	0	0	0	0
4994	30	30	24.3211	0	0	0	0
4995	30	30	24.1186	0	0	0	0
4996	30	30	23.923	0	0	0	0
4997	30	30	23.7354	0	0	0	0
4998	30	30	23.5559	0	0	0	0
4999	30	30	23.3848	0	0	0	0
5000	30	30	23.2217	0	0	0	0
5001	30	30	23.1358	0	0	0	0
5002	30	30	23.1837	0	0	0	0
5003	30	30	23.2559	0	0	0	0
5004	30	30	23.4267	0	0	0	0
5005	30	30	23.6608	0	0	0	0
5006	30	30	23.9233	0	0	0	0
5007	30	30	24.194	0	0	0	0
5008	30	30	24.4625	0	0	0	0
5009	30	30	24.7237	0	0	0	0
5010	30	30	24.9751	0	0	0	0
5011	30	30	25.1467	0	0	0	0
5012	30	30	25.1809	0	0	0	0
5013	30	30	25.1871	0	0	0	0
5014	30	30	25.0913	0	0	0	0
5015	30	30	24.9285	0	0	0	0
5016	30	30	24.7341	0	0	0	0
5017	30	30	24.528	0	0	0	0
5018	30	30	24.3211	0	0	0	0
5019	30	30	24.1186	0	0	0	0
5020	30	30	23.923	0	0	0	0
5021	30	30	23.7354	0	0	0	0
5022	30	30	23.5559	0	0	0	0
5023	30	30	23.3848	0	0	0	0
5024	30	30	23.2217	0	0	0	0
5025	30	30	23.1358	0	0	0	0
5026	30	30	23.1835	0	0	0	0
5027	30	30	23.256	0	0	0	0
5028	30	30	23.4267	0	0	0	0
5029	30	30	23.6608	0	0	0	0
5030	30	30	23.9233	0	0	0	0
5031	30	30	24.194	0	0	0	0
5032	30	30	24.4624	0	0	0	0
5033	30	30	24.7235	0	0	0	0
5034	30	30	24.9751	0	0	0	0
5035	30	30	25.1466	0	0	0	0
5036	30	30	25.181	0	0	0	0
5037	30	30	25.1872	0	0	0	0
5038	30	30	25.0913	0	0	0	0
5039	30	30	24.9286	0	0	0	0
5040	30	30	24.7341	0	0	0	0
5041	30	30	24.5282	0	0	0	0
5042	30	30	24.3213	0	0	0	0
5043	30	30	24.1188	0	0	0	0
5044	30	30	23.9232	0	0	0	0
5045	30	30	23.7355	0	0	0	0
5046	30	30	23.5562	0	0	0	0
5047	30	30	23.385	0	0	0	0
5048	30	30	23.2219	0	0	0	0
5049	30	30	23.1359	0	0	0	0
5050	30	30	23.1837	0	0	0	0
5051	30	30	23.256	0	0	0	0
5052	30	30	23.4267	0	0	0	0
5053	30	30	23.6609	0	0	0	0
5054	30	30	23.9233	0	0	0	0
5055	30	30	24.1941	0	0	0	0
5056	30	30	24.4627	0	0	0	0
5057	30	30	24.7238	0	0	0	0
5058	30	30	24.9753	0	0	0	0
5059	30	30	25.1467	0	0	0	0
5060	30	30	25.181	0	0	0	0
5061	30	30	25.1871	0	0	0	0
5062	30	30	25.0914	0	0	0	0
5063	30	30	24.9286	0	0	0	0
5064	30	30	24.734	0	0	0	0
5065	30	30	24.528	0	0	0	0
5066	30	30	24.3211	0	0	0	0
5067	30	30	24.1185	0	0	0	0
5068	30	30	23.923	0	0	0	0
5069	30	30	23.7353	0	0	0	0
5070	30	30	23.5559	0	0	0	0
5071	30	30	23.3848	0	0	0	0
5072	30	30	23.2217	0	0	0	0
5073	30	30	23.1358	0	0	0	0
5074	30	30	23.1835	0	0	0	0
5075	30	30	23.256	0	0	0	0
5076	30	30	23.4267	0	0	0	0
5077	30	30	23.6608	0	0	0	0
5078	30	30	23.9233	0	0	0	0
5079	30	30	24.194	0	0	0	0
5080	30	30	24.4624	0	0	0	0
5081	30	30	24.7235	0	0	0	0
5082	30	30	24.9751	0	0	0	0
5083	30	30	25.1466	0	0	0	0
5084	30	30	25.181	0	0	0	0
5085	30	30	25.1872	0	0	0	0
5086	30	30	25.0913	0	0	0	0
5087	30	30	24.9286	0	0	0	0
5088	30	30	24.7341	0	0	0	0
5089	30	30	24.5282	0	0	0	0
5090	30	30	24.3213	0	0	0	0
5091	30	30	24.1188	0	0	0	0
5092	30	30	23.9232	0	0	0	0
5093	30	30	23.7355	0	0	0	0
5094	30	30	23.5561	0	0	0	0
5095	30	30	23.385	0	0	0	0
5096	30	30	23.2219	0	0	0	0
5097	30	30	23.1359	0	0	0	0
5098	30	30	23.1837	0	0	0	0
5099	30	30	23.256	0	0	0	0
5100	30	30	23.4268	0	0	0	0
5101	30	30	23.6609	0	0	0	0
5102	30	30	23.9234	0	0	0	0
5103	30	30	24.1941	0	0	0	0
5104	30	30	24.4627	0	0	0	0
5105	30	30	24.7238	0	0	0	0
5106	30	30	24.9753	0	0	0	0
5107	30	30	25.1467	0	0	0	0
5108	30	30	25.181	0	0	0	0
5109	30	30	25.1872	0	0	0	0
5110	30	30	25.0913	0	0	0	0
5111	30	30	24.9286	0	0	0	0
5112	30	30	24.7341	0	0	0	0
5113	30	30	24.5281	0	0	0	0
5114	30	30	24.3211	0	0	0	0
5115	30	30	24.1186	0	0	0	0
5116	30	30	23.923	0	0	0	0
5117	30	30	23.7354	0	0	0	0
5118	30	30	23.556	0	0	0	0
5119	30	30	23.3848	0	0	0	0
5120	30	30	23.2217	0	0	0	0
5121	30	30	23.1358	0	0	0	0
5122	30	30	23.1836	0	0	0	0
5123	30	30	23.256	0	0	0	0
5124	30	30	23.4267	0	0	0	0
5125	30	30	23.6609	0	0	0	0
5126	30	30	23.9233	0	0	0	0
5127	30	30	24.1941	0	0	0	0
5128	30	30	24.4626	0	0	0	0
5129	30	30	24.7236	0	0	0	0
5130	30	30	24.9751	0	0	0	0
5131	30	30	25.1467	0	0	0	0
5132	30	30	25.1809	0	0	0	0
5133	30	30	25.1872	0	0	0	0
5134	30	30	25.0913	0	0	0	0
5135	30	30	24.9286	0	0	0	0
5136	30	30	24.7341	0	0	0	0
5137	30	30	24.5281	0	0	0	0
5138	30	30	24.3213	0	0	0	0
5139	30	30	24.1188	0	0	0	0
5140	30	30	23.9232	0	0	0	0
5141	30	30	23.7355	0	0	0	0
5142	30	30	23.5561	0	0	0	0
5143	30	30	23.385	0	0	0	0
5144	30	30	23.2219	0	0	0	0
5145	30	30	23.1359	0	0	0	0
5146	30	30	23.1837	0	0	0	0
5147	30	30	23.2561	0	0	0	0
5148	30	30	23.4267	0	0	0	0
5149	30	30	23.6608	0	0	0	0
5150	30	30	23.9234	0	0	0	0
5151	30	30	24.1941	0	0	0	0
5152	30	30	24.4625	0	0	0	0
5153	30	30	24.7237	0	0	0	0
5154	30	30	24.9752	0	0	0	0
5155	30	30	25.1467	0	0	0	0
5156	30	30	25.181	0	0	0	0
5157	30	30	25.1872	0	0	0	0
5158	30	30	25.0913	0	0	0	0
5159	30	30	24.9286	0	0	0	0
5160	30	30	24.7341	0	0	0	0
5161	30	30	24.5282	0	0	0	0
5162	30	30	24.3213	0	0	0	0
5163	30	30	24.1188	0	0	0	0
5164	30	30	23.9232	0	0	0	0
5165	30	30	23.7355	0	0	0	0
5166	30	30	23.5561	0	0	0	0
5167	30	30	23.385	0	0	0	0
5168	30	30	23.2218	0	0	0	0
5169	30	30	23.1358	0	0	0	0
5170	30	30	23.1837	0	0	0	0
5171	30	30	23.2561	0	0	0	0
5172	30	30	23.4267	0	0	0	0
5173	30	30	23.6608	0	0	0	0
5174	30	30	23.9234	0	0	0	0
5175	30	30	24.194	0	0	0	0
5176	30	30	24.4625	0	0	0	0
5177	30	30	24.7237	0	0	0	0
5178	30	30	24.9752	0	0	0	0
5179	30	30	25.1467	0	0	0	0
5180	30	30	25.181	0	0	0	0
5181	30	30	25.1871	0	0	0	0
5182	30	30	25.0913	0	0	0	0
5183	30	30	24.9285	0	0	0	0
5184	30	30	24.7341	0	0	0	0
5185	30	30	24.528	0	0	0	0
5186	30	30	24.3211	0	0	0	0
5187	30	30	24.1186	0	0	0	0
5188	30	30	23.923	0	0	0	0
5189	30	30	23.7354	0	0	0	0
5190	30	30	23.556	0	0	0	0
5191	30	30	23.3848	0	0	0	0
5192	30	30	23.2217	0	0	0	0
5193	30	30	23.1358	0	0	0	0
5194	30	30	23.1836	0	0	0	0
5195	30	30	23.2559	0	0	0	0
5196	30	30	23.4267	0	0	0	0
5197	30	30	23.6609	0	0	0	0
5198	30	30	23.9233	0	0	0	0
5199	30	30	24.1941	0	0	0	0
5200	30	30	24.4627	0	0	0	0
5201	30	30	24.7238	0	0	0	0
5202	30	30	24.9753	0	0	0	0
5203	30	30	25.1467	0	0	0	0
5204	30	30	25.1811	0	0	0	0
5205	30	30	25.1871	0	0	0	0
5206	30	30	25.0913	0	0	0	0
5207	30	30	24.9286	0	0	0	0
5208	30	30	24.7341	0	0	0	0
5209	30	30	24.5281	0	0	0	0
5210	30	30	24.3213	0	0	0	0
5211	30	30	24.1188	0	0	0	0
5212	30	30	23.9233	0	0	0	0
5213	30	30	23.7356	0	0	0	0
5214	30	30	23.5562	0	0	0	0
5215	30	30	23.3849	0	0	0	0
5216	30	30	23.2218	0	0	0	0
5217	30	30	23.1359	0	0	0	0
5218	30	30	23.1838	0	0	0	0
5219	30	30	23.2562	0	0	0	0
5220	30	30	23.4269	0	0	0	0
5221	30	30	23.661	0	0	0	0
5222	30	30	23.9235	0	0	0	0
5223	30	30	24.1942	0	0	0	0
5224	30	30	24.4627	0	0	0	0
5225	30	30	24.7238	0	0	0	0
5226	30	30	24.9753	0	0	0	0
5227	30	30	25.1468	0	0	0	0
5228	30	30	25.1811	0	0	0	0
5229	30	30	25.1873	0	0	0	0
5230	30	30	25.0914	0	0	0	0
5231	30	30	24.9287	0	0	0	0
5232	30	30	24.7342	0	0	0	0
5233	30	30	24.5281	0	0	0	0
5234	30	30	24.3212	0	0	0	0
5235	30	30	24.1187	0	0	0	0
5236	30	30	23.9231	0	0	0	0
5237	30	30	23.7354	0	0	0	0
5238	30	30	23.556	0	0	0	0
5239	30	30	23.3849	0	0	0	0
5240	30	30	23.2218	0	0	0	0
5241	30	30	23.1359	0	0	0	0
5242	30	30	23.1837	0	0	0	0
5243	30	30	23.256	0	0	0	0
5244	30	30	23.4268	0	0	0	0
5245	30	30	23.6609	0	0	0	0
5246	30	30	23.9234	0	0	0	0
5247	30	30	24.1942	0	0	0	0
5248	30	30	24.4627	0	0	0	0
5249	30	30	24.7238	0	0	0	0
5250	30	30	24.9753	0	0	0	0
5251	30	30	25.1467	0	0	0	0
