Zeit [h]	Variante 7.1 Raumlufttemperatur [C]	Variante 7.1 Trans.Strahlung Fenster [W/m2]	Variante 7.1 Wärmeleitung Fenster [W/m2]	Variante 7.2 Raumlufttemperatur [C]	Variante 7.2 Trans.Strahlung Fenster [W/m2]	Variante 7.2 Wärmeleitung Fenster [W/m2]	Variante 7.3 Raumlufttemperatur [C]	Variante 7.3 Trans.Strahlung Fenster [W/m2]	Variante 7.3 Wärmeleitung Fenster [W/m2]	Variante 7.4 Raumlufttemperatur [C]	Variante 7.4 Trans.Strahlung Fenster [W/m2]	Variante 7.4 Wärmeleitung Fenster [W/m2]	Variante 7.5 Raumlufttemperatur [C]	Variante 7.5 Trans.Strahlung Fenster [W/m2]	Variante 7.5 Wärmeleitung Fenster [W/m2]	Variante 7.6 Raumlufttemperatur [C]	Variante 7.6 Trans.Strahlung Fenster [W/m2]	Variante 7.6 Wärmeleitung Fenster [W/m2]
4562	0	0	0	0	0	0	25.617	0	7.044312169	23.356	0	-4.614087302	22.488	0	-1.901170635	21.959	0	-7.726190476
4563	0	0	0	0	0	0	25.593	0	7.024239418	23.341	0	-4.589484127	22.478	0	-1.892896825	21.945	0	-7.70218254
4564	0	0	0	0	0	0	25.568	0	7.004265873	23.326	0	-4.565079365	22.469	0	-1.88468254	21.932	0	-7.678373016
4565	0	0	0	0	0	0	25.544	0	6.984325397	23.311	0	-4.540873016	22.459	0	-1.876488095	21.918	0	-7.654563492
4566	0	0	0	0	0	0	25.52	0	6.964550265	23.297	0	-4.516666667	22.449	0	-1.868333333	21.905	0	-7.630952381
4567	0	0	0	0	0	0	25.496	0	6.94484127	23.282	0	-4.49265873	22.439	0	-1.860218254	21.891	0	-7.607539683
4568	0	0	0	0	0	0	25.472	0	6.925198413	23.268	0	-4.468849206	22.43	0	-1.852142857	21.878	0	-7.584126984
4569	0	0	0	0	0	0	25.448	0	6.905621693	23.253	0	-4.445039683	22.42	0	-1.844107143	21.865	0	-7.560912698
4570	0	0	0	0	0	0	25.424	0	6.886111111	23.239	0	-4.421428571	22.41	0	-1.836111111	21.852	0	-7.537896825
4571	0	0	0	0	0	0	25.4	0	6.866666667	23.225	0	-4.398015873	22.401	0	-1.828154762	21.839	0	-7.514880952
4572	0	0	0	0	0	0	25.376	0	6.847321429	23.211	0	-4.374801587	22.391	0	-1.820218254	21.826	0	-7.492063492
4573	0	0	0	0	0	0	25.353	0	6.828075397	23.197	0	-4.351587302	22.382	0	-1.812321429	21.813	0	-7.469246032
4574	0	0	0	0	0	0	25.329	0	6.808895503	23.183	0	-4.328571429	22.373	0	-1.804464286	21.8	0	-7.446626984
4575	0	0	0	0	0	0	25.306	0	6.789781746	23.169	0	-4.305555556	22.363	0	-1.796646825	21.787	0	-7.424206349
4576	0	0	0	0	0	0	25.283	0	6.770734127	23.155	0	-4.282936508	22.354	0	-1.788869048	21.774	0	-7.401785714
4577	0	0	0	0	0	0	25.26	0	6.751785714	23.141	0	-4.260119048	22.344	0	-1.781130952	21.762	0	-7.379563492
4578	0	0	0	0	0	0	25.236	0	6.732837302	23.127	0	-4.237698413	22.335	0	-1.773412698	21.749	0	-7.35734127
4579	0	0	0	0	0	0	25.213	0	6.714087302	23.113	0	-4.215277778	22.326	0	-1.765734127	21.736	0	-7.33531746
4580	0	0	0	0	0	0	25.19	0	6.695337302	23.1	0	-4.193055556	22.317	0	-1.758095238	21.724	0	-7.313492063
4581	0	0	0	0	0	0	25.168	0	6.676686508	23.086	0	-4.171031746	22.308	0	-1.750496032	21.712	0	-7.291666667
4582	0	0	0	0	0	0	25.145	0	6.658101852	23.072	0	-4.149007937	22.298	0	-1.742936508	21.699	0	-7.270039683
4583	0	0	0	0	0	0	25.122	0	6.639583333	23.059	0	-4.12718254	22.289	0	-1.735396825	21.687	0	-7.248412698
4584	0	0	0	0	0	0	25.1	0	6.621130952	23.046	0	-4.105357143	22.28	0	-1.727896825	21.675	0	-7.226984127
4585	0	0	0	0	0	0	25.077	0	6.602744709	23.032	0	-4.083730159	22.271	0	-1.720416667	21.662	0	-7.205753968
4586	0	0	0	0	0	0	25.055	0	6.584457672	23.019	0	-4.062103175	22.262	0	-1.71297619	21.65	0	-7.18452381
4587	0	0	0	0	0	0	25.033	0	6.566236772	23.006	0	-4.040873016	22.253	0	-1.705575397	21.638	0	-7.163293651
4588	0	0	0	0	0	0	25.01	0	6.548082011	22.993	0	-4.019642857	22.244	0	-1.698214286	21.626	0	-7.142460317
4589	0	0	0	0	0	0	24.988	0	6.529993386	22.98	0	-3.998412698	22.236	0	-1.690892857	21.614	0	-7.121626984
4590	0	0	0	0	0	0	24.966	0	6.511970899	22.967	0	-3.977579365	22.227	0	-1.68359127	21.602	0	-7.100793651
4591	0	0	0	0	0	0	24.944	0	6.494047619	22.954	0	-3.956547619	22.218	0	-1.676329365	21.59	0	-7.08015873
4592	0	0	0	0	0	0	24.922	0	6.476190476	22.941	0	-3.935912698	22.209	0	-1.669107143	21.578	0	-7.05952381
4593	0	0	0	0	0	0	24.901	0	6.458366402	22.928	0	-3.915277778	22.2	0	-1.661904762	21.567	0	-7.039087302
4594	0	0	0	0	0	0	24.879	0	6.440674603	22.915	0	-3.894642857	22.192	0	-1.654742063	21.555	0	-7.018849206
4595	0	0	0	0	0	0	24.857	0	6.423015873	22.902	0	-3.874206349	22.183	0	-1.647619048	21.543	0	-6.998611111
4596	0	0	0	0	0	0	24.836	0	6.405456349	22.89	0	-3.853968254	22.174	0	-1.640515873	21.532	0	-6.978571429
4597	0	0	0	0	0	0	24.815	0	6.387929894	22.877	0	-3.833928571	22.166	0	-1.633452381	21.52	0	-6.958531746
4598	0	0	0	0	0	0	24.793	0	6.370469577	22.864	0	-3.813888889	22.157	0	-1.626428571	21.509	0	-6.938690476
4599	0	0	0	0	0	0	24.772	0	6.353075397	22.852	0	-3.793849206	22.149	0	-1.619424603	21.497	0	-6.918849206
4600	0	0	0	0	0	0	24.751	0	6.335813492	22.84	0	-3.774007937	22.14	0	-1.612460317	21.486	0	-6.899206349
4601	0	0	0	0	0	0	24.73	0	6.318584656	22.827	0	-3.754365079	22.132	0	-1.605515873	21.475	0	-6.879563492
4602	0	0	0	0	0	0	24.709	0	6.301388889	22.815	0	-3.734722222	22.123	0	-1.598611111	21.463	0	-6.860119048
4603	0	0	0	0	0	0	24.688	0	6.284292328	22.803	0	-3.715277778	22.115	0	-1.591746032	21.452	0	-6.840674603
4604	0	0	0	0	0	0	24.667	0	6.267261905	22.79	0	-3.695833333	22.107	0	-1.584900794	21.441	0	-6.821428571
4605	0	0	0	0	0	0	24.646	0	6.250297619	22.778	0	-3.676587302	22.098	0	-1.578075397	21.43	0	-6.802380952
4606	0	0	0	0	0	0	24.626	0	6.23343254	22.766	0	-3.657539683	22.09	0	-1.571309524	21.419	0	-6.783333333
4607	0	0	0	0	0	0	24.605	0	6.21656746	22.754	0	-3.638492063	22.082	0	-1.564563492	21.408	0	-6.764285714
4608	0	0	0	0	0	0	24.584	0	6.199768519	22.742	0	-3.619642857	22.074	0	-1.557837302	21.397	0	-6.745436508
4609	0	0	0	0	0	0	24.564	0	6.183101852	22.73	0	-3.600595238	22.066	0	-1.551130952	21.386	0	-6.726587302
4610	0	0	0	0	0	0	24.544	0	6.166468254	22.718	0	-3.581944444	22.057	0	-1.544484127	21.375	0	-6.707936508
4611	0	0	0	0	0	0	24.523	0	6.149867725	22.707	0	-3.563293651	22.049	0	-1.537857143	21.365	0	-6.689285714
4612	0	0	0	0	0	0	24.503	0	6.133399471	22.695	0	-3.54484127	22.041	0	-1.53125	21.354	0	-6.670833333
4613	0	0	0	0	0	0	24.483	0	6.116964286	22.683	0	-3.526388889	22.033	0	-1.52468254	21.343	0	-6.652579365
4614	0	0	0	0	0	0	24.463	0	6.100595238	22.671	0	-3.508134921	22.025	0	-1.518154762	21.332	0	-6.634325397
4615	0	0	0	0	0	0	24.443	0	6.084292328	22.66	0	-3.490079365	22.017	0	-1.511646825	21.322	0	-6.616071429
4616	0	0	0	0	0	0	24.423	0	6.068022487	22.648	0	-3.471825397	22.009	0	-1.505178571	21.311	0	-6.598015873
4617	0	0	0	0	0	0	24.404	0	6.051884921	22.637	0	-3.453968254	22.001	0	-1.498730159	21.301	0	-6.579960317
4618	0	0	0	0	0	0	24.384	0	6.035780423	22.625	0	-3.436111111	21.993	0	-1.492301587	21.29	0	-6.562103175
4619	0	0	0	0	0	0	24.364	0	6.019708995	22.614	0	-3.418253968	21.986	0	-1.485912698	21.28	0	-6.544246032
4620	0	0	0	0	0	0	24.345	0	6.003769841	22.603	0	-3.400595238	21.978	0	-1.479563492	21.27	0	-6.526587302
4621	0	0	0	0	0	0	24.325	0	5.987896825	22.591	0	-3.383134921	21.97	0	-1.473234127	21.259	0	-6.508928571
4622	0	0	0	0	0	0	24.306	0	5.97202381	22.58	0	-3.36547619	21.962	0	-1.466924603	21.249	0	-6.491269841
4623	0	0	0	0	0	0	24.286	0	5.956150794	22.569	0	-3.348214286	21.954	0	-1.460654762	21.239	0	-6.474007937
4624	0	0	0	0	0	0	24.267	0	5.940443122	22.558	0	-3.330952381	21.947	0	-1.454404762	21.229	0	-6.456547619
4625	0	0	0	0	0	0	24.248	0	5.924801587	22.547	0	-3.313690476	21.939	0	-1.448194444	21.219	0	-6.439285714
4626	0	0	0	0	0	0	24.229	0	5.909193122	22.536	0	-3.296626984	21.931	0	-1.442003968	21.209	0	-6.422222222
4627	0	0	0	0	0	0	24.21	0	5.893617725	22.525	0	-3.279761905	21.924	0	-1.435833333	21.199	0	-6.40515873
4628	0	0	0	0	0	0	24.191	0	5.878174603	22.514	0	-3.262698413	21.916	0	-1.429702381	21.189	0	-6.388095238
4629	0	0	0	0	0	0	24.172	0	5.862698413	22.503	0	-3.246031746	21.909	0	-1.42359127	21.179	0	-6.371230159
4630	0	0	0	0	0	0	24.153	0	5.847354497	22.492	0	-3.229365079	21.901	0	-1.417519841	21.169	0	-6.354365079
4631	0	0	0	0	0	0	24.135	0	5.83207672	22.482	0	-3.212698413	21.894	0	-1.411468254	21.159	0	-6.337698413
4632	0	0	0	0	0	0	24.116	0	5.816798942	22.471	0	-3.196230159	21.886	0	-1.405456349	21.15	0	-6.321031746
4633	0	0	0	0	0	0	24.097	0	5.80162037	22.46	0	-3.179761905	21.879	0	-1.399444444	21.14	0	-6.304365079
4634	0	0	0	0	0	0	24.079	0	5.786507937	22.449	0	-3.163492063	21.872	0	-1.393472222	21.13	0	-6.287896825
4635	0	0	0	0	0	0	24.061	0	5.77146164	22.439	0	-3.147222222	21.864	0	-1.387539683	21.121	0	-6.271428571
4636	0	0	0	0	0	0	24.042	0	5.756448413	22.428	0	-3.130952381	21.857	0	-1.381626984	21.111	0	-6.25515873
4637	0	0	0	0	0	0	24.024	0	5.74156746	22.418	0	-3.115079365	21.85	0	-1.375734127	21.102	0	-6.239087302
4638	0	0	0	0	0	0	24.006	0	5.726686508	22.407	0	-3.099007937	21.842	0	-1.369861111	21.092	0	-6.22281746
4639	0	0	0	0	0	0	23.988	0	5.711805556	22.397	0	-3.083134921	21.835	0	-1.364027778	21.083	0	-6.206746032
4640	0	0	0	0	0	0	23.97	0	5.697056878	22.387	0	-3.067460317	21.828	0	-1.358234127	21.073	0	-6.190873016
4641	0	0	0	0	0	0	23.952	0	5.682374339	22.376	0	-3.051587302	21.821	0	-1.352440476	21.064	0	-6.175
4642	0	0	0	0	0	0	23.934	0	5.667724868	22.366	0	-3.036111111	21.813	0	-1.346686508	21.055	0	-6.159126984
4643	0	0	0	0	0	0	23.916	0	5.653141534	22.356	0	-3.020634921	21.806	0	-1.340952381	21.045	0	-6.143452381
4644	0	0	0	0	0	0	23.898	0	5.638624339	22.346	0	-3.00515873	21.799	0	-1.335257937	21.036	0	-6.127777778
4645	0	0	0	0	0	0	23.88	0	5.624140212	22.336	0	-2.989880952	21.792	0	-1.329583333	21.027	0	-6.112301587
4646	0	0	0	0	0	0	23.863	0	5.609722222	22.326	0	-2.974603175	21.785	0	-1.323928571	21.018	0	-6.096825397
4647	0	0	0	0	0	0	23.845	0	5.59537037	22.316	0	-2.959325397	21.778	0	-1.318293651	21.009	0	-6.081349206
4648	0	0	0	0	0	0	23.828	0	5.581084656	22.306	0	-2.944246032	21.771	0	-1.312698413	21	0	-6.066071429
4649	0	0	0	0	0	0	23.81	0	5.566832011	22.296	0	-2.929365079	21.764	0	-1.307123016	20.991	0	-6.050793651
4650	0	0	0	0	0	0	23.793	0	5.552678571	22.286	0	-2.914285714	21.757	0	-1.30156746	20.982	0	-6.035714286
4651	0	0	0	0	0	0	23.776	0	5.538525132	22.276	0	-2.899603175	21.75	0	-1.296031746	20.973	0	-6.020436508
4652	0	0	0	0	0	0	23.758	0	5.524437831	22.266	0	-2.884722222	21.743	0	-1.290535714	20.964	0	-6.005555556
4653	0	0	0	0	0	0	23.741	0	5.510449735	22.257	0	-2.870039683	21.737	0	-1.285059524	20.955	0	-5.990674603
4654	0	0	0	0	0	0	23.724	0	5.496428571	22.247	0	-2.855555556	21.73	0	-1.279603175	20.946	0	-5.975793651
4655	0	0	0	0	0	0	23.707	0	5.482539683	22.237	0	-2.841071429	21.723	0	-1.274186508	20.938	0	-5.960912698
4656	0	0	0	0	0	0	23.69	0	5.468650794	22.228	0	-2.826587302	21.716	0	-1.268769841	20.929	0	-5.946230159
4657	0	0	0	0	0	0	23.673	0	5.454927249	22.218	0	-2.812301587	21.71	0	-1.263392857	20.92	0	-5.931547619
4658	0	0	0	0	0	0	23.657	0	5.441170635	22.209	0	-2.798015873	21.703	0	-1.258035714	20.912	0	-5.917063492
4659	0	0	0	0	0	0	23.64	0	5.427480159	22.199	0	-2.783730159	21.696	0	-1.252698413	20.903	0	-5.902579365
4660	0	0	0	0	0	0	23.623	0	5.41385582	22.19	0	-2.769642857	21.689	0	-1.247400794	20.894	0	-5.888095238
4661	0	0	0	0	0	0	23.607	0	5.400297619	22.18	0	-2.755555556	21.683	0	-1.242103175	20.886	0	-5.873809524
4662	0	0	0	0	0	0	23.59	0	5.386739418	22.171	0	-2.741666667	21.676	0	-1.236845238	20.877	0	-5.85952381
4663	0	0	0	0	0	0	23.574	0	5.373280423	22.162	0	-2.727777778	21.67	0	-1.231607143	20.869	0	-5.845238095
4664	0	0	0	0	0	0	23.557	0	5.359821429	22.152	0	-2.714087302	21.663	0	-1.22640873	20.861	0	-5.831150794
4665	0	0	0	0	0	0	23.541	0	5.346527778	22.143	0	-2.700198413	21.657	0	-1.221210317	20.852	0	-5.817261905
4666	0	0	0	0	0	0	23.525	0	5.333201058	22.134	0	-2.686706349	21.65	0	-1.216051587	20.844	0	-5.803174603
4667	0	0	0	0	0	0	23.508	0	5.319907407	22.125	0	-2.673015873	21.644	0	-1.210912698	20.836	0	-5.789285714
4668	0	0	0	0	0	0	23.492	0	5.306746032	22.116	0	-2.65952381	21.637	0	-1.205793651	20.827	0	-5.775396825
4669	0	0	0	0	0	0	23.476	0	5.293584656	22.107	0	-2.646230159	21.631	0	-1.200694444	20.819	0	-5.761706349
4670	0	0	0	0	0	0	23.46	0	5.280489418	22.098	0	-2.632738095	21.624	0	-1.195615079	20.811	0	-5.748015873
4671	0	0	0	0	0	0	23.444	0	5.267427249	22.089	0	-2.619642857	21.618	0	-1.190555556	20.803	0	-5.734325397
4672	0	0	0	0	0	0	23.428	0	5.254464286	22.08	0	-2.606349206	21.612	0	-1.185535714	20.795	0	-5.720833333
4673	0	0	0	0	0	0	23.412	0	5.24156746	22.071	0	-2.593253968	21.605	0	-1.180535714	20.787	0	-5.70734127
4674	0	0	0	0	0	0	23.397	0	5.228670635	22.062	0	-2.58015873	21.599	0	-1.175555556	20.779	0	-5.693849206
4675	0	0	0	0	0	0	23.381	0	5.21577381	22.053	0	-2.567261905	21.593	0	-1.170575397	20.771	0	-5.680555556
4676	0	0	0	0	0	0	23.365	0	5.202943122	22.044	0	-2.554365079	21.587	0	-1.165654762	20.763	0	-5.667261905
4677	0	0	0	0	0	0	23.35	0	5.19021164	22.036	0	-2.541468254	21.58	0	-1.160734127	20.755	0	-5.654166667
4678	0	0	0	0	0	0	23.334	0	5.177546296	22.027	0	-2.528769841	21.574	0	-1.155833333	20.747	0	-5.640873016
4679	0	0	0	0	0	0	23.319	0	5.164880952	22.018	0	-2.516071429	21.568	0	-1.150952381	20.739	0	-5.627777778
4680	0	0	0	0	0	0	23.303	0	5.152281746	22.01	0	-2.503373016	21.562	0	-1.146111111	20.732	0	-5.614880952
4681	0	0	0	0	0	0	23.288	0	5.139748677	22.001	0	-2.490873016	21.556	0	-1.141269841	20.724	0	-5.601785714
4682	0	0	0	0	0	0	23.273	0	5.127248677	21.993	0	-2.478373016	21.55	0	-1.136468254	20.716	0	-5.588888889
4683	0	0	0	0	0	0	23.257	0	5.114781746	21.984	0	-2.465873016	21.544	0	-1.131666667	20.709	0	-5.576190476
4684	0	0	0	0	0	0	23.242	0	5.102380952	21.976	0	-2.453571429	21.538	0	-1.126904762	20.701	0	-5.563293651
4685	0	0	0	0	0	0	23.227	0	5.090079365	21.967	0	-2.441269841	21.531	0	-1.122162698	20.693	0	-5.550595238
4686	0	0	0	0	0	0	23.212	0	5.077777778	21.959	0	-2.429166667	21.525	0	-1.117440476	20.686	0	-5.538095238
4687	0	0	0	0	0	0	23.197	0	5.065542328	21.951	0	-2.416865079	21.52	0	-1.112738095	20.678	0	-5.525595238
4688	0	0	0	0	0	0	23.182	0	5.053339947	21.942	0	-2.404761905	21.514	0	-1.108055556	20.671	0	-5.512896825
4689	0	0	0	0	0	0	23.167	0	5.041203704	21.934	0	-2.392857143	21.508	0	-1.103392857	20.663	0	-5.500595238
4690	0	0	0	0	0	0	23.153	0	5.029100529	21.926	0	-2.380952381	21.502	0	-1.09875	20.656	0	-5.488095238
4691	0	0	0	0	0	0	23.138	0	5.017063492	21.917	0	-2.369047619	21.496	0	-1.094126984	20.648	0	-5.475793651
4692	0	0	0	0	0	0	23.123	0	5.005026455	21.909	0	-2.357142857	21.49	0	-1.089543651	20.641	0	-5.463690476
4693	0	0	0	0	0	0	23.109	0	4.993055556	21.901	0	-2.345436508	21.484	0	-1.084960317	20.634	0	-5.451388889
4694	0	0	0	0	0	0	23.094	0	4.981150794	21.893	0	-2.333730159	21.478	0	-1.080396825	20.626	0	-5.439285714
4695	0	0	0	0	0	0	23.079	0	4.969279101	21.885	0	-2.322222222	21.473	0	-1.075873016	20.619	0	-5.42718254
4696	0	0	0	0	0	0	23.065	0	4.957539683	21.877	0	-2.310515873	21.467	0	-1.071349206	20.612	0	-5.415277778
4697	0	0	0	0	0	0	23.051	0	4.945734127	21.869	0	-2.299007937	21.461	0	-1.066845238	20.605	0	-5.403174603
4698	0	0	0	0	0	0	23.036	0	4.934027778	21.861	0	-2.287698413	21.455	0	-1.062380952	20.598	0	-5.391468254
4699	0	0	0	0	0	0	23.022	0	4.922354497	21.853	0	-2.276190476	21.45	0	-1.057916667	20.591	0	-5.379563492
4700	0	0	0	0	0	0	23.008	0	4.910747354	21.845	0	-2.264880952	21.444	0	-1.053472222	20.583	0	-5.367857143
4701	0	0	0	0	0	0	22.994	0	4.89917328	21.837	0	-2.253769841	21.438	0	-1.04906746	20.576	0	-5.356150794
4702	0	0	0	0	0	0	22.98	0	4.887632275	21.83	0	-2.242460317	21.433	0	-1.044662698	20.569	0	-5.344444444
4703	0	0	0	0	0	0	22.965	0	4.876124339	21.822	0	-2.231349206	21.427	0	-1.040277778	20.562	0	-5.332738095
4704	0	0	0	0	0	0	22.951	0	4.864814815	21.814	0	-2.220238095	21.422	0	-1.035912698	20.555	0	-5.321230159
4705	0	0	0	0	0	0	22.938	0	4.853472222	21.806	0	-2.20952381	21.416	0	-1.031646825	20.549	0	-5.309920635
4706	0	0	0	0	0	0	22.924	0	4.842096561	21.799	0	-2.198611111	21.41	0	-1.027321429	20.542	0	-5.298611111
4707	0	0	0	0	0	0	22.91	0	4.830787037	21.791	0	-2.187698413	21.405	0	-1.023015873	20.535	0	-5.287103175
4708	0	0	0	0	0	0	22.896	0	4.819510582	21.784	0	-2.176785714	21.399	0	-1.018730159	20.528	0	-5.275793651
4709	0	0	0	0	0	0	22.882	0	4.808300265	21.776	0	-2.166071429	21.394	0	-1.014484127	20.521	0	-5.26468254
4710	0	0	0	0	0	0	22.869	0	4.797123016	21.768	0	-2.155357143	21.389	0	-1.010238095	20.514	0	-5.253373016
4711	0	0	0	0	0	0	22.855	0	4.785978836	21.761	0	-2.144642857	21.383	0	-1.006011905	20.508	0	-5.242261905
4712	0	0	0	0	0	0	22.841	0	4.774900794	21.753	0	-2.134126984	21.378	0	-1.001805556	20.501	0	-5.231150794
4713	0	0	0	0	0	0	22.828	0	4.76385582	21.746	0	-2.123611111	21.372	0	-0.997599206	20.494	0	-5.220238095
4714	0	0	0	0	0	0	22.815	0	4.752876984	21.739	0	-2.113095238	21.367	0	-0.99343254	20.488	0	-5.209126984
4715	0	0	0	0	0	0	22.801	0	4.741964286	21.731	0	-2.102579365	21.362	0	-0.989285714	20.481	0	-5.198214286
4716	0	0	0	0	0	0	22.788	0	4.731051587	21.724	0	-2.092261905	21.356	0	-0.98515873	20.474	0	-5.187301587
4717	0	0	0	0	0	0	22.774	0	4.720138889	21.717	0	-2.081944444	21.351	0	-0.981031746	20.468	0	-5.176587302
4718	0	0	0	0	0	0	22.761	0	4.709325397	21.709	0	-2.071825397	21.346	0	-0.976944444	20.461	0	-5.165873016
4719	0	0	0	0	0	0	22.748	0	4.698544974	21.702	0	-2.061507937	21.34	0	-0.972857143	20.455	0	-5.15515873
4720	0	0	0	0	0	0	22.735	0	4.687830688	21.695	0	-2.051388889	21.335	0	-0.968789683	20.448	0	-5.144444444
4721	0	0	0	0	0	0	22.722	0	4.677116402	21.688	0	-2.041269841	21.33	0	-0.964761905	20.442	0	-5.133730159
4722	0	0	0	0	0	0	22.709	0	4.666468254	21.681	0	-2.031349206	21.325	0	-0.960734127	20.436	0	-5.123214286
4723	0	0	0	0	0	0	22.696	0	4.655820106	21.673	0	-2.021230159	21.32	0	-0.95672619	20.429	0	-5.112698413
4724	0	0	0	0	0	0	22.683	0	4.645271164	21.666	0	-2.011309524	21.314	0	-0.952738095	20.423	0	-5.102380952
4725	0	0	0	0	0	0	22.67	0	4.634755291	21.659	0	-2.001388889	21.309	0	-0.94875	20.417	0	-5.091865079
4726	0	0	0	0	0	0	22.657	0	4.624272487	21.652	0	-1.991666667	21.304	0	-0.944801587	20.41	0	-5.081547619
4727	0	0	0	0	0	0	22.644	0	4.613789683	21.645	0	-1.981884921	21.299	0	-0.940873016	20.404	0	-5.071230159
4728	0	0	0	0	0	0	22.632	0	4.603373016	21.638	0	-1.97218254	21.294	0	-0.936944444	20.398	0	-5.061111111
4729	0	0	0	0	0	0	22.619	0	4.593055556	21.631	0	-1.9625	21.289	0	-0.933035714	20.392	0	-5.050793651
4730	0	0	0	0	0	0	22.606	0	4.582705026	21.625	0	-1.952876984	21.284	0	-0.929146825	20.385	0	-5.040674603
4731	0	0	0	0	0	0	22.594	0	4.572453704	21.618	0	-1.943333333	21.279	0	-0.925277778	20.379	0	-5.030555556
4732	0	0	0	0	0	0	22.581	0	4.562202381	21.611	0	-1.933809524	21.274	0	-0.921428571	20.373	0	-5.020634921
4733	0	0	0	0	0	0	22.569	0	4.551984127	21.604	0	-1.924365079	21.269	0	-0.917599206	20.367	0	-5.010515873
4734	0	0	0	0	0	0	22.556	0	4.541832011	21.597	0	-1.914960317	21.264	0	-0.913769841	20.361	0	-5.000595238
4735	0	0	0	0	0	0	22.544	0	4.531712963	21.59	0	-1.905595238	21.259	0	-0.909980159	20.355	0	-4.990674603
4736	0	0	0	0	0	0	22.532	0	4.521626984	21.584	0	-1.896289683	21.254	0	-0.906190476	20.349	0	-4.980952381
4737	0	0	0	0	0	0	22.519	0	4.511607143	21.577	0	-1.88702381	21.249	0	-0.902420635	20.343	0	-4.971031746
4738	0	0	0	0	0	0	22.507	0	4.501587302	21.57	0	-1.87781746	21.244	0	-0.898670635	20.337	0	-4.961309524
4739	0	0	0	0	0	0	22.495	0	4.491666667	21.564	0	-1.868670635	21.24	0	-0.894940476	20.331	0	-4.951587302
4740	0	0	0	0	0	0	22.483	0	4.481746032	21.557	0	-1.859563492	21.235	0	-0.891210317	20.325	0	-4.942063492
4741	0	0	0	0	0	0	22.471	0	4.471825397	21.551	0	-1.850496032	21.23	0	-0.887519841	20.32	0	-4.93234127
4742	0	0	0	0	0	0	22.459	0	4.462037037	21.544	0	-1.841488095	21.225	0	-0.883829365	20.314	0	-4.92281746
4743	0	0	0	0	0	0	22.447	0	4.452215608	21.538	0	-1.832519841	21.22	0	-0.88015873	20.308	0	-4.913293651
4744	0	0	0	0	0	0	22.435	0	4.442460317	21.531	0	-1.823611111	21.216	0	-0.876507937	20.302	0	-4.903769841
4745	0	0	0	0	0	0	22.423	0	4.432738095	21.525	0	-1.814742063	21.211	0	-0.872857143	20.296	0	-4.894444444
4746	0	0	0	0	0	0	22.411	0	4.423082011	21.518	0	-1.805912698	21.206	0	-0.869246032	20.291	0	-4.885119048
4747	0	0	0	0	0	0	22.399	0	4.413392857	21.512	0	-1.797142857	21.201	0	-0.865634921	20.285	0	-4.875198413
4748	0	0	0	0	0	0	22.388	0	4.40380291	21.505	0	-1.788412698	21.197	0	-0.862043651	20.279	0	-4.864880952
4749	0	0	0	0	0	0	22.376	0	4.394212963	21.499	0	-1.779742063	21.192	0	-0.858472222	20.274	0	-4.854563492
4750	0	0	0	0	0	0	22.364	0	4.384722222	21.493	0	-1.771111111	21.187	0	-0.854920635	20.268	0	-4.844642857
4751	0	0	0	0	0	0	22.353	0	4.375198413	21.486	0	-1.762519841	21.183	0	-0.851369048	20.263	0	-4.83452381
4752	0	0	0	0	0	0	22.341	0	4.36577381	21.48	0	-1.753968254	21.178	0	-0.847837302	20.257	0	-4.824603175
4753	0	0	0	0	0	0	22.33	0	4.356349206	21.474	0	-1.745456349	21.174	0	-0.844325397	20.252	0	-4.814484127
4754	0	0	0	0	0	0	22.318	0	4.346924603	21.468	0	-1.737003968	21.169	0	-0.840833333	20.246	0	-4.804761905
4755	0	0	0	0	0	0	22.307	0	4.337599206	21.462	0	-1.72859127	21.165	0	-0.83734127	20.241	0	-4.79484127
4756	0	0	0	0	0	0	22.295	0	4.328306878	21.455	0	-1.720238095	21.16	0	-0.833888889	20.235	0	-4.785119048
4757	0	0	0	0	0	0	22.284	0	4.319047619	21.449	0	-1.711924603	21.155	0	-0.830436508	20.23	0	-4.775396825
4758	0	0	0	0	0	0	22.273	0	4.30978836	21.443	0	-1.703650794	21.151	0	-0.827003968	20.225	0	-4.765674603
4759	0	0	0	0	0	0	22.261	0	4.300595238	21.437	0	-1.695416667	21.146	0	-0.823571429	20.219	0	-4.755952381
4760	0	0	0	0	0	0	22.25	0	4.291435185	21.431	0	-1.687222222	21.142	0	-0.82015873	20.214	0	-4.746428571
4761	0	0	0	0	0	0	22.239	0	4.282308201	21.425	0	-1.679087302	21.138	0	-0.816785714	20.209	0	-4.736904762
4762	0	0	0	0	0	0	22.228	0	4.273214286	21.419	0	-1.670972222	21.133	0	-0.812916667	20.203	0	-4.727380952
4763	0	0	0	0	0	0	22.217	0	4.264186508	21.413	0	-1.662916667	21.129	0	-0.808928571	20.198	0	-4.718055556
4764	0	0	0	0	0	0	22.206	0	4.25515873	21.407	0	-1.654900794	21.124	0	-0.805119048	20.193	0	-4.708531746
4765	0	0	0	0	0	0	22.195	0	4.246130952	21.401	0	-1.646924603	21.12	0	-0.801349206	20.188	0	-4.699206349
4766	0	0	0	0	0	0	22.184	0	4.237202381	21.395	0	-1.639007937	21.116	0	-0.797638889	20.183	0	-4.689880952
