Zeit [h]	Variante 7.3 Raumlufttemperatur [C]	Variante 7.3 Trans.Strahlung Fenster [W/m2]	Variante 7.3 Wärmeleitung Fenster [W/m2]	Variante 7.4 Raumlufttemperatur [C]	Variante 7.4 Trans.Strahlung Fenster [W/m2]	Variante 7.4 Wärmeleitung Fenster [W/m2]	Variante 7.5 Raumlufttemperatur [C]	Variante 7.5 Trans.Strahlung Fenster [W/m2]	Variante 7.5 Wärmeleitung Fenster [W/m2]	Variante 7.6 Raumlufttemperatur [C]	Variante 7.6 Trans.Strahlung Fenster [W/m2]	Variante 7.6 Wärmeleitung Fenster [W/m2]
2944	20	0.00E+00	3.10E-07	20	0	-6.62E-07	20	0	-0.00202748	19.046	0	-2.775992063
2945	20	0.00E+00	3.75E-07	20	0	-5.95E-07	20	0	-0.002027401	19.046	0	-2.775992063
2946	20	0.00E+00	4.39E-07	20	0	-5.28E-07	20	0	-0.002027341	19.046	0	-2.775992063
2947	20	0.00E+00	5.03E-07	20	0	-4.61E-07	20	0	-0.002027282	19.046	0	-2.775992063
2948	20	0.00E+00	5.66E-07	20	0	-3.94E-07	20	0	-0.002027202	19.046	0	-2.775992063
2949	20	0.00E+00	6.30E-07	20	0	-3.28E-07	20	0	-0.002027143	19.046	0	-2.775992063
2950	20	0.00E+00	6.93E-07	20	0	-2.61E-07	20	0	-0.002027083	19.046	0	-2.775992063
2951	20	0.00E+00	7.56E-07	20	0	-1.96E-07	20	0	-0.002027024	19.046	0	-2.775992063
2952	20	0.00E+00	8.19E-07	20	0	-1.30E-07	20	0	-0.002026944	19.046	0	-2.775992063
2953	20	0.00E+00	8.81E-07	20	0	-6.45E-08	20	0	-0.002026885	19.046	0	-2.775992063
2954	20	0.00E+00	9.43E-07	20	0	7.62E-10	20	0	-0.002026825	19.046	0	-2.775992063
2955	20	0.00E+00	1.01E-06	20	0	6.57E-08	20	0	-0.002026766	19.046	0	-2.775992063
2956	20	0.00E+00	1.07E-06	20	0	1.30E-07	20	0	-0.002026687	19.046	0	-2.775992063
2957	20	0.00E+00	1.13E-06	20	0	1.95E-07	20	0	-0.002026627	19.046	0	-2.775992063
2958	20	0.00E+00	1.19E-06	20	0	2.59E-07	20	0	-0.002026567	19.046	0	-2.775992063
2959	20	0.00E+00	1.25E-06	20	0	3.23E-07	20	0	-0.002026508	19.046	0	-2.775992063
2960	20	0.00E+00	1.31E-06	20	0	3.87E-07	20	0	-0.002026448	19.046	0	-2.775992063
2961	20	0.00E+00	1.37E-06	20	0	4.51E-07	20	0	-0.002026389	19.046	0	-2.775992063
2962	20	0.00E+00	1.43E-06	20	0	5.14E-07	20	0	-0.00202631	19.046	0	-2.775992063
2963	20	0.00E+00	1.49E-06	20	0	5.77E-07	20	0	-0.00202625	19.046	0	-2.775992063
2964	20	0.00E+00	1.55E-06	20	0	6.40E-07	20	0	-0.00202619	19.046	0	-2.775992063
2965	20	0.00E+00	1.61E-06	20	0	7.03E-07	20	0	-0.002026131	19.046	0	-2.775992063
2966	20	0.00E+00	1.67E-06	20	0	7.65E-07	20	0	-0.002026071	19.046	0	-2.775992063
2967	20	0.00E+00	1.73E-06	20	0	8.27E-07	20	0	-0.002026012	19.046	0	-2.775992063
2968	20	0.00E+00	1.79E-06	20	0	8.89E-07	20	0	-0.002025952	19.046	0	-2.775992063
2969	20	0.00E+00	1.85E-06	20	0	9.51E-07	20	0	-0.002025893	19.046	0	-2.775992063
2970	20	0.00E+00	1.91E-06	20	0	1.01E-06	20	0	-0.002025833	19.046	0	-2.775992063
2971	20	0.00E+00	1.97E-06	20	0	1.07E-06	20	0	-0.002025774	19.046	0	-2.775992063
2972	20	0.00E+00	2.03E-06	20	0	1.13E-06	20	0	-0.002025714	19.046	0	-2.775992063
2973	20	0.00E+00	2.08E-06	20	0	1.20E-06	20	0	-0.002025655	19.046	0	-2.775992063
2974	20	0.00E+00	2.14E-06	20	0	1.26E-06	20	0	-0.002025595	19.046	0	-2.775992063
2975	20	0.00E+00	2.20E-06	20	0	1.32E-06	20	0	-0.002025536	19.046	0	-2.775992063
2976	20	0.00E+00	2.26E-06	20	0	1.38E-06	20	0	-0.002025476	19.046	0	-2.775992063
2977	20	0.00E+00	2.31E-06	20	0	1.44E-06	20	0	-0.002025417	19.046	0	-2.775992063
2978	20	0.00E+00	2.37E-06	20	0	1.50E-06	20	0	-0.002025357	19.046	0	-2.775992063
2979	20	0.00E+00	2.43E-06	20	0	1.56E-06	20	0	-0.002025298	19.046	0	-2.775992063
2980	20	0.00E+00	2.48E-06	20	0	1.62E-06	20	0	-0.002025238	19.046	0	-2.775992063
2981	20	0.00E+00	2.54E-06	20	0	1.67E-06	20	0	-0.002025179	19.046	0	-2.775992063
2982	20	0.00E+00	2.60E-06	20	0	1.73E-06	20	0	-0.002025119	19.046	0	-2.775992063
2983	20	0.00E+00	2.65E-06	20	0	1.79E-06	20	0	-0.00202506	19.046	0	-2.775992063
2984	20	0.00E+00	2.71E-06	20	0	1.85E-06	20	0	-0.002025	19.046	0	-2.775992063
2985	20	0.00E+00	2.76E-06	20	0	1.91E-06	20	0	-0.00202494	19.046	0	-2.775992063
2986	20	0.00E+00	2.82E-06	20	0	1.97E-06	20	0	-0.002024901	19.046	0	-2.775992063
2987	20	0.00E+00	2.88E-06	20	0	2.02E-06	20	0	-0.002024841	19.046	0	-2.775992063
2988	20	0.00E+00	2.93E-06	20	0	2.08E-06	20	0	-0.002024782	19.046	0	-2.775992063
2989	20	0.00E+00	2.98E-06	20	0	2.14E-06	20	0	-0.002024722	19.046	0	-2.775992063
