Zeit [h]	Variante 7.1 Raumlufttemperatur [C]	Variante 7.1 Trans.Strahlung Fenster [W/m2]	Variante 7.1 Wärmeleitung Fenster [W/m2]	Variante 7.2 Raumlufttemperatur [C]	Variante 7.2 Trans.Strahlung Fenster [W/m2]	Variante 7.2 Wärmeleitung Fenster [W/m2]	Variante 7.3 Raumlufttemperatur [C]	Variante 7.3 Trans.Strahlung Fenster [W/m2]	Variante 7.3 Wärmeleitung Fenster [W/m2]	Variante 7.4 Raumlufttemperatur [C]	Variante 7.4 Trans.Strahlung Fenster [W/m2]	Variante 7.4 Wärmeleitung Fenster [W/m2]	Variante 7.5 Raumlufttemperatur [C]	Variante 7.5 Trans.Strahlung Fenster [W/m2]	Variante 7.5 Wärmeleitung Fenster [W/m2]	Variante 7.6 Raumlufttemperatur [C]	Variante 7.6 Trans.Strahlung Fenster [W/m2]	Variante 7.6 Wärmeleitung Fenster [W/m2]
3155	24.3248	0	6.24405	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3156	24.3316	0	6.23952	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3157	24.3444	0	6.22866	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3158	24.3613	0	6.21217	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3159	24.3808	0	6.192	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3160	24.4018	0	6.16964	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3161	24.4237	0	6.14603	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3162	24.446	0	6.12173	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3163	24.0982	0	0.785117	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3164	24.0705	0	-4.47883	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3165	24.0749	0	-4.48013	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3166	24.0746	0	-4.48278	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3167	24.0684	0	-4.47912	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3168	24.058	0	-4.46983	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3169	24.045	0	-4.45685	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3170	24.0305	0	-4.44165	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3171	24.0151	0	-4.42517	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3172	23.9993	0	-4.40798	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3173	23.9832	0	-4.3904	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3174	23.967	0	-4.37262	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3175	23.9507	0	-4.35476	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3176	23.9345	0	-4.33688	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3177	24.2886	0	0.992935	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3178	24.3227	0	6.24984	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3179	24.3248	0	6.24403	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3180	24.3317	0	6.2395	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3181	24.3444	0	6.22864	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3182	24.3613	0	6.21216	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3183	24.3808	0	6.19198	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3184	24.4018	0	6.16962	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3185	24.4237	0	6.14601	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3186	24.446	0	6.1217	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3187	24.0982	0	0.785098	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3188	24.0705	0	-4.47883	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3189	24.0749	0	-4.48015	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3190	24.0746	0	-4.4828	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3191	24.0684	0	-4.47914	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3192	24.058	0	-4.46985	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3193	24.045	0	-4.45686	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3194	24.0305	0	-4.44166	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3195	24.0152	0	-4.42519	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3196	23.9993	0	-4.408	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3197	23.9832	0	-4.39042	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3198	23.967	0	-4.37264	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3199	23.9508	0	-4.35478	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3200	23.9345	0	-4.33689	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3201	24.2886	0	0.992906	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3202	24.3227	0	6.24981	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3203	24.3249	0	6.24401	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3204	24.3317	0	6.23949	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3205	24.3444	0	6.22862	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3206	24.3613	0	6.21214	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3207	24.3809	0	6.19197	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3208	24.4019	0	6.1696	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3209	24.4237	0	6.14599	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3210	24.446	0	6.12168	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3211	24.0982	0	0.785084	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3212	24.0705	0	-4.47885	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3213	24.0749	0	-4.48016	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3214	24.0746	0	-4.48282	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3215	24.0684	0	-4.47915	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3216	24.058	0	-4.46987	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3217	24.045	0	-4.45688	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3218	24.0306	0	-4.44168	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3219	24.0152	0	-4.42521	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3220	23.9993	0	-4.40801	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3221	23.9832	0	-4.39043	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3222	23.967	0	-4.37265	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3223	23.9508	0	-4.35479	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3224	23.9345	0	-4.33691	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3225	24.2886	0	0.992891	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3226	24.3227	0	6.24981	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3227	24.3249	0	6.24399	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3228	24.3317	0	6.23947	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3229	24.3444	0	6.22861	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3230	24.3614	0	6.21212	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3231	24.3809	0	6.19195	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3232	24.4019	0	6.16959	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3233	24.4237	0	6.14598	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3234	24.446	0	6.12167	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3235	24.0983	0	0.785161	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3236	24.0705	0	-4.47889	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3237	24.0749	0	-4.48018	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3238	24.0746	0	-4.48283	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3239	24.0684	0	-4.47917	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3240	24.0581	0	-4.46988	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3241	24.0451	0	-4.45689	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3242	24.0306	0	-4.44169	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3243	24.0152	0	-4.42522	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3244	23.9993	0	-4.40803	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3245	23.9833	0	-4.39045	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3246	23.967	0	-4.37267	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3247	23.9508	0	-4.35481	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3248	23.9345	0	-4.33692	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3249	24.2886	0	0.992883	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3250	24.3228	0	6.2498	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3251	24.3249	0	6.24398	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3252	24.3317	0	6.23945	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3253	24.3444	0	6.22859	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3254	24.3614	0	6.21211	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3255	24.3809	0	6.19194	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3256	24.4019	0	6.16958	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3257	24.4237	0	6.14596	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3258	24.446	0	6.12163	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3259	24.0983	0	0.785095	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3260	24.0706	0	-4.47888	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3261	24.0749	0	-4.48019	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3262	24.0746	0	-4.48285	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3263	24.0685	0	-4.47918	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3264	24.0581	0	-4.4699	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3265	24.0451	0	-4.4569	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3266	24.0306	0	-4.44171	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3267	24.0152	0	-4.42524	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3268	23.9994	0	-4.40805	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3269	23.9833	0	-4.39046	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3270	23.9671	0	-4.37268	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3271	23.9508	0	-4.35482	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3272	23.9346	0	-4.33694	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3273	24.2886	0	0.992871	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3274	24.3228	0	6.24978	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3275	24.3249	0	6.24397	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3276	24.3317	0	6.23944	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3277	24.3444	0	6.22858	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3278	24.3614	0	6.21209	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3279	24.3809	0	6.19192	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3280	24.4019	0	6.16956	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3281	24.4237	0	6.14595	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3282	24.446	0	6.12164	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3283	24.0983	0	0.785125	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3284	24.0706	0	-4.47895	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3285	24.075	0	-4.48021	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3286	24.0747	0	-4.48286	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3287	24.0685	0	-4.4792	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3288	24.0581	0	-4.46991	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3289	24.0451	0	-4.45692	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3290	24.0306	0	-4.44172	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3291	24.0152	0	-4.42525	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3292	23.9994	0	-4.40806	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3293	23.9833	0	-4.39048	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3294	23.9671	0	-4.3727	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3295	23.9508	0	-4.35483	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3296	23.9346	0	-4.33689	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3297	24.2886	0	0.992826	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3298	24.3228	0	6.24976	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3299	24.3249	0	6.24395	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3300	24.3317	0	6.23943	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3301	24.3445	0	6.22857	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3302	24.3614	0	6.21208	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3303	24.3809	0	6.19191	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3304	24.4019	0	6.16955	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3305	24.4237	0	6.14594	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3306	24.446	0	6.12163	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3307	24.0983	0	0.785017	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3308	24.0706	0	-4.4789	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3309	24.075	0	-4.48022	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3310	24.0747	0	-4.48287	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3311	24.0685	0	-4.47921	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3312	24.0581	0	-4.46992	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3313	24.0451	0	-4.45693	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3314	24.0306	0	-4.44173	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3315	24.0152	0	-4.42526	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3316	23.9994	0	-4.40807	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3317	23.9833	0	-4.39049	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3318	23.9671	0	-4.37271	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3319	23.9508	0	-4.35484	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3320	23.9346	0	-4.33688	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3321	24.2886	0	0.992831	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3322	24.3228	0	6.24975	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3323	24.3249	0	6.24394	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3324	24.3317	0	6.23942	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3325	24.3445	0	6.22856	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3326	24.3614	0	6.21207	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3327	24.3809	0	6.1919	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3328	24.4019	0	6.16954	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3329	24.4238	0	6.14593	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3330	24.4461	0	6.12162	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3331	24.0983	0	0.785016	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3332	24.0706	0	-4.47896	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3333	24.075	0	-4.48023	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3334	24.0747	0	-4.48288	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3335	24.0685	0	-4.47922	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3336	24.0581	0	-4.46993	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3337	24.0451	0	-4.45694	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3338	24.0306	0	-4.44174	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3339	24.0152	0	-4.42527	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3340	23.9994	0	-4.40808	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3341	23.9833	0	-4.39049	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3342	23.9671	0	-4.37272	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3343	23.9508	0	-4.35485	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3344	23.9346	0	-4.33686	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3345	24.2886	0	0.992793	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3346	24.3228	0	6.24975	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3347	24.3249	0	6.24393	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3348	24.3317	0	6.23941	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3349	24.3445	0	6.22855	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3350	24.3614	0	6.21206	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3351	24.3809	0	6.19189	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3352	24.4019	0	6.16953	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3353	24.4238	0	6.14592	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3354	24.4461	0	6.1216	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3355	24.0983	0	0.785094	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3356	24.0706	0	-4.47895	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3357	24.075	0	-4.48024	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3358	24.0747	0	-4.48289	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3359	24.0685	0	-4.47923	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3360	24.0581	0	-4.46994	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3361	24.0451	0	-4.45695	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3362	24.0306	0	-4.44175	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3363	24.0153	0	-4.42528	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3364	23.9994	0	-4.40808	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3365	23.9833	0	-4.39051	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3366	23.9671	0	-4.37273	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3367	23.9508	0	-4.35486	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3368	23.9346	0	-4.33698	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3369	24.2887	0	0.99282	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3370	24.3228	0	6.24974	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3371	24.3249	0	6.24392	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3372	24.3318	0	6.2394	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3373	24.3445	0	6.22854	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3374	24.3614	0	6.21205	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3375	24.3809	0	6.19188	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3376	24.4019	0	6.16952	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3377	24.4238	0	6.14591	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3378	24.4461	0	6.12159	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3379	24.0983	0	0.784991	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3380	24.0706	0	-4.47893	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3381	24.075	0	-4.48025	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3382	24.0747	0	-4.4829	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3383	24.0685	0	-4.47924	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3384	24.0581	0	-4.46995	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3385	24.0451	0	-4.45696	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3386	24.0306	0	-4.44176	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3387	24.0153	0	-4.42528	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3388	23.9994	0	-4.4081	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3389	23.9833	0	-4.39051	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3390	23.9671	0	-4.37273	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3391	23.9508	0	-4.35487	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3392	23.9346	0	-4.33699	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3393	24.2887	0	0.992818	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3394	24.3228	0	6.24973	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3395	24.3249	0	6.24392	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3396	24.3318	0	6.23939	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3397	24.3445	0	6.22853	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3398	24.3614	0	6.21204	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3399	24.3809	0	6.19187	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3400	24.4019	0	6.16951	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3401	24.4238	0	6.1459	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3402	24.4461	0	6.12155	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3403	24.0983	0	0.785003	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3404	24.0706	0	-4.47894	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3405	24.075	0	-4.48025	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3406	24.0747	0	-4.48291	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3407	24.0685	0	-4.47924	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3408	24.0581	0	-4.46995	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3409	24.0451	0	-4.45697	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3410	24.0306	0	-4.44177	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3411	24.0153	0	-4.42529	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
3412	23.9994	0	-4.4081	20	0	0	20	0	0	20	0	0	20	0	0	17.3549	0	-9.26242
