Stunde im Jahr [h]	Var07.1.Raumlufttemperatur [C]	Var07.1.Trans.Strahlung.Fenster [W/m2]	Var07.1.Wärmeleitung.Fenster [W/m2]	Var07.2.Raumlufttemperatur [C]	Var07.2.Trans.Strahlung.Fenster [W/m2]	Var07.2.Wärmeleitung.Fenster [W/m2]	Var07.3.Raumlufttemperatur [C]	Var07.3.Trans.Strahlung.Fenster [W/m2]	Var07.3.Wärmeleitung.Fenster [W/m2]
6971	24.31	0	-6.03	0	0	0	20	0	0
6972	24.32	0	-6.02	0	0	0	20	0	0
6973	24.34	0	-6.01	0	0	0	20	0	0
6974	24.35	0	-5.99	0	0	0	20	0	0
6975	24.37	0	-5.97	0	0	0	20	0	0
6976	24.39	0	-5.95	0	0	0	20	0	0
6977	24.41	0	-5.92	0	0	0	20	0	0
6978	24.44	0	-5.9	0	0	0	20	0	0
6979	24.1	0	4.36	0	0	0	20	0	0
6980	24.07	0	4.33	0	0	0	20	0	0
6981	24.07	0	4.33	0	0	0	20	0	0
6982	24.07	0	4.33	0	0	0	20	0	0
6983	24.07	0	4.32	0	0	0	20	0	0
6984	24.06	0	4.31	0	0	0	20	0	0
6985	24.04	0	4.3	0	0	0	20	0	0
6986	24.03	0	4.28	0	0	0	20	0	0
6987	24.01	0	4.27	0	0	0	20	0	0
6988	24	0	4.25	0	0	0	20	0	0
6989	23.98	0	4.23	0	0	0	20	0	0
6990	23.97	0	4.22	0	0	0	20	0	0
6991	23.95	0	4.2	0	0	0	20	0	0
6992	23.93	0	4.18	0	0	0	20	0	0
6993	24.28	0	-6.07	0	0	0	20	0	0
6994	24.31	0	-6.04	0	0	0	20	0	0
6995	24.31	0	-6.03	0	0	0	20	0	0
6996	24.32	0	-6.02	0	0	0	20	0	0
6997	24.34	0	-6.01	0	0	0	20	0	0
6998	24.35	0	-5.99	0	0	0	20	0	0
6999	24.37	0	-5.97	0	0	0	20	0	0
7000	24.39	0	-5.95	0	0	0	20	0	0
7001	24.41	0	-5.92	0	0	0	20	0	0
7002	24.44	0	-5.9	0	0	0	20	0	0
7003	24.1	0	4.36	0	0	0	20	0	0
7004	24.07	0	4.33	0	0	0	20	0	0
7005	24.07	0	4.33	0	0	0	20	0	0
7006	24.07	0	4.33	0	0	0	20	0	0
7007	24.07	0	4.32	0	0	0	20	0	0
7008	24.06	0	4.31	0	0	0	20	0	0
7009	24.04	0	4.3	0	0	0	20	0	0
7010	24.03	0	4.28	0	0	0	20	0	0
7011	24.01	0	4.27	0	0	0	20	0	0
7012	24	0	4.25	0	0	0	20	0	0
7013	23.98	0	4.23	0	0	0	20	0	0
7014	23.97	0	4.22	0	0	0	20	0	0
7015	23.95	0	4.2	0	0	0	20	0	0
7016	23.93	0	4.18	0	0	0	20	0	0
7017	24.28	0	-6.07	0	0	0	20	0	0
7018	24.31	0	-6.04	0	0	0	20	0	0
7019	24.31	0	-6.03	0	0	0	20	0	0
7020	24.32	0	-6.02	0	0	0	20	0	0
7021	24.34	0	-6.01	0	0	0	20	0	0
7022	24.35	0	-5.99	0	0	0	20	0	0
7023	24.37	0	-5.97	0	0	0	20	0	0
7024	24.39	0	-5.95	0	0	0	20	0	0
7025	24.41	0	-5.92	0	0	0	20	0	0
7026	24.44	0	-5.9	0	0	0	20	0	0
7027	24.1	0	4.36	0	0	0	20	0	0
7028	24.07	0	4.33	0	0	0	20	0	0
7029	24.07	0	4.33	0	0	0	20	0	0
7030	24.07	0	4.33	0	0	0	20	0	0
7031	24.07	0	4.32	0	0	0	20	0	0
7032	24.06	0	4.31	0	0	0	20	0	0
7033	24.04	0	4.3	0	0	0	20	0	0
7034	24.03	0	4.28	0	0	0	20	0	0
7035	24.01	0	4.27	0	0	0	20	0	0
7036	24	0	4.25	0	0	0	20	0	0
7037	23.98	0	4.23	0	0	0	20	0	0
7038	23.97	0	4.22	0	0	0	20	0	0
7039	23.95	0	4.2	0	0	0	20	0	0
7040	23.93	0	4.18	0	0	0	20	0	0
7041	24.28	0	-6.07	0	0	0	20	0	0
7042	24.31	0	-6.04	0	0	0	20	0	0
7043	24.31	0	-6.03	0	0	0	20	0	0
7044	24.32	0	-6.02	0	0	0	20	0	0
7045	24.34	0	-6.01	0	0	0	20	0	0
7046	24.35	0	-5.99	0	0	0	20	0	0
7047	24.37	0	-5.97	0	0	0	20	0	0
7048	24.39	0	-5.95	0	0	0	20	0	0
7049	24.41	0	-5.92	0	0	0	20	0	0
7050	24.44	0	-5.9	0	0	0	20	0	0
7051	24.1	0	4.36	0	0	0	20	0	0
7052	24.07	0	4.33	0	0	0	20	0	0
7053	24.07	0	4.33	0	0	0	20	0	0
7054	24.07	0	4.33	0	0	0	20	0	0
7055	24.07	0	4.32	0	0	0	20	0	0
7056	24.06	0	4.31	0	0	0	20	0	0
7057	24.04	0	4.3	0	0	0	20	0	0
7058	24.03	0	4.28	0	0	0	20	0	0
7059	24.01	0	4.27	0	0	0	20	0	0
7060	24	0	4.25	0	0	0	20	0	0
7061	23.98	0	4.23	0	0	0	20	0	0
7062	23.97	0	4.22	0	0	0	20	0	0
7063	23.95	0	4.2	0	0	0	20	0	0
7064	23.93	0	4.18	0	0	0	20	0	0
7065	24.28	0	-6.07	0	0	0	20	0	0
7066	24.31	0	-6.04	0	0	0	20	0	0
7067	24.31	0	-6.03	0	0	0	20	0	0
7068	24.32	0	-6.02	0	0	0	20	0	0
7069	24.34	0	-6.01	0	0	0	20	0	0
7070	24.35	0	-5.99	0	0	0	20	0	0
7071	24.37	0	-5.97	0	0	0	20	0	0
7072	24.39	0	-5.95	0	0	0	20	0	0
7073	24.41	0	-5.92	0	0	0	20	0	0
7074	24.44	0	-5.9	0	0	0	20	0	0
7075	24.1	0	4.36	0	0	0	20	0	0
7076	24.07	0	4.33	0	0	0	20	0	0
7077	24.07	0	4.33	0	0	0	20	0	0
7078	24.07	0	4.33	0	0	0	20	0	0
7079	24.07	0	4.32	0	0	0	20	0	0
7080	24.06	0	4.31	0	0	0	20	0	0
7081	24.04	0	4.3	0	0	0	20	0	0
7082	24.03	0	4.28	0	0	0	20	0	0
7083	24.01	0	4.27	0	0	0	20	0	0
7084	24	0	4.25	0	0	0	20	0	0
7085	23.98	0	4.23	0	0	0	20	0	0
7086	23.97	0	4.22	0	0	0	20	0	0
7087	23.95	0	4.2	0	0	0	20	0	0
7088	23.93	0	4.18	0	0	0	20	0	0
7089	24.28	0	-6.07	0	0	0	20	0	0
7090	24.31	0	-6.04	0	0	0	20	0	0
7091	24.31	0	-6.03	0	0	0	20	0	0
7092	24.32	0	-6.02	0	0	0	20	0	0
7093	24.34	0	-6.01	0	0	0	20	0	0
7094	24.35	0	-5.99	0	0	0	20	0	0
7095	24.37	0	-5.97	0	0	0	20	0	0
7096	24.39	0	-5.95	0	0	0	20	0	0
7097	24.41	0	-5.92	0	0	0	20	0	0
7098	24.44	0	-5.9	0	0	0	20	0	0
7099	24.1	0	4.36	0	0	0	20	0	0
7100	24.07	0	4.33	0	0	0	20	0	0
7101	24.07	0	4.33	0	0	0	20	0	0
7102	24.07	0	4.33	0	0	0	20	0	0
7103	24.07	0	4.32	0	0	0	20	0	0
7104	24.06	0	4.31	0	0	0	20	0	0
7105	24.04	0	4.3	0	0	0	20	0	0
7106	24.03	0	4.28	0	0	0	20	0	0
7107	24.01	0	4.27	0	0	0	20	0	0
7108	24	0	4.25	0	0	0	20	0	0
7109	23.98	0	4.23	0	0	0	20	0	0
7110	23.97	0	4.22	0	0	0	20	0	0
7111	23.95	0	4.2	0	0	0	20	0	0
7112	23.93	0	4.18	0	0	0	20	0	0
7113	24.28	0	-6.07	0	0	0	20	0	0
7114	24.31	0	-6.04	0	0	0	20	0	0
7115	24.31	0	-6.03	0	0	0	20	0	0
7116	24.32	0	-6.02	0	0	0	20	0	0
7117	24.34	0	-6.01	0	0	0	20	0	0
7118	24.35	0	-5.99	0	0	0	20	0	0
7119	24.37	0	-5.97	0	0	0	20	0	0
7120	24.39	0	-5.95	0	0	0	20	0	0
7121	24.41	0	-5.92	0	0	0	20	0	0
7122	24.44	0	-5.9	0	0	0	20	0	0
7123	24.1	0	4.36	0	0	0	20	0	0
7124	24.07	0	4.33	0	0	0	20	0	0
7125	24.07	0	4.33	0	0	0	20	0	0
7126	24.07	0	4.33	0	0	0	20	0	0
7127	24.07	0	4.32	0	0	0	20	0	0
7128	24.06	0	4.31	0	0	0	20	0	0
7129	24.04	0	4.3	0	0	0	20	0	0
7130	24.03	0	4.28	0	0	0	20	0	0
7131	24.01	0	4.27	0	0	0	20	0	0
7132	24	0	4.25	0	0	0	20	0	0
7133	23.98	0	4.23	0	0	0	20	0	0
7134	23.97	0	4.22	0	0	0	20	0	0
7135	23.95	0	4.2	0	0	0	20	0	0
7136	23.93	0	4.18	0	0	0	20	0	0
7137	24.28	0	-6.07	0	0	0	20	0	0
7138	24.31	0	-6.04	0	0	0	20	0	0
7139	24.31	0	-6.03	0	0	0	20	0	0
7140	24.32	0	-6.02	0	0	0	20	0	0
7141	24.34	0	-6.01	0	0	0	20	0	0
7142	24.35	0	-5.99	0	0	0	20	0	0
7143	24.37	0	-5.97	0	0	0	20	0	0
7144	24.39	0	-5.95	0	0	0	20	0	0
7145	24.41	0	-5.92	0	0	0	20	0	0
7146	24.44	0	-5.9	0	0	0	20	0	0
7147	24.1	0	4.36	0	0	0	20	0	0
7148	24.07	0	4.33	0	0	0	20	0	0
7149	24.07	0	4.33	0	0	0	20	0	0
7150	24.07	0	4.33	0	0	0	20	0	0
7151	24.07	0	4.32	0	0	0	20	0	0
7152	24.06	0	4.31	0	0	0	20	0	0
7153	24.04	0	4.3	0	0	0	20	0	0
7154	24.03	0	4.28	0	0	0	20	0	0
7155	24.01	0	4.27	0	0	0	20	0	0
7156	24	0	4.25	0	0	0	20	0	0
7157	23.98	0	4.23	0	0	0	20	0	0
7158	23.97	0	4.22	0	0	0	20	0	0
7159	23.95	0	4.2	0	0	0	20	0	0
7160	23.93	0	4.18	0	0	0	20	0	0
7161	24.28	0	-6.07	0	0	0	20	0	0
7162	24.31	0	-6.04	0	0	0	20	0	0
7163	24.31	0	-6.03	0	0	0	20	0	0
7164	24.32	0	-6.02	0	0	0	20	0	0
7165	24.34	0	-6.01	0	0	0	20	0	0
7166	24.35	0	-5.99	0	0	0	20	0	0
7167	24.37	0	-5.97	0	0	0	20	0	0
7168	24.39	0	-5.95	0	0	0	20	0	0
7169	24.41	0	-5.92	0	0	0	20	0	0
7170	24.44	0	-5.9	0	0	0	20	0	0
7171	24.1	0	4.36	0	0	0	20	0	0
7172	24.07	0	4.33	0	0	0	20	0	0
7173	24.07	0	4.33	0	0	0	20	0	0
7174	24.07	0	4.33	0	0	0	20	0	0
7175	24.07	0	4.32	0	0	0	20	0	0
7176	24.06	0	4.31	0	0	0	20	0	0
7177	24.04	0	4.3	0	0	0	20	0	0
7178	24.03	0	4.28	0	0	0	20	0	0
7179	24.01	0	4.27	0	0	0	20	0	0
7180	24	0	4.25	0	0	0	20	0	0
7181	23.98	0	4.23	0	0	0	20	0	0
7182	23.97	0	4.22	0	0	0	20	0	0
7183	23.95	0	4.2	0	0	0	20	0	0
7184	23.93	0	4.18	0	0	0	20	0	0
7185	24.28	0	-6.07	0	0	0	20	0	0
7186	24.31	0	-6.04	0	0	0	20	0	0
7187	24.31	0	-6.03	0	0	0	20	0	0
7188	24.32	0	-6.02	0	0	0	20	0	0
7189	24.34	0	-6.01	0	0	0	20	0	0
7190	24.35	0	-5.99	0	0	0	20	0	0
7191	24.37	0	-5.97	0	0	0	20	0	0
7192	24.39	0	-5.95	0	0	0	20	0	0
7193	24.41	0	-5.92	0	0	0	20	0	0
7194	24.44	0	-5.9	0	0	0	20	0	0
7195	24.1	0	4.36	0	0	0	20	0	0
7196	24.07	0	4.33	0	0	0	20	0	0
7197	24.07	0	4.33	0	0	0	20	0	0
7198	24.07	0	4.33	0	0	0	20	0	0
7199	24.07	0	4.32	0	0	0	20	0	0
7200	24.06	0	4.31	0	0	0	20	0	0
7201	24.04	0	4.3	0	0	0	20	0	0
7202	24.03	0	4.28	0	0	0	20	0	0
7203	24.01	0	4.27	0	0	0	20	0	0
7204	24	0	4.25	0	0	0	20	0	0
7205	23.98	0	4.23	0	0	0	20	0	0
7206	23.97	0	4.22	0	0	0	20	0	0
7207	23.95	0	4.2	0	0	0	20	0	0
7208	23.93	0	4.18	0	0	0	20	0	0
7209	24.28	0	-6.07	0	0	0	20	0	0
7210	24.31	0	-6.04	0	0	0	20	0	0
7211	24.31	0	-6.03	0	0	0	20	0	0
7212	24.32	0	-6.02	0	0	0	20	0	0
7213	24.34	0	-6.01	0	0	0	20	0	0
7214	24.35	0	-5.99	0	0	0	20	0	0
7215	24.37	0	-5.97	0	0	0	20	0	0
7216	24.39	0	-5.95	0	0	0	20	0	0
7217	24.41	0	-5.92	0	0	0	20	0	0
7218	24.44	0	-5.9	0	0	0	20	0	0
7219	24.1	0	4.36	0	0	0	20	0	0
7220	24.07	0	4.33	0	0	0	20	0	0
7221	24.07	0	4.33	0	0	0	20	0	0
7222	24.07	0	4.33	0	0	0	20	0	0
7223	24.07	0	4.32	0	0	0	20	0	0
7224	24.06	0	4.31	0	0	0	20	0	0
7225	24.04	0	4.3	0	0	0	20	0	0
7226	24.03	0	4.28	0	0	0	20	0	0
7227	24.01	0	4.27	0	0	0	20	0	0
7228	24	0	4.25	0	0	0	20	0	0
7229	23.98	0	4.23	0	0	0	20	0	0
7230	23.97	0	4.22	0	0	0	20	0	0
7231	23.95	0	4.2	0	0	0	20	0	0
7232	23.93	0	4.18	0	0	0	20	0	0
7233	24.28	0	-6.07	0	0	0	20	0	0
7234	24.31	0	-6.04	0	0	0	20	0	0
7235	24.31	0	-6.03	0	0	0	20	0	0
7236	24.32	0	-6.02	0	0	0	20	0	0
7237	24.34	0	-6.01	0	0	0	20	0	0
7238	24.35	0	-5.99	0	0	0	20	0	0
7239	24.37	0	-5.97	0	0	0	20	0	0
7240	24.39	0	-5.95	0	0	0	20	0	0
7241	24.41	0	-5.92	0	0	0	20	0	0
7242	24.44	0	-5.9	0	0	0	20	0	0
7243	24.1	0	4.36	0	0	0	20	0	0
7244	24.07	0	4.33	0	0	0	20	0	0
7245	24.07	0	4.33	0	0	0	20	0	0
7246	24.07	0	4.33	0	0	0	20	0	0
7247	24.07	0	4.32	0	0	0	20	0	0
7248	24.06	0	4.31	0	0	0	20	0	0
7249	24.04	0	4.3	0	0	0	20	0	0
7250	24.03	0	4.28	0	0	0	20	0	0
7251	24.01	0	4.27	0	0	0	20	0	0
7252	24	0	4.25	0	0	0	20	0	0
7253	23.98	0	4.23	0	0	0	20	0	0
7254	23.97	0	4.22	0	0	0	20	0	0
7255	23.95	0	4.2	0	0	0	20	0	0
7256	23.93	0	4.18	0	0	0	20	0	0
7257	24.28	0	-6.07	0	0	0	20	0	0
7258	24.31	0	-6.04	0	0	0	20	0	0
7259	24.31	0	-6.03	0	0	0	20	0	0
7260	24.32	0	-6.02	0	0	0	20	0	0
7261	24.34	0	-6.01	0	0	0	20	0	0
7262	24.35	0	-5.99	0	0	0	20	0	0
7263	24.37	0	-5.97	0	0	0	20	0	0
7264	24.39	0	-5.95	0	0	0	20	0	0
7265	24.41	0	-5.92	0	0	0	20	0	0
7266	24.44	0	-5.9	0	0	0	20	0	0
7267	24.1	0	4.36	0	0	0	20	0	0
7268	24.07	0	4.33	0	0	0	20	0	0
7269	24.07	0	4.33	0	0	0	20	0	0
7270	24.07	0	4.33	0	0	0	20	0	0
7271	24.07	0	4.32	0	0	0	20	0	0
7272	24.06	0	4.31	0	0	0	20	0	0
7273	24.04	0	4.3	0	0	0	20	0	0
7274	24.03	0	4.28	0	0	0	20	0	0
7275	24.01	0	4.27	0	0	0	20	0	0
7276	24	0	4.25	0	0	0	20	0	0
7277	23.98	0	4.23	0	0	0	20	0	0
7278	23.97	0	4.22	0	0	0	20	0	0
7279	23.95	0	4.2	0	0	0	20	0	0
7280	23.93	0	4.18	0	0	0	20	0	0
7281	24.28	0	-6.07	0	0	0	20	0	0
7282	24.31	0	-6.04	0	0	0	20	0	0
7283	24.31	0	-6.03	0	0	0	20	0	0
7284	24.32	0	-6.02	0	0	0	20	0	0
7285	24.34	0	-6.01	0	0	0	20	0	0
7286	24.35	0	-5.99	0	0	0	20	0	0
7287	24.37	0	-5.97	0	0	0	20	0	0
7288	24.39	0	-5.95	0	0	0	20	0	0
7289	24.41	0	-5.92	0	0	0	20	0	0
7290	24.44	0	-5.9	0	0	0	20	0	0
7291	24.1	0	4.36	0	0	0	20	0	0
7292	24.07	0	4.33	0	0	0	20	0	0
7293	24.07	0	4.33	0	0	0	20	0	0
7294	24.07	0	4.33	0	0	0	20	0	0
7295	24.07	0	4.32	0	0	0	20	0	0
7296	24.06	0	4.31	0	0	0	20	0	0
7297	24.04	0	4.3	0	0	0	20	0	0
7298	24.03	0	4.28	0	0	0	20	0	0
7299	24.01	0	4.27	0	0	0	20	0	0
7300	24	0	4.25	0	0	0	20	0	0
7301	23.98	0	4.23	0	0	0	20	0	0
7302	23.97	0	4.22	0	0	0	20	0	0
7303	23.95	0	4.2	0	0	0	20	0	0
7304	23.93	0	4.18	0	0	0	20	0	0
7305	24.28	0	-6.07	0	0	0	20	0	0
7306	24.31	0	-6.04	0	0	0	20	0	0
7307	24.31	0	-6.03	0	0	0	20	0	0
7308	24.32	0	-6.02	0	0	0	20	0	0
7309	24.34	0	-6.01	0	0	0	20	0	0
7310	24.35	0	-5.99	0	0	0	20	0	0
7311	24.37	0	-5.97	0	0	0	20	0	0
7312	24.39	0	-5.95	0	0	0	20	0	0
7313	24.41	0	-5.92	0	0	0	20	0	0
7314	24.44	0	-5.9	0	0	0	20	0	0
7315	24.1	0	4.36	0	0	0	20	0	0
7316	24.07	0	4.33	0	0	0	20	0	0
7317	24.07	0	4.33	0	0	0	20	0	0
7318	24.07	0	4.33	0	0	0	20	0	0
7319	24.07	0	4.32	0	0	0	20	0	0
7320	24.06	0	4.31	0	0	0	20	0	0
7321	24.04	0	4.3	0	0	0	20	0	0
7322	24.03	0	4.28	0	0	0	20	0	0
7323	24.01	0	4.27	0	0	0	20	0	0
7324	24	0	4.25	0	0	0	20	0	0
7325	23.98	0	4.23	0	0	0	20	0	0
7326	23.97	0	4.22	0	0	0	20	0	0
7327	23.95	0	4.2	0	0	0	20	0	0
7328	23.93	0	4.18	0	0	0	20	0	0
7329	24.28	0	-6.07	0	0	0	20	0	0
7330	24.31	0	-6.04	0	0	0	20	0	0
7331	24.31	0	-6.03	0	0	0	20	0	0
7332	24.32	0	-6.02	0	0	0	20	0	0
7333	24.34	0	-6.01	0	0	0	20	0	0
7334	24.35	0	-5.99	0	0	0	20	0	0
7335	24.37	0	-5.97	0	0	0	20	0	0
7336	24.39	0	-5.95	0	0	0	20	0	0
7337	24.41	0	-5.92	0	0	0	20	0	0
7338	24.44	0	-5.9	0	0	0	20	0	0
7339	24.1	0	4.36	0	0	0	20	0	0
7340	24.07	0	4.33	0	0	0	20	0	0
7341	24.07	0	4.33	0	0	0	20	0	0
7342	24.07	0	4.33	0	0	0	20	0	0
7343	24.07	0	4.32	0	0	0	20	0	0
7344	24.06	0	4.31	0	0	0	20	0	0
7345	24.04	0	4.3	0	0	0	20	0	0
7346	24.03	0	4.28	0	0	0	20	0	0
7347	24.01	0	4.27	0	0	0	20	0	0
7348	24	0	4.25	0	0	0	20	0	0
7349	23.98	0	4.23	0	0	0	20	0	0
7350	23.97	0	4.22	0	0	0	20	0	0
7351	23.95	0	4.2	0	0	0	20	0	0
7352	23.93	0	4.18	0	0	0	20	0	0
7353	24.28	0	-6.07	0	0	0	20	0	0
7354	24.31	0	-6.04	0	0	0	20	0	0
7355	24.31	0	-6.03	0	0	0	20	0	0
7356	24.32	0	-6.02	0	0	0	20	0	0
7357	24.34	0	-6.01	0	0	0	20	0	0
7358	24.35	0	-5.99	0	0	0	20	0	0
7359	24.37	0	-5.97	0	0	0	20	0	0
7360	24.39	0	-5.95	0	0	0	20	0	0
7361	24.41	0	-5.92	0	0	0	20	0	0
7362	24.44	0	-5.9	0	0	0	20	0	0
7363	24.1	0	4.36	0	0	0	20	0	0
7364	24.07	0	4.33	0	0	0	20	0	0
7365	24.07	0	4.33	0	0	0	20	0	0
7366	24.07	0	4.33	0	0	0	20	0	0
7367	24.07	0	4.32	0	0	0	20	0	0
7368	24.06	0	4.31	0	0	0	20	0	0
7369	24.04	0	4.3	0	0	0	20	0	0
7370	24.03	0	4.28	0	0	0	20	0	0
7371	24.01	0	4.27	0	0	0	20	0	0
7372	24	0	4.25	0	0	0	20	0	0
7373	23.98	0	4.23	0	0	0	20	0	0
7374	23.97	0	4.22	0	0	0	20	0	0
7375	23.95	0	4.2	0	0	0	20	0	0
7376	23.93	0	4.18	0	0	0	20	0	0
7377	24.28	0	-6.07	0	0	0	20	0	0
7378	24.31	0	-6.04	0	0	0	20	0	0
7379	24.31	0	-6.03	0	0	0	20	0	0
7380	24.32	0	-6.02	0	0	0	20	0	0
7381	24.34	0	-6.01	0	0	0	20	0	0
7382	24.35	0	-5.99	0	0	0	20	0	0
7383	24.37	0	-5.97	0	0	0	20	0	0
7384	24.39	0	-5.95	0	0	0	20	0	0
7385	24.41	0	-5.92	0	0	0	20	0	0
7386	24.44	0	-5.9	0	0	0	20	0	0
7387	24.1	0	4.36	0	0	0	20	0	0
7388	24.07	0	4.33	0	0	0	20	0	0
7389	24.07	0	4.33	0	0	0	20	0	0
7390	24.07	0	4.33	0	0	0	20	0	0
7391	24.07	0	4.32	0	0	0	20	0	0
7392	24.06	0	4.31	0	0	0	20	0	0
7393	24.04	0	4.3	0	0	0	20	0	0
7394	24.03	0	4.28	0	0	0	20	0	0
7395	24.01	0	4.27	0	0	0	20	0	0
7396	24	0	4.25	0	0	0	20	0	0
7397	23.98	0	4.23	0	0	0	20	0	0
7398	23.97	0	4.22	0	0	0	20	0	0
7399	23.95	0	4.2	0	0	0	20	0	0
7400	23.93	0	4.18	0	0	0	20	0	0
7401	24.28	0	-6.07	0	0	0	20	0	0
7402	24.31	0	-6.04	0	0	0	20	0	0
7403	24.31	0	-6.03	0	0	0	20	0	0
7404	24.32	0	-6.02	0	0	0	20	0	0
7405	24.34	0	-6.01	0	0	0	20	0	0
7406	24.35	0	-5.99	0	0	0	20	0	0
7407	24.37	0	-5.97	0	0	0	20	0	0
7408	24.39	0	-5.95	0	0	0	20	0	0
7409	24.41	0	-5.92	0	0	0	20	0	0
7410	24.44	0	-5.9	0	0	0	20	0	0
7411	24.1	0	4.36	0	0	0	20	0	0
7412	24.07	0	4.33	0	0	0	20	0	0
7413	24.07	0	4.33	0	0	0	20	0	0
7414	24.07	0	4.33	0	0	0	20	0	0
7415	24.07	0	4.32	0	0	0	20	0	0
7416	24.06	0	4.31	0	0	0	20	0	0
7417	24.04	0	4.3	0	0	0	20	0	0
7418	24.03	0	4.28	0	0	0	20	0	0
7419	24.01	0	4.27	0	0	0	20	0	0
7420	24	0	4.25	0	0	0	20	0	0
7421	23.98	0	4.23	0	0	0	20	0	0
7422	23.97	0	4.22	0	0	0	20	0	0
7423	23.95	0	4.2	0	0	0	20	0	0
7424	23.93	0	4.18	0	0	0	20	0	0
7425	24.28	0	-6.07	0	0	0	20	0	0
7426	24.31	0	-6.04	0	0	0	20	0	0
7427	24.31	0	-6.03	0	0	0	20	0	0
7428	24.32	0	-6.02	0	0	0	20	0	0
7429	24.34	0	-6.01	0	0	0	20	0	0
7430	24.35	0	-5.99	0	0	0	20	0	0
7431	24.37	0	-5.97	0	0	0	20	0	0
7432	24.39	0	-5.95	0	0	0	20	0	0
7433	24.41	0	-5.92	0	0	0	20	0	0
7434	24.44	0	-5.9	0	0	0	20	0	0
7435	24.1	0	4.36	0	0	0	20	0	0
7436	24.07	0	4.33	0	0	0	20	0	0
7437	24.07	0	4.33	0	0	0	20	0	0
7438	24.07	0	4.33	0	0	0	20	0	0
7439	24.07	0	4.32	0	0	0	20	0	0
7440	24.06	0	4.31	0	0	0	20	0	0
7441	24.04	0	4.3	0	0	0	20	0	0
7442	24.03	0	4.28	0	0	0	20	0	0
7443	24.01	0	4.27	0	0	0	20	0	0
7444	24	0	4.25	0	0	0	20	0	0
7445	23.98	0	4.23	0	0	0	20	0	0
7446	23.97	0	4.22	0	0	0	20	0	0
7447	23.95	0	4.2	0	0	0	20	0	0
7448	23.93	0	4.18	0	0	0	20	0	0
7449	24.28	0	-6.07	0	0	0	20	0	0
7450	24.31	0	-6.04	0	0	0	20	0	0
7451	24.31	0	-6.03	0	0	0	20	0	0
7452	24.32	0	-6.02	0	0	0	20	0	0
7453	24.34	0	-6.01	0	0	0	20	0	0
7454	24.35	0	-5.99	0	0	0	20	0	0
7455	24.37	0	-5.97	0	0	0	20	0	0
7456	24.39	0	-5.95	0	0	0	20	0	0
7457	24.41	0	-5.92	0	0	0	20	0	0
7458	24.44	0	-5.9	0	0	0	20	0	0
7459	24.1	0	4.36	0	0	0	20	0	0
7460	24.07	0	4.33	0	0	0	20	0	0
7461	24.07	0	4.33	0	0	0	20	0	0
7462	24.07	0	4.33	0	0	0	20	0	0
7463	24.07	0	4.32	0	0	0	20	0	0
7464	24.06	0	4.31	0	0	0	20	0	0
7465	24.04	0	4.3	0	0	0	20	0	0
7466	24.03	0	4.28	0	0	0	20	0	0
7467	24.01	0	4.27	0	0	0	20	0	0
7468	24	0	4.25	0	0	0	20	0	0
7469	23.98	0	4.23	0	0	0	20	0	0
7470	23.97	0	4.22	0	0	0	20	0	0
7471	23.95	0	4.2	0	0	0	20	0	0
7472	23.93	0	4.18	0	0	0	20	0	0
7473	24.28	0	-6.07	0	0	0	20	0	0
7474	24.31	0	-6.04	0	0	0	20	0	0
7475	24.31	0	-6.03	0	0	0	20	0	0
7476	24.32	0	-6.02	0	0	0	20	0	0
7477	24.34	0	-6.01	0	0	0	20	0	0
7478	24.35	0	-5.99	0	0	0	20	0	0
7479	24.37	0	-5.97	0	0	0	20	0	0
7480	24.39	0	-5.95	0	0	0	20	0	0
7481	24.41	0	-5.92	0	0	0	20	0	0
7482	24.44	0	-5.9	0	0	0	20	0	0
7483	24.1	0	4.36	0	0	0	20	0	0
7484	24.07	0	4.33	0	0	0	20	0	0
7485	24.07	0	4.33	0	0	0	20	0	0
7486	24.07	0	4.33	0	0	0	20	0	0
7487	24.07	0	4.32	0	0	0	20	0	0
7488	24.06	0	4.31	0	0	0	20	0	0
7489	24.04	0	4.3	0	0	0	20	0	0
7490	24.03	0	4.28	0	0	0	20	0	0
7491	24.01	0	4.27	0	0	0	20	0	0
7492	24	0	4.25	0	0	0	20	0	0
7493	23.98	0	4.23	0	0	0	20	0	0
7494	23.97	0	4.22	0	0	0	20	0	0
7495	23.95	0	4.2	0	0	0	20	0	0
7496	23.93	0	4.18	0	0	0	20	0	0
7497	24.28	0	-6.07	0	0	0	20	0	0
7498	24.31	0	-6.04	0	0	0	20	0	0
7499	24.31	0	-6.03	0	0	0	20	0	0
7500	24.32	0	-6.02	0	0	0	20	0	0
7501	24.34	0	-6.01	0	0	0	20	0	0
7502	24.35	0	-5.99	0	0	0	20	0	0
7503	24.37	0	-5.97	0	0	0	20	0	0
7504	24.39	0	-5.95	0	0	0	20	0	0
7505	24.41	0	-5.92	0	0	0	20	0	0
7506	24.44	0	-5.9	0	0	0	20	0	0
7507	24.1	0	4.36	0	0	0	20	0	0
7508	24.07	0	4.33	0	0	0	20	0	0
7509	24.07	0	4.33	0	0	0	20	0	0
7510	24.07	0	4.33	0	0	0	20	0	0
7511	24.07	0	4.32	0	0	0	20	0	0
7512	24.06	0	4.31	0	0	0	20	0	0
7513	24.04	0	4.3	0	0	0	20	0	0
