Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
504344	-21.3123	101.043	-13.1946	109.544	-50.4728	79.0229	-18.0567	114.184	0.0488379	113.922	-16.8707	106.685	-29.9746	74.0212	7.93389	113.488
504345	-21.1626	101.23	-12.9931	109.657	-50.2833	79.2258	-17.8287	114.157	0.272346	113.871	-16.6867	106.828	-29.8976	74.2705	8.11543	113.347
504346	-21.0131	101.416	-12.7918	109.769	-50.0937	79.4275	-17.6007	114.131	0.495943	113.82	-16.5029	106.971	-29.8204	74.5196	8.29716	113.205
504347	-20.8636	101.603	-12.5907	109.883	-49.904	79.6282	-17.3727	114.104	0.719627	113.769	-16.3192	107.114	-29.7432	74.7685	8.47909	113.064
504348	-20.7143	101.789	-12.3897	109.996	-49.7142	79.8278	-17.1446	114.079	0.943399	113.718	-16.1357	107.258	-29.6658	75.0172	8.66121	112.923
504349	-20.565	101.975	-12.1888	110.109	-49.5243	80.0264	-16.9165	114.053	1.16726	113.668	-15.9523	107.401	-29.5884	75.2656	8.84352	112.782
504350	-20.4158	102.161	-11.9881	110.223	-49.3342	80.2239	-16.6883	114.029	1.3912	113.618	-15.7691	107.545	-29.5109	75.5138	9.02602	112.641
504351	-20.2668	102.347	-11.7875	110.336	-49.1441	80.4205	-16.4601	114.004	1.61523	113.569	-15.586	107.688	-29.4333	75.7617	9.2087	112.501
504352	-20.1178	102.533	-11.5871	110.45	-48.9538	80.616	-16.2318	113.981	1.83934	113.52	-15.403	107.832	-29.3556	76.0095	9.39157	112.36
504353	-19.969	102.719	-11.3868	110.565	-48.7634	80.8105	-16.0035	113.957	2.06354	113.471	-15.2202	107.975	-29.2778	76.257	9.57462	112.22
504354	-19.8203	102.904	-11.1867	110.679	-48.5729	81.0041	-15.7751	113.934	2.28781	113.423	-15.0376	108.119	-29.2	76.5043	9.75786	112.08
504355	-19.6716	103.09	-10.9867	110.793	-48.3823	81.1967	-15.5468	113.912	2.51217	113.375	-14.8551	108.263	-29.122	76.7514	9.94127	111.94
504356	-19.5231	103.276	-10.7869	110.908	-48.1916	81.3883	-15.3183	113.89	2.73661	113.328	-14.6727	108.407	-29.044	76.9982	10.1249	111.801
504357	-19.3747	103.461	-10.5872	111.023	-48.0008	81.5791	-15.0899	113.869	2.96113	113.28	-14.4905	108.551	-28.9659	77.2449	10.3086	111.661
504358	-19.2265	103.647	-10.3877	111.138	-47.8099	81.7689	-14.8614	113.848	3.18573	113.234	-14.3085	108.695	-28.8878	77.4913	10.4926	111.522
504359	-19.0783	103.832	-10.1883	111.254	-47.619	81.9578	-14.6328	113.827	3.41041	113.187	-14.1266	108.839	-28.8095	77.7375	10.6767	111.383
504360	-18.9302	104.017	-9.98911	111.369	-47.4279	82.1459	-14.4043	113.807	3.63516	113.141	-13.9448	108.984	-28.7312	77.9835	10.861	111.244
504361	-18.7823	104.203	-9.79006	111.485	-47.2368	82.333	-14.1756	113.787	3.85999	113.096	-13.7632	109.128	-28.6528	78.2293	11.0455	111.105
504362	-18.6345	104.388	-9.59117	111.601	-47.0455	82.5193	-13.947	113.768	4.0849	113.05	-13.5818	109.272	-28.5744	78.4748	11.2302	110.966
504363	-18.4868	104.573	-9.39244	111.717	-46.8542	82.7048	-13.7183	113.749	4.30989	113.005	-13.4006	109.417	-28.4958	78.7202	11.415	110.827
504364	-18.3393	104.758	-9.19387	111.833	-46.6628	82.8894	-13.4896	113.731	4.53494	112.961	-13.2195	109.562	-28.4172	78.9653	11.6	110.689
504365	-18.1918	104.943	-8.99546	111.95	-46.4714	83.0732	-13.2609	113.713	4.76007	112.917	-13.0385	109.706	-28.3386	79.2102	11.7851	110.551
504366	-18.0445	105.128	-8.79721	112.067	-46.2798	83.2562	-13.0321	113.695	4.98528	112.873	-12.8578	109.851	-28.2599	79.455	11.9705	110.413
504367	-17.8974	105.313	-8.59913	112.184	-46.0882	83.4384	-12.8033	113.678	5.21056	112.829	-12.6771	109.996	-28.1811	79.6995	12.156	110.275
504368	-17.7503	105.498	-8.40121	112.301	-45.8965	83.6198	-12.5745	113.662	5.4359	112.786	-12.4967	110.142	-28.1022	79.9438	12.3416	110.137
504369	-17.6034	105.683	-8.20346	112.419	-45.7048	83.8004	-12.3456	113.646	5.66132	112.744	-12.3164	110.287	-28.0233	80.1879	12.5275	109.999
504370	-17.4566	105.868	-8.00588	112.536	-45.5129	83.9803	-12.1167	113.63	5.88681	112.701	-12.1363	110.432	-27.9444	80.4318	12.7134	109.861
504371	-17.31	106.053	-7.80846	112.654	-45.3211	84.1594	-11.8878	113.615	6.11237	112.659	-11.9564	110.578	-27.8653	80.6755	12.8996	109.724
504372	-17.1634	106.238	-7.61122	112.773	-45.1291	84.3378	-11.6589	113.6	6.338	112.617	-11.7766	110.723	-27.7863	80.919	13.0859	109.586
504373	-17.0171	106.422	-7.41414	112.891	-44.9371	84.5154	-11.4299	113.585	6.56369	112.576	-11.597	110.869	-27.7071	81.1623	13.2724	109.449
504374	-16.8708	106.607	-7.21724	113.01	-44.745	84.6923	-11.2009	113.571	6.78946	112.535	-11.4176	111.015	-27.628	81.4054	13.459	109.312
504375	-16.7247	106.792	-7.02051	113.129	-44.5529	84.8686	-10.9719	113.558	7.01529	112.495	-11.2384	111.161	-27.5487	81.6483	13.6458	109.175
504376	-16.5788	106.977	-6.82396	113.248	-44.3608	85.0441	-10.7429	113.545	7.24118	112.454	-11.0593	111.307	-27.4694	81.891	13.8327	109.038
504377	-16.433	107.161	-6.62758	113.367	-44.1685	85.219	-10.5138	113.532	7.46714	112.414	-10.8804	111.453	-27.3901	82.1335	14.0198	108.902
504378	-16.2873	107.346	-6.43138	113.487	-43.9763	85.3931	-10.2847	113.52	7.69317	112.375	-10.7017	111.6	-27.3107	82.3758	14.2071	108.765
504379	-16.1418	107.531	-6.23535	113.607	-43.784	85.5667	-10.0556	113.508	7.91926	112.336	-10.5232	111.746	-27.2313	82.618	14.3944	108.628
504380	-15.9964	107.715	-6.03951	113.727	-43.5916	85.7395	-9.8265	113.496	8.14541	112.297	-10.3449	111.893	-27.1519	82.8599	14.582	108.492
504381	-15.8512	107.9	-5.84384	113.847	-43.3992	85.9117	-9.59735	113.485	8.37163	112.258	-10.1667	112.04	-27.0724	83.1016	14.7697	108.356
504382	-15.7061	108.085	-5.64836	113.968	-43.2068	86.0833	-9.36819	113.475	8.5979	112.22	-9.98872	112.187	-26.9928	83.3432	14.9575	108.219
504383	-15.5612	108.269	-5.45306	114.089	-43.0143	86.2543	-9.13901	113.464	8.82424	112.182	-9.81093	112.334	-26.9132	83.5846	15.1455	108.083
504384	-15.4165	108.454	-5.25795	114.21	-42.8217	86.4246	-8.90981	113.455	9.05064	112.145	-9.63333	112.481	-26.8336	83.8258	15.3337	107.947
504385	-15.2718	108.639	-5.06302	114.331	-42.6292	86.5944	-8.6806	113.445	9.2771	112.108	-9.45592	112.629	-26.7539	84.0668	15.5219	107.811
504386	-15.1274	108.823	-4.86828	114.453	-42.4366	86.7635	-8.45137	113.436	9.50362	112.071	-9.2787	112.777	-26.6742	84.3076	15.7104	107.675
504387	-14.9831	109.008	-4.67373	114.575	-42.244	86.9321	-8.22213	113.428	9.73019	112.035	-9.10167	112.924	-26.5945	84.5482	15.8989	107.54
504388	-14.839	109.193	-4.47936	114.697	-42.0513	87.1001	-7.99287	113.42	9.95683	111.999	-8.92483	113.072	-26.5148	84.7887	16.0876	107.404
504389	-14.695	109.378	-4.28519	114.82	-41.8586	87.2675	-7.76359	113.412	10.1835	111.963	-8.74819	113.22	-26.435	85.029	16.2765	107.268
504390	-14.5512	109.562	-4.09121	114.943	-41.6659	87.4343	-7.53431	113.404	10.4103	111.928	-8.57174	113.369	-26.3551	85.2691	16.4655	107.133
504391	-14.4076	109.747	-3.89742	115.066	-41.4732	87.6006	-7.30501	113.398	10.6371	111.893	-8.39549	113.517	-26.2753	85.509	16.6546	106.997
504392	-14.2641	109.932	-3.70383	115.189	-41.2804	87.7664	-7.0757	113.391	10.8639	111.858	-8.21944	113.666	-26.1954	85.7487	16.8439	106.862
504393	-14.1208	110.116	-3.51044	115.313	-41.0877	87.9316	-6.84638	113.385	11.0908	111.824	-8.04359	113.815	-26.1155	85.9883	17.0333	106.727
504394	-13.9776	110.301	-3.31724	115.436	-40.8949	88.0963	-6.61705	113.379	11.3178	111.79	-7.86795	113.964	-26.0356	86.2277	17.2228	106.591
504395	-13.8347	110.486	-3.12424	115.561	-40.702	88.2605	-6.38771	113.374	11.5448	111.756	-7.6925	114.113	-25.9557	86.4669	17.4125	106.456
504396	-13.6919	110.671	-2.93144	115.685	-40.5092	88.4242	-6.15836	113.369	11.7719	111.723	-7.51726	114.262	-25.8757	86.706	17.6023	106.321
504397	-13.5492	110.856	-2.73884	115.81	-40.3164	88.5874	-5.929	113.365	11.999	111.69	-7.34222	114.412	-25.7957	86.9448	17.7922	106.186
504398	-13.4068	111.041	-2.54645	115.935	-40.1235	88.75	-5.69963	113.36	12.2262	111.657	-7.1674	114.561	-25.7157	87.1836	17.9822	106.051
504399	-13.2645	111.226	-2.35426	116.06	-39.9306	88.9122	-5.47026	113.357	12.4534	111.625	-6.99278	114.711	-25.6357	87.4221	18.1724	105.916
504400	-13.1224	111.411	-2.16227	116.186	-39.7377	89.074	-5.24088	113.353	12.6807	111.593	-6.81837	114.861	-25.5557	87.6605	18.3627	105.781
504401	-12.9805	111.596	-1.97049	116.312	-39.5448	89.2352	-5.0115	113.351	12.9081	111.562	-6.64417	115.012	-25.4756	87.8987	18.5532	105.646
504402	-12.8388	111.781	-1.77892	116.438	-39.3519	89.396	-4.78211	113.348	13.1354	111.531	-6.47019	115.162	-25.3955	88.1368	18.7437	105.512
504403	-12.6973	111.966	-1.58757	116.565	-39.159	89.5563	-4.55272	113.346	13.3629	111.5	-6.29642	115.313	-25.3155	88.3747	18.9344	105.377
504404	-12.5559	112.151	-1.39642	116.692	-38.9661	89.7162	-4.32333	113.344	13.5903	111.469	-6.12287	115.464	-25.2354	88.6124	19.1253	105.242
504405	-12.4147	112.336	-1.20549	116.819	-38.7732	89.8757	-4.09393	113.343	13.8179	111.439	-5.94954	115.615	-25.1553	88.85	19.3162	105.108
504406	-12.2737	112.521	-1.01477	116.946	-38.5803	90.0347	-3.86453	113.342	14.0454	111.409	-5.77642	115.766	-25.0752	89.0874	19.5072	104.973
504407	-12.1329	112.707	-0.824262	117.074	-38.3874	90.1933	-3.63513	113.342	14.273	111.38	-5.60353	115.918	-24.9951	89.3246	19.6984	104.838
504408	-11.9923	112.892	-0.633976	117.202	-38.1945	90.3514	-3.40573	113.342	14.5007	111.351	-5.43085	116.069	-24.915	89.5617	19.8897	104.704
504409	-11.8519	113.077	-0.443908	117.331	-38.0015	90.5092	-3.17633	113.342	14.7284	111.322	-5.2584	116.221	-24.8349	89.7987	20.0811	104.569
504410	-11.7117	113.263	-0.254061	117.46	-37.8086	90.6665	-2.94693	113.343	14.9562	111.294	-5.08618	116.373	-24.7548	90.0354	20.2727	104.435
504411	-11.5716	113.448	-0.0644365	117.589	-37.6157	90.8235	-2.71753	113.344	15.184	111.266	-4.91418	116.526	-24.6747	90.2721	20.4643	104.3
504412	-11.4318	113.634	0.124965	117.718	-37.4229	90.98	-2.48814	113.345	15.4118	111.238	-4.74242	116.678	-24.5946	90.5086	20.6561	104.166
504413	-11.2922	113.82	0.314142	117.848	-37.23	91.1362	-2.25874	113.347	15.6397	111.211	-4.57088	116.831	-24.5145	90.7449	20.848	104.031
504414	-11.1527	114.005	0.503092	117.978	-37.0371	91.292	-2.02936	113.349	15.8676	111.184	-4.39957	116.984	-24.4344	90.9811	21.0399	103.897
504415	-11.0135	114.191	0.691814	118.108	-36.8442	91.4474	-1.79997	113.352	16.0956	111.157	-4.2285	117.138	-24.3543	91.2171	21.232	103.762
504416	-10.8745	114.377	0.880306	118.239	-36.6514	91.6025	-1.57059	113.355	16.3236	111.131	-4.05766	117.291	-24.2742	91.453	21.4242	103.628
504417	-10.7356	114.563	1.06857	118.37	-36.4586	91.7572	-1.34122	113.359	16.5516	111.105	-3.88705	117.445	-24.1941	91.6888	21.6166	103.494
504418	-10.597	114.749	1.2566	118.502	-36.2657	91.9115	-1.11185	113.362	16.7797	111.079	-3.71669	117.599	-24.1141	91.9244	21.809	103.359
504419	-10.4586	114.935	1.44439	118.633	-36.0729	92.0655	-0.88249	113.367	17.0078	111.054	-3.54656	117.753	-24.034	92.1598	22.0015	103.225
504420	-10.3204	115.121	1.63195	118.766	-35.8802	92.2192	-0.653137	113.371	17.236	111.029	-3.37668	117.907	-23.954	92.3951	22.1942	103.09
504421	-10.1824	115.307	1.81927	118.898	-35.6874	92.3725	-0.423793	113.376	17.4642	111.004	-3.20704	118.062	-23.8739	92.6303	22.3869	102.956
504422	-10.0446	115.494	2.00635	119.031	-35.4947	92.5255	-0.194458	113.382	17.6924	110.98	-3.03764	118.217	-23.7939	92.8654	22.5798	102.821
504423	-9.90706	115.68	2.19319	119.164	-35.3019	92.6782	0.0348673	113.388	17.9207	110.956	-2.86849	118.372	-23.7139	93.1003	22.7727	102.687
504424	-9.7697	115.866	2.37979	119.298	-35.1093	92.8305	0.264182	113.394	18.149	110.933	-2.69958	118.527	-23.6339	93.335	22.9658	102.553
504425	-9.63257	116.053	2.56614	119.431	-34.9166	92.9826	0.493486	113.401	18.3773	110.91	-2.53092	118.683	-23.554	93.5696	23.1589	102.418
504426	-9.49565	116.24	2.75225	119.566	-34.7239	93.1343	0.722777	113.408	18.6057	110.887	-2.36252	118.839	-23.474	93.8041	23.3522	102.284
504427	-9.35895	116.426	2.9381	119.7	-34.5313	93.2857	0.952056	113.415	18.8341	110.865	-2.19437	118.995	-23.3941	94.0385	23.5455	102.149
504428	-9.22247	116.613	3.12372	119.835	-34.3388	93.4369	1.18132	113.423	19.0626	110.843	-2.02647	119.152	-23.3142	94.2727	23.739	102.014
504429	-9.08622	116.8	3.30907	119.971	-34.1462	93.5877	1.41057	113.431	19.291	110.821	-1.85883	119.308	-23.2344	94.5068	23.9325	101.88
504430	-8.95019	116.987	3.49418	120.106	-33.9537	93.7383	1.63981	113.44	19.5196	110.799	-1.69144	119.465	-23.1545	94.7408	24.1262	101.745
504431	-8.81438	117.174	3.67903	120.243	-33.7612	93.8885	1.86903	113.449	19.7481	110.778	-1.52431	119.622	-23.0747	94.9746	24.3199	101.61
504432	-8.6788	117.362	3.86363	120.379	-33.5687	94.0385	2.09824	113.458	19.9767	110.758	-1.35745	119.78	-22.9949	95.2083	24.5138	101.476
504433	-8.54346	117.549	4.04797	120.516	-33.3763	94.1883	2.32743	113.468	20.2053	110.738	-1.19085	119.938	-22.9151	95.4419	24.7077	101.341
504434	-8.40834	117.736	4.23204	120.653	-33.1839	94.3378	2.5566	113.478	20.4339	110.718	-1.02451	120.096	-22.8354	95.6754	24.9017	101.206
504435	-8.27346	117.924	4.41586	120.791	-32.9916	94.487	2.78575	113.489	20.6626	110.698	-0.858433	120.254	-22.7557	95.9087	25.0958	101.071
504436	-8.1388	118.111	4.59941	120.929	-32.7993	94.6359	3.01489	113.5	20.8913	110.679	-0.692628	120.412	-22.676	96.1419	25.29	100.936
504437	-8.00439	118.299	4.7827	121.067	-32.607	94.7847	3.244	113.512	21.12	110.66	-0.527092	120.571	-22.5964	96.375	25.4843	100.801
504438	-7.87021	118.487	4.96572	121.206	-32.4148	94.9331	3.47309	113.523	21.3488	110.642	-0.361827	120.73	-22.5168	96.608	25.6787	100.666
504439	-7.73627	118.675	5.14847	121.345	-32.2226	95.0814	3.70217	113.536	21.5775	110.624	-0.196835	120.89	-22.4373	96.8409	25.8731	100.531
504440	-7.60257	118.863	5.33096	121.485	-32.0305	95.2294	3.93122	113.548	21.8064	110.606	-0.0321179	121.049	-22.3577	97.0736	26.0677	100.396
504441	-7.46912	119.051	5.51317	121.625	-31.8384	95.3772	4.16025	113.561	22.0352	110.589	0.132323	121.209	-22.2783	97.3062	26.2623	100.26
504442	-7.3359	119.24	5.6951	121.765	-31.6464	95.5247	4.38925	113.575	22.264	110.572	0.296486	121.37	-22.1988	97.5387	26.457	100.125
504443	-7.20293	119.428	5.87676	121.906	-31.4544	95.672	4.61824	113.589	22.4929	110.555	0.460369	121.53	-22.1194	97.7711	26.6518	99.9897
504444	-7.07021	119.617	6.05814	122.047	-31.2624	95.8192	4.84719	113.603	22.7218	110.539	0.62397	121.691	-22.0401	98.0034	26.8467	99.8542
504445	-6.93774	119.805	6.23924	122.189	-31.0705	95.9661	5.07613	113.618	22.9508	110.523	0.787287	121.852	-21.9608	98.2355	27.0416	99.7185
504446	-6.80551	119.994	6.42006	122.331	-30.8787	96.1128	5.30503	113.633	23.1797	110.508	0.950319	122.013	-21.8815	98.4676	27.2367	99.5828
504447	-6.67354	120.183	6.60059	122.473	-30.6869	96.2593	5.53391	113.648	23.4087	110.493	1.11306	122.175	-21.8023	98.6995	27.4318	99.447
504448	-6.54182	120.372	6.78084	122.616	-30.4951	96.4056	5.76276	113.664	23.6377	110.478	1.27552	122.337	-21.7232	98.9314	27.627	99.3111
504449	-6.41035	120.561	6.9608	122.759	-30.3035	96.5517	5.99159	113.681	23.8667	110.464	1.43769	122.499	-21.644	99.1631	27.8222	99.1751
504450	-6.27914	120.751	7.14047	122.903	-30.1118	96.6976	6.22038	113.697	24.0958	110.45	1.59956	122.662	-21.565	99.3947	28.0176	99.039
504451	-6.14819	120.94	7.31985	123.047	-29.9203	96.8434	6.44915	113.714	24.3248	110.436	1.76114	122.825	-21.486	99.6262	28.213	98.9028
504452	-6.0175	121.13	7.49893	123.192	-29.7288	96.989	6.67788	113.732	24.5539	110.423	1.92242	122.988	-21.407	99.8576	28.4085	98.7664
504453	-5.88707	121.32	7.67772	123.337	-29.5373	97.1344	6.90659	113.75	24.783	110.41	2.0834	123.152	-21.3281	100.089	28.604	98.63
504454	-5.7569	121.509	7.85621	123.482	-29.3459	97.2796	7.13526	113.768	25.0121	110.398	2.24408	123.315	-21.2493	100.32	28.7997	98.4934
504455	-5.627	121.699	8.0344	123.628	-29.1546	97.4246	7.3639	113.787	25.2413	110.386	2.40446	123.48	-21.1705	100.551	28.9954	98.3567
504456	-5.49736	121.89	8.21229	123.774	-28.9633	97.5695	7.5925	113.806	25.4704	110.374	2.56454	123.644	-21.0918	100.782	29.1911	98.2198
504457	-5.36799	122.08	8.38988	123.921	-28.7721	97.7143	7.82107	113.826	25.6996	110.363	2.72431	123.809	-21.0131	101.013	29.387	98.0829
504458	-5.23889	122.27	8.56716	124.068	-28.581	97.8589	8.04961	113.846	25.9288	110.352	2.88378	123.974	-20.9345	101.244	29.5829	97.9457
504459	-5.11006	122.461	8.74413	124.216	-28.3899	98.0033	8.27811	113.867	26.158	110.342	3.04293	124.139	-20.856	101.475	29.7788	97.8085
504460	-4.9815	122.652	8.92079	124.364	-28.1989	98.1476	8.50657	113.888	26.3872	110.332	3.20177	124.305	-20.7775	101.705	29.9749	97.6711
504461	-4.85322	122.842	9.09714	124.513	-28.008	98.2918	8.735	113.909	26.6165	110.322	3.3603	124.471	-20.6991	101.936	30.171	97.5335
504462	-4.72521	123.033	9.27317	124.662	-27.8171	98.4358	8.96338	113.931	26.8457	110.313	3.51851	124.638	-20.6208	102.166	30.3671	97.3958
504463	-4.59748	123.225	9.44889	124.811	-27.6263	98.5797	9.19173	113.953	27.075	110.304	3.67641	124.804	-20.5425	102.397	30.5633	97.258
504464	-4.47003	123.416	9.62428	124.961	-27.4356	98.7235	9.42004	113.975	27.3043	110.296	3.83398	124.971	-20.4643	102.627	30.7596	97.1199
504465	-4.34285	123.607	9.79936	125.111	-27.2449	98.8671	9.64831	113.999	27.5335	110.288	3.99124	125.139	-20.3862	102.857	30.9559	96.9817
504466	-4.21597	123.799	9.97411	125.262	-27.0544	99.0106	9.87654	114.022	27.7628	110.28	4.14817	125.307	-20.3081	103.087	31.1523	96.8433
504467	-4.08936	123.991	10.1485	125.414	-26.8639	99.154	10.1047	114.046	27.9922	110.273	4.30478	125.475	-20.2301	103.317	31.3488	96.7048
504468	-3.96304	124.183	10.3226	125.565	-26.6735	99.2973	10.3329	114.07	28.2215	110.266	4.46105	125.643	-20.1522	103.547	31.5453	96.5661
504469	-3.83701	124.375	10.4964	125.718	-26.4831	99.4405	10.561	114.095	28.4508	110.26	4.617	125.812	-20.0743	103.777	31.7419	96.4272
504470	-3.71127	124.567	10.6698	125.87	-26.2929	99.5835	10.789	114.12	28.6801	110.254	4.77262	125.981	-19.9966	104.006	31.9385	96.2881
504471	-3.58581	124.76	10.843	126.024	-26.1027	99.7265	11.017	114.146	28.9095	110.249	4.9279	126.15	-19.9189	104.236	32.1351	96.1488
504472	-3.46065	124.952	11.0157	126.177	-25.9126	99.8694	11.245	114.172	29.1388	110.244	5.08285	126.32	-19.8413	104.466	32.3319	96.0093
504473	-3.33579	125.145	11.1881	126.331	-25.7226	100.012	11.4729	114.199	29.3682	110.239	5.23746	126.49	-19.7638	104.695	32.5286	95.8696
504474	-3.21122	125.338	11.3602	126.486	-25.5326	100.155	11.7008	114.226	29.5976	110.235	5.39173	126.661	-19.6863	104.924	32.7255	95.7296
504475	-3.08694	125.531	11.532	126.641	-25.3428	100.297	11.9286	114.253	29.8269	110.232	5.54566	126.832	-19.609	105.154	32.9223	95.5895
504476	-2.96297	125.724	11.7034	126.797	-25.153	100.44	12.1564	114.281	30.0563	110.228	5.69925	127.003	-19.5317	105.383	33.1192	95.4492
504477	-2.8393	125.918	11.8744	126.953	-24.9633	100.582	12.3841	114.309	30.2857	110.225	5.85249	127.175	-19.4545	105.612	33.3162	95.3086
504478	-2.71593	126.111	12.0451	127.11	-24.7737	100.725	12.6117	114.338	30.5151	110.223	6.00538	127.346	-19.3774	105.841	33.5132	95.1678
504479	-2.59286	126.305	12.2155	127.267	-24.5842	100.867	12.8394	114.367	30.7445	110.221	6.15792	127.519	-19.3004	106.07	33.7103	95.0268
504480	-2.4701	126.499	12.3854	127.425	-24.3948	101.009	13.0669	114.397	30.9739	110.22	6.31011	127.691	-19.2234	106.299	33.9074	94.8855
504481	-2.34764	126.693	12.5551	127.583	-24.2055	101.151	13.2944	114.427	31.2033	110.219	6.46194	127.864	-19.1466	106.528	34.1045	94.744
504482	-2.2255	126.888	12.7243	127.741	-24.0163	101.293	13.5219	114.458	31.4327	110.218	6.61342	128.038	-19.0698	106.757	34.3017	94.6023
504483	-2.10366	127.082	12.8932	127.901	-23.8271	101.435	13.7493	114.489	31.6621	110.218	6.76454	128.212	-18.9932	106.986	34.4989	94.4603
504484	-1.98214	127.277	13.0618	128.06	-23.6381	101.577	13.9766	114.521	31.8915	110.219	6.9153	128.386	-18.9166	107.214	34.6961	94.318
504485	-1.86093	127.472	13.2299	128.22	-23.4492	101.719	14.2039	114.553	32.1209	110.219	7.0657	128.56	-18.8401	107.443	34.8934	94.1755
504486	-1.74004	127.667	13.3977	128.381	-23.2603	101.861	14.4311	114.585	32.3502	110.221	7.21573	128.735	-18.7638	107.671	35.0908	94.0327
504487	-1.61946	127.862	13.5652	128.542	-23.0716	102.003	14.6583	114.618	32.5796	110.223	7.36539	128.91	-18.6875	107.9	35.2881	93.8896
504488	-1.49921	128.058	13.7322	128.704	-22.8829	102.145	14.8854	114.652	32.809	110.225	7.51468	129.086	-18.6113	108.128	35.4855	93.7463
504489	-1.37927	128.253	13.8989	128.867	-22.6944	102.287	15.1124	114.686	33.0384	110.228	7.66361	129.262	-18.5352	108.356	35.6829	93.6026
504490	-1.25966	128.449	14.0652	129.029	-22.5059	102.428	15.3394	114.72	33.2678	110.231	7.81215	129.439	-18.4592	108.585	35.8804	93.4587
504491	-1.14037	128.645	14.2311	129.193	-22.3176	102.57	15.5663	114.755	33.4972	110.235	7.96033	129.615	-18.3834	108.813	36.0779	93.3145
504492	-1.02141	128.841	14.3966	129.357	-22.1294	102.712	15.7932	114.79	33.7265	110.239	8.10812	129.792	-18.3076	109.041	36.2754	93.17
504493	-0.902777	129.037	14.5618	129.521	-21.9412	102.853	16.02	114.826	33.9559	110.244	8.25553	129.97	-18.2319	109.269	36.4729	93.0251
504494	-0.784472	129.234	14.7265	129.686	-21.7532	102.995	16.2467	114.863	34.1852	110.249	8.40256	130.148	-18.1564	109.497	36.6705	92.88
504495	-0.666499	129.431	14.8909	129.852	-21.5653	103.136	16.4734	114.899	34.4146	110.255	8.54921	130.326	-18.0809	109.725	36.8681	92.7345
504496	-0.548858	129.628	15.0548	130.018	-21.3775	103.278	16.7	114.937	34.6439	110.261	8.69546	130.505	-18.0055	109.953	37.0657	92.5887
504497	-0.431552	129.825	15.2184	130.184	-21.1898	103.419	16.9265	114.975	34.8733	110.268	8.84133	130.684	-17.9303	110.181	37.2634	92.4426
504498	-0.314582	130.022	15.3815	130.351	-21.0022	103.561	17.1529	115.013	35.1026	110.275	8.9868	130.864	-17.8552	110.408	37.461	92.2961
504499	-0.197951	130.22	15.5443	130.519	-20.8147	103.702	17.3793	115.052	35.3319	110.283	9.13189	131.044	-17.7802	110.636	37.6587	92.1493
504500	-0.0816591	130.417	15.7066	130.688	-20.6273	103.844	17.6056	115.091	35.5612	110.292	9.27657	131.224	-17.7052	110.864	37.8564	92.0022
504501	0.0342912	130.615	15.8685	130.856	-20.4401	103.985	17.8318	115.131	35.7904	110.301	9.42085	131.405	-17.6304	111.091	38.0541	91.8547
504502	0.149898	130.813	16.03	131.026	-20.2529	104.127	18.058	115.171	36.0197	110.31	9.56474	131.586	-17.5558	111.319	38.2519	91.7068
504503	0.26516	131.012	16.1911	131.196	-20.0659	104.268	18.2841	115.212	36.249	110.32	9.70822	131.767	-17.4812	111.546	38.4496	91.5585
504504	0.380076	131.21	16.3518	131.366	-19.879	104.41	18.5101	115.254	36.4782	110.331	9.85129	131.949	-17.4067	111.774	38.6474	91.4099
504505	0.494643	131.409	16.5121	131.537	-19.6922	104.552	18.736	115.296	36.7074	110.342	9.99396	132.132	-17.3324	112.001	38.8452	91.2609
504506	0.608859	131.608	16.6719	131.709	-19.5056	104.693	18.9618	115.338	36.9366	110.354	10.1362	132.315	-17.2582	112.228	39.043	91.1115
504507	0.722724	131.807	16.8313	131.881	-19.319	104.835	19.1876	115.381	37.1658	110.366	10.2781	132.498	-17.1841	112.456	39.2408	90.9617
504508	0.836235	132.007	16.9903	132.054	-19.1326	104.976	19.4133	115.425	37.395	110.379	10.4195	132.681	-17.1101	112.683	39.4386	90.8115
504509	0.949391	132.206	17.1489	132.228	-18.9463	105.118	19.6389	115.469	37.6241	110.392	10.5605	132.865	-17.0363	112.91	39.6364	90.6609
504510	1.06219	132.406	17.307	132.402	-18.7601	105.259	19.8644	115.513	37.8532	110.406	10.7011	133.05	-16.9626	113.137	39.8342	90.5099
504511	1.17463	132.606	17.4646	132.576	-18.5741	105.401	20.0899	115.559	38.0824	110.421	10.8412	133.235	-16.889	113.364	40.032	90.3584
504512	1.28671	132.806	17.6219	132.751	-18.3881	105.543	20.3152	115.604	38.3114	110.436	10.981	133.42	-16.8155	113.592	40.2299	90.2065
504513	1.39842	133.007	17.7787	132.927	-18.2023	105.685	20.5405	115.65	38.5405	110.452	11.1203	133.606	-16.7421	113.819	40.4277	90.0542
504514	1.50978	133.207	17.935	133.104	-18.0167	105.826	20.7657	115.697	38.7695	110.468	11.2592	133.792	-16.6689	114.046	40.6255	89.9015
