Zeit [h]	Var12.1.Buero110.OperativeTemperatur [C]	Var12.1.Buero110.Heizleistung [W]	Var12.2.Buero110.OperativeTemperatur [C]	Var12.2.Buero110.Heizleistung [W]	Var12.2.Buero108.OperativeTemperatur [C]	Var12.2.Buero108.Heizleistung [W]	Var12.3.Buero110.OperativeTemperatur [C]	Var12.3.Buero110.Heizleistung [W]	Var12.3.Buero108.OperativeTemperatur [C]	Var12.3.Buero108.Heizleistung [W]
7759	20.8525	229.864	20.8204	227.496	20.9256	149.184	20.8727	233.264	20.9241	150.842
7760	20.8656	166.084	20.836	163.393	20.9374	87.7867	20.8841	169.75	20.9359	89.4388
7761	20.8817	88.0626	20.8549	85.0608	20.9495	24.3143	20.8984	91.9542	20.948	25.9631
7762	20.9036	38.8761	20.8806	36.6214	21.0047	1.94952	20.9178	42.2111	20.9999	2.66277
7763	20.9733	0.171497	20.9732	0.0522063	21.0758	0	20.9713	0.462491	21.0701	0
7764	20.9738	0	20.9592	1.32455e-10	21.0684	0	20.9777	0	21.0621	0
7765	21.0008	0	20.9861	-1.32455e-10	21.0993	0	21.0036	1.32455e-10	21.0928	0
7766	21.0068	0	20.9895	0	21.1344	0	21.0104	0	21.1278	0
7767	20.9752	0	20.9445	0	21.1266	0	20.9869	-1.32455e-10	21.1201	0
7768	20.9315	5.69528	20.9056	11.4831	21.079	0	20.9462	3.36984	21.0726	0
7769	20.9166	67.8272	20.8909	74.157	20.9786	1.56843	20.9316	64.2896	20.9765	2.59432
7770	20.9056	129.28	20.8805	133.136	20.9637	63.2818	20.9206	127.575	20.962	65.3037
7771	20.899	173.941	20.8748	175.924	20.9555	111.065	20.9137	173.782	20.9539	112.857
7772	20.8949	180.68	20.8712	180.92	20.951	118.692	20.9093	181.979	20.9494	120.409
7773	20.8951	182.032	20.8724	181.239	20.9497	121.157	20.9089	184.212	20.9481	122.882
7774	20.8887	188.342	20.8651	186.981	20.9451	127.043	20.9032	191.005	20.9435	128.815
7775	20.8923	189.464	20.8698	187.754	20.9465	128.642	20.9061	192.434	20.9448	130.48
7776	20.8937	184	20.8716	182.089	20.9468	124.94	20.9072	187.16	20.945	126.846
7777	20.8832	195.2	20.8586	193.343	20.9405	134.064	20.8983	198.312	20.9387	136.029
7778	20.8863	201.632	20.8624	199.824	20.9419	139.423	20.9009	204.713	20.94	141.438
7779	20.8847	200.665	20.8603	198.898	20.9407	138.981	20.8996	203.724	20.9388	141.035
7780	20.8733	215.567	20.8461	213.992	20.9341	150.817	20.89	218.456	20.9322	152.898
7781	20.8586	244.14	20.8279	242.841	20.9256	173.247	20.8777	246.775	20.9237	175.345
7782	20.8607	257.513	20.8304	256.327	20.9282	183.667	20.8795	260.051	20.9263	185.771
7783	20.8645	221.253	20.8347	219.685	20.9338	145.979	20.883	224.121	20.9319	148.084
7784	20.8823	159.56	20.8572	157.332	20.9535	85.8159	20.898	162.946	20.9516	87.9201
7785	20.9565	20.6165	20.9588	18.0407	21.0966	0.25506	20.9545	23.8184	21.09	0.427555
7786	21.1805	-1.32455e-10	21.2477	0	21.2509	-1.32455e-10	21.1374	0	21.2432	0
7787	21.1564	1.32455e-10	21.2173	1.32455e-10	21.2439	0	21.1175	0	21.2349	0
7788	20.9511	16.4227	20.9205	32.4725	21.0377	1.32455e-10	20.9664	8.42203	21.0279	0
7789	21.086	45.0218	21.0861	57.3885	21.1221	0.81111	21.0797	37.8519	21.1154	1.99845
7790	21.154	1.32455e-10	21.1829	1.32455e-10	21.2182	0	21.1294	1.32455e-10	21.2094	1.32455e-10
7791	21.0406	0	21.014	0	21.1468	0	21.0458	0	21.1373	1.32455e-10
7792	20.9312	15.381	20.8994	24.0349	21.0072	0	20.9483	11.2823	20.9975	-1.32455e-10
7793	20.8936	131.523	20.8595	142.446	20.9629	58.541	20.9133	125.045	20.9603	62.0073
7794	20.8721	220.084	20.8382	226.524	20.9437	142.124	20.8922	216.898	20.9413	144.868
7795	20.859	277.931	20.8257	280.947	20.9324	197.96	20.8791	277.439	20.9301	200.504
7796	20.8546	286.883	20.8226	287.212	20.9281	205.778	20.874	288.57	20.9258	208.29
7797	20.8509	289.999	20.8196	288.659	20.9249	208.573	20.8701	293.076	20.9225	211.142
7798	20.8418	300.296	20.8091	298.107	20.919	216.672	20.862	304.09	20.9165	219.332
7799	20.8316	318.399	20.7969	315.787	20.9127	230.696	20.8531	322.563	20.9101	233.464
7800	20.8298	326.688	20.7948	323.858	20.9112	237.013	20.8514	331.072	20.9086	239.879
7801	20.8322	322.827	20.7978	319.846	20.9122	233.822	20.8534	327.388	20.9095	236.776
7802	20.83	320.848	20.795	317.87	20.9108	232.049	20.8515	325.451	20.908	235.074
7803	20.8247	327.094	20.7883	324.25	20.9076	236.646	20.8471	331.61	20.9047	239.725
7804	20.8227	332.365	20.7857	329.672	20.9062	240.483	20.8455	336.777	20.9034	243.597
7805	20.8225	332.382	20.7852	329.818	20.9059	240.241	20.8454	336.705	20.9031	243.373
7806	20.8248	330.198	20.7879	327.766	20.9089	238.124	20.8476	334.422	20.906	241.258
7807	20.8298	290.961	20.7935	288.221	20.9152	197.773	20.8522	295.446	20.9123	200.899
7808	20.8382	235.944	20.8032	232.957	20.9241	142.73	20.8597	240.639	20.9213	145.84
7809	20.8524	165.405	20.8198	162.181	20.935	83.8661	20.8723	170.271	20.9322	86.959
7810	20.8752	110.577	20.8471	107.77	20.9505	51.0219	20.8922	115.11	20.9477	54.1014
7811	20.9073	16.6484	20.8897	14.5991	20.9908	3.1413	20.9163	20.1944	20.9819	4.36415
7812	20.9298	1.29191	20.9052	0.958719	20.9902	0	20.939	2.35885	20.9801	0.468715
7813	20.9184	4.12565	20.8903	6.91359	20.98	0.473936	20.9334	3.8002	20.9742	1.68525
7814	20.9057	24.6977	20.8745	30.9228	20.9674	2.108	20.9229	23.0475	20.964	4.23587
7815	20.8959	56.9331	20.863	63.068	20.9601	16.9404	20.9145	54.9926	20.9572	20.2657
7816	20.8748	119.519	20.8384	125.735	20.9449	53.2921	20.8958	117.332	20.9424	56.1935
7817	20.8558	193.951	20.818	198.854	20.9303	114.225	20.8783	192.489	20.928	116.86
7818	20.8381	265.527	20.7989	268.585	20.9166	180.67	20.8619	265.242	20.9144	183.131
7819	20.8156	334.294	20.7733	335.837	20.902	243.015	20.8418	335.034	20.8999	245.39
7820	20.809	357.748	20.7667	357.708	20.8976	261.019	20.8354	359.675	20.8955	263.368
7821	20.8059	363.911	20.7638	362.821	20.8955	265.522	20.8323	366.672	20.8933	267.88
7822	20.7985	373.138	20.7551	371.509	20.8911	272.38	20.8258	376.331	20.8889	274.765
7823	20.7914	388.149	20.7465	386.27	20.8868	283.65	20.8196	391.544	20.8846	286.069
7824	20.7844	400.212	20.7379	398.272	20.8828	292.686	20.8136	403.659	20.8805	295.129
7825	20.7879	399.002	20.7423	396.992	20.8846	291.413	20.8165	402.528	20.8824	293.873
7826	20.7892	391.345	20.7438	389.306	20.8853	285.049	20.8177	394.92	20.8831	287.519
7827	20.7881	389.662	20.7424	387.699	20.8847	283.359	20.8169	393.181	20.8824	285.829
7828	20.7824	396.24	20.735	394.44	20.8814	288.094	20.8121	399.613	20.8791	290.554
7829	20.7775	406.207	20.7288	404.598	20.8786	295.463	20.808	409.406	20.8764	297.903
7830	20.7751	414.171	20.7258	412.716	20.879	301.157	20.8062	417.225	20.8768	303.569
7831	20.7761	383.908	20.7265	382.175	20.8831	267.684	20.8074	387.18	20.8809	270.065
7832	20.7822	334.82	20.7336	332.712	20.8912	217.836	20.8129	338.376	20.8891	220.186
7833	20.7998	251.059	20.7546	248.234	20.9049	153.524	20.8283	255.127	20.9028	155.848
7834	20.8237	173.933	20.7822	171.684	20.921	109.919	20.8496	177.584	20.9189	112.232
7835	20.8512	98.5043	20.8129	97.691	20.9367	66.1726	20.8746	101.169	20.9347	68.4749
7836	20.8637	80.8401	20.8246	83.5283	20.9427	66.1822	20.8869	80.987	20.9407	68.439
7837	20.8705	73.8854	20.8303	79.365	20.9463	61.3556	20.894	71.9874	20.9444	63.504
7838	20.8611	86.2797	20.8171	93.9425	20.9396	56.2089	20.8869	82.7457	20.9378	58.181
7839	20.8419	157.446	20.7941	166.448	20.927	95.8099	20.8702	152.778	20.9255	97.5777
7840	20.8217	210.861	20.7716	218.661	20.913	125.92	20.8519	206.869	20.9116	127.488
7841	20.803	291.521	20.7518	297.843	20.8986	189.019	20.8344	288.427	20.8974	190.442
7842	20.7871	359.25	20.7354	363.225	20.8861	251.348	20.8193	357.728	20.8849	252.686
7843	20.7815	405.034	20.731	406.937	20.8812	295.335	20.8132	405.009	20.88	296.658
7844	20.7793	405.938	20.7301	405.735	20.8796	295.398	20.8105	407.547	20.8783	296.763
7845	20.7793	403.361	20.731	402.1	20.8793	292.902	20.81	405.821	20.878	294.332
7846	20.7825	396.89	20.7354	395.02	20.8809	287.467	20.8124	399.861	20.8796	288.965
7847	20.7862	386.105	20.7403	383.826	20.883	278.661	20.8154	389.439	20.8815	280.237
7848	20.7807	388.669	20.7335	386.326	20.8798	280.358	20.8107	392.067	20.8783	281.99
7849	20.7826	390.046	20.7358	387.704	20.8809	281.148	20.8124	393.463	20.8793	282.832
7850	20.7889	379.248	20.7434	376.884	20.8844	272.521	20.8177	382.716	20.8828	274.244
7851	20.7985	360.07	20.7552	357.689	20.8898	257.415	20.8259	363.588	20.8882	259.165
7852	20.8084	337.344	20.7672	334.98	20.8954	239.579	20.8344	340.874	20.8938	241.345
7853	20.8121	324.708	20.7715	322.449	20.8975	229.649	20.8377	328.157	20.8959	231.418
7854	20.8168	315.126	20.7771	313.013	20.9002	222.14	20.8418	318.447	20.8986	223.901
7855	20.8233	302.683	20.785	300.682	20.9038	212.475	20.8474	305.903	20.9023	214.22
7856	20.8275	291.609	20.79	289.703	20.9063	204.135	20.8511	294.73	20.9048	205.857
7857	20.8296	282.447	20.7924	280.573	20.9077	198.497	20.853	285.5	20.9062	200.19
7858	20.835	270.096	20.7988	268.331	20.911	191.243	20.8578	273.033	20.9095	192.903
7859	20.8404	257.595	20.8049	256.171	20.914	183.315	20.8627	260.26	20.9125	184.938
7860	20.8444	249.623	20.8094	248.613	20.9163	178.236	20.8663	251.949	20.9149	179.816
7861	20.8508	234.029	20.8169	233.174	20.92	168.678	20.872	236.2	20.9186	170.206
7862	20.8502	231.797	20.8154	231.525	20.9192	167.336	20.8718	233.505	20.9179	168.809
7863	20.8495	243.741	20.8144	244.102	20.9185	174.323	20.8713	244.928	20.9172	175.73
7864	20.8372	256.423	20.7992	256.771	20.9113	184.155	20.861	257.52	20.9101	185.491
7865	20.8277	291.064	20.7876	291.81	20.9054	207.756	20.8528	291.788	20.9043	209.024
7866	20.8172	312.263	20.7752	312.639	20.8995	223.47	20.8437	313.162	20.8984	224.671
7867	20.8159	322.769	20.774	322.794	20.8988	231.531	20.8424	323.879	20.8977	232.683
7868	20.814	326.067	20.7719	325.843	20.8977	234.046	20.8408	327.336	20.8967	235.16
7869	20.8137	327.496	20.7717	327.143	20.8975	235.112	20.8405	328.839	20.8965	236.199
7870	20.815	325.686	20.7733	325.264	20.8982	233.652	20.8416	327.063	20.8972	234.716
7871	20.8156	323.791	20.774	323.354	20.8985	232.116	20.8421	325.158	20.8976	233.16
7872	20.8193	318.549	20.7785	318.098	20.9006	227.984	20.8452	319.912	20.8997	229.007
7873	20.8175	316.946	20.7762	316.543	20.8996	226.676	20.8438	318.246	20.8987	227.675
7874	20.8197	315.853	20.7789	315.502	20.9008	225.775	20.8457	317.085	20.8999	226.75
7875	20.8187	314.672	20.7776	314.379	20.9003	224.819	20.845	315.831	20.8995	225.767
7876	20.8194	314.59	20.7784	314.362	20.9007	224.727	20.8456	315.667	20.8999	225.648
7877	20.8217	310.808	20.7812	310.613	20.902	221.771	20.8476	311.834	20.9012	222.662
7878	20.8209	309.65	20.7801	309.514	20.9015	220.86	20.847	310.6	20.9007	221.723
7879	20.8201	311.729	20.779	311.677	20.901	222.473	20.8463	312.575	20.9003	223.303
7880	20.8327	301.685	20.7959	301.347	20.9141	215.722	20.8566	302.702	20.9134	216.524
7881	20.8836	162.421	20.86	158.788	20.9664	98.1485	20.8994	165.786	20.9657	98.9288
7882	20.9777	5.34676	20.9789	4.23765	21.0825	0.0141235	20.9769	6.41805	21.0799	0.0284744
7883	20.9224	15.0522	20.8933	19.4415	20.978	18.3264	20.939	12.7845	20.977	19.0529
7884	20.9194	60.4298	20.8895	69.5117	20.9689	69.4736	20.9367	54.8445	20.9681	70.503
7885	20.9139	48.7887	20.8827	57.0427	20.9627	70.618	20.9321	43.6865	20.9621	71.4218
7886	20.9088	89.5719	20.8765	98.8189	20.9569	97.5648	20.9276	83.7585	20.9565	98.1543
7887	20.8922	123.048	20.8565	131.999	20.9445	117.59	20.9132	117.373	20.9442	117.987
7888	20.8557	226.87	20.8135	236.152	20.9211	180.433	20.8814	220.824	20.921	180.67
7889	20.8307	308.161	20.7865	315.202	20.9062	230.858	20.8583	303.549	20.9061	230.964
7890	20.8158	340.319	20.7716	343.808	20.8978	252.445	20.844	338.189	20.8978	252.49
7891	20.8068	357.69	20.7627	358.901	20.8928	264.571	20.8352	357.24	20.8927	264.648
7892	20.7984	372.308	20.7537	372.038	20.888	274.937	20.8274	373.001	20.8878	275.113
7893	20.7939	381.898	20.749	380.772	20.8855	281.644	20.8232	383.297	20.8852	281.945
7894	20.7915	386.08	20.7464	384.428	20.8842	284.244	20.8208	387.954	20.8838	284.679
7895	20.7886	389.758	20.743	387.852	20.8826	286.533	20.8182	391.901	20.882	287.092
7896	20.785	395.26	20.7386	393.268	20.8806	290.241	20.8151	397.544	20.88	290.92
7897	20.7791	403.3	20.7314	401.346	20.8774	296.034	20.8101	405.608	20.8766	296.802
7898	20.7742	413.073	20.7251	411.213	20.8746	303.168	20.8059	415.359	20.8738	304.017
7899	20.77	420.812	20.7199	419.057	20.8723	308.733	20.8024	423.064	20.8714	309.65
7900	20.7683	424.753	20.7177	423.091	20.8714	311.366	20.801	426.98	20.8705	312.337
7901	20.7667	426.745	20.7156	425.187	20.8705	312.435	20.7996	428.935	20.8696	313.455
7902	20.7676	427.775	20.7165	426.309	20.8728	312.669	20.8005	429.923	20.8718	313.722
7903	20.7718	390.687	20.7212	388.876	20.8788	273.819	20.8044	393.153	20.8778	274.895
7904	20.7784	338.428	20.7287	336.39	20.8867	220.3	20.8105	341.124	20.8857	221.398
7905	20.7864	286.276	20.7376	284.295	20.8937	172.108	20.8177	288.963	20.8926	173.231
7906	20.7929	266.198	20.7444	265.011	20.8982	159.009	20.8238	268.293	20.8972	160.156
7907	20.7972	255.771	20.7489	255.563	20.9003	151.823	20.828	257.149	20.8992	152.985
7908	20.8008	261.917	20.7525	262.501	20.9019	165.3	20.8313	262.677	20.9008	166.457
7909	20.8043	256.241	20.7563	257.432	20.9049	161.62	20.8346	256.567	20.9039	162.757
7910	20.8087	227.774	20.7614	228.953	20.9085	134.009	20.8386	228.134	20.9075	135.119
7911	20.81	218.514	20.7621	220.086	20.9091	128.014	20.84	218.579	20.9081	129.092
7912	20.7997	245.523	20.749	248.2	20.9009	143.482	20.8315	244.768	20.8999	144.529
7913	20.7851	311.58	20.732	314.843	20.8888	199.062	20.8185	310.288	20.8879	200.073
7914	20.7742	373.999	20.7203	376.637	20.879	258.677	20.8084	373.042	20.8781	259.644
7915	20.7659	421.307	20.7116	422.998	20.8726	304.566	20.8006	421.001	20.8717	305.507
7916	20.7596	432.384	20.7049	432.883	20.8685	313.09	20.7947	432.983	20.8676	314.029
7917	20.7573	437.716	20.7027	437.541	20.8669	317.063	20.7924	438.844	20.866	318.017
7918	20.754	441.944	20.6989	441.357	20.8648	320.135	20.7893	443.395	20.8639	321.116
7919	20.7516	446.115	20.6962	445.312	20.8633	323.14	20.7873	447.734	20.8624	324.152
7920	20.7487	450.727	20.6926	449.836	20.8616	326.472	20.7847	452.412	20.8607	327.511
7921	20.7474	453.233	20.691	452.318	20.8608	328.189	20.7836	454.933	20.8599	329.248
7922	20.7446	456.886	20.6875	456.004	20.8592	330.768	20.7813	458.554	20.8583	331.843
7923	20.741	462.664	20.6831	461.856	20.8572	335.012	20.7783	464.262	20.8562	336.097
7924	20.7279	480.123	20.6667	479.485	20.8498	348.355	20.7673	481.556	20.8488	349.443
7925	20.7218	498.967	20.6592	498.484	20.8463	362.75	20.7622	500.25	20.8454	363.837
7926	20.7215	506.126	20.6587	505.696	20.8479	367.887	20.762	507.358	20.8469	368.969
7927	20.726	470.245	20.6639	469.402	20.854	330.098	20.7661	471.821	20.8531	331.173
7928	20.7369	412.633	20.6769	411.377	20.8647	273.185	20.7757	414.556	20.8637	274.255
7929	20.7515	336.865	20.694	335.195	20.8759	211.093	20.7886	339.107	20.8749	212.165
7930	20.7695	290.537	20.7149	289.602	20.888	182.958	20.8046	292.24	20.887	184.043
7931	20.793	224.045	20.7423	223.77	20.902	143.275	20.8254	225.283	20.901	144.365
7932	20.8173	173.385	20.7699	174.584	20.9162	123.773	20.8471	173.568	20.9153	124.85
7933	20.8435	111.047	20.7997	113.899	20.9328	86.7964	20.8707	110.084	20.9319	87.8333
7934	20.8551	46.6534	20.8103	51.5171	20.939	38.0774	20.8822	44.2926	20.9381	39.036
7935	20.836	103.142	20.7838	112.156	20.925	70.4874	20.8674	97.7391	20.9243	71.3272
7936	20.7986	220.87	20.7387	232.178	20.8995	139.216	20.8352	213.603	20.899	139.88
7937	20.7663	345.367	20.7031	355.386	20.8771	229.826	20.8056	338.722	20.8768	230.286
7938	20.7491	425.616	20.6864	432.153	20.864	300.461	20.7888	421.302	20.8638	300.772
7939	20.7376	478.537	20.6756	482.016	20.8559	349.524	20.7774	476.433	20.8556	349.794
7940	20.7388	479.635	20.6793	480.699	20.8561	349.627	20.7772	479.401	20.8558	349.942
7941	20.736	477.334	20.6772	476.839	20.8543	347.16	20.7742	478.354	20.8539	347.569
7942	20.7349	477.738	20.6765	476.311	20.8536	346.876	20.7728	479.535	20.8531	347.406
7943	20.7343	476.998	20.6763	475.067	20.8532	345.778	20.7721	479.248	20.8526	346.435
7944	20.7334	476.759	20.6753	474.604	20.8527	345.178	20.7712	479.239	20.852	345.942
7945	20.7328	477.028	20.6745	474.825	20.8523	345.015	20.7706	479.599	20.8515	345.877
7946	20.7316	477.409	20.6729	475.224	20.8516	345.025	20.7695	480.008	20.8508	345.958
7947	20.7297	479.898	20.6705	477.791	20.8506	346.687	20.768	482.473	20.8497	347.681
7948	20.7287	481.489	20.6691	479.471	20.85	347.698	20.7672	484.023	20.8491	348.738
7949	20.7278	482.662	20.6679	480.769	20.8496	348.362	20.7665	485.128	20.8486	349.444
7950	20.7302	481.795	20.6708	479.995	20.8527	347.323	20.7687	484.207	20.8517	348.433
7951	20.7345	444.25	20.6755	442.125	20.8587	308.326	20.7726	446.954	20.8577	309.455
7952	20.7421	391.473	20.6843	389.083	20.8673	254.902	20.7795	394.423	20.8663	256.049
7953	20.7549	328.09	20.6993	325.503	20.8775	200.637	20.7908	331.207	20.8764	201.805
7954	20.769	282.856	20.7151	280.913	20.8869	173.564	20.8035	285.504	20.8858	174.757
7955	20.7842	247.818	20.7325	247.056	20.8958	152.686	20.8171	249.628	20.8947	153.896
7956	20.8	216.089	20.7499	216.384	20.9044	144.194	20.8315	217.124	20.9033	145.399
7957	20.7983	219.724	20.7454	222.5	20.903	146.07	20.8313	219.002	20.902	147.245
7958	20.7889	240.684	20.7331	245.131	20.8973	147.335	20.8237	238.722	20.8963	148.434
7959	20.7792	280.271	20.7218	284.883	20.8913	169.59	20.8151	278.057	20.8904	170.566
7960	20.7662	307.248	20.7072	311.244	20.8819	185.401	20.8034	305.401	20.8811	186.298
7961	20.7542	364.538	20.6943	367.777	20.8716	235.866	20.7922	363.129	20.8709	236.702
7962	20.7458	421.266	20.6859	423.496	20.8632	291.466	20.784	420.518	20.8625	292.277
7963	20.7401	462.981	20.6805	464.074	20.8583	333.04	20.7784	463.059	20.8575	333.859
7964	20.738	466.006	20.679	465.776	20.8566	335.337	20.776	467.119	20.8558	336.188
7965	20.7368	466.89	20.6782	465.912	20.8556	335.88	20.7746	468.608	20.8548	336.779
7966	20.7346	469.106	20.6758	467.754	20.8541	337.465	20.7725	471.129	20.8533	338.409
7967	20.7334	471.112	20.6745	469.561	20.8534	338.874	20.7715	473.305	20.8525	339.867
7968	20.7341	470.206	20.6754	468.56	20.8537	338.025	20.772	472.489	20.8527	339.062
7969	20.7325	470.802	20.6734	469.158	20.8528	338.347	20.7707	473.092	20.8518	339.419
7970	20.7318	472.335	20.6724	470.747	20.8523	339.399	20.7701	474.585	20.8513	340.5
7971	20.7296	475.216	20.6696	473.72	20.851	341.513	20.7683	477.392	20.85	342.633
7972	20.7298	475.993	20.6698	474.582	20.8511	341.998	20.7685	478.1	20.8501	343.13
7973	20.7309	473.827	20.671	472.491	20.8517	340.201	20.7695	475.875	20.8507	341.336
7974	20.7345	470.18	20.6752	468.918	20.8555	337.096	20.7727	472.165	20.8545	338.23
7975	20.7415	428.782	20.6835	427.15	20.8631	295.179	20.779	431.074	20.8621	296.307
7976	20.752	370.731	20.6958	368.808	20.8732	237.582	20.7883	373.273	20.8721	238.705
7977	20.7664	305.152	20.7128	303.093	20.8841	180.582	20.801	307.8	20.8831	181.703
7978	20.7888	250.5	20.7397	248.699	20.8991	146.641	20.8205	252.932	20.8981	147.766
7979	20.8241	156.952	20.7817	155.142	20.9204	90.0331	20.8512	159.415	20.9193	91.1618
7980	20.8688	66.7034	20.8353	65.9638	20.9475	45.7812	20.8899	68.4285	20.9465	46.9103
7981	20.9227	95.5454	20.8982	99.5782	20.9849	56.9199	20.9357	93.409	20.9821	57.6028
7982	20.8812	18.3217	20.8428	22.6201	20.9525	1.96212	20.904	16.2416	20.9516	2.59369
7983	20.8668	53.1698	20.8242	60.4498	20.9422	17.1641	20.8923	49.1259	20.9414	18.1214
7984	20.8386	151.497	20.7908	160.162	20.9225	74.8949	20.8676	146.258	20.9219	75.6484
7985	20.8223	233.025	20.7745	239.896	20.9095	138.841	20.852	228.832	20.9091	139.418
7986	20.8137	291.144	20.7674	295.37	20.9011	194.435	20.8429	288.736	20.9007	194.897
7987	20.8083	331.45	20.7634	333.413	20.8964	234.65	20.837	330.681	20.896	235.087
7988	20.8079	332.06	20.7646	332.077	20.8956	235.098	20.8358	332.793	20.8951	235.571
7989	20.8096	327.6	20.7678	326.406	20.8962	231.55	20.8367	329.301	20.8957	232.094
7990	20.8073	327.984	20.7654	326.166	20.8947	231.859	20.8344	330.199	20.8941	232.485
7991	20.8037	334.079	20.7613	331.946	20.8926	236.648	20.8312	336.565	20.8919	237.361
7992	20.8052	335.302	20.7633	333.003	20.8933	237.677	20.8323	337.953	20.8926	238.468
7993	20.7981	342.479	20.7545	340.185	20.8892	243.349	20.8263	345.153	20.8884	244.212
7994	20.8005	346.334	20.7575	344.075	20.8905	246.445	20.8283	349.015	20.8897	247.368
7995	20.7999	344.958	20.7566	342.745	20.8901	245.463	20.8278	347.638	20.8892	246.435
7996	20.7992	346.827	20.7556	344.728	20.8897	246.997	20.8272	349.443	20.8887	248.012
7997	20.7969	350.613	20.7526	348.646	20.8883	250.002	20.8253	353.142	20.8874	251.045
7998	20.8002	350.711	20.7566	348.837	20.8919	249.967	20.8283	353.182	20.891	251.029
7999	20.8053	312.149	20.7624	309.938	20.8984	210.403	20.8329	314.919	20.8974	211.479
8000	20.8151	256.911	20.7739	254.372	20.9084	155.668	20.8416	259.971	20.9074	156.756
8001	20.8386	173.32	20.8028	170.077	20.9271	88.5275	20.8618	176.912	20.9261	89.633
8002	20.8825	57.7918	20.8597	54.2029	20.9822	18.3888	20.8986	61.6963	20.9792	19.2267
8003	21.1009	0	21.1452	0	21.1324	0	21.0732	0	21.1284	-1.32455e-10
8004	21.1948	0	21.2392	0	21.1758	0	21.1614	0	21.1711	0
8005	21.2431	0	21.2721	0	21.2141	0	21.2139	0	21.209	0
8006	21.2243	0	21.2265	0	21.2283	0	21.2083	0	21.2232	0
8007	21.0401	0	20.9672	0	21.1129	0	21.068	1.32455e-10	21.1082	1.32455e-10
8008	20.9206	27.6871	20.8769	49.1776	20.978	1.92716	20.9455	16.2312	20.9767	2.2771
8009	20.882	146.717	20.8398	163.888	20.9481	79.0314	20.9071	134.236	20.9473	80.1501
8010	20.8618	229.749	20.8226	239.641	20.9312	154.556	20.8856	223.1	20.9305	155.398
8011	20.8522	279.934	20.8159	284.524	20.9229	202.649	20.8745	277.656	20.9221	203.456
8012	20.8467	286.687	20.8124	287.326	20.9186	207.766	20.8679	287.728	20.9177	208.681
8013	20.84	294.259	20.8061	292.849	20.9141	213.425	20.8611	297.06	20.913	214.497
8014	20.8369	300.224	20.8035	297.582	20.9119	217.836	20.8578	304.128	20.9107	219.091
8015	20.8306	308.263	20.7963	304.912	20.908	223.841	20.852	312.844	20.9067	225.293
8016	20.8247	319.848	20.7892	316.175	20.9045	232.6	20.8468	324.785	20.903	234.24
8017	20.8223	325.505	20.7863	321.717	20.903	236.79	20.8446	330.617	20.9013	238.572
8018	20.8208	327.968	20.7845	324.169	20.9021	238.472	20.8434	333.174	20.9003	240.389
8019	20.8138	336.283	20.7758	332.612	20.8981	244.703	20.8375	341.448	20.8962	246.729
8020	20.8109	345.035	20.772	341.531	20.8964	251.264	20.8351	350.116	20.8944	253.381
8021	20.8072	351.347	20.7672	348.025	20.8942	255.912	20.832	356.327	20.8922	258.102
8022	20.8027	359.168	20.7615	356.053	20.8917	261.729	20.8283	364.01	20.8896	263.972
8023	20.7998	365.234	20.7577	362.309	20.89	266.181	20.8259	369.942	20.8879	268.459
8024	20.8	365.779	20.7579	362.971	20.8902	266.559	20.8262	370.405	20.8881	268.858
8025	20.8052	354.735	20.7641	351.908	20.8934	259.058	20.8307	359.377	20.8913	261.367
8026	20.8105	336.992	20.7703	334.234	20.8966	247.296	20.8354	341.586	20.8945	249.606
8027	20.7986	344.223	20.755	341.922	20.8901	254.464	20.8256	348.436	20.888	256.767
8028	20.7978	351.377	20.7534	349.524	20.8897	262.333	20.8253	355.21	20.8876	264.615
8029	20.7912	360.949	20.7445	359.809	20.8857	270.204	20.82	364.225	20.8837	272.453
8030	20.7889	372.914	20.7414	372.348	20.8843	278.644	20.8183	375.723	20.8823	280.846
8031	20.779	386.497	20.7289	386.245	20.8783	288.409	20.8101	389.008	20.8764	290.552
8032	20.7748	407.751	20.7236	407.898	20.8755	301.69	20.8065	409.911	20.8736	303.768
8033	20.774	415.905	20.7231	415.907	20.8749	304.992	20.8057	418.11	20.8731	307.002
8034	20.7737	413.687	20.7232	413.154	20.8748	302.148	20.8053	416.217	20.8731	304.09
8035	20.7684	418.082	20.7169	417.289	20.8719	304.98	20.8007	420.74	20.8702	306.875
8036	20.7626	428.834	20.7098	427.943	20.8686	312.796	20.7958	431.492	20.867	314.646
8037	20.7553	441.381	20.7009	440.503	20.8646	322.125	20.7897	443.963	20.8629	323.94
8038	20.745	458.483	20.688	457.698	20.8587	335.049	20.781	460.929	20.8571	336.83
8039	20.7426	469.429	20.6851	468.7	20.8574	343.182	20.779	471.782	20.8558	344.926
8040	20.7395	474.013	20.6812	473.322	20.8557	346.357	20.7764	476.296	20.8541	348.063
8041	20.7403	474.171	20.6822	473.508	20.8562	346.102	20.7772	476.398	20.8547	347.772
8042	20.7348	478.356	20.6752	477.777	20.8531	348.954	20.7726	480.47	20.8516	350.584
8043	20.7292	489.577	20.6683	489.139	20.85	357.226	20.7679	491.517	20.8485	358.812
8044	20.7268	495.7	20.6652	495.349	20.8486	361.59	20.766	497.524	20.8472	363.134
8045	20.7204	503.588	20.6573	503.335	20.8451	367.355	20.7607	505.284	20.8437	368.858
