Zeit [h]	Var12.1.Buero110.OperativeTemperatur [C]	Var12.1.Buero110.Heizleistung [W]	Var12.2.Buero110.OperativeTemperatur [C]	Var12.2.Buero110.Heizleistung [W]	Var12.2.Buero108.OperativeTemperatur [C]	Var12.2.Buero108.Heizleistung [W]	Var12.3.Buero110.OperativeTemperatur [C]	Var12.3.Buero110.Heizleistung [W]	Var12.3.Buero108.OperativeTemperatur [C]	Var12.3.Buero108.Heizleistung [W]
6962.5	20.443	391	20.743	416	20.893	257	20.743	416	20.892	258
6963.5	20.433	402	20.737	428	20.886	269	20.736	428	20.886	269
6964.5	20.422	414	20.73	441	20.88	282	20.73	441	20.879	282
6965.5	20.412	424	20.723	452	20.873	293	20.723	452	20.873	294
6966.5	20.404	395	20.719	423	20.869	263	20.719	423	20.869	264
6967.5	20.588	147	20.886	124	20.914	145	20.886	124	20.914	145
6968.5	20.491	203	20.797	212	20.895	134	20.797	212	20.894	134
6969.5	20.509	169	20.814	173	20.913	94	20.814	173	20.912	95
6970.5	20.525	134	20.827	136	20.935	46	20.827	136	20.934	46
6971.5	20.531	133	20.831	134	20.954	23	20.831	134	20.954	23
6972.5	20.531	125	20.829	127	20.961	5	20.829	127	20.961	6
6973.5	20.555	77	20.848	73	21.06	0	20.848	73	21.056	0
6974.5	20.547	93	20.839	92	21.046	0	20.839	92	21.043	0
6975.5	20.555	98	20.844	95	21.066	0	20.844	95	21.063	0
6976.5	20.602	96	20.886	80	21.124	0	20.886	80	21.119	0
6977.5	20.529	239	20.819	245	20.975	88	20.819	245	20.974	89
6978.5	20.512	309	20.803	320	20.962	158	20.803	320	20.961	159
6979.5	20.495	335	20.789	350	20.95	184	20.789	350	20.949	185
6980.5	20.479	356	20.776	374	20.939	204	20.776	374	20.938	206
6981.5	20.463	371	20.764	392	20.928	220	20.764	392	20.927	221
6982.5	20.449	385	20.753	408	20.918	235	20.753	408	20.917	236
6983.5	20.435	399	20.743	424	20.908	250	20.743	424	20.908	251
6984.5	20.422	411	20.734	437	20.899	262	20.734	437	20.899	263
6985.5	20.409	422	20.726	450	20.891	275	20.726	450	20.891	276
6986.5	20.397	433	20.718	462	20.883	287	20.718	462	20.883	288
6987.5	20.385	443	20.71	474	20.876	299	20.71	474	20.875	299
6988.5	20.374	454	20.703	485	20.868	311	20.703	485	20.868	311
6989.5	20.363	463	20.696	496	20.862	321	20.696	496	20.861	321
6990.5	20.355	430	20.692	463	20.858	288	20.692	463	20.857	289
6991.5	20.505	217	20.83	207	20.895	179	20.83	207	20.895	179
6992.5	21.022	0	21.385	0	21.077	0	21.372	0	21.074	0
6993.5	20.548	98	20.867	85	20.919	83	20.865	87	20.919	83
6994.5	20.551	72	20.867	62	20.935	37	20.865	64	20.935	37
6995.5	20.548	85	20.861	78	20.95	23	20.86	80	20.949	23
6996.5	20.545	87	20.855	83	20.958	7	20.854	84	20.958	8
6997.5	20.548	65	20.854	62	21.008	0	20.854	63	21.006	0
6998.5	20.54	80	20.845	79	21.007	0	20.844	80	21.005	0
6999.5	20.547	83	20.849	80	21.038	0	20.849	81	21.035	0
7000.5	20.58	95	20.877	84	21.06	0	20.877	84	21.057	0
7001.5	20.516	227	20.818	235	20.96	99	20.818	235	20.959	100
7002.5	20.498	298	20.802	309	20.948	166	20.802	310	20.947	167
7003.5	20.482	319	20.789	333	20.938	184	20.789	334	20.937	185
7004.5	20.468	335	20.777	351	20.928	198	20.777	352	20.928	198
7005.5	20.455	355	20.767	373	20.919	216	20.767	373	20.919	216
7006.5	20.441	375	20.757	395	20.91	235	20.756	395	20.91	235
7007.5	20.429	388	20.747	410	20.902	247	20.747	410	20.902	248
7008.5	20.417	398	20.739	421	20.894	257	20.738	421	20.894	258
7009.5	20.406	411	20.731	435	20.887	270	20.731	435	20.887	271
7010.5	20.395	422	20.723	447	20.88	281	20.723	447	20.88	282
7011.5	20.384	433	20.716	459	20.873	293	20.716	459	20.873	294
7012.5	20.374	444	20.709	471	20.867	305	20.709	471	20.867	305
7013.5	20.363	455	20.703	483	20.861	317	20.703	483	20.86	317
7014.5	20.355	428	20.698	456	20.857	289	20.698	456	20.856	290
7015.5	20.507	215	20.837	200	20.895	181	20.837	200	20.895	182
7016.5	20.43	250	20.766	260	20.879	163	20.766	261	20.879	163
7017.5	20.45	209	20.785	215	20.897	119	20.785	215	20.897	119
7018.5	20.466	175	20.798	177	20.919	71	20.798	177	20.919	72
7019.5	20.474	181	20.803	182	20.938	58	20.803	183	20.938	58
7020.5	20.485	164	20.811	163	20.956	27	20.811	163	20.956	27
7021.5	20.498	128	20.821	125	20.995	0	20.821	125	20.993	0
7022.5	20.503	129	20.824	125	21.017	0	20.823	125	21.016	0
7023.5	20.501	141	20.819	139	21.014	0	20.819	139	21.012	0
7024.5	20.488	202	20.807	204	20.966	51	20.807	204	20.966	52
7025.5	20.458	294	20.78	304	20.947	138	20.78	304	20.946	139
7026.5	20.443	356	20.767	369	20.935	200	20.767	369	20.934	200
7027.5	20.43	376	20.756	392	20.925	220	20.756	392	20.924	220
7028.5	20.416	394	20.745	412	20.915	237	20.745	412	20.915	238
7029.5	20.403	410	20.736	430	20.906	254	20.736	430	20.906	255
7030.5	20.391	426	20.726	448	20.897	271	20.726	448	20.897	271
7031.5	20.378	438	20.717	462	20.888	284	20.717	462	20.888	284
7032.5	20.366	450	20.709	476	20.88	297	20.709	476	20.88	297
7033.5	20.354	462	20.701	490	20.872	310	20.701	490	20.872	310
7034.5	20.343	472	20.693	500	20.865	321	20.693	500	20.865	321
7035.5	20.332	480	20.686	510	20.858	330	20.686	510	20.858	330
7036.5	20.321	489	20.68	520	20.852	340	20.68	520	20.852	340
7037.5	20.311	495	20.673	527	20.846	347	20.673	527	20.846	347
7038.5	20.304	461	20.67	493	20.842	313	20.67	493	20.842	314
7039.5	20.395	311	20.754	317	20.868	222	20.754	317	20.868	223
7040.5	20.591	55	20.931	9	20.95	51	20.931	9	20.95	51
7041.5	20.43	211	20.781	217	20.885	141	20.781	217	20.885	141
7042.5	20.41	220	20.762	233	20.881	136	20.762	233	20.881	136
7043.5	20.402	243	20.754	258	20.879	151	20.754	258	20.879	151
7044.5	20.485	147	20.828	140	20.918	81	20.828	140	20.918	82
7045.5	20.427	179	20.773	189	20.891	89	20.773	189	20.891	89
7046.5	20.428	176	20.772	185	20.894	78	20.772	185	20.894	78
7047.5	20.473	132	20.811	129	20.915	45	20.811	129	20.915	46
7048.5	20.446	206	20.784	211	20.9	108	20.784	211	20.9	108
7049.5	20.432	280	20.77	288	20.893	173	20.77	288	20.893	173
7050.5	20.428	329	20.765	337	20.891	217	20.765	337	20.891	217
7051.5	20.427	336	20.763	343	20.89	219	20.763	343	20.89	219
7052.5	20.426	342	20.761	349	20.889	222	20.761	349	20.889	222
7053.5	20.427	348	20.76	353	20.889	225	20.76	353	20.889	225
7054.5	20.427	353	20.76	357	20.888	228	20.76	357	20.888	228
7055.5	20.428	357	20.759	360	20.888	230	20.759	360	20.888	230
7056.5	20.429	360	20.759	363	20.887	232	20.759	363	20.887	232
7057.5	20.43	363	20.759	364	20.887	233	20.759	364	20.887	233
7058.5	20.432	365	20.76	366	20.886	236	20.76	366	20.886	236
7059.5	20.433	368	20.76	368	20.886	238	20.76	368	20.886	238
7060.5	20.435	371	20.76	371	20.885	241	20.76	371	20.885	241
7061.5	20.435	374	20.759	373	20.884	244	20.759	373	20.884	244
7062.5	20.438	336	20.761	335	20.885	207	20.761	335	20.885	207
7063.5	20.452	276	20.773	271	20.891	150	20.773	271	20.891	150
7064.5	20.528	157	20.84	132	20.923	62	20.84	132	20.923	62
7065.5	20.509	168	20.82	152	20.915	65	20.82	152	20.915	65
7066.5	20.533	128	20.839	107	20.934	21	20.839	107	20.934	21
7067.5	20.534	141	20.836	123	20.938	30	20.836	123	20.938	30
7068.5	20.555	117	20.851	95	20.962	0	20.851	95	20.962	0
7069.5	20.578	68	20.868	42	21.065	0	20.868	42	21.062	0
7070.5	20.584	68	20.87	43	21.081	0	20.87	43	21.077	0
7071.5	20.617	47	20.896	14	21.102	0	20.896	14	21.097	0
7072.5	20.595	117	20.872	94	20.998	0	20.872	94	20.995	0
7073.5	20.571	204	20.848	189	20.966	71	20.848	189	20.965	72
7074.5	20.561	262	20.837	251	20.957	130	20.837	251	20.956	131
7075.5	20.553	278	20.829	270	20.95	146	20.829	270	20.949	147
7076.5	20.546	290	20.822	285	20.943	159	20.822	285	20.942	160
7077.5	20.538	300	20.814	297	20.936	170	20.814	297	20.935	171
7078.5	20.531	310	20.808	309	20.929	181	20.808	309	20.929	182
7079.5	20.524	321	20.801	322	20.923	193	20.801	322	20.923	194
7080.5	20.516	333	20.795	336	20.917	207	20.795	336	20.917	207
7081.5	20.509	342	20.789	347	20.911	217	20.789	347	20.911	218
7082.5	20.502	347	20.783	353	20.906	223	20.783	353	20.906	224
7083.5	20.497	348	20.779	355	20.902	226	20.779	355	20.901	226
7084.5	20.493	349	20.776	357	20.898	228	20.776	357	20.898	229
7085.5	20.488	352	20.772	361	20.894	233	20.772	361	20.894	233
7086.5	20.486	319	20.771	328	20.893	200	20.771	328	20.892	200
7087.5	20.537	217	20.817	212	20.909	128	20.817	212	20.908	128
7088.5	20.785	0	21.111	0	21.036	0	21.106	0	21.033	0
7089.5	20.6	86	20.873	67	20.935	28	20.872	68	20.935	29
7090.5	20.602	67	20.871	51	20.942	0	20.87	52	20.942	0
7091.5	20.607	81	20.873	66	20.951	5	20.872	67	20.95	5
7092.5	20.613	73	20.874	58	20.971	0	20.874	59	20.97	0
7093.5	20.617	43	20.875	28	21.02	0	20.874	29	21.017	0
7094.5	20.753	0	21.037	0	21.129	0	21.032	0	21.123	0
7095.5	20.672	1	20.959	0	21.084	0	20.956	0	21.078	0
7096.5	20.647	75	20.896	52	20.994	0	20.895	54	20.991	0
7097.5	20.631	154	20.878	138	20.965	58	20.878	139	20.964	60
7098.5	20.621	210	20.867	198	20.957	112	20.867	199	20.956	113
7099.5	20.614	221	20.859	212	20.952	121	20.859	213	20.951	122
7100.5	20.609	233	20.853	226	20.948	131	20.853	227	20.947	132
7101.5	20.605	244	20.848	239	20.944	140	20.848	239	20.944	142
7102.5	20.602	252	20.844	248	20.941	147	20.843	248	20.94	148
7103.5	20.598	257	20.84	254	20.938	151	20.839	254	20.937	152
7104.5	20.594	262	20.835	260	20.934	156	20.835	260	20.934	157
7105.5	20.589	270	20.831	269	20.93	165	20.831	269	20.929	165
7106.5	20.585	277	20.827	277	20.926	173	20.827	278	20.926	173
7107.5	20.581	286	20.823	288	20.922	183	20.823	288	20.922	183
7108.5	20.574	299	20.817	302	20.917	196	20.817	302	20.917	197
7109.5	20.567	308	20.812	313	20.912	206	20.811	313	20.912	207
7110.5	20.564	276	20.809	281	20.911	174	20.809	281	20.911	174
7111.5	20.577	215	20.822	217	20.917	119	20.822	217	20.917	119
7112.5	20.642	104	20.881	88	20.944	36	20.881	89	20.944	37
7113.5	20.603	133	20.844	131	20.926	54	20.844	131	20.926	55
7114.5	20.642	71	20.878	60	20.971	0	20.878	60	20.97	0
7115.5	20.657	57	20.889	43	21.037	0	20.889	43	21.034	0
7116.5	20.674	23	20.902	6	21.128	0	20.902	6	21.123	0
7117.5	20.715	0	20.959	0	21.212	0	20.956	0	21.203	0
7118.5	20.672	5	20.912	0	21.17	0	20.911	0	21.162	0
7119.5	20.791	0	21.038	0	21.236	0	21.033	0	21.224	0
7120.5	20.703	36	20.92	9	21.144	0	20.92	11	21.134	0
7121.5	20.682	119	20.898	102	21.032	0	20.898	103	21.025	0
7122.5	20.674	177	20.888	163	21.001	42	20.888	164	20.999	46
7123.5	20.667	193	20.881	183	20.994	61	20.881	184	20.991	64
7124.5	20.662	204	20.874	196	20.986	74	20.874	197	20.984	77
7125.5	20.656	214	20.868	208	20.979	86	20.868	208	20.977	89
7126.5	20.65	224	20.862	221	20.972	100	20.862	221	20.971	102
7127.5	20.645	233	20.857	231	20.966	111	20.857	231	20.965	113
7128.5	20.64	242	20.853	241	20.961	122	20.852	241	20.959	124
7129.5	20.634	251	20.847	252	20.955	134	20.847	252	20.953	136
7130.5	20.628	259	20.842	262	20.949	145	20.842	262	20.948	147
7131.5	20.623	264	20.838	267	20.944	151	20.838	268	20.943	153
7132.5	20.619	263	20.835	267	20.94	153	20.835	267	20.939	154
7133.5	20.616	264	20.832	269	20.936	156	20.832	270	20.935	158
7134.5	20.615	231	20.831	236	20.934	124	20.831	236	20.933	125
7135.5	20.628	169	20.843	171	20.939	69	20.843	171	20.938	70
7136.5	20.662	90	20.874	83	20.952	7	20.874	83	20.952	8
7137.5	20.731	7	20.959	0	21.05	0	20.958	0	21.046	0
7138.5	20.717	7	20.94	0	21.082	0	20.939	0	21.076	0
7139.5	20.742	0	20.974	0	21.157	0	20.971	0	21.149	0
7140.5	20.8	0	21.026	0	21.239	0	21.021	0	21.228	0
7141.5	20.809	0	21.029	0	21.245	0	21.023	0	21.232	0
7142.5	20.972	0	21.189	0	21.32	0	21.178	0	21.304	0
7143.5	20.918	0	21.14	0	21.295	0	21.128	0	21.278	0
7144.5	20.783	0	21.023	0	21.213	0	21.012	0	21.196	0
7145.5	20.755	70	20.946	37	21.115	0	20.943	42	21.101	0
7146.5	20.744	131	20.933	105	21.03	0	20.93	109	21.026	7
7147.5	20.734	148	20.921	128	21.02	19	20.919	131	21.016	25
7148.5	20.726	163	20.912	147	21.012	36	20.91	150	21.008	42
7149.5	20.718	171	20.903	159	21.004	47	20.902	161	21	52
7150.5	20.711	177	20.896	168	20.996	56	20.894	170	20.993	60
7151.5	20.704	190	20.888	183	20.988	71	20.887	185	20.985	76
7152.5	20.695	204	20.881	201	20.98	89	20.88	202	20.977	93
7153.5	20.687	214	20.873	213	20.972	102	20.872	215	20.97	106
7154.5	20.68	218	20.867	219	20.965	109	20.866	221	20.963	112
7155.5	20.675	223	20.862	226	20.96	117	20.862	227	20.958	119
7156.5	20.67	228	20.858	231	20.955	123	20.858	232	20.953	126
7157.5	20.666	229	20.855	233	20.951	127	20.855	234	20.949	129
7158.5	20.665	192	20.854	197	20.949	92	20.854	197	20.947	94
7159.5	20.741	64	20.924	47	20.97	13	20.923	48	20.968	15
7160.5	21.669	0	21.842	0	21.416	0	21.815	0	21.401	0
7161.5	21.102	0	21.287	0	21.177	0	21.271	0	21.167	0
7162.5	21.197	0	21.368	0	21.268	0	21.345	0	21.254	0
7163.5	21.212	0	21.383	0	21.329	0	21.357	0	21.313	0
7164.5	21.194	0	21.363	0	21.332	0	21.333	0	21.314	0
7165.5	21.214	0	21.375	0	21.357	0	21.342	0	21.336	0
7166.5	21.294	0	21.453	0	21.403	0	21.415	0	21.379	0
7167.5	21.354	0	21.511	0	21.451	0	21.468	0	21.425	0
7168.5	21.212	0	21.386	0	21.358	0	21.343	0	21.332	0
7169.5	21.063	0	21.257	0	21.267	0	21.215	0	21.241	0
7170.5	20.923	0	21.137	0	21.18	0	21.096	0	21.156	0
7171.5	20.875	25	21.052	0	21.133	0	21.014	1	21.109	0
7172.5	20.853	51	21.005	16	21.102	0	20.993	34	21.078	0
7173.5	20.835	68	20.986	42	21.078	0	20.976	57	21.054	0
7174.5	20.819	87	20.97	67	21.049	0	20.961	81	21.032	4
7175.5	20.806	104	20.955	89	21.03	7	20.948	100	21.023	18
7176.5	20.793	119	20.943	109	21.021	21	20.937	118	21.014	32
7177.5	20.782	133	20.932	126	21.013	35	20.927	135	21.006	45
7178.5	20.772	143	20.923	140	21.005	46	20.918	147	20.999	54
7179.5	20.763	155	20.914	154	20.998	59	20.91	160	20.992	66
7180.5	20.755	165	20.907	165	20.991	69	20.904	170	20.986	76
7181.5	20.747	175	20.901	177	20.985	80	20.898	181	20.981	87
7182.5	20.742	144	20.896	147	20.981	51	20.894	151	20.977	56
7183.5	20.748	85	20.903	86	20.988	0	20.9	89	20.979	1
7184.5	20.766	26	20.919	22	21.06	0	20.917	25	21.048	0
7185.5	20.769	16	20.922	11	21.081	0	20.92	13	21.068	0
7186.5	20.764	15	20.917	12	21.089	0	20.915	14	21.075	0
7187.5	20.762	38	20.914	35	21.064	0	20.913	37	21.05	0
7188.5	20.845	0	21.009	0	21.136	0	21.003	0	21.12	0
7189.5	20.863	0	21.023	0	21.155	0	21.016	0	21.138	0
7190.5	20.99	0	21.144	0	21.219	0	21.133	0	21.199	0
7191.5	20.988	0	21.14	0	21.22	0	21.127	0	21.199	0
7192.5	20.846	0	21.014	0	21.133	0	21.004	0	21.113	0
7193.5	20.8	64	20.947	52	21.031	0	20.944	57	21.014	0
7194.5	20.787	119	20.934	112	21.004	39	20.931	116	20.998	47
7195.5	20.776	134	20.923	131	20.996	52	20.921	134	20.991	60
7196.5	20.765	146	20.913	147	20.989	64	20.911	150	20.984	71
7197.5	20.756	156	20.905	159	20.982	74	20.903	161	20.978	80
7198.5	20.747	166	20.898	171	20.976	84	20.896	173	20.972	90
7199.5	20.739	178	20.891	185	20.97	96	20.889	187	20.966	102
7200.5	20.731	187	20.884	196	20.965	106	20.883	198	20.961	111
7201.5	20.724	194	20.879	204	20.96	114	20.878	205	20.957	118
7202.5	20.716	206	20.873	217	20.954	126	20.872	218	20.952	131
7203.5	20.707	221	20.867	234	20.949	142	20.866	235	20.947	146
7204.5	20.7	228	20.862	242	20.945	150	20.861	243	20.943	154
7205.5	20.693	230	20.857	245	20.941	152	20.856	246	20.939	155
7206.5	20.688	197	20.854	212	20.938	119	20.853	213	20.936	122
7207.5	20.746	93	20.908	91	20.955	54	20.908	92	20.954	57
7208.5	21.482	0	21.635	0	21.286	0	21.614	0	21.273	0
7209.5	21.01	0	21.17	0	21.09	0	21.158	0	21.081	0
7210.5	21.086	0	21.23	0	21.177	0	21.213	0	21.165	0
7211.5	21.102	0	21.244	0	21.24	0	21.224	0	21.225	0
7212.5	21.055	0	21.194	0	21.21	0	21.172	0	21.195	0
7213.5	21.072	0	21.202	0	21.238	0	21.178	0	21.22	0
7214.5	21.215	0	21.34	0	21.313	0	21.31	0	21.293	0
7215.5	21.183	0	21.309	0	21.299	0	21.277	0	21.277	0
7216.5	21.042	0	21.184	0	21.213	0	21.153	0	21.192	0
7217.5	20.868	0	21.031	0	21.105	0	21.004	0	21.086	0
7218.5	20.83	62	20.976	52	21.029	10	20.967	65	21.023	19
7219.5	20.81	87	20.956	84	21.018	27	20.949	95	21.013	36
7220.5	20.791	111	20.939	113	21.008	46	20.933	123	21.003	53
7221.5	20.772	131	20.923	138	20.998	62	20.918	146	20.993	69
7222.5	20.757	152	20.91	162	20.989	79	20.905	169	20.985	85
7223.5	20.744	174	20.9	186	20.983	97	20.896	192	20.979	103
7224.5	20.729	197	20.888	212	20.974	118	20.884	217	20.971	123
7225.5	20.711	220	20.874	238	20.964	140	20.871	242	20.961	145
7226.5	20.695	241	20.863	262	20.956	160	20.86	265	20.953	164
7227.5	20.68	258	20.852	281	20.948	175	20.85	284	20.946	179
7228.5	20.664	271	20.841	296	20.94	188	20.839	299	20.938	191
7229.5	20.647	285	20.829	314	20.931	202	20.828	316	20.929	206
7230.5	20.634	258	20.821	287	20.926	174	20.82	289	20.924	177
7231.5	20.691	140	20.876	152	20.942	95	20.874	154	20.941	97
7232.5	21.304	0	21.478	0	21.21	0	21.46	0	21.2	0
7233.5	20.805	0	20.988	0	20.994	0	20.98	0	20.988	0
7234.5	20.776	0	20.95	0	21.003	0	20.941	0	20.996	0
7235.5	20.763	0	20.939	0	21.039	0	20.936	4	21.031	0
7236.5	20.76	0	20.932	1	21.073	0	20.93	4	21.064	0
7237.5	20.732	0	20.91	10	21.064	0	20.908	13	21.055	0
7238.5	20.72	15	20.902	28	21.06	0	20.9	31	21.051	0
7239.5	20.761	0	20.931	0	21.094	0	20.926	0	21.083	0
7240.5	20.707	81	20.89	97	20.987	5	20.889	99	20.984	10
7241.5	20.684	161	20.87	183	20.974	79	20.869	185	20.971	83
7242.5	20.668	217	20.858	241	20.965	131	20.856	243	20.963	135
7243.5	20.655	232	20.848	257	20.958	142	20.847	258	20.956	146
7244.5	20.642	245	20.839	271	20.951	152	20.838	272	20.949	155
7245.5	20.631	256	20.831	282	20.945	161	20.83	283	20.943	164
7246.5	20.62	267	20.824	295	20.939	172	20.823	295	20.938	174
7247.5	20.61	279	20.817	306	20.934	182	20.817	307	20.932	184
7248.5	20.601	288	20.811	316	20.929	190	20.811	317	20.927	193
7249.5	20.592	297	20.806	325	20.924	199	20.805	326	20.922	201
7250.5	20.584	305	20.8	333	20.919	206	20.8	333	20.918	208
7251.5	20.575	313	20.795	341	20.914	214	20.795	341	20.913	215
7252.5	20.567	319	20.79	347	20.91	220	20.79	348	20.909	222
7253.5	20.56	324	20.786	352	20.906	225	20.786	353	20.905	226
7254.5	20.556	289	20.785	316	20.905	189	20.785	317	20.904	191
7255.5	20.558	236	20.789	260	20.907	137	20.789	260	20.906	138
7256.5	20.584	166	20.814	183	20.919	78	20.814	183	20.918	79
7257.5	20.622	120	20.85	125	20.934	49	20.849	126	20.934	50
7258.5	20.593	137	20.824	151	20.923	56	20.824	151	20.922	57
7259.5	20.61	131	20.839	140	20.938	45	20.839	141	20.938	46
7260.5	20.62	121	20.847	128	20.951	27	20.847	128	20.951	27
7261.5	20.673	44	20.895	37	20.994	0	20.895	37	20.992	0
7262.5	20.694	22	20.913	11	21.015	0	20.913	12	21.012	0
7263.5	20.662	59	20.882	60	20.964	0	20.882	60	20.963	0
7264.5	20.636	129	20.858	138	20.947	59	20.858	138	20.947	60
7265.5	20.616	205	20.841	219	20.937	129	20.841	219	20.936	129
7266.5	20.601	268	20.828	285	20.929	188	20.828	285	20.928	189
7267.5	20.587	288	20.818	307	20.922	204	20.818	307	20.922	205
7268.5	20.575	300	20.809	321	20.917	213	20.809	321	20.916	214
7269.5	20.565	307	20.801	330	20.912	218	20.801	330	20.911	218
7270.5	20.556	313	20.795	336	20.908	221	20.795	336	20.907	221
7271.5	20.548	321	20.79	345	20.904	227	20.79	345	20.904	227
7272.5	20.541	328	20.785	352	20.901	232	20.785	352	20.9	233
7273.5	20.534	334	20.781	359	20.897	238	20.781	359	20.897	238
7274.5	20.527	341	20.777	365	20.894	243	20.777	365	20.894	243
7275.5	20.521	343	20.773	367	20.892	244	20.773	367	20.892	244
7276.5	20.516	344	20.771	368	20.889	244	20.771	368	20.889	245
7277.5	20.512	347	20.768	370	20.887	246	20.768	370	20.887	247
7278.5	20.511	311	20.769	334	20.888	210	20.769	334	20.888	210
7279.5	20.522	251	20.781	269	20.894	153	20.781	269	20.894	153
7280.5	20.578	151	20.831	153	20.919	75	20.831	153	20.919	75
7281.5	20.597	122	20.848	121	20.926	57	20.848	121	20.926	57
7282.5	20.629	81	20.876	73	20.939	30	20.876	73	20.939	30
7283.5	20.586	139	20.836	144	20.922	70	20.836	144	20.922	70
7284.5	20.597	119	20.844	122	20.934	43	20.844	122	20.933	44
7285.5	20.589	105	20.836	111	20.929	27	20.836	111	20.928	27
7286.5	20.595	101	20.841	105	20.936	17	20.841	105	20.936	17
7287.5	20.605	97	20.848	99	20.947	5	20.848	99	20.947	5
7288.5	20.598	156	20.842	160	20.937	71	20.842	160	20.937	71
7289.5	20.578	235	20.823	245	20.926	145	20.823	245	20.926	145
7290.5	20.568	284	20.815	295	20.92	191	20.815	295	20.92	191
7291.5	20.561	294	20.809	307	20.916	199	20.809	307	20.916	200
7292.5	20.553	311	20.803	325	20.912	215	20.803	325	20.912	215
7293.5	20.542	330	20.794	346	20.906	233	20.794	346	20.906	233
7294.5	20.53	344	20.786	362	20.899	246	20.786	362	20.899	246
7295.5	20.519	354	20.778	374	20.893	255	20.778	374	20.893	255
7296.5	20.508	363	20.771	385	20.888	264	20.771	385	20.888	264
7297.5	20.498	372	20.764	395	20.883	272	20.764	395	20.883	272
7298.5	20.488	378	20.757	403	20.878	278	20.757	403	20.878	278
7299.5	20.478	388	20.751	414	20.873	287	20.751	414	20.873	287
7300.5	20.468	395	20.745	422	20.869	294	20.745	422	20.869	294
7301.5	20.458	399	20.739	427	20.864	297	20.739	427	20.864	298
7302.5	20.452	367	20.736	395	20.862	264	20.736	395	20.862	264
7303.5	20.479	285	20.763	304	20.873	199	20.763	304	20.873	199
7304.5	20.654	52	20.921	24	20.946	40	20.921	24	20.946	40
7305.5	20.833	0	21.132	0	21.068	0	21.126	0	21.066	0
7306.5	20.593	84	20.864	81	20.924	52	20.863	82	20.924	52
7307.5	20.6	84	20.867	82	20.94	34	20.866	82	20.94	34
7308.5	20.604	66	20.869	64	20.952	2	20.868	65	20.952	3
7309.5	20.596	55	20.859	56	20.97	0	20.859	57	20.968	0
7310.5	20.588	77	20.85	81	20.949	0	20.85	81	20.948	0
7311.5	20.634	41	20.89	33	21.015	0	20.89	33	21.013	0
7312.5	20.584	140	20.844	146	20.944	57	20.844	147	20.944	57
7313.5	20.568	213	20.829	224	20.935	124	20.829	224	20.935	124
7314.5	20.558	267	20.819	279	20.929	173	20.819	279	20.929	173
7315.5	20.55	279	20.812	292	20.925	180	20.812	293	20.925	181
7316.5	20.542	288	20.806	302	20.921	185	20.806	302	20.921	186
7317.5	20.536	296	20.801	310	20.917	191	20.801	310	20.917	191
7318.5	20.53	304	20.796	318	20.914	196	20.796	318	20.914	197
7319.5	20.526	309	20.793	323	20.911	200	20.793	323	20.911	201
7320.5	20.522	314	20.79	328	20.908	204	20.79	328	20.908	204
7321.5	20.518	319	20.787	332	20.905	208	20.787	332	20.905	209
7322.5	20.513	324	20.783	337	20.902	213	20.783	337	20.902	214
7323.5	20.509	330	20.781	343	20.899	219	20.781	343	20.899	219
7324.5	20.506	335	20.779	348	20.897	224	20.779	348	20.896	224
7325.5	20.504	340	20.777	353	20.895	230	20.777	353	20.895	230
7326.5	20.504	307	20.777	319	20.895	196	20.777	319	20.895	196
7327.5	20.507	257	20.781	267	20.897	146	20.781	267	20.897	146
7328.5	20.529	198	20.801	201	20.907	94	20.801	201	20.907	94
7329.5	20.559	163	20.828	159	20.92	72	20.828	159	20.92	73
7330.5	20.603	111	20.866	97	20.937	40	20.866	97	20.937	40
7331.5	20.554	183	20.82	185	20.913	98	20.82	185	20.913	98
7332.5	20.631	100	20.889	82	20.948	44	20.889	82	20.948	44
7333.5	20.627	83	20.882	69	20.944	28	20.882	69	20.944	28
7334.5	20.623	88	20.877	78	20.941	35	20.877	78	20.941	35
7335.5	20.606	111	20.861	107	20.932	52	20.861	107	20.932	52
7336.5	20.576	182	20.834	188	20.918	115	20.834	188	20.918	115
7337.5	20.555	263	20.816	274	20.908	190	20.816	274	20.908	190
7338.5	20.536	332	20.8	348	20.899	255	20.8	348	20.899	255
7339.5	20.518	354	20.787	374	20.891	272	20.787	374	20.891	273
7340.5	20.5	372	20.773	396	20.883	287	20.773	396	20.883	287
7341.5	20.483	388	20.761	415	20.876	299	20.761	415	20.876	300
7342.5	20.466	404	20.749	433	20.869	312	20.749	433	20.869	312
7343.5	20.45	416	20.738	448	20.862	321	20.738	448	20.862	321
7344.5	20.435	424	20.729	458	20.856	327	20.729	458	20.856	327
7345.5	20.421	435	20.719	471	20.851	336	20.719	471	20.851	336
7346.5	20.407	447	20.711	485	20.845	347	20.711	485	20.845	347
7347.5	20.393	457	20.702	496	20.84	355	20.702	496	20.84	355
7348.5	20.38	465	20.695	505	20.835	361	20.695	505	20.835	361
7349.5	20.368	472	20.688	513	20.83	366	20.688	513	20.83	366
7350.5	20.361	437	20.685	478	20.829	329	20.685	478	20.829	329
7351.5	20.367	377	20.693	413	20.835	269	20.693	413	20.835	269
7352.5	20.395	303	20.722	330	20.85	206	20.722	330	20.85	206
7353.5	20.458	225	20.78	235	20.879	153	20.78	235	20.879	153
7354.5	20.401	272	20.729	299	20.853	182	20.729	299	20.853	182
