Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
298798	56.831	173.076	78.178	177.026	45.708	103.241	64.749	43.388	58.367	7.562	69.534	174.771	36.205	151.780	32.562	8.116
298799	56.849	173.506	78.187	178.177	45.896	103.446	64.920	43.007	58.398	7.116	69.551	175.444	36.243	152.068	32.589	7.838
298800	56.866	173.937	78.191	179.329	46.084	103.652	65.090	42.619	58.427	6.669	69.565	176.118	36.280	152.357	32.616	7.560
298801	56.881	174.367	78.192	180.482	46.271	103.858	65.259	42.226	58.455	6.222	69.577	176.793	36.317	152.646	32.641	7.282
298802	56.896	174.798	78.188	181.634	46.458	104.066	65.426	41.828	58.480	5.774	69.586	177.469	36.354	152.935	32.666	7.003
298803	56.909	175.230	78.180	182.785	46.645	104.275	65.592	41.424	58.504	5.324	69.594	178.145	36.390	153.225	32.689	6.724
298804	56.921	175.661	78.167	183.934	46.832	104.485	65.757	41.014	58.526	4.875	69.599	178.821	36.426	153.514	32.712	6.445
298805	56.932	176.093	78.150	185.081	47.019	104.696	65.920	40.598	58.545	4.425	69.601	179.498	36.461	153.804	32.734	6.166
298806	56.942	176.525	78.129	186.224	47.206	104.908	66.082	40.177	58.563	3.974	69.602	180.174	36.497	154.094	32.755	5.887
298807	56.951	176.957	78.104	187.362	47.392	105.121	66.243	39.749	58.579	3.522	69.600	180.851	36.531	154.385	32.774	5.607
298808	56.958	177.389	78.074	188.496	47.578	105.335	66.402	39.315	58.593	3.071	69.596	181.528	36.566	154.675	32.793	5.328
298809	56.964	177.822	78.041	189.624	47.764	105.550	66.559	38.876	58.606	2.619	69.590	182.204	36.600	154.966	32.811	5.048
298810	56.970	178.254	78.003	190.746	47.950	105.767	66.715	38.430	58.616	2.166	69.582	182.880	36.634	155.257	32.828	4.768
298811	56.974	178.687	77.961	191.861	48.136	105.984	66.870	37.978	58.624	1.714	69.571	183.555	36.667	155.548	32.844	4.488
298812	56.977	179.120	77.915	192.968	48.321	106.203	67.023	37.519	58.630	1.261	69.558	184.229	36.700	155.839	32.859	4.208
298813	56.978	179.552	77.865	194.067	48.507	106.423	67.174	37.055	58.635	0.808	69.542	184.903	36.733	156.130	32.873	3.927
298814	56.979	179.985	77.811	195.156	48.692	106.645	67.324	36.584	58.637	0.354	69.525	185.576	36.765	156.422	32.886	3.647
298815	56.979	180.418	77.753	196.237	48.876	106.867	67.472	36.106	58.638	359.901	69.505	186.247	36.797	156.714	32.898	3.366
298816	56.977	180.851	77.691	197.307	49.061	107.091	67.619	35.622	58.636	359.448	69.483	186.918	36.828	157.006	32.909	3.086
298817	56.974	181.284	77.626	198.367	49.245	107.316	67.763	35.131	58.633	358.995	69.459	187.587	36.859	157.298	32.920	2.805
298818	56.970	181.716	77.557	199.417	49.429	107.542	67.906	34.634	58.628	358.542	69.432	188.254	36.890	157.590	32.929	2.524
298819	56.965	182.149	77.484	200.455	49.613	107.769	68.048	34.130	58.621	358.089	69.404	188.920	36.921	157.882	32.937	2.243
298820	56.959	182.581	77.407	201.481	49.797	107.998	68.187	33.619	58.612	357.637	69.373	189.584	36.951	158.175	32.944	1.962
298821	56.951	183.014	77.327	202.495	49.980	108.228	68.324	33.102	58.601	357.184	69.340	190.247	36.980	158.468	32.951	1.681
298822	56.943	183.446	77.243	203.497	50.164	108.460	68.460	32.578	58.588	356.732	69.304	190.907	37.009	158.761	32.956	1.400
298823	56.933	183.878	77.156	204.487	50.346	108.693	68.593	32.047	58.573	356.281	69.267	191.565	37.038	159.054	32.960	1.119
298824	56.922	184.309	77.066	205.464	50.529	108.927	68.725	31.509	58.556	355.830	69.227	192.222	37.067	159.348	32.964	0.838
298825	56.910	184.741	76.972	206.428	50.712	109.162	68.855	30.964	58.537	355.379	69.186	192.876	37.095	159.641	32.966	0.557
298826	56.897	185.172	76.876	207.378	50.894	109.399	68.982	30.413	58.516	354.929	69.142	193.527	37.122	159.935	32.967	0.276
298827	56.882	185.603	76.776	208.316	51.076	109.638	69.108	29.854	58.494	354.480	69.096	194.176	37.150	160.229	32.968	359.995
298828	56.867	186.034	76.673	209.240	51.257	109.878	69.231	29.289	58.469	354.031	69.047	194.822	37.177	160.523	32.967	359.714
298829	56.850	186.464	76.567	210.150	51.439	110.119	69.352	28.717	58.443	353.583	68.997	195.466	37.203	160.817	32.966	359.433
298830	56.833	186.894	76.458	211.048	51.620	110.362	69.471	28.137	58.415	353.136	68.945	196.107	37.229	161.111	32.963	359.152
298831	56.814	187.324	76.346	211.931	51.801	110.607	69.588	27.551	58.385	352.689	68.891	196.745	37.255	161.406	32.960	358.871
298832	56.794	187.753	76.232	212.801	51.981	110.853	69.702	26.959	58.353	352.244	68.834	197.380	37.280	161.700	32.956	358.590
298833	56.772	188.182	76.114	213.657	52.161	111.100	69.814	26.359	58.319	351.799	68.776	198.012	37.305	161.995	32.950	358.308
298834	56.750	188.610	75.995	214.500	52.341	111.350	69.924	25.752	58.283	351.356	68.715	198.641	37.330	162.290	32.944	358.028
298835	56.727	189.038	75.872	215.330	52.521	111.600	70.032	25.139	58.245	350.913	68.653	199.267	37.354	162.585	32.937	357.747
298836	56.702	189.466	75.747	216.146	52.700	111.853	70.137	24.519	58.206	350.471	68.589	199.889	37.378	162.881	32.928	357.466
298837	56.677	189.893	75.620	216.949	52.879	112.107	70.239	23.892	58.164	350.031	68.522	200.508	37.401	163.176	32.919	357.185
298838	56.650	190.319	75.490	217.738	53.058	112.362	70.339	23.259	58.121	349.592	68.454	201.124	37.424	163.472	32.909	356.904
298839	56.622	190.745	75.358	218.515	53.236	112.620	70.436	22.619	58.076	349.154	68.384	201.736	37.447	163.767	32.898	356.624
298840	56.593	191.170	75.224	219.278	53.414	112.879	70.531	21.972	58.029	348.717	68.312	202.345	37.469	164.063	32.886	356.343
298841	56.563	191.595	75.087	220.029	53.591	113.140	70.623	21.319	57.980	348.281	68.238	202.950	37.491	164.359	32.873	356.063
298842	56.532	192.019	74.949	220.767	53.769	113.403	70.713	20.660	57.929	347.847	68.162	203.551	37.512	164.655	32.859	355.782
298843	56.499	192.442	74.808	221.493	53.946	113.667	70.800	19.995	57.877	347.414	68.084	204.149	37.533	164.951	32.843	355.502
298844	56.466	192.865	74.665	222.206	54.122	113.933	70.884	19.323	57.823	346.983	68.004	204.743	37.554	165.248	32.827	355.222
298845	56.431	193.287	74.520	222.907	54.299	114.201	70.965	18.646	57.767	346.553	67.923	205.333	37.574	165.544	32.811	354.942
298846	56.396	193.709	74.374	223.596	54.474	114.471	71.044	17.963	57.709	346.124	67.840	205.919	37.594	165.841	32.793	354.663
298847	56.359	194.130	74.225	224.274	54.650	114.743	71.119	17.273	57.650	345.698	67.755	206.501	37.613	166.137	32.774	354.383
298848	56.321	194.550	74.075	224.940	54.825	115.017	71.192	16.579	57.588	345.272	67.669	207.080	37.632	166.434	32.754	354.103
298849	56.282	194.969	73.923	225.594	55.000	115.293	71.262	15.879	57.525	344.849	67.580	207.654	37.651	166.731	32.733	353.824
298850	56.242	195.388	73.770	226.237	55.174	115.570	71.329	15.174	57.461	344.427	67.490	208.225	37.669	167.028	32.711	353.545
298851	56.201	195.805	73.614	226.869	55.348	115.850	71.393	14.463	57.394	344.006	67.398	208.791	37.687	167.325	32.689	353.266
298852	56.159	196.222	73.457	227.491	55.521	116.132	71.454	13.748	57.326	343.588	67.305	209.354	37.704	167.623	32.665	352.987
298853	56.116	196.638	73.299	228.102	55.694	116.415	71.512	13.028	57.256	343.171	67.210	209.912	37.721	167.920	32.640	352.709
298854	56.072	197.054	73.139	228.702	55.867	116.701	71.566	12.304	57.184	342.756	67.113	210.467	37.738	168.217	32.615	352.430
298855	56.027	197.468	72.978	229.292	56.039	116.989	71.618	11.575	57.111	342.343	67.015	211.017	37.754	168.515	32.588	352.152
298856	55.980	197.882	72.815	229.872	56.211	117.279	71.667	10.842	57.036	341.931	66.915	211.563	37.770	168.813	32.561	351.874
298857	55.933	198.295	72.650	230.442	56.382	117.571	71.712	10.105	56.959	341.522	66.814	212.105	37.785	169.110	32.532	351.596
298858	55.884	198.706	72.485	231.003	56.553	117.866	71.754	9.365	56.881	341.114	66.711	212.643	37.800	169.408	32.503	351.319
298859	55.835	199.117	72.318	231.554	56.723	118.162	71.793	8.621	56.801	340.708	66.607	213.177	37.815	169.706	32.472	351.041
298860	55.784	199.527	72.150	232.096	56.893	118.461	71.829	7.874	56.719	340.305	66.501	213.706	37.829	170.004	32.441	350.764
298861	55.733	199.936	71.980	232.629	57.063	118.762	71.862	7.125	56.636	339.903	66.393	214.232	37.843	170.302	32.409	350.487
298862	55.680	200.344	71.810	233.153	57.232	119.065	71.891	6.372	56.551	339.503	66.284	214.753	37.856	170.601	32.376	350.211
298863	55.627	200.752	71.638	233.669	57.400	119.371	71.917	5.618	56.465	339.106	66.174	215.271	37.869	170.899	32.342	349.935
298864	55.572	201.158	71.465	234.176	57.568	119.679	71.940	4.861	56.377	338.710	66.063	215.784	37.881	171.197	32.307	349.659
298865	55.517	201.563	71.291	234.675	57.735	119.990	71.960	4.102	56.287	338.316	65.949	216.293	37.893	171.496	32.271	349.383
298866	55.460	201.967	71.116	235.165	57.902	120.303	71.976	3.342	56.196	337.925	65.835	216.798	37.905	171.794	32.234	349.107
298867	55.403	202.370	70.940	235.648	58.069	120.618	71.989	2.581	56.103	337.535	65.719	217.298	37.916	172.093	32.196	348.832
298868	55.344	202.772	70.763	236.123	58.234	120.936	71.998	1.818	56.009	337.148	65.602	217.795	37.927	172.392	32.157	348.557
298869	55.284	203.173	70.585	236.590	58.400	121.256	72.005	1.055	55.913	336.763	65.484	218.288	37.937	172.690	32.117	348.283
298870	55.224	203.573	70.406	237.050	58.564	121.579	72.008	0.292	55.816	336.380	65.364	218.777	37.947	172.989	32.077	348.009
298871	55.162	203.972	70.226	237.503	58.729	121.905	72.007	359.528	55.718	335.999	65.243	219.261	37.957	173.288	32.035	347.735
298872	55.100	204.370	70.045	237.948	58.892	122.233	72.004	358.765	55.617	335.621	65.121	219.742	37.966	173.587	31.993	347.461
298873	55.036	204.767	69.863	238.387	59.055	122.564	71.996	358.002	55.516	335.244	64.997	220.218	37.975	173.886	31.949	347.188
298874	54.972	205.162	69.681	238.819	59.217	122.898	71.986	357.240	55.413	334.870	64.873	220.691	37.983	174.185	31.905	346.915
298875	54.907	205.557	69.497	239.244	59.379	123.234	71.972	356.479	55.308	334.498	64.747	221.159	37.991	174.484	31.860	346.642
298876	54.840	205.950	69.313	239.662	59.540	123.573	71.955	355.719	55.202	334.129	64.620	221.624	37.999	174.783	31.813	346.370
298877	54.773	206.342	69.128	240.075	59.701	123.915	71.935	354.961	55.095	333.761	64.491	222.085	38.006	175.082	31.766	346.098
298878	54.705	206.734	68.942	240.481	59.861	124.259	71.912	354.204	54.986	333.396	64.362	222.542	38.012	175.382	31.718	345.827
298879	54.636	207.124	68.756	240.881	60.020	124.607	71.885	353.450	54.876	333.033	64.232	222.995	38.019	175.681	31.669	345.555
298880	54.566	207.512	68.569	241.275	60.178	124.957	71.855	352.698	54.764	332.672	64.100	223.444	38.024	175.980	31.620	345.285
298881	54.495	207.900	68.381	241.664	60.336	125.310	71.821	351.949	54.651	332.314	63.967	223.889	38.030	176.280	31.569	345.014
298882	54.423	208.286	68.192	242.047	60.493	125.667	71.785	351.203	54.537	331.958	63.833	224.331	38.035	176.579	31.517	344.744
298883	54.350	208.672	68.003	242.424	60.650	126.026	71.745	350.460	54.421	331.604	63.699	224.769	38.039	176.878	31.465	344.474
298884	54.277	209.056	67.813	242.796	60.805	126.388	71.702	349.721	54.304	331.252	63.563	225.203	38.043	177.178	31.411	344.205
298885	54.202	209.439	67.622	243.162	60.960	126.753	71.655	348.985	54.186	330.903	63.426	225.633	38.047	177.477	31.357	343.936
298886	54.127	209.820	67.431	243.524	61.115	127.122	71.606	348.253	54.066	330.556	63.288	226.060	38.051	177.777	31.302	343.668
298887	54.050	210.201	67.239	243.880	61.268	127.494	71.554	347.525	53.946	330.212	63.149	226.483	38.053	178.076	31.246	343.400
298888	53.973	210.580	67.047	244.231	61.421	127.868	71.498	346.802	53.823	329.869	63.009	226.902	38.056	178.376	31.189	343.132
298889	53.895	210.958	66.854	244.578	61.573	128.246	71.440	346.083	53.700	329.529	62.868	227.318	38.058	178.675	31.131	342.865
298890	53.816	211.335	66.661	244.920	61.724	128.628	71.378	345.369	53.575	329.192	62.727	227.731	38.060	178.975	31.072	342.598
298891	53.736	211.711	66.467	245.257	61.874	129.012	71.313	344.660	53.450	328.856	62.584	228.140	38.061	179.274	31.012	342.332
298892	53.656	212.085	66.272	245.590	62.024	129.400	71.246	343.956	53.322	328.523	62.440	228.545	38.062	179.574	30.952	342.066
298893	53.574	212.458	66.077	245.918	62.173	129.791	71.175	343.257	53.194	328.192	62.296	228.947	38.062	179.874	30.891	341.801
298894	53.492	212.830	65.881	246.242	62.320	130.186	71.102	342.564	53.065	327.863	62.151	229.345	38.062	180.173	30.828	341.536
298895	53.409	213.201	65.685	246.562	62.467	130.584	71.025	341.876	52.934	327.537	62.004	229.741	38.062	180.473	30.765	341.271
298896	53.325	213.570	65.489	246.878	62.614	130.985	70.946	341.194	52.802	327.213	61.857	230.133	38.061	180.772	30.701	341.007
298897	53.240	213.938	65.292	247.189	62.759	131.390	70.864	340.518	52.669	326.892	61.709	230.521	38.059	181.072	30.636	340.743
298898	53.154	214.305	65.095	247.497	62.903	131.799	70.780	339.848	52.535	326.572	61.561	230.906	38.058	181.371	30.571	340.480
298899	53.068	214.671	64.897	247.801	63.047	132.211	70.692	339.184	52.400	326.255	61.411	231.288	38.056	181.671	30.504	340.217
298900	52.981	215.035	64.698	248.101	63.189	132.627	70.602	338.526	52.263	325.940	61.261	231.667	38.053	181.970	30.437	339.955
298901	52.893	215.398	64.500	248.397	63.331	133.046	70.509	337.875	52.126	325.627	61.110	232.043	38.050	182.270	30.369	339.693
298902	52.804	215.760	64.301	248.690	63.471	133.469	70.414	337.230	51.987	325.317	60.958	232.415	38.047	182.569	30.299	339.432
298903	52.714	216.120	64.101	248.979	63.611	133.896	70.316	336.592	51.848	325.009	60.805	232.785	38.043	182.869	30.229	339.171
298904	52.624	216.480	63.901	249.265	63.749	134.326	70.215	335.960	51.707	324.703	60.652	233.151	38.039	183.168	30.159	338.911
298905	52.533	216.838	63.701	249.547	63.887	134.761	70.112	335.334	51.565	324.399	60.497	233.515	38.034	183.468	30.087	338.651
298906	52.441	217.195	63.501	249.826	64.023	135.199	70.007	334.716	51.422	324.098	60.343	233.875	38.029	183.767	30.015	338.392
298907	52.349	217.550	63.300	250.102	64.159	135.641	69.899	334.104	51.278	323.799	60.187	234.232	38.023	184.066	29.941	338.133
298908	52.255	217.904	63.098	250.374	64.293	136.086	69.788	333.499	51.133	323.502	60.031	234.587	38.018	184.366	29.867	337.875
298909	52.161	218.257	62.897	250.644	64.426	136.536	69.676	332.901	50.987	323.207	59.874	234.938	38.011	184.665	29.792	337.617
298910	52.066	218.609	62.695	250.910	64.559	136.990	69.561	332.310	50.840	322.914	59.716	235.287	38.005	184.964	29.717	337.360
298911	51.971	218.959	62.492	251.174	64.690	137.447	69.443	331.725	50.692	322.624	59.558	235.633	37.997	185.263	29.640	337.103
298912	51.874	219.308	62.290	251.434	64.820	137.909	69.324	331.148	50.543	322.336	59.399	235.976	37.990	185.562	29.563	336.847
298913	51.777	219.656	62.087	251.692	64.948	138.374	69.202	330.577	50.394	322.050	59.239	236.317	37.982	185.862	29.484	336.591
298914	51.680	220.003	61.884	251.947	65.076	138.844	69.078	330.014	50.243	321.766	59.079	236.654	37.973	186.161	29.405	336.336
298915	51.581	220.348	61.680	252.199	65.202	139.317	68.952	329.457	50.091	321.484	58.918	236.989	37.965	186.460	29.325	336.081
298916	51.482	220.692	61.476	252.448	65.328	139.795	68.824	328.907	49.938	321.204	58.757	237.321	37.955	186.758	29.245	335.827
298917	51.382	221.035	61.272	252.695	65.452	140.277	68.694	328.364	49.784	320.927	58.595	237.651	37.946	187.057	29.163	335.573
298918	51.282	221.376	61.068	252.939	65.574	140.763	68.562	327.828	49.630	320.651	58.432	237.978	37.936	187.356	29.081	335.320
298919	51.180	221.716	60.863	253.181	65.696	141.253	68.428	327.298	49.474	320.378	58.269	238.302	37.925	187.655	28.998	335.068
298920	51.078	222.055	60.658	253.420	65.816	141.747	68.292	326.776	49.318	320.107	58.105	238.624	37.914	187.954	28.914	334.816
298921	50.976	222.393	60.453	253.657	65.935	142.246	68.154	326.260	49.161	319.837	57.941	238.944	37.903	188.252	28.830	334.564
298922	50.873	222.730	60.248	253.891	66.052	142.749	68.014	325.751	49.003	319.570	57.776	239.261	37.891	188.551	28.744	334.313
298923	50.769	223.065	60.042	254.123	66.168	143.255	67.873	325.248	48.843	319.305	57.610	239.575	37.879	188.849	28.658	334.063
298924	50.664	223.399	59.836	254.353	66.283	143.767	67.730	324.753	48.684	319.042	57.444	239.887	37.867	189.147	28.571	333.813
298925	50.559	223.731	59.630	254.581	66.396	144.282	67.584	324.263	48.523	318.781	57.278	240.197	37.854	189.446	28.484	333.564
298926	50.453	224.063	59.424	254.806	66.508	144.802	67.438	323.781	48.361	318.522	57.111	240.505	37.840	189.744	28.395	333.316
298927	50.347	224.393	59.217	255.029	66.619	145.325	67.289	323.305	48.199	318.265	56.943	240.810	37.827	190.042	28.306	333.067
298928	50.240	224.722	59.010	255.250	66.728	145.854	67.139	322.835	48.036	318.010	56.775	241.112	37.812	190.340	28.216	332.820
298929	50.132	225.050	58.804	255.469	66.836	146.386	66.987	322.372	47.872	317.757	56.607	241.413	37.798	190.638	28.125	332.573
298930	50.024	225.376	58.596	255.686	66.942	146.923	66.834	321.915	47.707	317.506	56.438	241.711	37.783	190.936	28.034	332.327
298931	49.915	225.701	58.389	255.901	67.046	147.464	66.679	321.464	47.541	317.256	56.268	242.007	37.767	191.234	27.941	332.081
298932	49.805	226.026	58.181	256.114	67.149	148.009	66.522	321.020	47.375	317.009	56.098	242.301	37.752	191.531	27.848	331.836
298933	49.695	226.348	57.974	256.326	67.251	148.558	66.364	320.582	47.208	316.764	55.928	242.593	37.735	191.829	27.754	331.591
298934	49.585	226.670	57.766	256.535	67.351	149.112	66.205	320.150	47.040	316.520	55.757	242.883	37.719	192.126	27.660	331.347
298935	49.473	226.990	57.558	256.742	67.449	149.670	66.044	319.723	46.871	316.279	55.586	243.170	37.702	192.424	27.565	331.103
298936	49.361	227.309	57.349	256.948	67.545	150.232	65.882	319.303	46.702	316.039	55.414	243.456	37.684	192.721	27.469	330.860
298937	49.249	227.627	57.141	257.152	67.640	150.798	65.718	318.889	46.532	315.801	55.242	243.739	37.666	193.018	27.372	330.618
298938	49.136	227.944	56.932	257.354	67.734	151.369	65.553	318.480	46.361	315.565	55.069	244.020	37.648	193.315	27.274	330.376
298939	49.022	228.260	56.723	257.555	67.825	151.944	65.387	318.078	46.190	315.331	54.896	244.300	37.630	193.612	27.176	330.135
298940	48.908	228.574	56.514	257.753	67.915	152.523	65.219	317.680	46.017	315.099	54.723	244.577	37.610	193.909	27.077	329.895
298941	48.794	228.887	56.305	257.951	68.003	153.106	65.050	317.289	45.844	314.868	54.549	244.853	37.591	194.206	26.978	329.655
298942	48.678	229.199	56.096	258.146	68.090	153.693	64.880	316.903	45.671	314.639	54.375	245.127	37.571	194.502	26.877	329.415
298943	48.563	229.510	55.887	258.340	68.175	154.284	64.709	316.522	45.496	314.412	54.201	245.398	37.551	194.799	26.776	329.176
298944	48.446	229.820	55.677	258.533	68.257	154.879	64.536	316.147	45.321	314.187	54.026	245.668	37.530	195.095	26.675	328.938
298945	48.329	230.129	55.467	258.724	68.338	155.478	64.362	315.777	45.146	313.964	53.850	245.936	37.509	195.391	26.572	328.700
298946	48.212	230.436	55.258	258.913	68.418	156.081	64.188	315.413	44.969	313.742	53.675	246.203	37.488	195.687	26.469	328.463
298947	48.094	230.742	55.048	259.101	68.495	156.687	64.012	315.053	44.792	313.522	53.499	246.467	37.466	195.983	26.365	328.227
298948	47.976	231.047	54.837	259.287	68.570	157.298	63.834	314.699	44.615	313.304	53.322	246.730	37.443	196.279	26.261	327.991
298949	47.857	231.351	54.627	259.473	68.644	157.913	63.656	314.350	44.436	313.087	53.146	246.991	37.421	196.574	26.155	327.756
298950	47.737	231.654	54.417	259.656	68.715	158.531	63.477	314.005	44.257	312.872	52.968	247.250	37.398	196.870	26.050	327.521
298951	47.617	231.955	54.206	259.839	68.785	159.152	63.297	313.666	44.078	312.659	52.791	247.507	37.374	197.165	25.943	327.287
298952	47.497	232.256	53.996	260.020	68.853	159.778	63.115	313.331	43.898	312.447	52.613	247.763	37.350	197.461	25.836	327.054
298953	47.376	232.555	53.785	260.200	68.919	160.407	62.933	313.001	43.717	312.237	52.435	248.018	37.326	197.756	25.728	326.821
298954	47.255	232.854	53.574	260.378	68.982	161.039	62.750	312.676	43.536	312.029	52.257	248.270	37.302	198.051	25.619	326.588
298955	47.133	233.151	53.363	260.555	69.044	161.674	62.566	312.355	43.354	311.822	52.078	248.521	37.277	198.345	25.510	326.357
298956	47.010	233.447	53.152	260.731	69.104	162.313	62.381	312.039	43.171	311.617	51.899	248.771	37.251	198.640	25.400	326.126
298957	46.888	233.742	52.941	260.906	69.161	162.955	62.194	311.727	42.988	311.413	51.720	249.019	37.225	198.934	25.289	325.895
298958	46.764	234.036	52.730	261.080	69.217	163.601	62.007	311.420	42.804	311.211	51.540	249.265	37.199	199.229	25.178	325.665
298959	46.641	234.329	52.518	261.252	69.270	164.249	61.820	311.117	42.620	311.011	51.360	249.510	37.172	199.523	25.066	325.436
298960	46.516	234.620	52.307	261.423	69.321	164.900	61.631	310.818	42.435	310.812	51.180	249.753	37.146	199.817	24.953	325.207
298961	46.392	234.911	52.095	261.593	69.371	165.554	61.441	310.524	42.250	310.615	51.000	249.995	37.118	200.111	24.840	324.979
298962	46.267	235.200	51.884	261.762	69.418	166.211	61.251	310.234	42.064	310.419	50.819	250.235	37.090	200.405	24.726	324.752
298963	46.141	235.489	51.672	261.930	69.463	166.870	61.060	309.947	41.878	310.225	50.638	250.474	37.062	200.698	24.612	324.525
298964	46.015	235.776	51.460	262.097	69.505	167.532	60.868	309.665	41.691	310.032	50.457	250.712	37.034	200.991	24.497	324.298
298965	45.889	236.063	51.248	262.263	69.546	168.196	60.675	309.387	41.503	309.841	50.275	250.948	37.005	201.285	24.381	324.073
298966	45.762	236.348	51.036	262.428	69.584	168.863	60.481	309.112	41.315	309.651	50.094	251.182	36.976	201.578	24.264	323.848
298967	45.635	236.633	50.824	262.591	69.621	169.531	60.287	308.842	41.127	309.462	49.912	251.416	36.946	201.870	24.147	323.623
298968	45.507	236.916	50.612	262.754	69.655	170.202	60.092	308.575	40.938	309.275	49.729	251.648	36.916	202.163	24.030	323.399
298969	45.379	237.198	50.400	262.916	69.686	170.875	59.896	308.312	40.748	309.090	49.547	251.878	36.885	202.456	23.911	323.176
298970	45.251	237.480	50.187	263.077	69.716	171.549	59.700	308.053	40.558	308.906	49.364	252.108	36.855	202.748	23.792	322.953
298971	45.122	237.760	49.975	263.237	69.743	172.226	59.503	307.797	40.367	308.723	49.181	252.336	36.823	203.040	23.673	322.731
298972	44.993	238.039	49.762	263.396	69.768	172.903	59.305	307.544	40.176	308.542	48.998	252.562	36.792	203.332	23.553	322.510
298973	44.863	238.317	49.550	263.554	69.791	173.583	59.106	307.295	39.985	308.362	48.814	252.788	36.760	203.624	23.432	322.289
298974	44.733	238.595	49.337	263.711	69.811	174.263	58.907	307.050	39.793	308.183	48.631	253.012	36.728	203.915	23.311	322.068
298975	44.602	238.871	49.125	263.867	69.829	174.945	58.707	306.808	39.601	308.006	48.447	253.235	36.695	204.207	23.189	321.849
298976	44.472	239.146	48.912	264.022	69.845	175.628	58.507	306.569	39.408	307.830	48.263	253.457	36.662	204.498	23.066	321.629
298977	44.340	239.421	48.699	264.177	69.859	176.311	58.306	306.334	39.214	307.655	48.078	253.678	36.628	204.789	22.943	321.411
298978	44.209	239.694	48.486	264.330	69.870	176.996	58.104	306.102	39.020	307.482	47.894	253.897	36.595	205.080	22.819	321.193
298979	44.077	239.967	48.273	264.483	69.879	177.681	57.902	305.873	38.826	307.310	47.709	254.116	36.561	205.370	22.695	320.976
298980	43.945	240.238	48.061	264.635	69.886	178.366	57.699	305.647	38.631	307.140	47.524	254.333	36.526	205.661	22.570	320.759
298981	43.812	240.509	47.848	264.787	69.890	179.052	57.496	305.424	38.436	306.970	47.339	254.549	36.491	205.951	22.445	320.543
298982	43.679	240.778	47.634	264.937	69.892	179.738	57.292	305.204	38.241	306.802	47.153	254.764	36.456	206.241	22.319	320.327
298983	43.546	241.047	47.421	265.087	69.892	180.424	57.088	304.987	38.045	306.636	46.968	254.977	36.420	206.531	22.192	320.112
298984	43.412	241.315	47.208	265.236	69.889	181.110	56.883	304.773	37.848	306.470	46.782	255.190	36.384	206.820	22.065	319.898
298985	43.278	241.582	46.995	265.384	69.884	181.796	56.677	304.562	37.651	306.306	46.596	255.402	36.348	207.110	21.937	319.684
298986	43.144	241.848	46.782	265.532	69.877	182.481	56.471	304.354	37.454	306.143	46.410	255.612	36.311	207.399	21.809	319.470
298987	43.009	242.113	46.569	265.678	69.867	183.166	56.264	304.148	37.256	305.981	46.224	255.822	36.274	207.688	21.680	319.258
298988	42.874	242.377	46.355	265.824	69.856	183.850	56.057	303.945	37.058	305.820	46.038	256.030	36.237	207.977	21.550	319.046
298989	42.738	242.640	46.142	265.970	69.842	184.533	55.850	303.745	36.860	305.661	45.851	256.238	36.199	208.265	21.420	318.834
298990	42.603	242.902	45.928	266.114	69.825	185.216	55.642	303.548	36.661	305.502	45.664	256.444	36.161	208.554	21.290	318.623
298991	42.467	243.164	45.715	266.258	69.806	185.897	55.433	303.353	36.462	305.345	45.477	256.650	36.122	208.842	21.159	318.413
298992	42.330	243.425	45.502	266.402	69.786	186.578	55.224	303.161	36.262	305.189	45.290	256.854	36.083	209.130	21.027	318.203
298993	42.194	243.684	45.288	266.545	69.762	187.256	55.015	302.971	36.062	305.035	45.103	257.058	36.044	209.417	20.895	317.994
298994	42.057	243.943	45.075	266.687	69.737	187.934	54.805	302.784	35.862	304.881	44.916	257.261	36.005	209.705	20.762	317.785
298995	41.920	244.201	44.861	266.828	69.709	188.610	54.594	302.600	35.661	304.728	44.728	257.462	35.965	209.992	20.629	317.577
298996	41.782	244.459	44.647	266.969	69.679	189.284	54.384	302.417	35.460	304.577	44.541	257.663	35.925	210.279	20.495	317.370
298997	41.644	244.715	44.434	267.109	69.647	189.956	54.172	302.237	35.258	304.427	44.353	257.863	35.884	210.566	20.361	317.163
298998	41.506	244.971	44.220	267.249	69.612	190.626	53.961	302.060	35.056	304.278	44.165	258.062	35.843	210.853	20.226	316.957
298999	41.368	245.225	44.006	267.388	69.576	191.295	53.749	301.885	34.854	304.130	43.977	258.260	35.802	211.139	20.091	316.751
299000	41.229	245.479	43.793	267.527	69.537	191.961	53.536	301.712	34.651	303.983	43.788	258.457	35.760	211.425	19.955	316.546
299001	41.090	245.732	43.579	267.665	69.496	192.624	53.324	301.541	34.448	303.837	43.600	258.653	35.718	211.711	19.819	316.341
299002	40.951	245.985	43.365	267.802	69.452	193.286	53.110	301.373	34.245	303.692	43.412	258.849	35.676	211.997	19.682	316.137
