Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
299440	-15.947	337.360	-36.479	336.672	-5.814	300.383	-48.280	300.922	-66.606	290.060	-28.158	337.430	4.856	319.756	-60.404	237.968
299441	-16.006	337.599	-36.563	336.947	-5.980	300.552	-48.495	301.073	-66.836	290.204	-28.231	337.685	4.805	319.988	-60.571	237.629
299442	-16.063	337.837	-36.647	337.223	-6.146	300.721	-48.708	301.226	-67.065	290.351	-28.303	337.941	4.753	320.219	-60.738	237.287
299443	-16.121	338.076	-36.729	337.499	-6.312	300.891	-48.922	301.380	-67.294	290.502	-28.375	338.197	4.702	320.451	-60.904	236.942
299444	-16.177	338.315	-36.810	337.776	-6.478	301.061	-49.135	301.536	-67.523	290.656	-28.446	338.454	4.651	320.683	-61.070	236.593
299445	-16.234	338.555	-36.891	338.054	-6.643	301.231	-49.348	301.694	-67.752	290.815	-28.516	338.711	4.601	320.914	-61.235	236.242
299446	-16.289	338.794	-36.970	338.333	-6.808	301.402	-49.560	301.854	-67.981	290.977	-28.586	338.968	4.550	321.146	-61.399	235.887
299447	-16.344	339.034	-37.049	338.612	-6.972	301.573	-49.773	302.016	-68.209	291.144	-28.654	339.226	4.500	321.378	-61.562	235.529
299448	-16.398	339.274	-37.126	338.893	-7.136	301.745	-49.984	302.179	-68.437	291.315	-28.722	339.484	4.450	321.610	-61.725	235.168
299449	-16.452	339.514	-37.203	339.173	-7.300	301.916	-50.196	302.345	-68.664	291.490	-28.789	339.743	4.400	321.842	-61.887	234.803
299450	-16.505	339.754	-37.278	339.455	-7.464	302.088	-50.407	302.512	-68.892	291.669	-28.855	340.002	4.351	322.074	-62.049	234.435
299451	-16.558	339.995	-37.353	339.737	-7.627	302.261	-50.617	302.682	-69.119	291.854	-28.921	340.262	4.302	322.306	-62.209	234.064
299452	-16.609	340.235	-37.427	340.020	-7.790	302.434	-50.827	302.853	-69.346	292.043	-28.985	340.522	4.253	322.538	-62.369	233.689
299453	-16.661	340.476	-37.499	340.304	-7.953	302.607	-51.037	303.026	-69.572	292.237	-29.049	340.782	4.204	322.770	-62.528	233.311
299454	-16.711	340.718	-37.571	340.588	-8.116	302.781	-51.246	303.202	-69.798	292.436	-29.112	341.043	4.156	323.002	-62.686	232.929
299455	-16.762	340.959	-37.641	340.873	-8.278	302.955	-51.455	303.379	-70.024	292.640	-29.174	341.304	4.108	323.234	-62.844	232.543
299456	-16.811	341.201	-37.711	341.158	-8.439	303.129	-51.664	303.559	-70.250	292.850	-29.235	341.566	4.060	323.467	-63.001	232.154
299457	-16.860	341.442	-37.780	341.445	-8.601	303.304	-51.872	303.741	-70.475	293.065	-29.295	341.828	4.013	323.699	-63.156	231.761
299458	-16.908	341.684	-37.847	341.732	-8.762	303.479	-52.079	303.925	-70.700	293.286	-29.355	342.091	3.965	323.931	-63.311	231.364
299459	-16.956	341.926	-37.914	342.019	-8.923	303.655	-52.287	304.111	-70.924	293.513	-29.413	342.354	3.918	324.163	-63.466	230.964
299460	-17.003	342.169	-37.979	342.307	-9.083	303.831	-52.493	304.299	-71.148	293.747	-29.471	342.617	3.871	324.396	-63.619	230.560
299461	-17.049	342.411	-38.044	342.596	-9.243	304.007	-52.700	304.490	-71.372	293.986	-29.528	342.881	3.825	324.628	-63.771	230.151
299462	-17.095	342.654	-38.107	342.885	-9.403	304.183	-52.905	304.683	-71.595	294.233	-29.584	343.145	3.779	324.861	-63.923	229.739
299463	-17.140	342.897	-38.170	343.176	-9.563	304.361	-53.111	304.878	-71.818	294.486	-29.640	343.409	3.733	325.093	-64.073	229.323
299464	-17.185	343.140	-38.231	343.466	-9.722	304.538	-53.315	305.076	-72.040	294.746	-29.694	343.674	3.687	325.326	-64.223	228.903
299465	-17.229	343.383	-38.291	343.757	-9.881	304.716	-53.520	305.276	-72.262	295.013	-29.748	343.940	3.641	325.558	-64.371	228.479
299466	-17.272	343.627	-38.351	344.049	-10.039	304.894	-53.723	305.478	-72.483	295.289	-29.800	344.205	3.596	325.791	-64.519	228.051
299467	-17.315	343.870	-38.409	344.342	-10.197	305.073	-53.927	305.683	-72.704	295.571	-29.852	344.471	3.551	326.024	-64.666	227.618
299468	-17.357	344.114	-38.466	344.635	-10.355	305.252	-54.129	305.890	-72.924	295.863	-29.903	344.738	3.507	326.256	-64.811	227.182
299469	-17.398	344.358	-38.522	344.928	-10.513	305.431	-54.332	306.100	-73.144	296.162	-29.953	345.004	3.462	326.489	-64.956	226.741
299470	-17.439	344.602	-38.577	345.222	-10.670	305.611	-54.533	306.312	-73.363	296.470	-30.003	345.271	3.418	326.722	-65.100	226.296
299471	-17.479	344.847	-38.631	345.517	-10.826	305.792	-54.734	306.527	-73.582	296.788	-30.051	345.539	3.374	326.955	-65.242	225.846
299472	-17.519	345.091	-38.684	345.812	-10.983	305.972	-54.935	306.745	-73.800	297.115	-30.099	345.806	3.331	327.187	-65.384	225.392
299473	-17.558	345.336	-38.736	346.108	-11.139	306.153	-55.135	306.965	-74.017	297.451	-30.145	346.074	3.287	327.420	-65.524	224.934
299474	-17.596	345.581	-38.787	346.404	-11.294	306.335	-55.334	307.189	-74.234	297.798	-30.191	346.343	3.244	327.653	-65.663	224.471
299475	-17.634	345.826	-38.837	346.701	-11.450	306.517	-55.533	307.414	-74.450	298.155	-30.236	346.612	3.202	327.886	-65.801	224.004
299476	-17.671	346.071	-38.886	346.998	-11.605	306.699	-55.731	307.643	-74.665	298.524	-30.280	346.881	3.159	328.119	-65.938	223.532
299477	-17.707	346.316	-38.933	347.296	-11.759	306.882	-55.929	307.874	-74.880	298.903	-30.323	347.150	3.117	328.352	-66.074	223.056
299478	-17.743	346.562	-38.980	347.594	-11.913	307.065	-56.126	308.109	-75.093	299.295	-30.366	347.420	3.075	328.585	-66.208	222.575
299479	-17.778	346.807	-39.025	347.893	-12.067	307.249	-56.322	308.346	-75.306	299.698	-30.407	347.689	3.033	328.819	-66.342	222.089
299480	-17.813	347.053	-39.069	348.192	-12.220	307.433	-56.518	308.586	-75.518	300.115	-30.448	347.960	2.992	329.052	-66.474	221.599
299481	-17.847	347.299	-39.113	348.491	-12.374	307.618	-56.713	308.829	-75.729	300.545	-30.487	348.230	2.951	329.285	-66.604	221.104
299482	-17.880	347.545	-39.155	348.791	-12.526	307.803	-56.907	309.075	-75.939	300.988	-30.526	348.501	2.910	329.518	-66.734	220.604
299483	-17.912	347.791	-39.196	349.092	-12.679	307.988	-57.101	309.325	-76.148	301.446	-30.564	348.772	2.870	329.752	-66.862	220.099
299484	-17.944	348.037	-39.236	349.393	-12.830	308.174	-57.294	309.577	-76.357	301.919	-30.601	349.043	2.829	329.985	-66.989	219.590
299485	-17.976	348.284	-39.274	349.694	-12.982	308.360	-57.486	309.833	-76.564	302.408	-30.637	349.315	2.789	330.218	-67.114	219.076
299486	-18.006	348.530	-39.312	349.996	-13.133	308.547	-57.678	310.091	-76.769	302.913	-30.672	349.587	2.750	330.452	-67.238	218.557
299487	-18.036	348.777	-39.349	350.298	-13.284	308.734	-57.869	310.353	-76.974	303.434	-30.706	349.859	2.710	330.685	-67.361	218.033
299488	-18.066	349.024	-39.384	350.600	-13.434	308.922	-58.059	310.619	-77.178	303.974	-30.740	350.131	2.671	330.919	-67.482	217.504
299489	-18.094	349.271	-39.419	350.903	-13.584	309.110	-58.248	310.887	-77.380	304.531	-30.772	350.404	2.632	331.152	-67.602	216.970
299490	-18.123	349.518	-39.452	351.206	-13.734	309.299	-58.437	311.159	-77.580	305.108	-30.804	350.677	2.594	331.386	-67.720	216.431
299491	-18.150	349.765	-39.484	351.510	-13.883	309.488	-58.624	311.435	-77.780	305.705	-30.835	350.950	2.556	331.620	-67.837	215.887
299492	-18.177	350.012	-39.515	351.814	-14.032	309.677	-58.811	311.714	-77.978	306.323	-30.864	351.223	2.518	331.853	-67.952	215.338
299493	-18.203	350.260	-39.545	352.118	-14.180	309.867	-58.998	311.996	-78.174	306.962	-30.893	351.497	2.480	332.087	-68.066	214.784
299494	-18.228	350.507	-39.574	352.422	-14.328	310.057	-59.183	312.282	-78.368	307.623	-30.921	351.771	2.443	332.321	-68.178	214.225
299495	-18.253	350.755	-39.601	352.727	-14.475	310.248	-59.367	312.572	-78.561	308.308	-30.948	352.044	2.406	332.555	-68.288	213.661
299496	-18.277	351.003	-39.628	353.032	-14.622	310.440	-59.551	312.865	-78.752	309.018	-30.974	352.319	2.369	332.788	-68.397	213.092
299497	-18.301	351.251	-39.653	353.338	-14.769	310.631	-59.734	313.162	-78.941	309.753	-31.000	352.593	2.332	333.022	-68.504	212.519
299498	-18.324	351.498	-39.678	353.643	-14.915	310.824	-59.916	313.463	-79.128	310.515	-31.024	352.867	2.296	333.256	-68.610	211.940
299499	-18.346	351.747	-39.701	353.949	-15.061	311.016	-60.097	313.768	-79.313	311.304	-31.047	353.142	2.260	333.490	-68.714	211.356
299500	-18.368	351.995	-39.723	354.255	-15.207	311.210	-60.277	314.076	-79.495	312.122	-31.070	353.417	2.224	333.724	-68.816	210.767
299501	-18.389	352.243	-39.743	354.562	-15.352	311.403	-60.456	314.389	-79.676	312.969	-31.091	353.692	2.189	333.958	-68.916	210.173
299502	-18.409	352.491	-39.763	354.868	-15.496	311.598	-60.634	314.705	-79.853	313.848	-31.112	353.967	2.154	334.192	-69.015	209.574
299503	-18.428	352.740	-39.782	355.175	-15.640	311.792	-60.811	315.026	-80.028	314.759	-31.132	354.242	2.119	334.426	-69.111	208.970
299504	-18.447	352.988	-39.799	355.482	-15.784	311.987	-60.987	315.350	-80.200	315.703	-31.151	354.518	2.085	334.660	-69.206	208.361
299505	-18.466	353.237	-39.815	355.789	-15.927	312.183	-61.162	315.679	-80.370	316.682	-31.168	354.793	2.051	334.895	-69.299	207.747
299506	-18.483	353.485	-39.831	356.096	-16.070	312.379	-61.336	316.012	-80.536	317.697	-31.185	355.069	2.017	335.129	-69.391	207.128
299507	-18.500	353.734	-39.845	356.404	-16.212	312.576	-61.509	316.349	-80.699	318.748	-31.202	355.345	1.983	335.363	-69.480	206.505
299508	-18.517	353.983	-39.857	356.711	-16.354	312.773	-61.681	316.690	-80.858	319.838	-31.217	355.621	1.950	335.597	-69.567	205.876
299509	-18.532	354.232	-39.869	357.019	-16.496	312.971	-61.852	317.036	-81.014	320.967	-31.231	355.897	1.917	335.832	-69.653	205.243
299510	-18.547	354.481	-39.880	357.327	-16.636	313.169	-62.022	317.386	-81.166	322.137	-31.244	356.173	1.884	336.066	-69.736	204.606
299511	-18.562	354.730	-39.889	357.635	-16.777	313.367	-62.191	317.740	-81.314	323.348	-31.257	356.449	1.852	336.301	-69.817	203.963
299512	-18.575	354.979	-39.897	357.943	-16.917	313.567	-62.358	318.099	-81.458	324.602	-31.268	356.726	1.820	336.535	-69.897	203.316
299513	-18.588	355.228	-39.904	358.251	-17.057	313.766	-62.524	318.462	-81.598	325.899	-31.278	357.002	1.788	336.769	-69.974	202.665
299514	-18.601	355.477	-39.910	358.559	-17.196	313.966	-62.690	318.830	-81.732	327.240	-31.288	357.279	1.757	337.004	-70.049	202.009
299515	-18.612	355.727	-39.915	358.868	-17.334	314.167	-62.854	319.203	-81.862	328.625	-31.297	357.555	1.726	337.239	-70.122	201.348
299516	-18.624	355.976	-39.919	359.176	-17.473	314.368	-63.016	319.580	-81.987	330.056	-31.304	357.832	1.695	337.473	-70.193	200.684
299517	-18.634	356.225	-39.921	359.484	-17.610	314.570	-63.178	319.962	-82.106	331.532	-31.311	358.109	1.664	337.708	-70.262	200.015
299518	-18.644	356.475	-39.923	359.793	-17.748	314.772	-63.338	320.349	-82.220	333.053	-31.317	358.385	1.634	337.942	-70.329	199.342
299519	-18.653	356.724	-39.923	0.101	-17.884	314.975	-63.497	320.741	-82.328	334.619	-31.322	358.662	1.604	338.177	-70.393	198.665
299520	-18.902	356.961	-40.163	0.408	-18.216	315.029	-63.832	320.769	-82.647	335.420	-31.567	358.931	1.335	338.379	-70.221	197.808
380160	-38.618	0.381	-59.633	7.255	-35.916	304.643	-76.209	271.379	-76.998	179.508	-51.182	3.783	-18.581	339.331	-51.233	184.697
380161	-38.617	0.701	-59.606	7.746	-36.075	304.882	-76.459	271.410	-76.993	178.397	-51.168	4.181	-18.609	339.593	-51.248	184.298
380162	-38.615	1.021	-59.576	8.236	-36.233	305.122	-76.709	271.442	-76.984	177.288	-51.154	4.579	-18.637	339.855	-51.262	183.899
380163	-38.611	1.341	-59.544	8.726	-36.390	305.363	-76.958	271.475	-76.970	176.180	-51.138	4.977	-18.664	340.118	-51.275	183.500
380164	-38.607	1.661	-59.511	9.214	-36.547	305.605	-77.208	271.509	-76.951	175.075	-51.120	5.374	-18.692	340.380	-51.287	183.101
380165	-38.603	1.980	-59.476	9.702	-36.704	305.847	-77.458	271.545	-76.928	173.974	-51.102	5.771	-18.718	340.642	-51.297	182.702
380166	-38.597	2.300	-59.439	10.188	-36.860	306.091	-77.708	271.582	-76.900	172.877	-51.082	6.168	-18.745	340.905	-51.305	182.302
380167	-38.590	2.620	-59.400	10.674	-37.016	306.336	-77.958	271.620	-76.867	171.785	-51.060	6.564	-18.771	341.167	-51.312	181.903
380168	-38.583	2.939	-59.360	11.158	-37.171	306.581	-78.208	271.660	-76.830	170.698	-51.038	6.960	-18.796	341.430	-51.318	181.503
380169	-38.575	3.259	-59.317	11.641	-37.326	306.828	-78.457	271.702	-76.788	169.618	-51.014	7.356	-18.822	341.693	-51.323	181.103
380170	-38.566	3.579	-59.273	12.123	-37.480	307.075	-78.707	271.745	-76.742	168.546	-50.989	7.751	-18.847	341.955	-51.326	180.703
380171	-38.556	3.898	-59.227	12.603	-37.634	307.324	-78.957	271.790	-76.691	167.480	-50.962	8.146	-18.871	342.218	-51.328	180.303
380172	-38.545	4.217	-59.180	13.083	-37.787	307.574	-79.207	271.837	-76.636	166.423	-50.934	8.540	-18.896	342.481	-51.328	179.903
380173	-38.533	4.536	-59.131	13.561	-37.940	307.824	-79.457	271.886	-76.577	165.375	-50.905	8.934	-18.920	342.744	-51.327	179.503
380174	-38.521	4.856	-59.080	14.037	-38.092	308.076	-79.706	271.937	-76.513	164.337	-50.874	9.327	-18.943	343.007	-51.325	179.103
380175	-38.507	5.175	-59.027	14.512	-38.244	308.329	-79.956	271.991	-76.444	163.308	-50.843	9.720	-18.967	343.270	-51.321	178.703
380176	-38.493	5.493	-58.972	14.986	-38.395	308.583	-80.206	272.047	-76.372	162.290	-50.810	10.112	-18.989	343.534	-51.316	178.303
380177	-38.478	5.812	-58.916	15.458	-38.545	308.837	-80.456	272.106	-76.296	161.283	-50.775	10.504	-19.012	343.797	-51.309	177.903
380178	-38.462	6.131	-58.858	15.929	-38.695	309.093	-80.705	272.169	-76.215	160.287	-50.739	10.895	-19.034	344.060	-51.301	177.504
380179	-38.446	6.449	-58.799	16.398	-38.845	309.350	-80.955	272.234	-76.131	159.302	-50.702	11.285	-19.056	344.324	-51.292	177.104
380180	-38.428	6.768	-58.738	16.865	-38.994	309.608	-81.205	272.303	-76.042	158.330	-50.664	11.675	-19.077	344.587	-51.281	176.705
380181	-38.410	7.086	-58.675	17.331	-39.142	309.867	-81.455	272.376	-75.950	157.370	-50.625	12.064	-19.099	344.851	-51.269	176.306
380182	-38.390	7.404	-58.610	17.795	-39.290	310.127	-81.704	272.453	-75.854	156.422	-50.584	12.453	-19.119	345.114	-51.256	175.907
380183	-38.370	7.722	-58.544	18.257	-39.437	310.389	-81.954	272.535	-75.755	155.487	-50.542	12.841	-19.140	345.378	-51.241	175.508
380184	-38.349	8.039	-58.476	18.718	-39.584	310.651	-82.204	272.621	-75.651	154.565	-50.498	13.228	-19.160	345.642	-51.225	175.110
380185	-38.328	8.357	-58.407	19.177	-39.730	310.914	-82.453	272.714	-75.545	153.657	-50.454	13.614	-19.180	345.906	-51.207	174.712
380186	-38.305	8.674	-58.336	19.634	-39.876	311.179	-82.703	272.812	-75.434	152.761	-50.408	14.000	-19.199	346.170	-51.188	174.314
380187	-38.282	8.991	-58.263	20.089	-40.021	311.445	-82.953	272.918	-75.321	151.879	-50.361	14.385	-19.218	346.433	-51.168	173.917
380188	-38.257	9.308	-58.189	20.542	-40.165	311.711	-83.202	273.030	-75.204	151.011	-50.313	14.769	-19.236	346.697	-51.146	173.520
380189	-38.232	9.625	-58.113	20.993	-40.309	311.979	-83.452	273.151	-75.084	150.156	-50.263	15.153	-19.255	346.962	-51.123	173.123
380190	-38.206	9.941	-58.035	21.443	-40.452	312.248	-83.701	273.282	-74.961	149.314	-50.212	15.535	-19.273	347.226	-51.099	172.727
380191	-38.179	10.257	-57.956	21.890	-40.595	312.518	-83.951	273.423	-74.834	148.486	-50.160	15.917	-19.290	347.490	-51.073	172.331
380192	-38.152	10.573	-57.876	22.336	-40.737	312.790	-84.200	273.576	-74.705	147.672	-50.107	16.298	-19.307	347.754	-51.046	171.935
380193	-38.123	10.889	-57.794	22.779	-40.878	313.062	-84.450	273.743	-74.573	146.871	-50.052	16.678	-19.324	348.018	-51.018	171.541
380194	-38.094	11.205	-57.710	23.221	-41.019	313.335	-84.699	273.925	-74.438	146.084	-49.996	17.058	-19.341	348.283	-50.988	171.146
380195	-38.064	11.520	-57.625	23.660	-41.159	313.610	-84.948	274.124	-74.300	145.310	-49.939	17.436	-19.357	348.547	-50.957	170.752
380196	-38.033	11.835	-57.539	24.098	-41.298	313.886	-85.198	274.344	-74.159	144.549	-49.881	17.813	-19.372	348.811	-50.924	170.359
380197	-38.002	12.150	-57.450	24.533	-41.437	314.163	-85.447	274.588	-74.016	143.802	-49.822	18.190	-19.388	349.076	-50.890	169.966
380198	-37.969	12.464	-57.361	24.966	-41.575	314.441	-85.696	274.860	-73.870	143.068	-49.761	18.566	-19.403	349.340	-50.855	169.574
380199	-37.936	12.778	-57.270	25.397	-41.712	314.721	-85.945	275.165	-73.722	142.346	-49.699	18.940	-19.417	349.605	-50.819	169.183
380200	-37.902	13.092	-57.177	25.826	-41.849	315.001	-86.194	275.509	-73.572	141.637	-49.636	19.314	-19.432	349.870	-50.781	168.792
380201	-37.867	13.406	-57.084	26.253	-41.985	315.283	-86.442	275.901	-73.419	140.941	-49.572	19.687	-19.446	350.134	-50.742	168.401
380202	-37.831	13.719	-56.988	26.678	-42.121	315.566	-86.691	276.351	-73.264	140.258	-49.507	20.059	-19.459	350.399	-50.701	168.012
380203	-37.794	14.032	-56.891	27.100	-42.256	315.850	-86.939	276.875	-73.106	139.587	-49.440	20.430	-19.472	350.664	-50.660	167.623
380204	-37.757	14.345	-56.793	27.521	-42.390	316.135	-87.187	277.490	-72.947	138.928	-49.373	20.799	-19.485	350.929	-50.617	167.234
380205	-37.719	14.657	-56.694	27.939	-42.523	316.422	-87.435	278.223	-72.785	138.281	-49.304	21.168	-19.498	351.193	-50.572	166.847
380206	-37.680	14.969	-56.593	28.355	-42.656	316.710	-87.682	279.112	-72.621	137.646	-49.234	21.536	-19.510	351.458	-50.527	166.460
380207	-37.640	15.281	-56.491	28.768	-42.788	316.998	-87.928	280.213	-72.455	137.022	-49.163	21.903	-19.522	351.723	-50.480	166.074
380208	-37.599	15.592	-56.387	29.180	-42.919	317.289	-88.174	281.609	-72.288	136.410	-49.091	22.268	-19.533	351.988	-50.431	165.689
380209	-37.558	15.903	-56.282	29.589	-43.049	317.580	-88.418	283.436	-72.118	135.809	-49.017	22.633	-19.544	352.253	-50.382	165.305
380210	-37.516	16.214	-56.176	29.996	-43.179	317.873	-88.659	285.925	-71.947	135.219	-48.943	22.996	-19.554	352.518	-50.331	164.921
380211	-37.473	16.524	-56.068	30.401	-43.308	318.167	-88.898	289.498	-71.774	134.640	-48.867	23.359	-19.565	352.783	-50.279	164.538
380212	-37.429	16.834	-55.959	30.803	-43.437	318.462	-89.129	295.002	-71.599	134.071	-48.790	23.720	-19.575	353.048	-50.225	164.156
380213	-37.384	17.144	-55.849	31.204	-43.564	318.758	-89.347	304.320	-71.422	133.513	-48.712	24.081	-19.584	353.313	-50.171	163.775
380214	-37.339	17.453	-55.738	31.602	-43.691	319.055	-89.532	321.844	-71.244	132.965	-48.633	24.440	-19.593	353.578	-50.115	163.395
380215	-37.293	17.762	-55.625	31.997	-43.817	319.354	-89.630	353.914	-71.064	132.428	-48.553	24.798	-19.602	353.844	-50.058	163.016
380216	-37.246	18.070	-55.511	32.391	-43.943	319.654	-89.576	29.788	-70.883	131.900	-48.472	25.155	-19.610	354.109	-49.999	162.638
380217	-37.198	18.379	-55.396	32.782	-44.067	319.956	-89.410	51.375	-70.700	131.381	-48.390	25.510	-19.619	354.374	-49.940	162.260
380218	-37.149	18.686	-55.279	33.171	-44.191	320.258	-89.200	62.621	-70.516	130.872	-48.307	25.865	-19.626	354.639	-49.879	161.884
380219	-37.100	18.994	-55.162	33.557	-44.314	320.562	-88.971	69.041	-70.331	130.373	-48.222	26.218	-19.633	354.905	-49.817	161.508
380220	-37.050	19.301	-55.043	33.942	-44.436	320.867	-88.735	73.098	-70.144	129.882	-48.137	26.571	-19.640	355.170	-49.753	161.134
380221	-36.999	19.607	-54.923	34.324	-44.557	321.173	-88.494	75.868	-69.955	129.400	-48.050	26.922	-19.647	355.435	-49.689	160.760
380222	-36.948	19.913	-54.802	34.704	-44.678	321.481	-88.250	77.872	-69.766	128.927	-47.963	27.272	-19.653	355.700	-49.623	160.388
380223	-36.895	20.219	-54.679	35.081	-44.798	321.790	-88.005	79.386	-69.575	128.463	-47.874	27.621	-19.659	355.966	-49.556	160.016
380224	-36.842	20.524	-54.556	35.457	-44.917	322.100	-87.759	80.568	-69.383	128.006	-47.785	27.968	-19.664	356.231	-49.487	159.646
380225	-36.788	20.829	-54.431	35.830	-45.035	322.411	-87.512	81.517	-69.190	127.558	-47.694	28.314	-19.670	356.497	-49.418	159.277
380226	-36.734	21.134	-54.305	36.200	-45.152	322.724	-87.265	82.294	-68.995	127.118	-47.602	28.660	-19.674	356.762	-49.347	158.908
380227	-36.678	21.438	-54.178	36.569	-45.269	323.038	-87.017	82.943	-68.800	126.685	-47.510	29.004	-19.679	357.027	-49.276	158.541
380228	-36.622	21.741	-54.050	36.935	-45.384	323.353	-86.769	83.493	-68.603	126.261	-47.416	29.346	-19.683	357.293	-49.203	158.175
380229	-36.565	22.044	-53.921	37.299	-45.499	323.670	-86.520	83.965	-68.405	125.843	-47.321	29.688	-19.686	357.558	-49.128	157.810
380230	-36.508	22.347	-53.791	37.661	-45.613	323.987	-86.272	84.374	-68.206	125.433	-47.226	30.028	-19.689	357.824	-49.053	157.446
380231	-36.449	22.649	-53.660	38.021	-45.726	324.306	-86.023	84.732	-68.007	125.030	-47.129	30.367	-19.692	358.089	-48.977	157.083
380232	-36.390	22.951	-53.528	38.378	-45.838	324.627	-85.774	85.048	-67.806	124.634	-47.031	30.705	-19.695	358.355	-48.899	156.721
380233	-36.330	23.253	-53.394	38.733	-45.949	324.948	-85.525	85.330	-67.604	124.245	-46.933	31.042	-19.697	358.620	-48.820	156.361
380234	-36.270	23.554	-53.260	39.086	-46.060	325.271	-85.276	85.582	-67.402	123.862	-46.833	31.377	-19.699	358.886	-48.740	156.001
380235	-36.208	23.854	-53.125	39.437	-46.169	325.595	-85.027	85.809	-67.198	123.486	-46.733	31.712	-19.700	359.151	-48.659	155.643
380236	-36.146	24.154	-52.988	39.785	-46.278	325.921	-84.777	86.015	-66.994	123.116	-46.631	32.045	-19.701	359.417	-48.577	155.286
380237	-36.083	24.453	-52.851	40.132	-46.386	326.248	-84.528	86.202	-66.789	122.753	-46.529	32.376	-19.702	359.682	-48.494	154.930
380238	-36.020	24.752	-52.712	40.476	-46.492	326.575	-84.279	86.373	-66.583	122.395	-46.425	32.707	-19.702	359.948	-48.409	154.575
380239	-35.956	25.051	-52.573	40.818	-46.598	326.905	-84.029	86.530	-66.376	122.044	-46.321	33.036	-19.702	0.213	-48.324	154.222
380240	-35.891	25.349	-52.433	41.158	-46.703	327.235	-83.780	86.675	-66.168	121.698	-46.216	33.364	-19.701	0.479	-48.237	153.869
380241	-35.825	25.647	-52.292	41.495	-46.807	327.567	-83.530	86.809	-65.960	121.358	-46.110	33.691	-19.700	0.744	-48.150	153.518
380242	-35.759	25.944	-52.149	41.831	-46.910	327.900	-83.281	86.933	-65.750	121.023	-46.003	34.016	-19.699	1.010	-48.061	153.168
380243	-35.691	26.240	-52.006	42.164	-47.012	328.234	-83.031	87.048	-65.540	120.694	-45.895	34.341	-19.698	1.275	-47.971	152.820
380244	-35.624	26.536	-51.862	42.496	-47.113	328.570	-82.781	87.155	-65.330	120.371	-45.786	34.664	-19.696	1.541	-47.880	152.472
380245	-35.555	26.832	-51.717	42.825	-47.214	328.907	-82.532	87.256	-65.118	120.052	-45.676	34.985	-19.693	1.806	-47.788	152.126
380246	-35.486	27.127	-51.571	43.152	-47.313	329.245	-82.282	87.350	-64.906	119.739	-45.565	35.306	-19.691	2.072	-47.695	151.781
380247	-35.416	27.422	-51.425	43.477	-47.411	329.584	-82.032	87.439	-64.694	119.430	-45.454	35.625	-19.687	2.337	-47.601	151.437
380248	-35.345	27.716	-51.277	43.800	-47.508	329.925	-81.783	87.522	-64.481	119.126	-45.341	35.943	-19.684	2.603	-47.506	151.095
380249	-35.274	28.009	-51.129	44.121	-47.604	330.267	-81.533	87.600	-64.267	118.827	-45.228	36.260	-19.680	2.868	-47.410	150.753
380250	-35.202	28.302	-50.979	44.440	-47.700	330.610	-81.283	87.675	-64.052	118.533	-45.114	36.575	-19.676	3.133	-47.312	150.413
380251	-35.129	28.595	-50.829	44.757	-47.794	330.954	-81.034	87.745	-63.837	118.243	-44.999	36.889	-19.671	3.399	-47.214	150.075
380252	-35.056	28.887	-50.678	45.072	-47.887	331.300	-80.784	87.811	-63.621	117.958	-44.883	37.202	-19.667	3.664	-47.115	149.737
380253	-34.982	29.179	-50.526	45.384	-47.979	331.647	-80.534	87.874	-63.405	117.677	-44.767	37.514	-19.661	3.930	-47.015	149.401
380254	-34.907	29.470	-50.373	45.695	-48.070	331.995	-80.284	87.934	-63.188	117.400	-44.649	37.825	-19.656	4.195	-46.914	149.066
380255	-34.832	29.760	-50.220	46.004	-48.160	332.344	-80.035	87.992	-62.971	117.128	-44.531	38.134	-19.649	4.460	-46.811	148.733
380256	-34.756	30.050	-50.066	46.311	-48.249	332.694	-79.785	88.046	-62.753	116.859	-44.412	38.442	-19.643	4.726	-46.708	148.400
380257	-34.679	30.339	-49.911	46.616	-48.337	333.046	-79.535	88.098	-62.534	116.595	-44.292	38.748	-19.636	4.991	-46.604	148.069
380258	-34.601	30.628	-49.755	46.919	-48.424	333.399	-79.285	88.148	-62.316	116.334	-44.171	39.054	-19.629	5.256	-46.499	147.739
380259	-34.523	30.917	-49.598	47.220	-48.510	333.753	-79.035	88.196	-62.096	116.077	-44.050	39.358	-19.622	5.521	-46.393	147.411
380260	-34.445	31.204	-49.441	47.519	-48.595	334.108	-78.786	88.241	-61.876	115.824	-43.928	39.661	-19.614	5.787	-46.286	147.084
380261	-34.365	31.492	-49.283	47.816	-48.679	334.464	-78.536	88.285	-61.656	115.575	-43.805	39.963	-19.605	6.052	-46.178	146.758
380262	-34.285	31.778	-49.124	48.112	-48.761	334.822	-78.286	88.327	-61.435	115.329	-43.681	40.264	-19.597	6.317	-46.069	146.433
