Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
380760	32.33403218	143.4926113	50.27736308	135.0499554	13.99584638	100.9775865	45.70976398	90.49339152	57.41397612	69.71799477	43.05015879	139.9061272	12.24492785	128.3960089	40.78862098	46.71565674	
380761	32.42428964	143.7687358	50.42789543	135.3628689	14.18512041	101.1460518	45.9597383	90.50199331	57.64337793	69.53264569	43.17334493	140.2042107	12.30739287	128.6438037	40.93260992	46.44536179	
380762	32.51395292	144.0454074	50.57759298	135.6777613	14.3742845	101.3147891	46.20971226	90.51065557	57.87250198	69.34492652	43.29576066	140.5034904	12.36964126	128.8917144	41.07595452	46.17387904	
380763	32.60301875	144.3226255	50.72644592	135.9946447	14.56333681	101.4838027	46.45968588	90.51937947	58.10134222	69.15478864	43.41739955	140.8039686	12.43167174	129.1397414	41.21864874	45.90120269	
380764	32.69148385	144.6003894	50.87444434	136.3135307	14.75227552	101.6530967	46.70965913	90.5281662	58.32989246	68.96218224	43.53825512	141.1056475	12.49348303	129.3878849	41.36068648	45.62732705	
380765	32.77934496	144.8786982	51.02157822	136.6344313	14.94109879	101.8226755	46.95963201	90.53701698	58.55814631	68.76705623	43.6583209	141.4085293	12.55507388	129.6361451	41.5020616	45.35224647	
380766	32.86659881	145.1575512	51.16783749	136.9573577	15.12980474	101.9925433	47.20960451	90.54593306	58.78609722	68.56935822	43.77759036	141.7126158	12.61644301	129.8845222	41.64276792	45.07595541	
380767	32.95324215	145.4369474	51.31321194	137.2823213	15.31839154	102.1627043	47.45957661	90.55491571	59.01373846	68.3690345	43.89605698	142.0179089	12.67758917	130.1330166	41.78279924	44.79844841	
380768	33.03927172	145.716886	51.45769132	137.6093332	15.50685729	102.3331629	47.70954832	90.56396624	59.24106308	68.16602997	44.0137142	142.32441	12.73851109	130.3816283	41.92214928	44.51972009	
380769	33.12468428	145.9973658	51.60126524	137.9384042	15.69520011	102.5039234	47.95951962	90.57308598	59.46806398	67.96028813	44.13055544	142.6321207	12.79920751	130.6303577	42.06081175	44.23976516	
380770	33.20947657	146.2783857	51.74392327	138.2695448	15.8834181	102.6749901	48.2094905	90.5822763	59.69473381	67.75175103	44.24657411	142.9410421	12.85967718	130.8792049	42.19878031	43.95857846	
380771	33.29364536	146.5599447	51.88565486	138.6027653	16.07150936	102.8463673	48.45946095	90.59153858	59.92106506	67.54035921	44.36176359	143.2511754	12.91991884	131.1281702	42.33604858	43.67615488	
380772	33.37718742	146.8420415	52.02644938	138.9380758	16.25947197	103.0180595	48.70943097	90.60087427	60.14704995	67.32605169	44.47611724	143.5625214	12.97993125	131.3772537	42.47261014	43.39248944	
380773	33.46009952	147.1246748	52.16629611	139.2754861	16.44730399	103.1900709	48.95940053	90.61028483	60.37268053	67.1087659	44.58962842	143.8750808	13.03971316	131.6264556	42.60845854	43.10757728	
380774	33.54237844	147.4078432	52.30518427	139.6150057	16.63500349	103.3624061	49.20936963	90.61977174	60.59794857	66.88843763	44.70229045	144.1888541	13.09926331	131.875776	42.74358728	42.82141362	
380775	33.62402096	147.6915454	52.44310296	139.9566436	16.82256851	103.5350695	49.45933827	90.62933656	60.82284563	66.66500102	44.81409666	144.5038417	13.15858047	132.1252152	42.87798983	42.53399382	
380776	33.70502389	147.9757797	52.58004121	140.3004088	17.00999708	103.7080654	49.70930642	90.63898083	61.04736302	66.43838848	44.92504036	144.8200436	13.21766339	132.3747733	43.01165961	42.24531334	
380777	33.78538403	148.2605447	52.71598799	140.6463098	17.19728722	103.8813983	49.95927407	90.64870619	61.27149177	66.20853063	45.03511482	145.1374598	13.27651085	132.6244504	43.14459002	41.95536776	
380778	33.86509818	148.5458387	52.85093216	140.9943547	17.38443696	104.0550728	50.20924123	90.65851427	61.49522269	65.97535629	45.14431334	145.45609	13.33512159	132.8742467	43.2767744	41.66415282	
380779	33.94416316	148.83166	52.98486252	141.3445513	17.57144427	104.2290932	50.45920786	90.66840676	61.71854626	65.73879241	45.25262917	145.7759337	13.3934944	133.1241623	43.40820608	41.37166435	
380780	34.02257581	149.1180068	53.11776779	141.696907	17.75830715	104.4034642	50.70917397	90.67838539	61.94145272	65.49876398	45.36005559	146.0969902	13.45162803	133.3741973	43.53887834	41.07789832	
380781	34.10033297	149.4048773	53.2496366	142.0514289	17.94502357	104.5781903	50.95913954	90.68845194	62.16393199	65.25519405	45.46658583	146.4192585	13.50952128	133.6243519	43.66878443	40.78285087	
380782	34.17743148	149.6922696	53.38045753	142.4081236	18.13159149	104.753276	51.20910455	90.69860822	62.38597371	65.00800361	45.57221315	146.7427376	13.5671729	133.8746261	43.79791755	40.48651824	
380783	34.25386819	149.9801816	53.51021908	142.7669974	18.31800885	104.928726	51.45906899	90.7088561	62.60756717	64.75711156	45.67693078	147.0674261	13.62458168	134.1250199	43.9262709	40.18889685	
380784	34.32963999	150.2686113	53.63890967	143.1280558	18.50427358	105.1045447	51.70903286	90.7191975	62.82870137	64.50243466	45.78073196	147.3933223	13.6817464	134.3755337	44.0538376	39.88998324	
380785	34.40474376	150.5575565	53.76651767	143.4913044	18.69038361	105.2807369	51.95899612	90.72963436	63.04936495	64.24388743	45.88360991	147.7204244	13.73866585	134.6261672	44.18061077	39.58977413	
380786	34.47917637	150.8470152	53.89303137	143.8567479	18.87633683	105.4573071	52.20895878	90.74016871	63.2695462	63.98138215	45.98555787	148.0487304	13.79533882	134.8769208	44.30658351	39.2882664	
380787	34.55293475	151.1369849	54.01843901	144.2243907	19.06213114	105.6342601	52.45892082	90.75080261	63.48923307	63.71482876	46.08656906	148.3782381	13.85176409	135.1277943	44.43174884	38.98545707	
380788	34.6260158	151.4274633	54.14272876	144.5942367	19.24776441	105.8116004	52.70888222	90.76153818	63.7084131	63.44413479	46.18663671	148.7089447	13.90794046	135.3787879	44.5560998	38.68134334	
380789	34.69841646	151.718448	54.26588874	144.9662893	19.4332345	105.9893329	52.95884296	90.77237759	63.92707347	63.16920532	46.28575406	149.0408477	13.96386673	135.6299015	44.67962937	38.3759226	
380790	34.77013368	152.0099365	54.387907	145.3405512	19.61853927	106.1674622	53.20880304	90.78332307	64.14520095	62.8899429	46.38391435	149.3739438	14.0195417	135.8811353	44.80233051	38.06919238	
380791	34.8411644	152.3019262	54.50877157	145.7170247	19.80367654	106.3459931	53.45876243	90.79437692	64.36278188	62.60624749	46.4811108	149.7082299	14.07496417	136.1324892	44.92419616	37.76115043	
380792	34.91150561	152.5944145	54.6284704	146.0957116	19.98864414	106.5249304	53.70872112	90.8055415	64.57980219	62.3180164	46.57733668	150.0437024	14.13013295	136.3839633	45.04521922	37.45179466	
380793	34.98115428	152.8873986	54.74699141	146.4766129	20.17343986	106.7042787	53.95867909	90.81681922	64.79624734	62.02514421	46.67258524	150.3803576	14.18504685	136.6355575	45.16539257	37.14112319	
380794	35.05010743	153.1808757	54.86432247	146.8597293	20.35806149	106.8840431	54.20863633	90.82821256	65.01210234	61.72752269	46.76684975	150.7181912	14.23970469	136.8872718	45.28470907	36.82913431	
380795	35.11836207	153.474843	54.98045142	147.2450607	20.54250681	107.0642282	54.45859281	90.83972409	65.22735172	61.42504078	46.86012348	151.0571991	14.29410528	137.1391063	45.40316155	36.51582652	
380796	35.18591523	153.7692976	55.09536605	147.6326063	20.72677356	107.2448389	54.70854852	90.85135642	65.44197951	61.11758445	46.95239974	151.3973766	14.34824745	137.3910609	45.52074282	36.20119855	
380797	35.25276397	154.0642363	55.20905413	148.0223648	20.91085949	107.4258802	54.95850345	90.86311227	65.65596922	60.80503669	47.04367182	151.7387189	14.40213001	137.6431355	45.63744566	35.8852493	
380798	35.31890536	154.3596561	55.32150341	148.4143343	21.09476232	107.6073569	55.20845756	90.8749944	65.86930382	60.48727743	47.13393306	152.0812208	14.4557518	137.8953301	45.75326284	35.5679779	
380799	35.38433647	154.6555538	55.43270159	148.8085121	21.27847976	107.7892739	55.45841084	90.88700566	66.08196575	60.16418344	47.2231768	152.4248769	14.50911165	138.1476447	45.86818711	35.2493837	
380800	35.44905442	154.9519262	55.54263637	149.2048947	21.4620095	107.9716362	55.70836327	90.89914901	66.29393685	59.83562829	47.3113964	152.7696816	14.56220839	138.4000791	45.98221119	34.92946628	
380801	35.51305633	155.24877	55.65129543	149.6034781	21.64534921	108.1544488	55.95831483	90.91142745	66.50519838	59.50148227	47.39858525	153.1156287	14.61504086	138.6526334	46.0953278	34.60822543	
380802	35.57633934	155.5460817	55.75866643	150.0042575	21.82849655	108.3377166	56.2082655	90.9238441	66.71573098	59.16161234	47.48473676	153.4627122	14.66760791	138.9053074	46.20752962	34.28566118	
380803	35.63890062	155.8438578	55.86473704	150.4072274	22.01144916	108.5214447	56.45821525	90.93640217	66.92551465	58.81588204	47.56984437	153.8109253	14.71990838	139.158101	46.31880935	33.96177381	
380804	35.70073733	156.1420949	55.9694949	150.8123814	22.19420466	108.7056381	56.70816407	90.94910495	67.13452874	58.46415145	47.65390154	154.1602614	14.77194113	139.4110142	46.42915965	33.63656382	
380805	35.76184669	156.4407893	56.07292769	151.2197125	22.37676065	108.8903018	56.95811192	90.96195583	67.3427519	58.10627709	47.73690176	154.5107132	14.823705	139.6640468	46.53857316	33.31003197	
380806	35.82222592	156.7399372	56.17502305	151.6292129	22.55911472	109.075441	57.20805879	90.97495832	67.55016208	57.74211193	47.81883857	154.8622734	14.87519886	139.9171988	46.64704255	32.98217927	
380807	35.88187226	157.039535	56.27576868	152.0408739	22.74126443	109.2610608	57.45800465	90.98811603	67.7567365	57.37150526	47.89970552	155.2149342	14.92642156	140.1704698	46.75456045	32.65300698	
380808	35.94078298	157.3395787	56.37515226	152.454686	22.92320735	109.4471662	57.70794948	91.00143265	67.9624516	56.9943027	47.9794962	155.5686876	14.97737198	140.42386	46.86111947	32.32251662	
380809	35.99895536	157.6400644	56.47316152	152.870639	23.10494099	109.6337625	57.95789324	91.01491204	68.16728306	56.61034611	48.05820425	155.9235253	15.02804898	140.677369	46.96671226	31.99070998	
380810	36.05638673	157.9409882	56.56978418	153.2887216	23.28646287	109.8208549	58.20783591	91.02855813	68.37120572	56.21947356	48.13582334	156.2794387	15.07845144	140.9309967	47.07133142	31.65758912	
380811	36.11307441	158.2423459	56.66500803	153.708922	23.46777049	110.0084485	58.45777746	91.04237501	68.5741936	55.82151932	48.21234719	156.6364189	15.12857824	141.1847429	47.17496957	31.32315636	
380812	36.16901577	158.5441334	56.75882089	154.1312273	23.64886131	110.1965485	58.70771787	91.05636687	68.77621982	55.4163138	48.28776954	156.9944566	15.17842826	141.4386076	47.27761932	30.98741432	
380813	36.22420818	158.8463466	56.85121061	154.5556237	23.8297328	110.3851603	58.9576571	91.07053805	68.97725663	55.00368353	48.3620842	157.3535424	15.22800038	141.6925904	47.3792733	30.65036588	
380814	36.27864906	159.1489809	56.9421651	154.9820966	24.01038238	110.5742891	59.20759512	91.08489302	69.17727532	54.58345118	48.43528502	157.7136664	15.27729351	141.9466912	47.47992412	30.31201422	
380815	36.33233584	159.4520322	57.03167233	155.4106306	24.19080747	110.7639401	59.4575319	91.09943642	69.37624624	54.15543551	48.5073659	158.0748185	15.32630653	142.2009098	47.5795644	29.97236282	
380816	36.38526597	159.755496	57.11972031	155.8412091	24.37100547	110.9541188	59.70746741	91.11417301	69.57413871	53.71945144	48.57832079	158.4369883	15.37503834	142.4552459	47.67818676	29.63141542	
380817	36.43743695	160.0593677	57.20629715	156.2738148	24.55097375	111.1448305	59.95740162	91.12910773	69.77092105	53.27531	48.64814369	158.800165	15.42348785	142.7096994	47.77578385	29.2891761	
380818	36.48884629	160.3636428	57.29139102	156.7084295	24.73070966	111.3360806	60.20733448	91.14424567	69.9665605	52.82281844	48.71682866	159.1643376	15.47165397	142.9642699	47.87234831	28.94564922	
380819	36.53949152	160.6683166	57.37499017	157.145034	24.91021054	111.5278744	60.45726596	91.1595921	70.16102322	52.36178021	48.78436983	159.5294947	15.51953561	143.2189574	47.96787279	28.60083945	
380820	36.58937021	160.9733843	57.45708292	157.583608	25.08947369	111.7202174	60.70719603	91.17515245	70.35427421	51.8919951	48.85076137	159.8956247	15.56713169	143.4737613	48.06234996	28.25475178	
380821	36.63847997	161.2788412	57.53765772	158.0241304	25.26849641	111.913115	60.95712465	91.19093238	70.54627733	51.41325926	48.91599751	160.2627156	15.61444114	143.7286817	48.15577252	27.90739149	
380822	36.6868184	161.5846824	57.61670309	158.4665793	25.44727597	112.1065727	61.20705177	91.20693769	70.73699523	50.92536535	48.98007257	160.6307552	15.66146287	143.983718	48.24813315	27.55876422	
380823	36.73438317	161.8909029	57.69420767	158.9109315	25.62580962	112.300596	61.45697735	91.22317443	70.9263893	50.42810266	49.04298092	160.9997309	15.70819583	144.2388701	48.33942459	27.20887588	
380824	36.78117197	162.1974977	57.77016021	159.3571631	25.80409457	112.4951905	61.70690136	91.23964882	71.11441969	49.92125726	49.10471699	161.3696298	15.75463894	144.4941377	48.42963958	26.85773276	
380825	36.82718249	162.5044618	57.84454958	159.8052492	25.98212803	112.6903616	61.95682374	91.25636734	71.30104522	49.40461219	49.1652753	161.7404387	15.80079116	144.7495205	48.51877088	26.50534143	
380826	36.87241248	162.8117899	57.91736479	160.2551637	26.15990717	112.886115	62.20674446	91.27333667	71.48622336	48.87794768	49.22465042	162.1121443	15.84665143	145.005018	48.60681128	26.15170882	
380827	36.91685973	163.119477	57.98859496	160.7068798	26.33742917	113.0824562	62.45666346	91.29056375	71.66991021	48.34104138	49.28283702	162.4847327	15.89221869	145.2606301	48.69375361	25.79684218	
380828	36.96052203	163.4275176	58.05822937	161.1603697	26.51469115	113.2793909	62.70658069	91.30805577	71.85206046	47.79366865	49.33982983	162.8581898	15.93749192	145.5163564	48.77959072	25.44074912	
380829	37.00339722	163.7359064	58.12625743	161.6156044	26.69169021	113.4769247	62.95649611	91.32582018	72.03262733	47.23560287	49.39562367	163.2325014	15.98247006	145.7721966	48.86431549	25.08343755	
380830	37.04548318	164.044638	58.19266873	162.0725543	26.86842345	113.6750632	63.20640965	91.34386471	72.21156256	46.66661583	49.45021342	163.6076527	16.02715209	146.0281502	48.94792083	24.72491577	
380831	37.08677779	164.3537069	58.25745301	162.5311884	27.04488794	113.8738123	63.45632127	91.36219738	72.38881639	46.08647809	49.50359406	163.9836288	16.07153697	146.2842169	49.0303997	24.36519239	
380832	37.12727901	164.6631076	58.32060016	162.9914752	27.2210807	114.0731775	63.70623091	91.3808265	72.5643375	45.49495946	49.55576067	164.3604146	16.11562369	146.5403964	49.1117451	24.00427637	
380833	37.1669848	164.9728344	58.38210027	163.4533819	27.39699876	114.2731646	63.95613851	91.39976073	72.738073	44.89182951	49.60670838	164.7379944	16.15941122	146.7966882	49.19195005	23.64217704	
380834	37.20589316	165.2828817	58.44194361	163.9168749	27.5726391	114.4737795	64.206044	91.41900903	72.9099684	44.27685808	49.65643244	165.1163525	16.20289856	147.053092	49.27100764	23.27890406	
380835	37.24400213	165.5932438	58.50012063	164.3819196	27.74799869	114.6750278	64.45594732	91.43858072	73.07996758	43.64981596	49.70492818	165.4954729	16.2460847	147.3096074	49.348911	22.91446746	
380836	37.28130978	165.9039147	58.55662198	164.8484806	27.92307447	114.8769154	64.70584842	91.4584855	73.24801279	43.01047551	49.75219103	165.8753392	16.28896863	147.5662339	49.42565328	22.5488776	
380837	37.31781422	166.2148888	58.61143851	165.3165215	28.09786335	115.0794482	64.95574721	91.47873345	73.41404458	42.35861143	49.79821649	166.2559349	16.33154936	147.8229712	49.50122773	22.18214523	
380838	37.35351359	166.5261599	58.66456129	165.7860049	28.27236223	115.282632	65.20564362	91.49933503	73.57800188	41.69400155	49.84300019	166.6372429	16.3738259	148.0798188	49.57562761	21.81428141	
380839	37.38840608	166.8377223	58.71598159	166.2568927	28.44656797	115.4864726	65.45553759	91.52030117	73.73982187	41.01642769	49.88653784	167.0192463	16.41579726	148.3367762	49.64884626	21.44529761	
380840	37.4224899	167.1495698	58.76569093	166.7291457	28.6204774	115.690976	65.70542903	91.54164321	73.89944011	40.32567666	49.92882527	167.4019276	16.45746247	148.5938431	49.72087708	21.07520561	
380841	37.4557633	167.4616963	58.81368102	167.2027241	28.79408733	115.8961481	65.95531786	91.56337298	74.05679041	39.62154123	49.96985838	167.7852692	16.49882054	148.8510189	49.7917135	20.70401758	
380842	37.48822457	167.7740957	58.85994384	167.677587	28.96739456	116.1019949	66.205204	91.58550279	74.21180494	38.90382123	50.0096332	168.1692532	16.53987052	149.1083031	49.86134906	20.33174603	
380843	37.51987204	168.0867618	58.9044716	168.1536928	29.14039583	116.3085223	66.45508736	91.60804549	74.36441421	38.17232478	50.04814586	168.5538615	16.58061144	149.3656954	49.92977732	19.95840385	
380844	37.55070408	168.3996884	58.94725675	168.6309992	29.31308788	116.5157363	66.70496784	91.63101446	74.51454706	37.42686948	50.0853926	168.9390756	16.62104233	149.6231952	49.99699195	19.58400426	
380845	37.58071908	168.712869	58.98829201	169.1094629	29.48546741	116.723643	66.95484536	91.65442368	74.66213075	36.66728379	50.12136977	169.3248772	16.66116226	149.880802	50.06298666	19.20856085	
380846	37.6099155	169.0262975	59.02757035	169.58904	29.65753109	116.9322483	67.20471981	91.67828772	74.80709097	35.89340845	50.15607382	169.7112472	16.70097027	150.1385153	50.12775524	18.83208757	
380847	37.63829181	169.3399672	59.06508501	170.0696857	29.82927558	117.1415584	67.45459109	91.70262181	74.94935188	35.10509791	50.18950134	170.0981667	16.74046543	150.3963346	50.19129156	18.45459873	
380848	37.66584654	169.6538719	59.1008295	170.5513546	30.00069749	117.3515793	67.70445909	91.72744186	75.08883619	34.30222196	50.22164899	170.4856165	16.7796468	150.6542593	50.25358958	18.07610898	
380849	37.69257825	169.9680049	59.13479761	171.0340006	30.17179341	117.5623171	67.95432369	91.75276448	75.22546524	33.48466736	50.2525136	170.873577	16.81851346	150.912289	50.31464331	17.69663333	
380850	37.71848553	170.2823598	59.16698339	171.5175769	30.3425599	117.773778	68.20418478	91.77860706	75.35915907	32.65233946	50.28209207	171.2620287	16.85706448	151.1704231	50.37444688	17.31618714	
380851	37.74356703	170.5969299	59.19738122	172.0020361	30.51299351	117.985968	68.45404224	91.8049878	75.48983652	31.80516406	50.31038146	171.6509516	16.89529895	151.4286609	50.43299447	16.93478611	
380852	37.76782143	170.9117085	59.22598573	172.4873302	30.68309072	118.1988934	68.70389592	91.83192572	75.61741534	30.94308914	50.33737891	172.0403258	16.93321596	151.6870021	50.49028038	16.55244631	
380853	37.79124746	171.2266891	59.25279187	172.9734105	30.85284802	118.4125603	68.9537457	91.85944079	75.74181233	30.06608669	50.36308172	172.4301311	16.97081461	151.9454459	50.54629898	16.16918413	
380854	37.81384387	171.5418648	59.27779488	173.4602279	31.02226185	118.6269749	69.20359143	91.88755388	75.86294348	29.17415463	50.38748728	172.820347	17.008094	152.2039918	50.60104474	15.7850163	
380855	37.83560948	171.8572289	59.30099031	173.9477327	31.19132862	118.8421434	69.45343297	91.91628693	75.98072412	28.26731863	50.41059314	173.210953	17.04505324	152.4626392	50.65451222	15.39995991	
380856	37.85654313	172.1727745	59.32237402	174.4358747	31.36004472	119.0580721	69.70327015	91.94566291	76.09506907	27.34563397	50.43239694	173.6019285	17.08169145	152.7213875	50.70669609	15.01403237	
380857	37.87664371	172.4884949	59.34194218	174.9246034	31.52840651	119.2747672	69.95310281	91.97570596	76.20589288	26.4091874	50.45289647	173.9932525	17.11800775	152.9802361	50.75759111	14.6272514	
380858	37.89591016	172.8043832	59.35969127	175.4138678	31.6964103	119.492235	70.20293077	92.00644143	76.31310999	25.45809893	50.47208964	174.3849042	17.15400127	153.2391844	50.80719215	14.23963508	
380859	37.91434144	173.1204323	59.37561809	175.9036163	31.86405239	119.7104817	70.45275387	92.03789597	76.41663499	24.49252351	50.48997448	174.7768623	17.18967114	153.4982318	50.85549417	13.85120179	
380860	37.93193658	173.4366355	59.38971977	176.3937972	32.03132904	119.9295137	70.70257189	92.07009758	76.5163828	23.51265269	50.50654918	175.1691057	17.22501651	153.7573775	50.90249227	13.46197025	
380861	37.94869464	173.7529856	59.40199375	176.8843585	32.19823647	120.1493373	70.95238464	92.10307577	76.61226899	22.51871611	50.52181202	175.5616129	17.26003653	154.016621	50.94818162	13.07195945	
380862	37.96461472	174.0694757	59.41243782	177.3752478	32.36477089	120.3699587	71.20219192	92.13686158	76.70420999	21.51098285	50.53576145	175.9543625	17.29473035	154.2759616	50.99255753	12.68118873	
380863	37.97969597	174.3860987	59.42105007	177.8664126	32.53092847	120.5913844	71.45199348	92.17148773	76.7921234	20.48976261	50.54839602	176.3473329	17.32909713	154.5353987	51.03561541	12.28967771	
380864	37.99393758	174.7028475	59.42782893	178.3578	32.69670533	120.8136207	71.70178911	92.20698872	76.87592827	19.45540671	50.55971443	176.7405025	17.36313604	154.7949315	51.07735079	11.89744631	
380865	38.00733879	175.0197151	59.43277318	178.8493571	32.86209757	121.036674	71.95157855	92.24340096	76.95554538	18.4083088	50.56971552	177.1338496	17.39684627	155.0545594	51.11775933	11.50451474	
380866	38.01989887	175.3366943	59.4358819	179.3410309	33.02710126	121.2605506	72.20136153	92.28076291	77.03089761	17.34890539	50.57839824	177.5273522	17.43022698	155.3142816	51.1568368	11.11090349	
380867	38.03161714	175.653778	59.43715453	179.8327682	33.19171245	121.4852569	72.45113779	92.3191152	77.1019102	16.277676	50.58576171	177.9209886	17.46327738	155.5740976	51.19457908	10.71663333	
380868	38.04249299	175.970959	59.43659082	180.3245157	33.35592712	121.7107993	72.70090701	92.35850081	77.16851109	15.19514312	50.59180515	178.3147369	17.49599665	155.8340065	51.2309822	10.3217253	
380869	38.05252581	176.28823	59.43419088	180.8162204	33.51974126	121.9371843	72.95066891	92.39896522	77.23063122	14.1018717	50.59652793	178.7085749	17.528384	156.0940077	51.26604231	9.926200695	
380870	38.06171507	176.605584	59.42995514	181.3078289	33.68315078	122.1644182	73.20042313	92.44055663	77.28820492	12.99846844	50.59992957	179.1024808	17.56043864	156.3541004	51.29975567	9.530081082	
380871	38.07006027	176.9230136	59.42388436	181.7992883	33.84615161	122.3925075	73.45016935	92.48332614	77.34117013	11.88558061	50.60200971	179.4964324	17.5921598	156.614284	51.33211869	9.133388263	
380872	38.07756096	177.2405116	59.41597964	182.2905455	34.00873959	122.6214586	73.69990717	92.52732796	77.38946878	10.76389455	50.60276813	179.8904078	17.62354668	156.8745576	51.36312792	8.736144284	
380873	38.08421672	177.5580707	59.40624241	182.7815476	34.17091056	122.851278	73.94963622	92.57261967	77.43304706	9.634133779	50.60220473	180.2843848	17.65459853	157.1349204	51.39278002	8.338371423	
380874	38.09002719	177.8756837	59.39467442	183.2722421	34.33266033	123.081972	74.19935607	92.61926251	77.47185571	8.497056781	50.60031959	180.6783414	17.68531459	157.3953718	51.42107179	7.94009218	
380875	38.09499207	178.1933433	59.38127776	183.7625764	34.49398464	123.3135472	74.44906627	92.66732162	77.50585027	7.35345437	50.59711288	181.0722554	17.7156941	157.655911	51.4480002	7.541329272	
380876	38.09911107	178.5110422	59.36605486	184.2524983	34.65487924	123.5460099	74.69876636	92.71686639	77.53499136	6.204146753	50.59258493	181.4661049	17.74573631	157.9165372	51.47356231	7.142105622	
380877	38.10238396	178.828773	59.34900845	184.741956	34.81533981	123.7793667	74.94845582	92.76797079	77.55924488	5.04998026	50.58673621	181.8598679	17.77544048	158.1772496	51.49775536	6.742444352	
380878	38.10481058	179.1465285	59.33014159	185.2308979	34.97536202	124.013624	75.19813412	92.82071381	77.57858218	3.89182379	50.57956731	182.2535223	17.80480589	158.4380474	51.5205767	6.342368769	
380879	38.10639078	179.4643013	59.30945767	185.7192729	35.13494147	124.2487882	75.44780068	92.8751798	77.59298029	2.730564987	50.57107896	182.6470462	17.83383181	158.6989298	51.54202386	5.941902361	
380880	38.10712446	179.7820842	59.28696038	186.2070301	35.29407376	124.4848657	75.69745488	92.93145903	77.60242199	1.567106208	50.56127204	183.0404177	17.86251753	158.959896	51.56209449	5.541068785	
380881	38.1070116	180.0998698	59.26265374	186.6941192	35.45275444	124.7218631	75.94709605	92.98964814	77.60689596	0.40236032	50.55014755	183.433615	17.89086232	159.2209452	51.58078639	5.139891858	
380882	38.10605218	180.4176507	59.23654207	187.1804903	35.61097902	124.9597868	76.1967235	93.04985077	77.60639683	359.2372464	50.53770663	183.8266164	17.91886551	159.4820766	51.59809751	4.738395546	
380883	38.10424626	180.7354197	59.20863	187.6660941	35.76874298	125.1986433	76.44633646	93.11217816	77.6009252	358.0726851	50.52395055	184.2194001	17.94652638	159.7432893	51.61402594	4.336603956	
380884	38.10159392	181.0531694	59.17892246	188.1508817	35.92604175	125.4384388	76.69593411	93.17674988	77.59048765	356.9095948	50.50888071	184.6119446	17.97384425	160.0045824	51.62856994	3.934541323	
380885	38.0980953	181.3708925	59.14742468	188.6348048	36.08287075	125.67918	76.94551558	93.24369462	77.57509671	355.7488864	50.49249866	185.0042284	18.00081844	160.2659552	51.64172789	3.532232002	
380886	38.09375059	181.6885818	59.11414218	189.1178158	36.23922533	125.9208731	77.1950799	93.31315109	77.55477076	354.5914598	50.47480607	185.3962301	18.02744829	160.5274068	51.65349835	3.129700456	
380887	38.08856002	182.0062298	59.07908078	189.5998676	36.39510083	126.1635246	77.44462606	93.385269	77.52953394	353.438199	50.45580472	185.7879285	18.05373314	160.7889363	51.66388003	2.726971247	
380888	38.08252385	182.3238293	59.04224656	190.0809139	36.55049254	126.4071409	77.69415295	93.46021014	77.499416	352.2899688	50.43549657	186.1793023	18.07967231	161.0505428	51.67287176	2.324069024	
380889	38.07564241	182.641373	59.00364592	190.5609089	36.70539572	126.6517284	77.94365938	93.5381497	77.46445214	351.1476104	50.41388366	186.5703307	18.10526518	161.3122254	51.68047255	1.921018511	
380890	38.06791606	182.9588537	58.96328548	191.0398077	36.85980557	126.8972935	78.19314403	93.6192776	77.42468278	350.0119385	50.39096819	186.9609926	18.13051109	161.5739834	51.68668158	1.5178445	
380891	38.05934521	183.2762641	58.92117217	191.5175659	37.01371729	127.1438424	78.4426055	93.70380014	77.38015338	348.8837375	50.36675247	187.3512675	18.15540942	161.8358157	51.69149814	1.114571837	
380892	38.04993032	183.5935968	58.87731317	191.99414	37.16712601	127.3913816	78.69204225	93.79194175	77.33091414	347.7637591	50.34123893	187.7411346	18.17995955	162.0977215	51.69492171	0.711225411	
380893	38.03967188	183.9108448	58.83171591	192.4694874	37.32002684	127.6399173	78.94145261	93.88394703	77.27701976	346.6527195	50.31443016	188.1305737	18.20416085	162.3596998	51.69695192	0.307830144	
380894	38.02857045	184.2280008	58.78438808	192.943566	37.47241484	127.8894558	79.19083474	93.98008311	77.21852913	345.5512972	50.28632883	188.5195644	18.22801273	162.6217498	51.69758853	359.904411	
380895	38.0166266	184.5450576	58.7353376	193.4163348	37.62428505	128.1400034	79.44018665	94.08064223	77.15550507	344.4601316	50.25693776	188.9080867	18.25151458	162.8838705	51.69683149	359.5009929	
380896	38.00384097	184.862008	58.68457266	193.8877535	37.77563244	128.3915664	79.68950614	94.18594484	77.08801398	343.3798209	50.22625987	189.2961207	18.27466581	163.146061	51.69468089	359.0976008	
380897	37.99021424	185.1788449	58.63210164	194.3577826	37.92645198	128.6441509	79.93879079	94.29634299	77.01612553	342.3109217	50.19429823	189.6836468	18.29746585	163.4083204	51.69113696	358.6942596	
